r,t,y,TotalCapacityAnnual
REGION,ETGOCVP02N,2048, 4.5638318513566194e+00
REGION,ETGOCVP02N,2049, 4.5638318513566194e+00
REGION,ETGOCVP02N,2050, 4.61383185135662
REGION,ETGOCVP02N,2051, 4.61383185135662
REGION,ETGOCVP02N,2052, 4.61383185135662
REGION,ETGOCVP02N,2053, 4.5618894047789471e+00
REGION,ETGOCVP02N,2054, 4.4074297377278020e+00
REGION,ETGOCVP02N,2055, 4.4074297377278029e+00
REGION,ETGOCVP02N,2056, 4.4074297377278029e+00
REGION,ETGOCVP02N,2057, 4.4074297377278029e+00
REGION,ETGOCVP02N,2058, 4.4074297377278029e+00
REGION,ETGOCVP02N,2059, 4.4074297377278029e+00
REGION,ETGOCVP02N,2060, 4.4074297377278029e+00
REGION,ETGOCVP02N,2061, 4.4074297377278029e+00
REGION,ETGOCVP02N,2062, 4.5357025162678433e+00
REGION,ETGOCVP02N,2063, 4.7348906681883278e+00
REGION,ETGOCVP02N,2064, 4.7348906681883278e+00
REGION,ETGOCVP02N,2065, 4.7348906681883278e+00
REGION,ETGOCVP02N,2066, 4.7500000000000142e+00
REGION,ETGOCVP02N,2067, 5.0000000000000142e+00
REGION,ETGOCVP02N,2068, 5.0000000000000142e+00
REGION,ETGOCVP02N,2069, 5.0000000000000142e+00
REGION,ETGOCVP02N,2070, 5.0000000000000142e+00
REGION,ETEL00T00X,2015, 1.4430731
REGION,ETEL00T00X,2016, 1.4430731
REGION,ETEL00T00X,2017, 1.8282700248574133e+00
REGION,ETEL00T00X,2018, 2.1493718046425134e+00
REGION,ETEL00T00X,2019, 2.1493718046425134e+00
REGION,ETEL00T00X,2020, 2.8123243551433359e+00
REGION,ETEL00T00X,2021, 2.9769386705328169e+00
REGION,ETEL00T00X,2022, 3.1639661581673160e+00
REGION,ETEL00T00X,2023, 3.4369769579223566e+00
REGION,ETEL00T00X,2024, 3.6522872474338746e+00
REGION,ETEL00T00X,2025, 3.8807137305589583e+00
REGION,ETEL00T00X,2026, 4.1203063174160333e+00
REGION,ETEL00T00X,2027, 4.3743381519011173e+00
REGION,ETEL00T00X,2028, 4.6435545931584645e+00
REGION,ETEL00T00X,2029, 4.9287241977148
REGION,ETEL00T00X,2030, 5.2306816582825766e+00
REGION,ETEL00T00X,2031, 5.5193394322483673e+00
REGION,ETEL00T00X,2032, 5.8165203314589506e+00
REGION,ETEL00T00X,2033, 6.1151155178890475e+00
REGION,ETEL00T00X,2034, 6.4152063415749536e+00
REGION,ETEL00T00X,2035, 6.7224191701710856e+00
REGION,ETEL00T00X,2036, 7.0324495194783614e+00
REGION,ETEL00T00X,2037, 7.1983697855971363e+00
REGION,ETEL00T00X,2038, 7.2858596549512136e+00
REGION,ETEL00T00X,2039, 7.6040653485752578e+00
REGION,ETEL00T00X,2040, 7.8596087968498827e+00
REGION,ETEL00T00X,2041, 8.2177311589390420e+00
REGION,ETEL00T00X,2042, 8.3755711724842978e+00
REGION,ETEL00T00X,2043, 8.4932924942204515e+00
REGION,ETEL00T00X,2044, 8.67055560045403
REGION,ETEL00T00X,2045, 8.9116853495165209e+00
REGION,ETEL00T00X,2046, 9.18133038110983
REGION,ETEL00T00X,2047, 9.3939004731658891e+00
REGION,ETEL00T00X,2048, 9.68546783105068
REGION,ETEL00T00X,2049, 1.0061646435889008e+01
REGION,ETEL00T00X,2050, 1.0528444919321892e+01
REGION,ETEL00T00X,2051, 1.0528444919321895e+01
REGION,ETEL00T00X,2052, 1.0598400767539390e+01
REGION,ETEL00T00X,2053, 1.0942860221039549e+01
REGION,ETEL00T00X,2054, 1.1020149907954803e+01
REGION,ETEL00T00X,2055, 1.1210887323482764e+01
REGION,ETEL00T00X,2056, 1.1383272011681008e+01
REGION,ETEL00T00X,2057, 1.1746022206354095e+01
REGION,ETEL00T00X,2058, 1.2232106784860715e+01
REGION,ETEL00T00X,2059, 1.2596383082252668e+01
REGION,ETEL00T00X,2060, 1.3093929022963412e+01
REGION,ETEL00T00X,2061, 1.3309369968176203e+01
REGION,ETEL00T00X,2062, 1.3805495337815865e+01
REGION,ETEL00T00X,2063, 1.4413086328602780e+01
REGION,ETEL00T00X,2064, 1.5039145481424207e+01
REGION,ETEL00T00X,2065, 1.5684120469908731e+01
REGION,ETEL00T00X,2066, 16.4040918036735
REGION,ETEL00T00X,2067, 1.7254685586617867e+01
REGION,ETEL00T00X,2068, 1.8125353994346391e+01
REGION,ETEL00T00X,2069, 1.9016716853217787e+01
REGION,ETEL00T00X,2070, 1.9929399738780091e+01
REGION,ETEL00TDTX,2015, 1.3709194
REGION,ETEL00TDTX,2016, 1.3709194
REGION,ETEL00TDTX,2017, 1.7368565236145423e+00
REGION,ETEL00TDTX,2018, 2.0419032144103872e+00
REGION,ETEL00TDTX,2019, 2.0419032144103872e+00
REGION,ETEL00TDTX,2020, 2.6717081373861684e+00
REGION,ETEL00TDTX,2021, 2.8280917370061758e+00
REGION,ETEL00TDTX,2022, 3.0057678502589495e+00
REGION,ETEL00TDTX,2023, 3.2651281100262382e+00
REGION,ETEL00TDTX,2024, 3.46967288506218
REGION,ETEL00TDTX,2025, 3.6866780440310096e+00
REGION,ETEL00TDTX,2026, 3.9142910015452306e+00
REGION,ETEL00TDTX,2027, 4.1556212443060616e+00
REGION,ETEL00TDTX,2028, 4.4113768635005410e+00
REGION,ETEL00TDTX,2029, 4.68228798782906
REGION,ETEL00TDTX,2030, 4.9691475753684449e+00
REGION,ETEL00TDTX,2031, 5.2433724606359489e+00
REGION,ETEL00TDTX,2032, 5.5256943148860023e+00
REGION,ETEL00TDTX,2033, 5.8093597419945944e+00
REGION,ETEL00TDTX,2034, 6.0944460244962055e+00
REGION,ETEL00TDTX,2035, 6.3862982116625320e+00
REGION,ETEL00TDTX,2036, 6.6808270435044426e+00
REGION,ETEL00TDTX,2037, 6.8384512963172792e+00
REGION,ETEL00TDTX,2038, 6.9215666722036522e+00
REGION,ETEL00TDTX,2039, 7.2238620811464935e+00
REGION,ETEL00TDTX,2040, 7.4666283570073873e+00
REGION,ETEL00TDTX,2041, 7.80684460099209
REGION,ETEL00TDTX,2042, 7.9567926138600837e+00
REGION,ETEL00TDTX,2043, 8.06862786950943
REGION,ETEL00TDTX,2044, 8.23702782043133
REGION,ETEL00TDTX,2045, 8.4661010820406943e+00
REGION,ETEL00TDTX,2046, 8.7222638620543371e+00
REGION,ETEL00TDTX,2047, 8.9242054495075891e+00
REGION,ETEL00TDTX,2048, 9.2011944394981384e+00
REGION,ETEL00TDTX,2049, 9.5585641140945512e+00
REGION,ETEL00TDTX,2050, 1.0002022673355796e+01
REGION,ETEL00TDTX,2051, 1.0002022673355794e+01
REGION,ETEL00TDTX,2052, 1.0068480729162411e+01
REGION,ETEL00TDTX,2053, 1.0395717209987563e+01
REGION,ETEL00TDTX,2054, 1.0469142412557058e+01
REGION,ETEL00TDTX,2055, 1.0650342957308622e+01
REGION,ETEL00TDTX,2056, 1.0814108411096953e+01
REGION,ETEL00TDTX,2057, 1.1158721096036386e+01
REGION,ETEL00TDTX,2058, 1.1620501445617673e+01
REGION,ETEL00TDTX,2059, 1.1966563928140030e+01
REGION,ETEL00TDTX,2060, 1.2439232571815237e+01
REGION,ETEL00TDTX,2061, 1.2643901469767389e+01
REGION,ETEL00TDTX,2062, 1.3115220570925066e+01
REGION,ETEL00TDTX,2063, 1.3692432012172631e+01
REGION,ETEL00TDTX,2064, 1.4287188207352987e+01
REGION,ETEL00TDTX,2065, 1.4899914446413286e+01
REGION,ETEL00TDTX,2066, 1.5583887213489819e+01
REGION,ETEL00TDTX,2067, 1.6391951307286973e+01
REGION,ETEL00TDTX,2068, 1.7219086294629065e+01
REGION,ETEL00TDTX,2069, 1.8065881010556893e+01
REGION,ETEL00TDTX,2070, 1.8932929751841087e+01
REGION,ETLFRCFURX,2015, 7.2189565045068047e-03
REGION,ETLFRCFURX,2016, 7.8755249061747079e-02
REGION,ETLFRCFURX,2017, 7.8755249061747079e-02
REGION,ETLFRCFURX,2018, 7.8755249061747079e-02
REGION,ETLFRCFURX,2019, 3.5118848134459463e-01
REGION,ETLFRCFURX,2020, 3.5118848134459463e-01
REGION,ETLFRCFURX,2021, 3.5118848134459463e-01
REGION,ETLFRCFURX,2022, 3.5118848134459463e-01
REGION,ETLFRCFURX,2023, 3.5118848134459463e-01
REGION,ETLFRCFURX,2024, 3.5118848134459463e-01
REGION,ETLFRCFURX,2025, 3.4396952484008780e-01
REGION,ETLFRCFURX,2026, 2.7243323228284755e-01
REGION,ETLFRCFURX,2027, 2.7243323228284755e-01
REGION,ETLFRCFURX,2028, 2.7243323228284755e-01
REGION,ETLFRCFURX,2056, 1.6241677525301621e-02
REGION,ETLFRCFURX,2057, 1.6241677525301621e-02
REGION,ETLFRCFURX,2058, 1.6241677525301621e-02
REGION,ETLFRCFURX,2059, 1.6241677525301621e-02
REGION,ETLFRCFURX,2060, 1.6241677525301621e-02
REGION,ETLFRCFURX,2061, 1.6241677525301621e-02
REGION,ETLFRCFURX,2062, 1.6241677525301621e-02
REGION,ETLFRCFURX,2063, 1.6241677525301621e-02
REGION,ETLFRCFURX,2064, 1.6241677525301621e-02
REGION,ETLFRCFURX,2065, 1.6241677525301621e-02
REGION,ETSOU1P03X,2015, 0.00916
REGION,ETSOU1P03X,2016, 0.00916
REGION,ETSOU1P03X,2017, 0.00916
REGION,ETSOU1P03X,2018, 0.00916
REGION,ETSOU1P03X,2019, 0.00916
REGION,ETSOU1P03X,2020, 0.008702
REGION,ETSOU1P03X,2021, 0.008244
REGION,ETSOU1P03X,2022, 0.007786
REGION,ETSOU1P03X,2023, 0.007328
REGION,ETSOU1P03X,2024, 0.00687
REGION,ETSOU1P03X,2025, 0.006412
REGION,ETSOU1P03X,2026, 0.005954
REGION,ETSOU1P03X,2027, 0.005496
REGION,ETSOU1P03X,2028, 0.005038
REGION,ETSOU1P03X,2029, 0.00458
REGION,ETSOU1P03X,2030, 0.004122
REGION,ETSOU1P03X,2031, 0.003664
REGION,ETSOU1P03X,2032, 0.003206
REGION,ETSOU1P03X,2033, 0.002748
REGION,ETSOU1P03X,2034, 0.00229
REGION,ETSOU1P03X,2035, 0.001832
REGION,ETSOU1P03X,2036, 0.001374
REGION,ETSOU1P03X,2037, 0.000916
REGION,ETSOU1P03X,2038, 0.000458
REGION,ETSOU1P03X,2067, 3
REGION,ETSOU1P03X,2068, 6
REGION,ETSOU1P03X,2069, 9
REGION,ETSOU1P03X,2070, 9.7595692153617541e+00
REGION,ETSOV1F01X,2015, 0.001
REGION,ETSOV1F01X,2016, 0.003
REGION,ETSOV1F01X,2017, 0.004
REGION,ETSOV1F01X,2018, 0.004
REGION,ETSOV1F01X,2019, 0.004
REGION,ETSOV1F01X,2020, 0.004
REGION,ETSOV1F01X,2021, 0.004
REGION,ETSOV1F01X,2022, 0.004
REGION,ETSOV1F01X,2023, 0.004
REGION,ETSOV1F01X,2024, 0.004
REGION,ETSOV1F01X,2025, 0.004
REGION,ETSOV1F01X,2026, 0.004
REGION,ETSOV1F01X,2027, 0.004
REGION,ETSOV1F01X,2028, 0.004
REGION,ETSOV1F01X,2029, 0.004
REGION,ETSOV1F01X,2030, 0.004
REGION,ETSOV1F01X,2031, 1.0894863473275115e-01
REGION,ETSOV1F01X,2032, 2.5523768635569888e-01
REGION,ETSOV1F01X,2033, 4.7264464183399069e-01
REGION,ETSOV1F01X,2034, 7.6549692745099507e-01
REGION,ETSOV1F01X,2035, 1.4162714755253680e+00
REGION,ETSOV1F01X,2036, 1.9024837518889444e+00
REGION,ETSOV1F01X,2037, 3.0105101711065831e+00
REGION,ETSOV1F01X,2038, 4.5105101711065831e+00
REGION,ETSOV1F01X,2039, 5.2874539378439431e+00
REGION,ETSOV1F01X,2040, 6.4133036040863090e+00
REGION,ETSOV1F01X,2041, 7.8741044026413309e+00
REGION,ETSOV1F01X,2042, 1.0450135337045257e+01
REGION,ETSOV1F01X,2043, 1.3450135337045257e+01
REGION,ETSOV1F01X,2044, 1.6450135337045257e+01
REGION,ETSOV1F01X,2045, 1.9450135337045257e+01
REGION,ETSOV1F01X,2046, 2.2450135337045257e+01
REGION,ETSOV1F01X,2047, 2.5450135337045257e+01
REGION,ETSOV1F01X,2048, 2.8450135337045257e+01
REGION,ETSOV1F01X,2049, 3.1450135337045257e+01
REGION,ETSOV1F01X,2050, 3.4450135337045253e+01
REGION,ETSOV1F01X,2051, 37.3451867023125
REGION,ETSOV1F01X,2052, 4.0198897650689560e+01
REGION,ETSOV1F01X,2053, 4.2319337905325959e+01
REGION,ETSOV1F01X,2054, 4.5026485619708957e+01
REGION,ETSOV1F01X,2055, 4.7374711071634586e+01
REGION,ETSOV1F01X,2056, 49.886498795271
REGION,ETSOV1F01X,2057, 5.1777472376053367e+01
REGION,ETSOV1F01X,2058, 5.3277472376053367e+01
REGION,ETSOV1F01X,2059, 5.5500528609316007e+01
REGION,ETSOV1F01X,2060, 5.7374678943073640e+01
REGION,ETSOV1F01X,2061, 5.8913878144518620e+01
REGION,ETSOV1F01X,2062, 5.9337847210114695e+01
REGION,ETSOV1F01X,2063, 5.9337847210114695e+01
REGION,ETSOV1F01X,2064, 5.9337847210114695e+01
REGION,ETSOV1F01X,2065, 5.9337847210114695e+01
REGION,ETSOV1F01X,2066, 5.9337847210114695e+01
REGION,ETSOV1F01X,2067, 5.9337847210114695e+01
REGION,ETSOV1F01X,2068, 5.9337847210114695e+01
REGION,ETSOV1F01X,2069, 5.9337847210114695e+01
REGION,ETSOV1F01X,2070, 5.9337847210114695e+01
REGION,ETSOV2F01X,2046, 1.1684060536170485e-01
REGION,ETSOV2F01X,2047, 6.1684060536170482e-01
REGION,ETSOV2F01X,2048, 1.1168406053617048e+00
REGION,ETSOV2F01X,2049, 1.6168406053617048e+00
REGION,ETSOV2F01X,2050, 2.1168406053617046e+00
REGION,ETSOV2F01X,2051, 2.4412210977457875e+00
REGION,ETSOV2F01X,2052, 2.6770646480418447e+00
REGION,ETSOV2F01X,2053, 2.6770646480418447e+00
REGION,ETSOV2F01X,2054, 3.1770646480418447e+00
REGION,ETSOV2F01X,2055, 3.6770646480418452e+00
REGION,ETSOV2F01X,2056, 4.1770646480418447e+00
REGION,ETSOV2F01X,2057, 4.6770646480418447e+00
REGION,ETSOV2F01X,2058, 5.1770646480418447e+00
REGION,ETSOV2F01X,2059, 5.6770646480418447e+00
REGION,ETSOV2F01X,2060, 6.1770646480418447e+00
REGION,ETSOV2F01X,2061, 6.6770646480418447e+00
REGION,ETSOV2F01X,2062, 7.1770646480418447e+00
REGION,ETSOV2F01X,2063, 7.6770646480418447e+00
REGION,ETSOV2F01X,2064, 8.1770646480418456e+00
REGION,ETSOV2F01X,2065, 8.6770646480418456e+00
REGION,ETSOV2F01X,2066, 9.06022404268014
REGION,ETSOV2F01X,2067, 9.06022404268014
REGION,ETSOV2F01X,2068, 9.06022404268014
REGION,ETSOV2F01X,2069, 9.06022404268014
REGION,ETSOV2F01X,2070, 9.06022404268014
REGION,SDWA00000X,2015, 99999
REGION,SDWA00000X,2016, 199998
REGION,SDWA00000X,2017, 299997
REGION,SDWA00000X,2018, 399996
REGION,SDWA00000X,2019, 499995
REGION,SDWA00000X,2020, 599994
REGION,SDWA00000X,2021, 699993
REGION,SDWA00000X,2022, 799992
REGION,SDWA00000X,2023, 899991
REGION,SDWA00000X,2024, 999990
REGION,SDWA00000X,2025, 1099989
REGION,SDWA00000X,2026, 1199988
REGION,SDWA00000X,2027, 1299987
REGION,SDWA00000X,2028, 1399986
REGION,SDWA00000X,2029, 1499985
REGION,SDWA00000X,2030, 1599984
REGION,SDWA00000X,2031, 1699983
REGION,SDWA00000X,2032, 1799982
REGION,SDWA00000X,2033, 1899981
REGION,SDWA00000X,2034, 1999980
REGION,SDWA00000X,2035, 2099979
REGION,SDWA00000X,2036, 2199978
REGION,SDWA00000X,2037, 2299977
REGION,SDWA00000X,2038, 2399976
REGION,SDWA00000X,2039, 2499975
REGION,SDWA00000X,2040, 2599974
REGION,SDWA00000X,2041, 2699973
REGION,SDWA00000X,2042, 2799972
REGION,SDWA00000X,2043, 2899971
REGION,SDWA00000X,2044, 2999970
REGION,SDWA00000X,2045, 3099969
REGION,SDWA00000X,2046, 3199968
REGION,SDWA00000X,2047, 3299967
REGION,SDWA00000X,2048, 3399966
REGION,SDWA00000X,2049, 3499965
REGION,SDWA00000X,2050, 3599964
REGION,SDWA00000X,2051, 3699963
REGION,SDWA00000X,2052, 3799962
REGION,SDWA00000X,2053, 3899961
REGION,SDWA00000X,2054, 3999960
REGION,SDWA00000X,2055, 4099959
REGION,SDWA00000X,2056, 4199958
REGION,SDWA00000X,2057, 4299957
REGION,SDWA00000X,2058, 4399956
REGION,SDWA00000X,2059, 4499955
REGION,SDWA00000X,2060, 4599954
REGION,SDWA00000X,2061, 4699953
REGION,SDWA00000X,2062, 4799952
REGION,SDWA00000X,2063, 4899951
REGION,SDWA00000X,2064, 4999950
REGION,SDWA00000X,2065, 5099949
REGION,SDWA00000X,2066, 5199948
REGION,SDWA00000X,2067, 5299947
REGION,SDWA00000X,2068, 5399946
REGION,SDWA00000X,2069, 5499945
REGION,SDWA00000X,2070, 5599944
REGION,SDFW00P00X,2015, 99999
REGION,SDFW00P00X,2016, 99999
REGION,SDFW00P00X,2017, 99999
REGION,SDFW00P00X,2018, 99999
REGION,SDFW00P00X,2019, 99999
REGION,SDFW00P00X,2020, 99999
REGION,SDFW00P00X,2021, 99999
REGION,SDFW00P00X,2022, 99999
REGION,SDFW00P00X,2023, 99999
REGION,SDFW00P00X,2024, 99999
REGION,SDFW00P00X,2025, 99999
REGION,SDFW00P00X,2026, 99999
REGION,SDFW00P00X,2027, 99999
REGION,SDFW00P00X,2028, 99999
REGION,SDFW00P00X,2029, 99999
REGION,SDFW00P00X,2030, 99999
REGION,SDFW00P00X,2031, 99999
REGION,SDFW00P00X,2032, 99999
REGION,SDFW00P00X,2033, 99999
REGION,SDFW00P00X,2034, 99999
REGION,SDFW00P00X,2035, 99999
REGION,SDFW00P00X,2036, 99999
REGION,SDFW00P00X,2037, 99999
REGION,SDFW00P00X,2038, 99999
REGION,SDFW00P00X,2039, 99999
REGION,SDFW00P00X,2040, 99999
REGION,SDFW00P00X,2041, 99999
REGION,SDFW00P00X,2042, 99999
REGION,SDFW00P00X,2043, 99999
REGION,SDFW00P00X,2044, 99999
REGION,SDFW00P00X,2045, 99999
REGION,SDFW00P00X,2046, 99999
REGION,SDFW00P00X,2047, 99999
REGION,SDFW00P00X,2048, 99999
REGION,SDFW00P00X,2049, 99999
REGION,SDFW00P00X,2050, 99999
REGION,SDFW00P00X,2051, 99999
REGION,SDFW00P00X,2052, 99999
REGION,SDFW00P00X,2053, 99999
REGION,SDFW00P00X,2054, 99999
REGION,SDFW00P00X,2055, 99999
REGION,SDFW00P00X,2056, 99999
REGION,SDFW00P00X,2057, 99999
REGION,SDFW00P00X,2058, 99999
REGION,SDFW00P00X,2059, 99999
REGION,SDFW00P00X,2060, 99999
REGION,SDFW00P00X,2061, 99999
REGION,SDFW00P00X,2062, 99999
REGION,SDFW00P00X,2063, 99999
REGION,SDFW00P00X,2064, 99999
REGION,SDFW00P00X,2065, 99999
REGION,SDFW00P00X,2066, 99999
REGION,SDFW00P00X,2067, 99999
REGION,SDFW00P00X,2068, 99999
REGION,SDFW00P00X,2069, 99999
REGION,SDFW00P00X,2070, 99999
REGION,SDCO00P00X,2015, 99999
REGION,SDCO00P00X,2016, 99999
REGION,SDCO00P00X,2017, 99999
REGION,SDCO00P00X,2018, 99999
REGION,SDCO00P00X,2019, 99999
REGION,SDCO00P00X,2020, 99999
REGION,SDCO00P00X,2021, 99999
REGION,SDCO00P00X,2022, 99999
REGION,SDCO00P00X,2023, 99999
REGION,SDCO00P00X,2024, 99999
REGION,SDCO00P00X,2025, 99999
REGION,SDCO00P00X,2026, 99999
REGION,SDCO00P00X,2027, 99999
REGION,SDCO00P00X,2028, 99999
REGION,SDCO00P00X,2029, 99999
REGION,SDCO00P00X,2030, 99999
REGION,SDCO00P00X,2031, 99999
REGION,SDCO00P00X,2032, 99999
REGION,SDCO00P00X,2033, 99999
REGION,SDCO00P00X,2034, 99999
REGION,SDCO00P00X,2035, 99999
REGION,SDCO00P00X,2036, 99999
REGION,SDCO00P00X,2037, 99999
REGION,SDCO00P00X,2038, 99999
REGION,SDCO00P00X,2039, 99999
REGION,SDCO00P00X,2040, 99999
REGION,SDCO00P00X,2041, 99999
REGION,SDCO00P00X,2042, 99999
REGION,SDCO00P00X,2043, 99999
REGION,SDCO00P00X,2044, 99999
REGION,SDCO00P00X,2045, 99999
REGION,SDCO00P00X,2046, 99999
REGION,SDCO00P00X,2047, 99999
REGION,SDCO00P00X,2048, 99999
REGION,SDCO00P00X,2049, 99999
REGION,SDCO00P00X,2050, 99999
REGION,SDCO00P00X,2051, 99999
REGION,SDCO00P00X,2052, 99999
REGION,SDCO00P00X,2053, 99999
REGION,SDCO00P00X,2054, 99999
REGION,SDCO00P00X,2055, 99999
REGION,SDCO00P00X,2056, 99999
REGION,SDCO00P00X,2057, 99999
REGION,SDCO00P00X,2058, 99999
REGION,SDCO00P00X,2059, 99999
REGION,SDCO00P00X,2060, 99999
REGION,SDCO00P00X,2061, 99999
REGION,SDCO00P00X,2062, 99999
REGION,SDCO00P00X,2063, 99999
REGION,SDCO00P00X,2064, 99999
REGION,SDCO00P00X,2065, 99999
REGION,SDCO00P00X,2066, 99999
REGION,SDCO00P00X,2067, 99999
REGION,SDCO00P00X,2068, 99999
REGION,SDCO00P00X,2069, 99999
REGION,SDCO00P00X,2070, 99999
REGION,SDLF00P00X,2015, 99999
REGION,SDLF00P00X,2016, 199998
REGION,SDLF00P00X,2017, 299997
REGION,SDLF00P00X,2018, 399996
REGION,SDLF00P00X,2019, 499995
REGION,SDLF00P00X,2020, 599994
REGION,SDLF00P00X,2021, 699993
REGION,SDLF00P00X,2022, 799992
REGION,SDLF00P00X,2023, 899991
REGION,SDLF00P00X,2024, 999990
REGION,SDLF00P00X,2025, 1099989
REGION,SDLF00P00X,2026, 1199988
REGION,SDLF00P00X,2027, 1299987
REGION,SDLF00P00X,2028, 1399986
REGION,SDLF00P00X,2029, 1499985
REGION,SDLF00P00X,2030, 1599984
REGION,SDLF00P00X,2031, 1699983
REGION,SDLF00P00X,2032, 1799982
REGION,SDLF00P00X,2033, 1899981
REGION,SDLF00P00X,2034, 1999980
REGION,SDLF00P00X,2035, 2099979
REGION,SDLF00P00X,2036, 2199978
REGION,SDLF00P00X,2037, 2299977
REGION,SDLF00P00X,2038, 2399976
REGION,SDLF00P00X,2039, 2499975
REGION,SDLF00P00X,2040, 2599974
REGION,SDLF00P00X,2041, 2699973
REGION,SDLF00P00X,2042, 2799972
REGION,SDLF00P00X,2043, 2899971
REGION,SDLF00P00X,2044, 2999970
REGION,SDLF00P00X,2045, 3099969
REGION,SDLF00P00X,2046, 3199968
REGION,SDLF00P00X,2047, 3299967
REGION,SDLF00P00X,2048, 3399966
REGION,SDLF00P00X,2049, 3499965
REGION,SDLF00P00X,2050, 3599964
REGION,SDLF00P00X,2051, 3699963
REGION,SDLF00P00X,2052, 3799962
REGION,SDLF00P00X,2053, 3899961
REGION,SDLF00P00X,2054, 3999960
REGION,SDLF00P00X,2055, 4099959
REGION,SDLF00P00X,2056, 4199958
REGION,SDLF00P00X,2057, 4299957
REGION,SDLF00P00X,2058, 4399956
REGION,SDLF00P00X,2059, 4499955
REGION,SDLF00P00X,2060, 4599954
REGION,SDLF00P00X,2061, 4699953
REGION,SDLF00P00X,2062, 4799952
REGION,SDLF00P00X,2063, 4899951
REGION,SDLF00P00X,2064, 4999950
REGION,SDLF00P00X,2065, 5099949
REGION,SDLF00P00X,2066, 5199948
REGION,SDLF00P00X,2067, 5299947
REGION,SDLF00P00X,2068, 5399946
REGION,SDLF00P00X,2069, 5499945
REGION,SDLF00P00X,2070, 5599944
REGION,SDHF00P00X,2015, 99999
REGION,SDHF00P00X,2016, 199998
REGION,SDHF00P00X,2017, 299997
REGION,SDHF00P00X,2018, 399996
REGION,SDHF00P00X,2019, 499995
REGION,SDHF00P00X,2020, 599994
REGION,SDHF00P00X,2021, 699993
REGION,SDHF00P00X,2022, 799992
REGION,SDHF00P00X,2023, 899991
REGION,SDHF00P00X,2024, 999990
REGION,SDHF00P00X,2025, 1099989
REGION,SDHF00P00X,2026, 1199988
REGION,SDHF00P00X,2027, 1299987
REGION,SDHF00P00X,2028, 1399986
REGION,SDHF00P00X,2029, 1499985
REGION,SDHF00P00X,2030, 1599984
REGION,SDHF00P00X,2031, 1699983
REGION,SDHF00P00X,2032, 1799982
REGION,SDHF00P00X,2033, 1899981
REGION,SDHF00P00X,2034, 1999980
REGION,SDHF00P00X,2035, 2099979
REGION,SDHF00P00X,2036, 2199978
REGION,SDHF00P00X,2037, 2299977
REGION,SDHF00P00X,2038, 2399976
REGION,SDHF00P00X,2039, 2499975
REGION,SDHF00P00X,2040, 2599974
REGION,SDHF00P00X,2041, 2699973
REGION,SDHF00P00X,2042, 2799972
REGION,SDHF00P00X,2043, 2899971
REGION,SDHF00P00X,2044, 2999970
REGION,SDHF00P00X,2045, 3099969
REGION,SDHF00P00X,2046, 3199968
REGION,SDHF00P00X,2047, 3299967
REGION,SDHF00P00X,2048, 3399966
REGION,SDHF00P00X,2049, 3499965
REGION,SDHF00P00X,2050, 3599964
REGION,SDHF00P00X,2051, 3699963
REGION,SDHF00P00X,2052, 3799962
REGION,SDHF00P00X,2053, 3899961
REGION,SDHF00P00X,2054, 3999960
REGION,SDHF00P00X,2055, 4099959
REGION,SDHF00P00X,2056, 4199958
REGION,SDHF00P00X,2057, 4299957
REGION,SDHF00P00X,2058, 4399956
REGION,SDHF00P00X,2059, 4499955
REGION,SDHF00P00X,2060, 4599954
REGION,SDHF00P00X,2061, 4699953
REGION,SDHF00P00X,2062, 4799952
REGION,SDHF00P00X,2063, 4899951
REGION,SDHF00P00X,2064, 4999950
REGION,SDHF00P00X,2065, 5099949
REGION,SDHF00P00X,2066, 5199948
REGION,SDHF00P00X,2067, 5299947
REGION,SDHF00P00X,2068, 5399946
REGION,SDHF00P00X,2069, 5499945
REGION,SDHF00P00X,2070, 5599944
REGION,SDBM00I00X,2015, 99999
REGION,SDBM00I00X,2016, 199998
REGION,SDBM00I00X,2017, 299997
REGION,SDBM00I00X,2018, 399996
REGION,SDBM00I00X,2019, 499995
REGION,SDBM00I00X,2020, 599994
REGION,SDBM00I00X,2021, 699993
REGION,SDBM00I00X,2022, 799992
REGION,SDBM00I00X,2023, 899991
REGION,SDBM00I00X,2024, 999990
REGION,SDBM00I00X,2025, 1099989
REGION,SDBM00I00X,2026, 1199988
REGION,SDBM00I00X,2027, 1299987
REGION,SDBM00I00X,2028, 1399986
REGION,SDBM00I00X,2029, 1499985
REGION,SDBM00I00X,2030, 1599984
REGION,SDBM00I00X,2031, 1699983
REGION,SDBM00I00X,2032, 1799982
REGION,SDBM00I00X,2033, 1899981
REGION,SDBM00I00X,2034, 1999980
REGION,SDBM00I00X,2035, 2099979
REGION,SDBM00I00X,2036, 2199978
REGION,SDBM00I00X,2037, 2299977
REGION,SDBM00I00X,2038, 2399976
REGION,SDBM00I00X,2039, 2499975
REGION,SDBM00I00X,2040, 2599974
REGION,SDBM00I00X,2041, 2699973
REGION,SDBM00I00X,2042, 2799972
REGION,SDBM00I00X,2043, 2899971
REGION,SDBM00I00X,2044, 2999970
REGION,SDBM00I00X,2045, 3099969
REGION,SDBM00I00X,2046, 3199968
REGION,SDBM00I00X,2047, 3299967
REGION,SDBM00I00X,2048, 3399966
REGION,SDBM00I00X,2049, 3499965
REGION,SDBM00I00X,2050, 3599964
