r,t,y,DiscountedSalvageValue
REGION,SDNG00ILGX,2059, 0.099822546935907
REGION,SDNG00ILGX,2060, 0.0799472993961666
REGION,SDCOSCP04N,2045, 7.2455246065446910e-01
REGION,SDCOSCP04N,2046, 1.8409099199093590e+00
REGION,SDCOSCP04N,2047, 2.0602300452080473e+00
REGION,SDCOSCP04N,2048, 2.3914533029854668e+00
REGION,SDCOSCP04N,2049, 1.8227052316914074e+00
REGION,SDCOSCP04N,2050, 3.8057954716483886e+00
REGION,SDCOSCP04N,2051, 3.9798902691078952e-01
REGION,SDCOSCP04N,2052, 1.6227843929588883e+00
REGION,SDCOSCP04N,2053, 4.9019972475536494e-01
REGION,SDCOSCP04N,2063, 2.6311045668200561e-01
REGION,SDCOSCP04N,2066, 1.6654643970985488e+00
REGION,SDCOSCP04N,2067, 1.7775451814684164e+01
REGION,SDCOSCP04N,2068, 1.5794051848846454e+01
REGION,SDCOSCP04N,2069, 1.5535823954935877e+01
REGION,SDNGCCP02N,2053, 2.4480605154156962e+00
REGION,SDNGCCP02N,2054, 7.5866636534044740e-01
REGION,SDNGCCP02N,2055, 2.7777404500197372e-01
REGION,SDNGCCP02N,2057, 8.1730865773243944e-01
REGION,SDNGCCP02N,2058, 7.9079490824935563e-03
REGION,SDNGCCP02N,2063, 2.5858259634638555e-02
REGION,SDNGCCP02N,2066, 2.6758864513417888e-02
REGION,SDNGCCP02N,2069, 0.0274355022886164
REGION,SDGOCVP02N,2049, 0.522703431018598
REGION,SDGOCVP02N,2050, 6.6380529689693535e-01
REGION,SDGOCVP02N,2051, 7.9089304752254508e-01
REGION,SDGOCVP02N,2052, 0.905284473801745
REGION,SDEL00T00X,2016, 2.4972670739399791e-01
REGION,SDEL00T00X,2021, 1.6966686329069644e-01
REGION,SDEL00T00X,2022, 2.1757325215146175e-01
REGION,SDEL00T00X,2023, 2.4128206975252198e-01
REGION,SDEL00T00X,2024, 2.5185231951301928e-01
REGION,SDEL00T00X,2025, 2.7075264502138074e-01
REGION,SDEL00T00X,2026, 3.0307508919510362e-01
REGION,SDEL00T00X,2027, 3.1213888816753527e-01
REGION,SDEL00T00X,2028, 3.3434584475072127e-01
REGION,SDEL00T00X,2029, 3.5788043635336508e-01
REGION,SDEL00T00X,2030, 2.0240990300666306e-01
REGION,SDEL00T00X,2031, 2.0668498560926740e-01
REGION,SDEL00T00X,2045, 3.3143966848384104e-01
REGION,SDEL00T00X,2046, 5.4278708056030645e-01
REGION,SDEL00T00X,2047, 5.9208048785073342e-01
REGION,SDEL00T00X,2048, 3.8258153602422840e-01
REGION,SDEL00T00X,2049, 5.9582275803824425e-01
REGION,SDEL00T00X,2050, 1.1344576617150444e+00
REGION,SDEL00T00X,2051, 5.5556430620330832e-01
REGION,SDEL00T00X,2052, 5.3053915676790042e-01
REGION,SDEL00T00X,2053, 4.8353372148604479e-01
REGION,SDEL00T00X,2054, 5.7299018793400713e-01
REGION,SDEL00T00X,2055, 1.1315830067507973e-01
REGION,SDEL00T00X,2056, 4.2643361840176636e-01
REGION,SDEL00T00X,2057, 5.2074491996585559e-01
REGION,SDEL00T00X,2058, 5.7971458711851520e-01
REGION,SDEL00T00X,2059, 6.4172112256008962e-01
REGION,SDEL00T00X,2060, 7.0663551253507872e-01
REGION,SDEL00T00X,2061, 4.8099549470393693e-01
REGION,SDEL00T00X,2062, 5.3585877207524635e-01
REGION,SDEL00T00X,2063, 5.9380336937663070e-01
REGION,SDEL00T00X,2064, 6.5504285613431923e-01
REGION,SDEL00T00X,2065, 5.6758894758659550e-01
REGION,SDEL00T00X,2066, 5.3716973670061030e-01
REGION,SDEL00T00X,2067, 5.8721964803580984e-01
REGION,SDEL00T00X,2068, 9.0498784440026414e-01
REGION,SDEL00T00X,2069, 8.0266175823099029e-01
REGION,SDEL00T00X,2070, 4.7755996662397826e-01
REGION,SDEL00TDTX,2016, 1.6262337731455330e+00
REGION,SDEL00TDTX,2021, 1.1048799105634395e+00
REGION,SDEL00TDTX,2022, 1.4168489398323485e+00
REGION,SDEL00TDTX,2023, 1.5712420591637606e+00
REGION,SDEL00TDTX,2024, 1.6400761047958812e+00
REGION,SDEL00TDTX,2025, 1.7631560601405978e+00
REGION,SDEL00TDTX,2026, 1.9736415876927218e+00
REGION,SDEL00TDTX,2027, 2.0326655432477083e+00
REGION,SDEL00TDTX,2028, 2.17727846133696
REGION,SDEL00TDTX,2029, 2.3305370114200388e+00
REGION,SDEL00TDTX,2030, 1.3181043793329772e+00
REGION,SDEL00TDTX,2031, 1.3459439514922438e+00
REGION,SDEL00TDTX,2045, 2.1583532822442462e+00
REGION,SDEL00TDTX,2046, 3.5346592103665291e+00
REGION,SDEL00TDTX,2047, 3.8556605796503973e+00
REGION,SDEL00TDTX,2048, 2.4913919259616062e+00
REGION,SDEL00TDTX,2049, 3.8800304481673829e+00
REGION,SDEL00TDTX,2050, 7.3876504551519808e+00
REGION,SDEL00TDTX,2051, 3.6178652038761365e+00
REGION,SDEL00TDTX,2052, 3.4549000595108579e+00
REGION,SDEL00TDTX,2053, 3.1487980893155418e+00
REGION,SDEL00TDTX,2054, 3.7313435005488564e+00
REGION,SDEL00TDTX,2055, 0.73689305445095
REGION,SDEL00TDTX,2056, 2.7769590892579519e+00
REGION,SDEL00TDTX,2057, 3.3911194527858246e+00
REGION,SDEL00TDTX,2058, 3.7751331564986277e+00
REGION,SDEL00TDTX,2059, 4.1789231129125284e+00
REGION,SDEL00TDTX,2060, 4.6016491773825194e+00
REGION,SDEL00TDTX,2061, 3.1322690174295387e+00
REGION,SDEL00TDTX,2062, 3.48954168587846
REGION,SDEL00TDTX,2063, 3.8668800785515480e+00
REGION,SDEL00TDTX,2064, 4.2656749719058862e+00
REGION,SDEL00TDTX,2065, 3.6961703274481552e+00
REGION,SDEL00TDTX,2066, 3.4980787593525520e+00
REGION,SDEL00TDTX,2067, 3.82400652442822
REGION,SDEL00TDTX,2068, 5.8933304311094847e+00
REGION,SDEL00TDTX,2069, 5.2269773510664175e+00
REGION,SDEL00TDTX,2070, 3.1098966703247504e+00
REGION,SDSOU1P03X,2059, 6.8731752995695761e+00
REGION,SDSOU1P03X,2060, 6.2586139945064057e+00
REGION,SDSOU1P03X,2061, 4.64850570901173
REGION,SDSOU1P03X,2062, 5.3558046809417155e+00
REGION,SDSOU1P03X,2063, 5.9803057172496450e+00
REGION,SDSOU1P03X,2064, 7.7221371467434405e+00
REGION,SDSOU1P03X,2065, 5.5407608489059275e+00
REGION,SDSOU1P03X,2066, 1.2263598494131266e+01
REGION,SDSOU1P03X,2067, 1.2216343277430905e+01
REGION,SDSOU1P03X,2068, 1.2144520260510825e+01
REGION,SDSOU1P03X,2069, 1.2050675248479633e+01
REGION,SDSOU1P03X,2070, 1.1937094212461055e+01
REGION,SDSOV1F01X,2052, 1.2964359522785356e+00
REGION,SDSOV1F01X,2053, 3.1412776723969791e+00
REGION,SDSOV1F01X,2054, 4.0816288327736157e+00
REGION,SDSOV1F01X,2055, 6.73531418559987
REGION,SDSOV1F01X,2056, 7.91333513934404
REGION,SDSOV1F01X,2057, 8.9293330480245938e+00
REGION,SDSOV1F01X,2058, 9.7999501842749535e+00
REGION,SDSOV1F01X,2059, 1.0540141986407322e+01
REGION,SDSOV1F01X,2060, 1.1163346216118724e+01
REGION,SDSOV1F01X,2061, 1.1681635301029971e+01
REGION,SDSOV1F01X,2062, 1.2105853521363274e+01
REGION,SDSOV1F01X,2063, 1.2445740537340049e+01
REGION,SDSOV1F01X,2064, 1.2710042607030596e+01
REGION,SDSOV1F01X,2065, 1.2906612711867247e+01
REGION,SDSOV1F01X,2066, 1.3042500687454005e+01
REGION,SDSOV1F01X,2067, 1.3124034349407872e+01
REGION,SDSOV1F01X,2068, 1.3156892506615847e+01
REGION,SDSOV1F01X,2069, 1.3146170666461794e+01
REGION,SDSOV1F01X,2070, 1.3096440157340338e+01
REGION,SDSOV2F01X,2052, 5.0553670654403349e-01
REGION,SDSOV2F01X,2053, 9.5063879771484838e-01
REGION,SDSOV2F01X,2054, 1.3417381836058875e+00
REGION,SDSOV2F01X,2055, 1.6845926411599033e+00
REGION,SDSOV2F01X,2056, 1.9843563173183958e+00
REGION,SDSOV2F01X,2057, 2.2456428610033958e+00
REGION,SDSOV2F01X,2058, 2.4725819545593533e+00
REGION,SDSOV2F01X,2059, 2.6688699347172569e+00
REGION,SDSOV2F01X,2060, 2.8378151210003009e+00
REGION,SDSOV2F01X,2061, 2.9823784048891326e+00
REGION,SDSOV2F01X,2062, 3.1052095952187817e+00
REGION,SDSOV2F01X,2063, 3.2086799634786360e+00
REGION,SDSOV2F01X,2064, 3.2949113863039963e+00
REGION,SDSOV2F01X,2065, 3.3658024409125238e+00
REGION,SDSOV2F01X,2066, 3.4230517720461475e+00
REGION,SDSOV2F01X,2067, 3.4681790156755303e+00
REGION,SDSOV2F01X,2068, 3.5025435349012382e+00
REGION,SDSOV2F01X,2069, 3.5273611967812988e+00
REGION,SDSOV2F01X,2070, 3.5437193949023476e+00
REGION,ETELKEBP00,2019, 5.9966954705191009e+00
REGION,SSNGCCP02N,2045, 4.6084047141192970e-02
REGION,SSNGCCP02N,2046, 4.8935208361734428e-02
REGION,SSNGCCP02N,2047, 6.0359064953310837e-02
REGION,SSNGCCP02N,2048, 7.6248730884403329e-02
REGION,SSNGCCP02N,2049, 8.0161879190980917e-02
REGION,SSNGCCP02N,2050, 4.8060080001617550e-01
REGION,SSNGCCP02N,2061, 5.9992305426484163e-02
REGION,SSNGCCP02N,2062, 8.0469283900990313e-02
REGION,SSNGCCP02N,2063, 3.2145445829901288e-02
REGION,SSNGCCP02N,2069, 5.9590042171202805e-02
REGION,SSNGCCP02N,2070, 0.226914732863727
REGION,SSNGGCP01N,2047, 3.9436417040255405e-03
REGION,SSNGGCP01N,2048, 1.8779913034085093e-03
REGION,SSNGGCP01N,2050, 6.9997871849317023e-02
REGION,SSNGGCP01N,2052, 3.7330634492826298e-03
REGION,SSNGGCP01N,2053, 0.00448610427974379
REGION,SSNGGCP01N,2054, 5.1057221781795553e-03
REGION,SSNGGCP01N,2055, 5.2620793003114790e-03
REGION,SSNGGCP01N,2059, 2.7247819774644085e-02
REGION,SSNGGCP01N,2060, 0.0705764561015236
REGION,SSNGGCP01N,2061, 5.5007155100950805e-02
REGION,SSNGGCP01N,2062, 5.9548832929416193e-02
REGION,SSHFGCP02N,2049, 8.2804357295542159e-04
REGION,SSHFGCP02N,2050, 2.4585624120292489e-03
REGION,SSGOCVP02N,2047, 1.4527847801989366e-01
REGION,SSGOCVP02N,2048, 2.9665293314531971e-01
REGION,SSGOCVP02N,2049, 4.5462471424786749e-01
REGION,SSGOCVP02N,2050, 5.2860826073745992e-01
REGION,SSGOCVP02N,2051, 3.7120709315117177e-02
REGION,SSGOCVP02N,2070, 3.3106445962579292e-02
REGION,SSEL00T00X,2015, 3.1582096708682568e-02
REGION,SSEL00T00X,2020, 3.3170510679000653e-01
REGION,SSEL00T00X,2021, 2.3327112516395680e-02
REGION,SSEL00T00X,2022, 2.5048132681130996e-02
REGION,SSEL00T00X,2023, 2.1343871333738537e-02
REGION,SSEL00T00X,2024, 3.5743164465230778e-02
REGION,SSEL00T00X,2025, 3.0875947017890929e-02
REGION,SSEL00T00X,2026, 3.3011051623947109e-02
REGION,SSEL00T00X,2027, 3.5261989741119541e-02
REGION,SSEL00T00X,2028, 3.7631341394656140e-02
REGION,SSEL00T00X,2029, 4.0122967827487095e-02
REGION,SSEL00T00X,2030, 4.2748149952497039e-02
REGION,SSEL00T00X,2031, 4.7321664540434995e-02
REGION,SSEL00T00X,2032, 4.8118326915630755e-02
REGION,SSEL00T00X,2033, 5.1179693762774980e-02
REGION,SSEL00T00X,2034, 5.4426873137888153e-02
REGION,SSEL00T00X,2035, 5.7870335372293039e-02
REGION,SSEL00T00X,2036, 6.1515668670112857e-02
REGION,SSEL00T00X,2037, 6.5371580431863252e-02
REGION,SSEL00T00X,2038, 0.0694513931367815
REGION,SSEL00T00X,2039, 7.3768304965092527e-02
REGION,SSEL00T00X,2040, 7.8337347246812031e-02
REGION,SSEL00T00X,2041, 1.0279417228272085e-01
REGION,SSEL00T00X,2042, 1.1056448189765834e-01
REGION,SSEL00T00X,2043, 1.1890864256441686e-01
REGION,SSEL00T00X,2044, 1.2787106323900679e-01
REGION,SSEL00T00X,2045, 1.3749563660605685e-01
REGION,SSEL00T00X,2046, 1.4782380375064155e-01
REGION,SSEL00T00X,2047, 1.5890204064984026e-01
REGION,SSEL00T00X,2048, 1.7078208746850226e-01
REGION,SSEL00T00X,2049, 1.8351976980944054e-01
REGION,SSEL00T00X,2050, 1.3374947021957945e-01
REGION,SSEL00T00X,2061, 5.8381267243594239e-03
REGION,SSEL00T00X,2062, 1.2394951738312635e-02
REGION,SSEL00T00X,2063, 1.2703624534049537e-02
REGION,SSEL00TDTX,2015, 2.0566434429278771e-01
REGION,SSEL00TDTX,2020, 2.1600818310388026e+00
REGION,SSEL00TDTX,2021, 1.5190743490471545e-01
REGION,SSEL00TDTX,2022, 1.6311481251994642e-01
REGION,SSEL00TDTX,2023, 1.3899245965250187e-01
REGION,SSEL00TDTX,2024, 2.3276144552714229e-01
REGION,SSEL00TDTX,2025, 2.0106585881321920e-01
REGION,SSEL00TDTX,2026, 2.1496977699989042e-01
REGION,SSEL00TDTX,2027, 2.2962800935799188e-01
REGION,SSEL00TDTX,2028, 2.4505735715331120e-01
REGION,SSEL00TDTX,2029, 2.6128296501138004e-01
REGION,SSEL00TDTX,2030, 2.7837829485504090e-01
REGION,SSEL00TDTX,2031, 3.0065167943407722e-01
REGION,SSEL00TDTX,2032, 3.2028470332532843e-01
REGION,SSEL00TDTX,2033, 3.4111498258352141e-01
REGION,SSEL00TDTX,2034, 3.6323653673204537e-01
REGION,SSEL00TDTX,2035, 3.8672429681520276e-01
REGION,SSEL00TDTX,2036, 4.1162168790078379e-01
REGION,SSEL00TDTX,2037, 4.3799282082647983e-01
REGION,SSEL00TDTX,2038, 4.6593247202816507e-01
REGION,SSEL00TDTX,2039, 4.9553517640577560e-01
REGION,SSEL00TDTX,2040, 5.2690810206744187e-01
REGION,SSEL00TDTX,2041, 6.7644761175154167e-01
REGION,SSEL00TDTX,2042, 7.2758093249211608e-01
REGION,SSEL00TDTX,2043, 7.8249053903650934e-01
REGION,SSEL00TDTX,2044, 8.4146866908229079e-01
REGION,SSEL00TDTX,2045, 0.904804162950192
REGION,SSEL00TDTX,2046, 9.7276972795819239e-01
REGION,SSEL00TDTX,2047, 1.0456712040483962e+00
REGION,SSEL00TDTX,2048, 1.1238490726913541e+00
REGION,SSEL00TDTX,2049, 1.2076707000018918e+00
REGION,SSEL00TDTX,2050, 8.8015213016387950e-01
REGION,SSEL00TDTX,2061, 3.8418392717183378e-02
REGION,SSEL00TDTX,2062, 0.0815662533679105
REGION,SSEL00TDTX,2063, 8.3597506413221223e-02
REGION,SSSOV1F01X,2052, 0.0696649606063941
REGION,SSSOV1F01X,2053, 1.6243947446241530e-01
REGION,SSSOV1F01X,2054, 2.3764621574682576e-01
REGION,SSSOV1F01X,2055, 2.5419702081022250e-01
REGION,SSSOV1F01X,2056, 6.8716800579965287e-01
REGION,SSSOV1F01X,2057, 8.0510034294778776e-01
REGION,SSSOV1F01X,2058, 9.1739294979738140e-01
REGION,SSSOV1F01X,2059, 1.3983592413794665e+00
REGION,SSSOV1F01X,2060, 1.5375356401493312e+00
REGION,SSSOV1F01X,2061, 1.0524459723424937e+00
REGION,SSSOV1F01X,2062, 1.0496985895081956e+00
REGION,SSSOV1F01X,2063, 1.1057438552930337e+00
REGION,SSSOV1F01X,2064, 1.3015248532845134e+00
REGION,SSSOV1F01X,2065, 1.3543604317725282e+00
REGION,SSSOV1F01X,2066, 1.4024885679357222e+00
REGION,SSSOV1F01X,2067, 1.4461823926123125e+00
REGION,SSSOV1F01X,2068, 1.4857857934722267e+00
REGION,SSSOV1F01X,2069, 1.5215579170101869e+00
REGION,SSSOV1F01X,2070, 2.1445209321557219e+00
REGION,SSSOV2F01X,2052, 1.2722228525580329e-01
REGION,SSSOV2F01X,2053, 2.2133511046316146e-01
REGION,SSSOV2F01X,2054, 3.2445157560185373e-01
REGION,SSSOV2F01X,2055, 4.8109450068798687e-01
REGION,SSSOV2F01X,2056, 2.5201122300074230e-01
REGION,SSSOV2F01X,2057, 2.9612053875552419e-01
REGION,SSSOV2F01X,2058, 3.3851590423325295e-01
REGION,ETHYDBRS03,2027, 7.3281701417121861e+00
REGION,ETHYDBBS03,2058, 5.5449942300886583e+00
REGION,ETHYDCYS03,2060, 3.5258053302594123e+00
REGION,ETHYDGJS03,2046, 2.76194678110469
REGION,ETHYDKRS03,2050, 1.8445157481543255e+01
REGION,ETHYDLDS03,2065, 3.1783979425271203e+00
REGION,ETHYDLSS03,2058, 6.4562025979808109e+00
REGION,ETHYDRNS03,2023, 6.5291601414213545e+01
REGION,ETHYDTMS03,2053, 1.1645951648911245e+01
REGION,ETHYDT2S03,2025, 4.4643283792026969e+00
REGION,ETHYDUMS03,2070, 1.9627998211689558e+01
REGION,SDHYDDGS03,2028, 3.7814300694590575e+00
REGION,SDHYDDLS03,2030, 7.4231220349927707e+00
REGION,SDHYDKBS03,2024, 4.2385166134529246e+00
REGION,SDHYDMGS03,2030, 3.8013150008032888e+00
REGION,SDHYDSBS03,2030, 2.5796076199942708e+00
REGION,SDHYDSHS03,2025, 4.8724477188581945e+00
REGION,SDHYDUAS03,2017, 3.6516448116573121e+00
REGION,EGHYDNBS02,2018, 3.9757439769763603e-01
REGION,SSHYDBDS03,2038, 6.6242559563002086e+00
REGION,SSHYDLKS03,2024, 4.75208385504109
REGION,EGSOFPVA13,2061, 1.2116275624888626e+00
REGION,EGSOFPVA23,2061, 1.1683551495428319e+00
REGION,EGSOFPVHA3,2059, 1.2552855175323556e+00
REGION,EGSOFPVHA3,2060, 1.2795673454051675e+00
REGION,EGSOFPVHA3,2061, 1.2981723883809138e+00
REGION,EGSOFPVHA3,2062, 1.3116824593876419e+00
REGION,EGSOFPVHA3,2063, 1.3206205027622682e+00
REGION,EGSOFPVHA3,2064, 1.3254564892596439e+00
REGION,EGSOFPVHA3,2065, 1.3266127257587379e+00
REGION,ETSOFPVAN3,2068, 4.2845867479082206e-01
REGION,ETSOFPVBR3,2069, 2.7981667926969727e+00
REGION,ETSOFPVBB3,2067, 1.2739963423200105e+00
REGION,ETSOFPVBB3,2068, 7.7523055528920370e-01
REGION,ETSOFPVCY3,2060, 1.1942628557114792e+00
REGION,ETSOFPVFC3,2066, 5.6510661860956835e-01
REGION,ETSOFPVGJ3,2068, 9.4435789545732207e-01
REGION,ETSOFPVKR3,2057, 3.3887861334058993e+00
REGION,ETSOFPVKR3,2059, 3.1112108458827246e+00
REGION,ETSOFPVLT3,2066, 2.0308519106281362e+00
REGION,ETSOFPVLD3,2069, 1.0845607723631676e+00
REGION,ETSOFPVLS3,2068, 2.4046150115811442e+00
REGION,ETSOFPVRN3,2059, 5.0962925103439083e-01
REGION,ETSOFPVRN3,2060, 3.5536434976425455e+00
REGION,ETSOFPVRN3,2061, 2.8365562412515808e+00
REGION,ETSOFPVRN3,2062, 4.3722748646254015e+00
REGION,ETSOFPVRN3,2063, 4.4020683425408311e+00
REGION,ETSOFPVRN3,2064, 4.4181882975320743e+00
REGION,ETSOFPVRN3,2065, 4.4220424191957788e+00
REGION,ETSOFPVRN3,2066, 3.4856734848565818e+00
REGION,ETSOFPVT13,2064, 3.7206499736603160e-01
REGION,ETSOFPVT13,2065, 3.2097010143880528e-01
REGION,ETSOFPVT13,2066, 6.3222959153248670e-01
REGION,ETSOFPVT23,2062, 1.5813282742159527e+00
REGION,ETSOFPVT23,2064, 8.0977687507718457e-02
REGION,ETSOFPVUM3,2070, 4.29735391649253
REGION,SDSOFPVDG3,2051, 7.9196757296261910e-01
REGION,SDSOFPVDL3,2048, 9.7983187980941761e-03
REGION,SDSOFPVDL3,2051, 1.6243779029534540e+00
REGION,SDSOFPVJA3,2058, 0.0775630463346504
REGION,SDSOFPVKB3,2051, 9.1380873803379126e-01
REGION,SDSOFPVKS3,2058, 4.0822655965605477e-02
REGION,SDSOFPVMR3,2052, 7.2483991268790710e-02
REGION,SDSOFPVMR3,2053, 8.1594247277161824e-01
REGION,SDSOFPVMR3,2054, 2.2445399887123054e+00
REGION,SDSOFPVMR3,2056, 1.1366504133324309e+00
REGION,SDSOFPVMG3,2051, 7.9196757296264586e-01
REGION,SDSOFPVSB3,2058, 8.3686444729491216e-01
REGION,SDSOFPVSH3,2051, 7.6131737573652236e-01
REGION,SDSOFPVSH3,2052, 3.4491269940356178e-01
REGION,SDSOFPVUA3,2058, 1.0606067314811689e+00
REGION,SDSOFPVUA3,2059, 2.5185897809685326e-01
