r,t,y,NewCapacity
REGION,SDSOFPVSH3,2052, 1.2007481450126689e-01
REGION,SDSOFPVUA3,2058, 2.5980836042974942e-01
REGION,SDSOFPVUA3,2059, 6.0191639570250588e-02
REGION,EGWA00000X,2015, 99999
REGION,EGWA00000X,2016, 99999
REGION,EGWA00000X,2017, 99999
REGION,EGWA00000X,2018, 99999
REGION,EGWA00000X,2019, 99999
REGION,EGWA00000X,2020, 99999
REGION,EGWA00000X,2021, 99999
REGION,EGWA00000X,2022, 99999
REGION,EGWA00000X,2023, 99999
REGION,EGWA00000X,2024, 99999
REGION,EGWA00000X,2025, 99999
REGION,EGWA00000X,2026, 99999
REGION,EGWA00000X,2027, 99999
REGION,EGWA00000X,2028, 99999
REGION,EGWA00000X,2029, 99999
REGION,EGWA00000X,2030, 99999
REGION,EGWA00000X,2031, 99999
REGION,EGWA00000X,2032, 99999
REGION,EGWA00000X,2033, 99999
REGION,EGWA00000X,2034, 99999
REGION,EGWA00000X,2035, 99999
REGION,EGWA00000X,2036, 99999
REGION,EGWA00000X,2037, 99999
REGION,EGWA00000X,2038, 99999
REGION,EGWA00000X,2039, 99999
REGION,EGWA00000X,2040, 99999
REGION,EGWA00000X,2041, 99999
REGION,EGWA00000X,2042, 99999
REGION,EGWA00000X,2043, 99999
REGION,EGWA00000X,2044, 99999
REGION,EGWA00000X,2045, 99999
REGION,EGWA00000X,2046, 99999
REGION,EGWA00000X,2047, 99999
REGION,EGWA00000X,2048, 99999
REGION,EGWA00000X,2049, 99999
REGION,EGWA00000X,2050, 99999
REGION,EGWA00000X,2051, 99999
REGION,EGWA00000X,2052, 99999
REGION,EGWA00000X,2053, 99999
REGION,EGWA00000X,2054, 99999
REGION,EGWA00000X,2055, 99999
REGION,EGWA00000X,2056, 99999
REGION,EGWA00000X,2057, 99999
REGION,EGWA00000X,2058, 99999
REGION,EGWA00000X,2059, 99999
REGION,EGWA00000X,2060, 99999
REGION,EGWA00000X,2061, 99999
REGION,EGWA00000X,2062, 99999
REGION,EGWA00000X,2063, 99999
REGION,EGWA00000X,2064, 99999
REGION,EGWA00000X,2065, 99999
REGION,EGWA00000X,2066, 99999
REGION,EGWA00000X,2067, 99999
REGION,EGWA00000X,2068, 99999
REGION,EGWA00000X,2069, 99999
REGION,EGWA00000X,2070, 99999
REGION,EGFW00P00X,2015, 99999
REGION,EGFW00P00X,2016, 99999
REGION,EGFW00P00X,2017, 99999
REGION,EGFW00P00X,2018, 99999
REGION,EGFW00P00X,2019, 99999
REGION,EGFW00P00X,2020, 99999
REGION,EGFW00P00X,2021, 99999
REGION,EGFW00P00X,2022, 99999
REGION,EGFW00P00X,2023, 99999
REGION,EGFW00P00X,2024, 99999
REGION,EGFW00P00X,2025, 99999
REGION,EGFW00P00X,2026, 99999
REGION,EGFW00P00X,2027, 99999
REGION,EGFW00P00X,2028, 99999
REGION,EGFW00P00X,2029, 99999
REGION,EGFW00P00X,2030, 99999
REGION,EGFW00P00X,2031, 99999
REGION,EGFW00P00X,2032, 99999
REGION,EGFW00P00X,2033, 99999
REGION,EGFW00P00X,2034, 99999
REGION,EGFW00P00X,2035, 99999
REGION,EGFW00P00X,2036, 99999
REGION,EGFW00P00X,2037, 99999
REGION,EGFW00P00X,2038, 99999
REGION,EGFW00P00X,2039, 99999
REGION,EGFW00P00X,2040, 99999
REGION,EGFW00P00X,2041, 99999
REGION,EGFW00P00X,2042, 99999
REGION,EGFW00P00X,2043, 99999
REGION,EGFW00P00X,2044, 99999
REGION,EGFW00P00X,2045, 99999
REGION,EGFW00P00X,2046, 99999
REGION,EGFW00P00X,2047, 99999
REGION,EGFW00P00X,2048, 99999
REGION,EGFW00P00X,2049, 99999
REGION,EGFW00P00X,2050, 99999
REGION,EGFW00P00X,2051, 99999
REGION,EGFW00P00X,2052, 99999
REGION,EGFW00P00X,2053, 99999
REGION,EGFW00P00X,2054, 99999
REGION,EGFW00P00X,2055, 99999
REGION,EGFW00P00X,2056, 99999
REGION,EGFW00P00X,2057, 99999
REGION,EGFW00P00X,2058, 99999
REGION,EGFW00P00X,2059, 99999
REGION,EGFW00P00X,2060, 99999
REGION,EGFW00P00X,2061, 99999
REGION,EGFW00P00X,2062, 99999
REGION,EGFW00P00X,2063, 99999
REGION,EGFW00P00X,2064, 99999
REGION,EGFW00P00X,2065, 99999
REGION,EGFW00P00X,2066, 99999
REGION,EGFW00P00X,2067, 99999
REGION,EGFW00P00X,2068, 99999
REGION,EGFW00P00X,2069, 99999
REGION,EGFW00P00X,2070, 99999
REGION,EGCO00P00X,2015, 99999
REGION,EGCO00P00X,2016, 99999
REGION,EGCO00P00X,2017, 99999
REGION,EGCO00P00X,2018, 99999
REGION,EGCO00P00X,2019, 99999
REGION,EGCO00P00X,2020, 99999
REGION,EGCO00P00X,2021, 99999
REGION,EGCO00P00X,2022, 99999
REGION,EGCO00P00X,2023, 99999
REGION,EGCO00P00X,2024, 99999
REGION,EGCO00P00X,2025, 99999
REGION,EGCO00P00X,2026, 99999
REGION,EGCO00P00X,2027, 99999
REGION,EGCO00P00X,2028, 99999
REGION,EGCO00P00X,2029, 99999
REGION,EGCO00P00X,2030, 99999
REGION,EGCO00P00X,2031, 99999
REGION,EGCO00P00X,2032, 99999
REGION,EGCO00P00X,2033, 99999
REGION,EGCO00P00X,2034, 99999
REGION,EGCO00P00X,2035, 99999
REGION,EGCO00P00X,2036, 99999
REGION,EGCO00P00X,2037, 99999
REGION,EGCO00P00X,2038, 99999
REGION,EGCO00P00X,2039, 99999
REGION,EGCO00P00X,2040, 99999
REGION,EGCO00P00X,2041, 99999
REGION,EGCO00P00X,2042, 99999
REGION,EGCO00P00X,2043, 99999
REGION,EGCO00P00X,2044, 99999
REGION,EGCO00P00X,2045, 99999
REGION,EGCO00P00X,2046, 99999
REGION,EGCO00P00X,2047, 99999
REGION,EGCO00P00X,2048, 99999
REGION,EGCO00P00X,2049, 99999
REGION,EGCO00P00X,2050, 99999
REGION,EGCO00P00X,2051, 99999
REGION,EGCO00P00X,2052, 99999
REGION,EGCO00P00X,2053, 99999
REGION,EGCO00P00X,2054, 99999
REGION,EGCO00P00X,2055, 99999
REGION,EGCO00P00X,2056, 99999
REGION,EGCO00P00X,2057, 99999
REGION,EGCO00P00X,2058, 99999
REGION,EGCO00P00X,2059, 99999
REGION,EGCO00P00X,2060, 99999
REGION,EGCO00P00X,2061, 99999
REGION,EGCO00P00X,2062, 99999
REGION,EGCO00P00X,2063, 99999
REGION,EGCO00P00X,2064, 99999
REGION,EGCO00P00X,2065, 99999
REGION,EGCO00P00X,2066, 99999
REGION,EGCO00P00X,2067, 99999
REGION,EGCO00P00X,2068, 99999
REGION,EGCO00P00X,2069, 99999
REGION,EGCO00P00X,2070, 99999
REGION,EGLF00P00X,2015, 99999
REGION,EGLF00P00X,2016, 99999
REGION,EGLF00P00X,2017, 99999
REGION,EGLF00P00X,2018, 99999
REGION,EGLF00P00X,2019, 99999
REGION,EGLF00P00X,2020, 99999
REGION,EGLF00P00X,2021, 99999
REGION,EGLF00P00X,2022, 99999
REGION,EGLF00P00X,2023, 99999
REGION,EGLF00P00X,2024, 99999
REGION,EGLF00P00X,2025, 99999
REGION,EGLF00P00X,2026, 99999
REGION,EGLF00P00X,2027, 99999
REGION,EGLF00P00X,2028, 99999
REGION,EGLF00P00X,2029, 99999
REGION,EGLF00P00X,2030, 99999
REGION,EGLF00P00X,2031, 99999
REGION,EGLF00P00X,2032, 99999
REGION,EGLF00P00X,2033, 99999
REGION,EGLF00P00X,2034, 99999
REGION,EGLF00P00X,2035, 99999
REGION,EGLF00P00X,2036, 99999
REGION,EGLF00P00X,2037, 99999
REGION,EGLF00P00X,2038, 99999
REGION,EGLF00P00X,2039, 99999
REGION,EGLF00P00X,2040, 99999
REGION,EGLF00P00X,2041, 99999
REGION,EGLF00P00X,2042, 99999
REGION,EGLF00P00X,2043, 99999
REGION,EGLF00P00X,2044, 99999
REGION,EGLF00P00X,2045, 99999
REGION,EGLF00P00X,2046, 99999
REGION,EGLF00P00X,2047, 99999
REGION,EGLF00P00X,2048, 99999
REGION,EGLF00P00X,2049, 99999
REGION,EGLF00P00X,2050, 99999
REGION,EGLF00P00X,2051, 99999
REGION,EGLF00P00X,2052, 99999
REGION,EGLF00P00X,2053, 99999
REGION,EGLF00P00X,2054, 99999
REGION,EGLF00P00X,2055, 99999
REGION,EGLF00P00X,2056, 99999
REGION,EGLF00P00X,2057, 99999
REGION,EGLF00P00X,2058, 99999
REGION,EGLF00P00X,2059, 99999
REGION,EGLF00P00X,2060, 99999
REGION,EGLF00P00X,2061, 99999
REGION,EGLF00P00X,2062, 99999
REGION,EGLF00P00X,2063, 99999
REGION,EGLF00P00X,2064, 99999
REGION,EGLF00P00X,2065, 99999
REGION,EGLF00P00X,2066, 99999
REGION,EGLF00P00X,2067, 99999
REGION,EGLF00P00X,2068, 99999
REGION,EGLF00P00X,2069, 99999
REGION,EGLF00P00X,2070, 99999
REGION,EGHF00P00X,2015, 99999
REGION,EGHF00P00X,2016, 99999
REGION,EGHF00P00X,2017, 99999
REGION,EGHF00P00X,2018, 99999
REGION,EGHF00P00X,2019, 99999
REGION,EGHF00P00X,2020, 99999
REGION,EGHF00P00X,2021, 99999
REGION,EGHF00P00X,2022, 99999
REGION,EGHF00P00X,2023, 99999
REGION,EGHF00P00X,2024, 99999
REGION,EGHF00P00X,2025, 99999
REGION,EGHF00P00X,2026, 99999
REGION,EGHF00P00X,2027, 99999
REGION,EGHF00P00X,2028, 99999
REGION,EGHF00P00X,2029, 99999
REGION,EGHF00P00X,2030, 99999
REGION,EGHF00P00X,2031, 99999
REGION,EGHF00P00X,2032, 99999
REGION,EGHF00P00X,2033, 99999
REGION,EGHF00P00X,2034, 99999
REGION,EGHF00P00X,2035, 99999
REGION,EGHF00P00X,2036, 99999
REGION,EGHF00P00X,2037, 99999
REGION,EGHF00P00X,2038, 99999
REGION,EGHF00P00X,2039, 99999
REGION,EGHF00P00X,2040, 99999
REGION,EGHF00P00X,2041, 99999
REGION,EGHF00P00X,2042, 99999
REGION,EGHF00P00X,2043, 99999
REGION,EGHF00P00X,2044, 99999
REGION,EGHF00P00X,2045, 99999
REGION,EGHF00P00X,2046, 99999
REGION,EGHF00P00X,2047, 99999
REGION,EGHF00P00X,2048, 99999
REGION,EGHF00P00X,2049, 99999
REGION,EGHF00P00X,2050, 99999
REGION,EGHF00P00X,2051, 99999
REGION,EGHF00P00X,2052, 99999
REGION,EGHF00P00X,2053, 99999
REGION,EGHF00P00X,2054, 99999
REGION,EGHF00P00X,2055, 99999
REGION,EGHF00P00X,2056, 99999
REGION,EGHF00P00X,2057, 99999
REGION,EGHF00P00X,2058, 99999
REGION,EGHF00P00X,2059, 99999
REGION,EGHF00P00X,2060, 99999
REGION,EGHF00P00X,2061, 99999
REGION,EGHF00P00X,2062, 99999
REGION,EGHF00P00X,2063, 99999
REGION,EGHF00P00X,2064, 99999
REGION,EGHF00P00X,2065, 99999
REGION,EGHF00P00X,2066, 99999
REGION,EGHF00P00X,2067, 99999
REGION,EGHF00P00X,2068, 99999
REGION,EGHF00P00X,2069, 99999
REGION,EGHF00P00X,2070, 99999
REGION,EGNG00P00X,2015, 99999
REGION,EGNG00P00X,2016, 99999
REGION,EGNG00P00X,2017, 99999
REGION,EGNG00P00X,2018, 99999
REGION,EGNG00P00X,2019, 99999
REGION,EGNG00P00X,2020, 99999
REGION,EGNG00P00X,2021, 99999
REGION,EGNG00P00X,2022, 99999
REGION,EGNG00P00X,2023, 99999
REGION,EGNG00P00X,2024, 99999
REGION,EGNG00P00X,2025, 99999
REGION,EGNG00P00X,2026, 99999
REGION,EGNG00P00X,2027, 99999
REGION,EGNG00P00X,2028, 99999
REGION,EGNG00P00X,2029, 99999
REGION,EGNG00P00X,2030, 99999
REGION,EGNG00P00X,2031, 99999
REGION,EGNG00P00X,2032, 99999
REGION,EGNG00P00X,2033, 99999
REGION,EGNG00P00X,2034, 99999
REGION,EGNG00P00X,2035, 99999
REGION,EGNG00P00X,2036, 99999
REGION,EGNG00P00X,2037, 99999
REGION,EGNG00P00X,2038, 99999
REGION,EGNG00P00X,2039, 99999
REGION,EGNG00P00X,2040, 99999
REGION,EGNG00P00X,2041, 99999
REGION,EGNG00P00X,2042, 99999
REGION,EGNG00P00X,2043, 99999
REGION,EGNG00P00X,2044, 99999
REGION,EGNG00P00X,2045, 99999
REGION,EGNG00P00X,2046, 99999
REGION,EGNG00P00X,2047, 99999
REGION,EGNG00P00X,2048, 99999
REGION,EGNG00P00X,2049, 99999
REGION,EGNG00P00X,2050, 99999
REGION,EGNG00P00X,2051, 99999
REGION,EGNG00P00X,2052, 99999
REGION,EGNG00P00X,2053, 99999
REGION,EGNG00P00X,2054, 99999
REGION,EGNG00P00X,2055, 99999
REGION,EGNG00P00X,2056, 99999
REGION,EGNG00P00X,2057, 99999
REGION,EGNG00P00X,2058, 99999
REGION,EGNG00P00X,2059, 99999
REGION,EGNG00P00X,2060, 99999
REGION,EGNG00P00X,2061, 99999
REGION,EGNG00P00X,2062, 99999
REGION,EGNG00P00X,2063, 99999
REGION,EGNG00P00X,2064, 99999
REGION,EGNG00P00X,2065, 99999
REGION,EGNG00P00X,2066, 99999
REGION,EGNG00P00X,2067, 99999
REGION,EGNG00P00X,2068, 99999
REGION,EGNG00P00X,2069, 99999
REGION,EGNG00P00X,2070, 99999
REGION,EGBM00I00X,2015, 99999
REGION,EGBM00I00X,2016, 99999
REGION,EGBM00I00X,2017, 99999
REGION,EGBM00I00X,2018, 99999
REGION,EGBM00I00X,2019, 99999
REGION,EGBM00I00X,2020, 99999
REGION,EGBM00I00X,2021, 99999
REGION,EGBM00I00X,2022, 99999
REGION,EGBM00I00X,2023, 99999
REGION,EGBM00I00X,2024, 99999
REGION,EGBM00I00X,2025, 99999
REGION,EGBM00I00X,2026, 99999
REGION,EGBM00I00X,2027, 99999
REGION,EGBM00I00X,2028, 99999
REGION,EGBM00I00X,2029, 99999
REGION,EGBM00I00X,2030, 99999
REGION,EGBM00I00X,2031, 99999
REGION,EGBM00I00X,2032, 99999
REGION,EGBM00I00X,2033, 99999
REGION,EGBM00I00X,2034, 99999
REGION,EGBM00I00X,2035, 99999
REGION,EGBM00I00X,2036, 99999
REGION,EGBM00I00X,2037, 99999
REGION,EGBM00I00X,2038, 99999
REGION,EGBM00I00X,2039, 99999
REGION,EGBM00I00X,2040, 99999
REGION,EGBM00I00X,2041, 99999
REGION,EGBM00I00X,2042, 99999
REGION,EGBM00I00X,2043, 99999
REGION,EGBM00I00X,2044, 99999
REGION,EGBM00I00X,2045, 99999
REGION,EGBM00I00X,2046, 99999
REGION,EGBM00I00X,2047, 99999
REGION,EGBM00I00X,2048, 99999
REGION,EGBM00I00X,2049, 99999
REGION,EGBM00I00X,2050, 99999
REGION,EGBM00I00X,2051, 99999
REGION,EGBM00I00X,2052, 99999
REGION,EGBM00I00X,2053, 99999
REGION,EGBM00I00X,2054, 99999
REGION,EGBM00I00X,2055, 99999
REGION,EGBM00I00X,2056, 99999
REGION,EGBM00I00X,2057, 99999
REGION,EGBM00I00X,2058, 99999
REGION,EGBM00I00X,2059, 99999
REGION,EGBM00I00X,2060, 99999
REGION,EGBM00I00X,2061, 99999
REGION,EGBM00I00X,2062, 99999
REGION,EGBM00I00X,2063, 99999
REGION,EGBM00I00X,2064, 99999
REGION,EGBM00I00X,2065, 99999
REGION,EGBM00I00X,2066, 99999
REGION,EGBM00I00X,2067, 99999
REGION,EGBM00I00X,2068, 99999
REGION,EGBM00I00X,2069, 99999
REGION,EGBM00I00X,2070, 99999
REGION,EGBM00X00X,2015, 99999
REGION,EGBM00X00X,2016, 99999
REGION,EGBM00X00X,2017, 99999
REGION,EGBM00X00X,2018, 99999
REGION,EGBM00X00X,2019, 99999
REGION,EGBM00X00X,2020, 99999
REGION,EGBM00X00X,2021, 99999
REGION,EGBM00X00X,2022, 99999
REGION,EGBM00X00X,2023, 99999
REGION,EGBM00X00X,2024, 99999
REGION,EGBM00X00X,2025, 99999
REGION,EGBM00X00X,2026, 99999
REGION,EGBM00X00X,2027, 99999
REGION,EGBM00X00X,2028, 99999
REGION,EGBM00X00X,2029, 99999
REGION,EGBM00X00X,2030, 99999
REGION,EGBM00X00X,2031, 99999
REGION,EGBM00X00X,2032, 99999
REGION,EGBM00X00X,2033, 99999
REGION,EGBM00X00X,2034, 99999
REGION,EGBM00X00X,2035, 99999
REGION,EGBM00X00X,2036, 99999
REGION,EGBM00X00X,2037, 99999
REGION,EGBM00X00X,2038, 99999
REGION,EGBM00X00X,2039, 99999
REGION,EGBM00X00X,2040, 99999
REGION,EGBM00X00X,2041, 99999
REGION,EGBM00X00X,2042, 99999
REGION,EGBM00X00X,2043, 99999
REGION,EGBM00X00X,2044, 99999
REGION,EGBM00X00X,2045, 99999
REGION,EGBM00X00X,2046, 99999
REGION,EGBM00X00X,2047, 99999
REGION,EGBM00X00X,2048, 99999
REGION,EGBM00X00X,2049, 99999
REGION,EGBM00X00X,2050, 99999
REGION,EGBM00X00X,2051, 99999
REGION,EGBM00X00X,2052, 99999
REGION,EGBM00X00X,2053, 99999
REGION,EGBM00X00X,2054, 99999
REGION,EGBM00X00X,2055, 99999
REGION,EGBM00X00X,2056, 99999
REGION,EGBM00X00X,2057, 99999
REGION,EGBM00X00X,2058, 99999
REGION,EGBM00X00X,2059, 99999
REGION,EGBM00X00X,2060, 99999
REGION,EGBM00X00X,2061, 99999
REGION,EGBM00X00X,2062, 99999
REGION,EGBM00X00X,2063, 99999
REGION,EGBM00X00X,2064, 99999
REGION,EGBM00X00X,2065, 99999
REGION,EGBM00X00X,2066, 99999
REGION,EGBM00X00X,2067, 99999
REGION,EGBM00X00X,2068, 99999
REGION,EGBM00X00X,2069, 99999
REGION,EGBM00X00X,2070, 99999
REGION,EGCO00I00X,2015, 99999
REGION,EGCO00I00X,2016, 99999
REGION,EGCO00I00X,2017, 99999
REGION,EGCO00I00X,2018, 99999
REGION,EGCO00I00X,2019, 99999
REGION,EGCO00I00X,2020, 99999
REGION,EGCO00I00X,2021, 99999
REGION,EGCO00I00X,2022, 99999
REGION,EGCO00I00X,2023, 99999
REGION,EGCO00I00X,2024, 99999
REGION,EGCO00I00X,2025, 99999
REGION,EGCO00I00X,2026, 99999
REGION,EGCO00I00X,2027, 99999
REGION,EGCO00I00X,2028, 99999
REGION,EGCO00I00X,2029, 99999
REGION,EGCO00I00X,2030, 99999
REGION,EGCO00I00X,2031, 99999
REGION,EGCO00I00X,2032, 99999
REGION,EGCO00I00X,2033, 99999
REGION,EGCO00I00X,2034, 99999
REGION,EGCO00I00X,2035, 99999
REGION,EGCO00I00X,2036, 99999
REGION,EGCO00I00X,2037, 99999
REGION,EGCO00I00X,2038, 99999
REGION,EGCO00I00X,2039, 99999
REGION,EGCO00I00X,2040, 99999
REGION,EGCO00I00X,2041, 99999
REGION,EGCO00I00X,2042, 99999
REGION,EGCO00I00X,2043, 99999
REGION,EGCO00I00X,2044, 99999
REGION,EGCO00I00X,2045, 99999
REGION,EGCO00I00X,2046, 99999
REGION,EGCO00I00X,2047, 99999
REGION,EGCO00I00X,2048, 99999
REGION,EGCO00I00X,2049, 99999
REGION,EGCO00I00X,2050, 99999
REGION,EGCO00I00X,2051, 99999
REGION,EGCO00I00X,2052, 99999
REGION,EGCO00I00X,2053, 99999
REGION,EGCO00I00X,2054, 99999
REGION,EGCO00I00X,2055, 99999
REGION,EGCO00I00X,2056, 99999
REGION,EGCO00I00X,2057, 99999
REGION,EGCO00I00X,2058, 99999
REGION,EGCO00I00X,2059, 99999
REGION,EGCO00I00X,2060, 99999
REGION,EGCO00I00X,2061, 99999
REGION,EGCO00I00X,2062, 99999
REGION,EGCO00I00X,2063, 99999
REGION,EGCO00I00X,2064, 99999
REGION,EGCO00I00X,2065, 99999
REGION,EGCO00I00X,2066, 99999
REGION,EGCO00I00X,2067, 99999
REGION,EGCO00I00X,2068, 99999
REGION,EGCO00I00X,2069, 99999
REGION,EGCO00I00X,2070, 99999
REGION,EGCO00X00X,2015, 99999
REGION,EGCO00X00X,2016, 99999
REGION,EGCO00X00X,2017, 99999
REGION,EGCO00X00X,2018, 99999
REGION,EGCO00X00X,2019, 99999
REGION,EGCO00X00X,2020, 99999
REGION,EGCO00X00X,2021, 99999
REGION,EGCO00X00X,2022, 99999
REGION,EGCO00X00X,2023, 99999
REGION,EGCO00X00X,2024, 99999
REGION,EGCO00X00X,2025, 99999
REGION,EGCO00X00X,2026, 99999
REGION,EGCO00X00X,2027, 99999
REGION,EGCO00X00X,2028, 99999
REGION,EGCO00X00X,2029, 99999
REGION,EGCO00X00X,2030, 99999
REGION,EGCO00X00X,2031, 99999
REGION,EGCO00X00X,2032, 99999
REGION,EGCO00X00X,2033, 99999
REGION,EGCO00X00X,2034, 99999
REGION,EGCO00X00X,2035, 99999
REGION,EGCO00X00X,2036, 99999
REGION,EGLF00I00X,2015, 99999
REGION,EGLF00I00X,2016, 99999
REGION,EGLF00I00X,2017, 99999
REGION,EGLF00I00X,2018, 99999
REGION,EGLF00I00X,2019, 99999
REGION,EGLF00I00X,2020, 99999
REGION,EGLF00I00X,2021, 99999
REGION,EGLF00I00X,2022, 99999
REGION,EGLF00I00X,2023, 99999
REGION,EGLF00I00X,2024, 99999
REGION,EGLF00I00X,2025, 99999
REGION,EGLF00I00X,2026, 99999
REGION,EGLF00I00X,2027, 99999
REGION,EGLF00I00X,2028, 99999
REGION,EGLF00I00X,2029, 99999
REGION,EGLF00I00X,2030, 99999
REGION,EGLF00I00X,2031, 99999
REGION,EGLF00I00X,2032, 99999
REGION,EGLF00I00X,2033, 99999
REGION,EGLF00I00X,2034, 99999
REGION,EGLF00I00X,2035, 99999
REGION,EGLF00I00X,2036, 99999
REGION,EGLF00I00X,2037, 99999
REGION,EGLF00I00X,2038, 99999
REGION,EGLF00I00X,2039, 99999
REGION,EGLF00I00X,2040, 99999
REGION,EGLF00I00X,2041, 99999
REGION,EGLF00I00X,2042, 99999
REGION,EGLF00I00X,2043, 99999
REGION,EGLF00I00X,2044, 99999
REGION,EGLF00I00X,2045, 99999
REGION,EGLF00I00X,2046, 99999
REGION,EGLF00I00X,2047, 99999
REGION,EGLF00I00X,2048, 99999
REGION,EGLF00I00X,2049, 99999
REGION,EGLF00I00X,2050, 99999
REGION,EGLF00I00X,2051, 99999
REGION,EGLF00I00X,2052, 99999
REGION,EGLF00I00X,2053, 99999
REGION,EGLF00I00X,2054, 99999
REGION,EGLF00I00X,2055, 99999
REGION,EGLF00I00X,2056, 99999
REGION,EGLF00I00X,2057, 99999
REGION,EGLF00I00X,2058, 99999
REGION,EGLF00I00X,2059, 99999
REGION,EGLF00I00X,2060, 99999
REGION,EGLF00I00X,2061, 99999
REGION,EGLF00I00X,2062, 99999
REGION,EGLF00I00X,2063, 99999
REGION,EGLF00I00X,2064, 99999
REGION,EGLF00I00X,2065, 99999
REGION,EGLF00I00X,2066, 99999
REGION,EGLF00I00X,2067, 99999
REGION,EGLF00I00X,2068, 99999
REGION,EGLF00I00X,2069, 99999
REGION,EGLF00I00X,2070, 99999
REGION,EGHF00I00X,2015, 99999
REGION,EGHF00I00X,2016, 99999
REGION,EGHF00I00X,2017, 99999
REGION,EGHF00I00X,2018, 99999
REGION,EGHF00I00X,2019, 99999
REGION,EGHF00I00X,2020, 99999
REGION,EGHF00I00X,2021, 99999
REGION,EGHF00I00X,2022, 99999
REGION,EGHF00I00X,2023, 99999
REGION,EGHF00I00X,2024, 99999
REGION,EGHF00I00X,2025, 99999
REGION,EGHF00I00X,2026, 99999
REGION,EGHF00I00X,2027, 99999
REGION,EGHF00I00X,2028, 99999
REGION,EGHF00I00X,2029, 99999
REGION,EGHF00I00X,2030, 99999
REGION,EGHF00I00X,2031, 99999
REGION,EGHF00I00X,2032, 99999
REGION,EGHF00I00X,2033, 99999
REGION,EGHF00I00X,2034, 99999
REGION,EGHF00I00X,2035, 99999
REGION,EGHF00I00X,2036, 99999
REGION,EGHF00I00X,2037, 99999
REGION,EGHF00I00X,2038, 99999
REGION,EGHF00I00X,2039, 99999
REGION,EGHF00I00X,2040, 99999
REGION,EGHF00I00X,2041, 99999
REGION,EGHF00I00X,2042, 99999
REGION,EGHF00I00X,2043, 99999
REGION,EGHF00I00X,2044, 99999
REGION,EGHF00I00X,2045, 99999
REGION,EGHF00I00X,2046, 99999
REGION,EGHF00I00X,2047, 99999
REGION,EGHF00I00X,2048, 99999
REGION,EGHF00I00X,2049, 99999
REGION,EGHF00I00X,2050, 99999
REGION,EGHF00I00X,2051, 99999
REGION,EGHF00I00X,2052, 99999
REGION,EGHF00I00X,2053, 99999
REGION,EGHF00I00X,2054, 99999
REGION,EGHF00I00X,2055, 99999
REGION,EGHF00I00X,2056, 99999
REGION,EGHF00I00X,2057, 99999
REGION,EGHF00I00X,2058, 99999
REGION,EGHF00I00X,2059, 99999
REGION,EGHF00I00X,2060, 99999
REGION,EGHF00I00X,2061, 99999
REGION,EGHF00I00X,2062, 99999
REGION,EGHF00I00X,2063, 99999
REGION,EGHF00I00X,2064, 99999
REGION,EGHF00I00X,2065, 99999
REGION,EGHF00I00X,2066, 99999
REGION,EGHF00I00X,2067, 99999
REGION,EGHF00I00X,2068, 99999
REGION,EGHF00I00X,2069, 99999
REGION,EGHF00I00X,2070, 99999
REGION,EGCR00I00X,2015, 99999
REGION,EGCR00I00X,2016, 99999
REGION,EGCR00I00X,2017, 99999
REGION,EGCR00I00X,2018, 99999
REGION,EGCR00I00X,2019, 99999
REGION,EGCR00I00X,2020, 99999
REGION,EGCR00I00X,2021, 99999
REGION,EGCR00I00X,2022, 99999
REGION,EGCR00I00X,2023, 99999
REGION,EGCR00I00X,2024, 99999
REGION,EGCR00I00X,2025, 99999
REGION,EGCR00I00X,2026, 99999
REGION,EGCR00I00X,2027, 99999
REGION,EGCR00I00X,2028, 99999
REGION,EGCR00I00X,2029, 99999
REGION,EGCR00I00X,2030, 99999
REGION,EGCR00I00X,2031, 99999
REGION,EGCR00I00X,2032, 99999
REGION,EGCR00I00X,2033, 99999
REGION,EGCR00I00X,2034, 99999
REGION,EGCR00I00X,2035, 99999
REGION,EGCR00I00X,2036, 99999
REGION,EGCR00I00X,2037, 99999
REGION,EGCR00I00X,2038, 99999
REGION,EGCR00I00X,2039, 99999
REGION,EGCR00I00X,2040, 99999
REGION,EGCR00I00X,2041, 99999
REGION,EGCR00I00X,2042, 99999
REGION,EGCR00I00X,2043, 99999
REGION,EGCR00I00X,2044, 99999
REGION,EGCR00I00X,2045, 99999
REGION,EGCR00I00X,2046, 99999
REGION,EGCR00I00X,2047, 99999
REGION,EGCR00I00X,2048, 99999
REGION,EGCR00I00X,2049, 99999
REGION,EGCR00I00X,2050, 99999
REGION,EGCR00I00X,2051, 99999
REGION,EGCR00I00X,2052, 99999
REGION,EGCR00I00X,2053, 99999
REGION,EGCR00I00X,2054, 99999
REGION,EGCR00I00X,2055, 99999
REGION,EGCR00I00X,2056, 99999
REGION,EGCR00I00X,2057, 99999
REGION,EGCR00I00X,2058, 99999
REGION,EGCR00I00X,2059, 99999
REGION,EGCR00I00X,2060, 99999
REGION,EGCR00I00X,2061, 99999
REGION,EGCR00I00X,2062, 99999
REGION,EGCR00I00X,2063, 99999
REGION,EGCR00I00X,2064, 99999
REGION,EGCR00I00X,2065, 99999
REGION,EGCR00I00X,2066, 99999
REGION,EGCR00I00X,2067, 99999
REGION,EGCR00I00X,2068, 99999
REGION,EGCR00I00X,2069, 99999
REGION,EGCR00I00X,2070, 99999
REGION,EGCR00X00X,2015, 99999
REGION,EGCR00X00X,2016, 99999
REGION,EGCR00X00X,2017, 99999
