r,t,f,y,UseByTechnologyAnnual
REGION,EGNGCCC02N,EGWAT1,2052.0,124.716
REGION,EGNGCCC02N,EGWAT1,2053.0,124.716
REGION,EGNGCCC02N,EGWAT1,2054.0,124.716
REGION,EGNGCCC02N,EGWAT1,2055.0,124.716
REGION,EGNGCCC02N,EGWAT1,2056.0,124.716
REGION,EGNGCCC02N,EGWAT1,2057.0,124.716
REGION,EGNGCCC02N,EGWAT1,2058.0,124.716
REGION,EGNGCCC02N,EGWAT1,2059.0,124.716
REGION,EGNGCCC02N,EGWAT1,2060.0,124.716
REGION,EGNGCCC02N,EGWAT1,2061.0,124.716
REGION,EGNGCCC02N,EGWAT1,2062.0,124.716
REGION,EGNGCCC02N,EGWAT1,2063.0,124.716
REGION,EGNGCCC02N,EGWAT1,2064.0,124.716
REGION,EGNGCCC02N,EGWAT1,2065.0,124.716
REGION,EGNGCCC02N,EGWAT1,2066.0,124.716
REGION,EGNGCCC02N,EGWAT1,2067.0,124.716
REGION,EGNGCCC02N,EGWAT1,2068.0,124.716
REGION,EGNGCCC02N,EGWAT1,2069.0,124.716
REGION,EGNGCCC02N,EGWAT1,2070.0,142.6531
REGION,EGNGCCC04N,EGGASF,2046.0,14.6839
REGION,EGNGCCC04N,EGGASF,2047.0,14.6309
REGION,EGNGCCC04N,EGGASF,2048.0,57.9839
REGION,EGNGCCC04N,EGGASF,2049.0,57.7761
REGION,EGNGCCC04N,EGGASF,2050.0,57.5697
REGION,EGNGCCC04N,EGGASF,2051.0,57.3648
REGION,EGNGCCC04N,EGGASF,2052.0,57.1614
REGION,EGNGCCC04N,EGGASF,2053.0,56.9594
REGION,EGNGCCC04N,EGGASF,2054.0,56.7589
REGION,EGNGCCC04N,EGGASF,2055.0,56.5597
REGION,EGNGCCC04N,EGGASF,2056.0,41.9785
REGION,EGNGCCC04N,EGGASF,2057.0,56.1656
REGION,EGNGCCC04N,EGGASF,2058.0,55.9706
REGION,EGNGCCC04N,EGGASF,2059.0,50.9581
REGION,EGNGCCC04N,EGGASF,2060.0,55.5845
REGION,EGNGCCC04N,EGGASF,2061.0,55.3935
REGION,EGNGCCC04N,EGGASF,2062.0,55.2038
REGION,EGNGCCC04N,EGGASF,2063.0,55.0154
REGION,EGNGCCC04N,EGGASF,2064.0,54.8283
REGION,EGNGCCC04N,EGGASF,2065.0,54.2815
REGION,EGNGCCC04N,EGGASF,2066.0,54.4578
REGION,EGNGCCC04N,EGGASF,2067.0,54.2745
REGION,EGNGCCC04N,EGGASF,2068.0,54.0923
REGION,EGNGCCC04N,EGGASF,2069.0,53.9114
REGION,EGNGCCC04N,EGGASF,2070.0,53.7317
REGION,EGNGCCC04N,EGWAT1,2046.0,60.0779
REGION,EGNGCCC04N,EGWAT1,2047.0,60.0779
REGION,EGNGCCC04N,EGWAT1,2048.0,238.9543
REGION,EGNGCCC04N,EGWAT1,2049.0,238.9543
REGION,EGNGCCC04N,EGWAT1,2050.0,238.9543
REGION,EGNGCCC04N,EGWAT1,2051.0,238.9543
REGION,EGNGCCC04N,EGWAT1,2052.0,238.9543
REGION,EGNGCCC04N,EGWAT1,2053.0,238.9543
REGION,EGNGCCC04N,EGWAT1,2054.0,238.9543
REGION,EGNGCCC04N,EGWAT1,2055.0,238.9543
REGION,EGNGCCC04N,EGWAT1,2056.0,177.9738
REGION,EGNGCCC04N,EGWAT1,2057.0,238.9543
REGION,EGNGCCC04N,EGWAT1,2058.0,238.9543
REGION,EGNGCCC04N,EGWAT1,2059.0,218.3102
REGION,EGNGCCC04N,EGWAT1,2060.0,238.9543
REGION,EGNGCCC04N,EGWAT1,2061.0,238.9543
REGION,EGNGCCC04N,EGWAT1,2062.0,238.9543
REGION,EGNGCCC04N,EGWAT1,2063.0,238.9543
REGION,EGNGCCC04N,EGWAT1,2064.0,238.9543
REGION,EGNGCCC04N,EGWAT1,2065.0,237.376
REGION,EGNGCCC04N,EGWAT1,2066.0,238.9543
REGION,EGNGCCC04N,EGWAT1,2067.0,238.9543
REGION,EGNGCCC04N,EGWAT1,2068.0,238.9543
REGION,EGNGCCC04N,EGWAT1,2069.0,238.9543
REGION,EGNGCCC04N,EGWAT1,2070.0,238.9543
REGION,EGNGCCP01N,EGGASF,2015.0,27.5994
REGION,EGNGCCP01N,EGGASF,2016.0,27.5994
REGION,EGNGCCP01N,EGGASF,2017.0,27.5994
REGION,EGNGCCP01N,EGGASF,2018.0,27.5994
REGION,EGNGCCP01N,EGGASF,2019.0,27.5994
REGION,EGNGCCP01N,EGGASF,2020.0,7.698
REGION,EGNGCCP01N,EGGASF,2021.0,15.2437
REGION,EGNGCCP01N,EGGASF,2022.0,18.1061
REGION,EGNGCCP01N,EGGASF,2023.0,11.4406
REGION,EGNGCCP01N,EGGASF,2024.0,22.8107
REGION,EGNGCCP01N,EGGASF,2025.0,18.0341
REGION,EGNGCCP01N,EGGASF,2026.0,27.3168
REGION,EGNGCCP01N,EGGASF,2027.0,27.2703
REGION,EGNGCCP01N,EGGASF,2028.0,27.2239
REGION,EGNGCCP01N,EGGASF,2029.0,27.1777
REGION,EGNGCCP01N,EGGASF,2030.0,27.1317
REGION,EGNGCCP01N,EGGASF,2031.0,27.0857
REGION,EGNGCCP01N,EGGASF,2032.0,27.04
REGION,EGNGCCP01N,EGGASF,2033.0,26.9944
REGION,EGNGCCP01N,EGGASF,2034.0,26.9489
REGION,EGNGCCP01N,EGGASF,2035.0,26.9037
REGION,EGNGCCP01N,EGGASF,2036.0,26.8585
REGION,EGNGCCP01N,EGGASF,2037.0,26.8135
REGION,EGNGCCP01N,EGGASF,2038.0,11.1536
REGION,EGNGCCP01N,EGGASF,2039.0,11.135
REGION,EGNGCCP01N,EGGASF,2040.0,8.3145
REGION,EGNGCCP01N,EGGASF,2041.0,5.5642
REGION,EGNGCCP01N,EGGASF,2042.0,5.5549
REGION,EGNGCCP01N,EGGASF,2043.0,5.5457
REGION,EGNGCCP01N,EGGASF,2044.0,5.5063
REGION,EGNGCCP01N,EGGASF,2047.0,0.2158
REGION,EGNGCCP01N,EGGASF,2048.0,66.5073
REGION,EGNGCCP01N,EGGASF,2049.0,93.8645
REGION,EGNGCCP01N,EGGASF,2050.0,75.1602
REGION,EGNGCCP01N,EGGASF,2051.0,75.0372
REGION,EGNGCCP01N,EGGASF,2052.0,66.4293
REGION,EGNGCCP01N,EGGASF,2053.0,77.9032
REGION,EGNGCCP01N,EGGASF,2054.0,64.9736
REGION,EGNGCCP01N,EGGASF,2055.0,82.9812
REGION,EGNGCCP01N,EGGASF,2056.0,142.0131
REGION,EGNGCCP01N,EGGASF,2057.0,152.401
REGION,EGNGCCP01N,EGGASF,2058.0,171.2366
REGION,EGNGCCP01N,EGGASF,2059.0,127.27
REGION,EGNGCCP01N,EGGASF,2060.0,139.4183
REGION,EGNGCCP01N,EGGASF,2061.0,152.4216
REGION,EGNGCCP01N,EGGASF,2062.0,123.5109
REGION,EGNGCCP01N,EGGASF,2063.0,136.9516
REGION,EGNGCCP01N,EGGASF,2064.0,153.9018
REGION,EGNGCCP01N,EGGASF,2065.0,165.8509
REGION,EGNGCCP01N,EGGASF,2066.0,150.3645
REGION,EGNGCCP01N,EGGASF,2067.0,156.6313
REGION,EGNGCCP01N,EGGASF,2068.0,149.3031
REGION,EGNGCCP01N,EGGASF,2069.0,137.6138
REGION,EGNGCCP01N,EGGASF,2070.0,138.7388
REGION,EGNGCCP01N,EGWAT1,2015.0,0.0667
REGION,EGNGCCP01N,EGWAT1,2016.0,0.0667
REGION,EGNGCCP01N,EGWAT1,2017.0,0.0667
REGION,EGNGCCP01N,EGWAT1,2018.0,0.0667
REGION,EGNGCCP01N,EGWAT1,2019.0,0.0667
REGION,EGNGCCP01N,EGWAT1,2020.0,33.0933
REGION,EGNGCCP01N,EGWAT1,2021.0,65.6448
REGION,EGNGCCP01N,EGWAT1,2022.0,78.1055
REGION,EGNGCCP01N,EGWAT1,2023.0,49.4367
REGION,EGNGCCP01N,EGWAT1,2024.0,98.738
REGION,EGNGCCP01N,EGWAT1,2025.0,78.1958
REGION,EGNGCCP01N,EGWAT1,2026.0,118.6482
REGION,EGNGCCP01N,EGWAT1,2027.0,118.6482
REGION,EGNGCCP01N,EGWAT1,2028.0,118.6482
REGION,EGNGCCP01N,EGWAT1,2029.0,118.6482
REGION,EGNGCCP01N,EGWAT1,2030.0,118.6482
REGION,EGNGCCP01N,EGWAT1,2031.0,118.6482
REGION,EGNGCCP01N,EGWAT1,2032.0,118.6482
REGION,EGNGCCP01N,EGWAT1,2033.0,118.6482
REGION,EGNGCCP01N,EGWAT1,2034.0,118.6482
REGION,EGNGCCP01N,EGWAT1,2035.0,118.6482
REGION,EGNGCCP01N,EGWAT1,2036.0,118.6482
REGION,EGNGCCP01N,EGWAT1,2037.0,118.6482
REGION,EGNGCCP01N,EGWAT1,2038.0,49.4367
REGION,EGNGCCP01N,EGWAT1,2039.0,49.4367
REGION,EGNGCCP01N,EGWAT1,2040.0,36.976
REGION,EGNGCCP01N,EGWAT1,2041.0,24.7861
REGION,EGNGCCP01N,EGWAT1,2042.0,24.7861
REGION,EGNGCCP01N,EGWAT1,2043.0,24.7861
REGION,EGNGCCP01N,EGWAT1,2044.0,24.6506
REGION,EGNGCCP01N,EGWAT1,2047.0,0.9708
REGION,EGNGCCP01N,EGWAT1,2048.0,299.7129
REGION,EGNGCCP01N,EGWAT1,2049.0,423.693
REGION,EGNGCCP01N,EGWAT1,2050.0,339.8213
REGION,EGNGCCP01N,EGWAT1,2051.0,339.8213
REGION,EGNGCCP01N,EGWAT1,2052.0,301.3309
REGION,EGNGCCP01N,EGWAT1,2053.0,353.9555
REGION,EGNGCCP01N,EGWAT1,2054.0,295.691
REGION,EGNGCCP01N,EGWAT1,2055.0,378.2576
REGION,EGNGCCP01N,EGWAT1,2056.0,648.3983
REGION,EGNGCCP01N,EGWAT1,2057.0,696.9566
REGION,EGNGCCP01N,EGWAT1,2058.0,784.3644
REGION,EGNGCCP01N,EGWAT1,2059.0,583.9147
REGION,EGNGCCP01N,EGWAT1,2060.0,640.6846
REGION,EGNGCCP01N,EGWAT1,2061.0,701.5698
REGION,EGNGCCP01N,EGWAT1,2062.0,569.4147
REGION,EGNGCCP01N,EGWAT1,2063.0,632.3942
REGION,EGNGCCP01N,EGWAT1,2064.0,711.8049
REGION,EGNGCCP01N,EGWAT1,2065.0,768.2997
REGION,EGNGCCP01N,EGWAT1,2066.0,697.674
REGION,EGNGCCP01N,EGWAT1,2067.0,727.9123
REGION,EGNGCCP01N,EGWAT1,2068.0,694.9623
REGION,EGNGCCP01N,EGWAT1,2069.0,641.5721
REGION,EGNGCCP01N,EGWAT1,2070.0,647.8453
REGION,EGNGCCP01O,EGGASF,2015.0,96.0251
REGION,EGNGCCP01O,EGGASF,2016.0,96.0251
REGION,EGNGCCP01O,EGGASF,2017.0,96.0251
REGION,EGNGCCP01O,EGGASF,2018.0,96.0251
REGION,EGNGCCP01O,EGGASF,2019.0,96.0251
REGION,EGNGCCP01O,EGGASF,2020.0,96.0251
REGION,EGNGCCP01O,EGGASF,2021.0,18.2448
REGION,EGNGCCP01O,EGGASF,2022.0,17.2845
REGION,EGNGCCP01O,EGGASF,2023.0,16.3243
REGION,EGNGCCP01O,EGGASF,2024.0,15.364
REGION,EGNGCCP01O,EGGASF,2025.0,14.4038
REGION,EGNGCCP01O,EGGASF,2026.0,56.0147
REGION,EGNGCCP01O,EGGASF,2027.0,62.4163
REGION,EGNGCCP01O,EGGASF,2028.0,57.6151
REGION,EGNGCCP01O,EGGASF,2029.0,52.8138
REGION,EGNGCCP01O,EGGASF,2030.0,48.0126
REGION,EGNGCCP01O,EGGASF,2031.0,43.2113
REGION,EGNGCCP01O,EGGASF,2032.0,38.4101
REGION,EGNGCCP01O,EGGASF,2033.0,33.6088
REGION,EGNGCCP01O,EGGASF,2034.0,28.8075
REGION,EGNGCCP01O,EGGASF,2035.0,24.0063
REGION,EGNGCCP01O,EGGASF,2036.0,19.205
REGION,EGNGCCP01O,EGGASF,2037.0,14.4038
REGION,EGNGCCP01O,EGGASF,2038.0,3.0145
REGION,EGNGCCP01O,EGGASF,2039.0,1.003
REGION,EGNGCCP01O,EGWAT1,2015.0,0.2321
REGION,EGNGCCP01O,EGWAT1,2016.0,0.2321
REGION,EGNGCCP01O,EGWAT1,2017.0,0.2321
REGION,EGNGCCP01O,EGWAT1,2018.0,0.2321
REGION,EGNGCCP01O,EGWAT1,2019.0,0.2321
REGION,EGNGCCP01O,EGWAT1,2020.0,0.2321
REGION,EGNGCCP01O,EGWAT1,2021.0,0.0441
REGION,EGNGCCP01O,EGWAT1,2022.0,0.0418
REGION,EGNGCCP01O,EGWAT1,2023.0,0.0395
REGION,EGNGCCP01O,EGWAT1,2024.0,0.0371
REGION,EGNGCCP01O,EGWAT1,2025.0,0.0348
REGION,EGNGCCP01O,EGWAT1,2026.0,0.1354
REGION,EGNGCCP01O,EGWAT1,2027.0,0.1509
REGION,EGNGCCP01O,EGWAT1,2028.0,0.1392
REGION,EGNGCCP01O,EGWAT1,2029.0,0.1276
REGION,EGNGCCP01O,EGWAT1,2030.0,0.116
REGION,EGNGCCP01O,EGWAT1,2031.0,0.1044
REGION,EGNGCCP01O,EGWAT1,2032.0,0.0928
REGION,EGNGCCP01O,EGWAT1,2033.0,0.0812
REGION,EGNGCCP01O,EGWAT1,2034.0,0.0696
REGION,EGNGCCP01O,EGWAT1,2035.0,0.058
REGION,EGNGCCP01O,EGWAT1,2036.0,0.0464
REGION,EGNGCCP01O,EGWAT1,2037.0,0.0348
REGION,EGNGCCP01O,EGWAT1,2038.0,0.0073
REGION,EGNGCCP01O,EGWAT1,2039.0,0.0024
REGION,EGNGCCP02N,EGGASF,2018.0,77.7244
REGION,EGNGCCP02N,EGGASF,2019.0,108.387
REGION,EGNGCCP02N,EGGASF,2021.0,342.2186
REGION,EGNGCCP02N,EGGASF,2022.0,360.43
REGION,EGNGCCP02N,EGGASF,2023.0,414.3892
REGION,EGNGCCP02N,EGGASF,2024.0,427.9957
REGION,EGNGCCP02N,EGGASF,2025.0,313.2265
REGION,EGNGCCP02N,EGGASF,2026.0,437.0696
REGION,EGNGCCP02N,EGGASF,2027.0,436.325
REGION,EGNGCCP02N,EGGASF,2028.0,435.583
REGION,EGNGCCP02N,EGGASF,2029.0,434.8434
REGION,EGNGCCP02N,EGGASF,2030.0,434.1064
REGION,EGNGCCP02N,EGGASF,2031.0,433.3719
REGION,EGNGCCP02N,EGGASF,2032.0,432.6398
REGION,EGNGCCP02N,EGGASF,2033.0,431.9102
REGION,EGNGCCP02N,EGGASF,2034.0,431.1831
REGION,EGNGCCP02N,EGGASF,2035.0,430.4584
REGION,EGNGCCP02N,EGGASF,2036.0,429.7362
REGION,EGNGCCP02N,EGGASF,2037.0,429.0164
REGION,EGNGCCP02N,EGGASF,2038.0,409.758
REGION,EGNGCCP02N,EGGASF,2039.0,354.6697
REGION,EGNGCCP02N,EGGASF,2040.0,301.488
REGION,EGNGCCP02N,EGGASF,2041.0,290.8407
REGION,EGNGCCP02N,EGGASF,2042.0,277.7343
REGION,EGNGCCP02N,EGGASF,2043.0,247.481
REGION,EGNGCCP02N,EGGASF,2044.0,232.279
REGION,EGNGCCP02N,EGGASF,2045.0,249.8642
REGION,EGNGCCP02N,EGGASF,2046.0,305.393
REGION,EGNGCCP02N,EGGASF,2047.0,296.6139
REGION,EGNGCCP02N,EGGASF,2048.0,42.9971
REGION,EGNGCCP02N,EGGASF,2049.0,27.5578
REGION,EGNGCCP02N,EGGASF,2050.0,31.9477
REGION,EGNGCCP02N,EGGASF,2051.0,40.896
REGION,EGNGCCP02N,EGGASF,2052.0,28.9372
REGION,EGNGCCP02N,EGGASF,2053.0,28.9718
REGION,EGNGCCP02N,EGGASF,2054.0,34.034
REGION,EGNGCCP02N,EGGASF,2055.0,50.2712
REGION,EGNGCCP02N,EGGASF,2056.0,62.4497
REGION,EGNGCCP02N,EGGASF,2057.0,71.0368
REGION,EGNGCCP02N,EGGASF,2058.0,71.4564
REGION,EGNGCCP02N,EGGASF,2059.0,106.6532
REGION,EGNGCCP02N,EGGASF,2060.0,96.2665
REGION,EGNGCCP02N,EGGASF,2061.0,70.8919
REGION,EGNGCCP02N,EGGASF,2062.0,96.3318
REGION,EGNGCCP02N,EGGASF,2063.0,103.1954
REGION,EGNGCCP02N,EGGASF,2064.0,83.3814
REGION,EGNGCCP02N,EGGASF,2065.0,83.0188
REGION,EGNGCCP02N,EGGASF,2066.0,83.3471
REGION,EGNGCCP02N,EGGASF,2067.0,75.8645
REGION,EGNGCCP02N,EGGASF,2068.0,93.0821
REGION,EGNGCCP02N,EGGASF,2069.0,95.2598
REGION,EGNGCCP02N,EGGASF,2070.0,61.0619
REGION,EGNGCCP02N,EGWAT1,2018.0,11.8586
REGION,EGNGCCP02N,EGWAT1,2019.0,16.5368
REGION,EGNGCCP02N,EGWAT1,2021.0,1473.7117
REGION,EGNGCCP02N,EGWAT1,2022.0,1554.808
REGION,EGNGCCP02N,EGWAT1,2023.0,1790.6461
REGION,EGNGCCP02N,EGWAT1,2024.0,1852.6145
REGION,EGNGCCP02N,EGWAT1,2025.0,1358.1483
REGION,EGNGCCP02N,EGWAT1,2026.0,1898.3707
REGION,EGNGCCP02N,EGWAT1,2027.0,1898.3707
REGION,EGNGCCP02N,EGWAT1,2028.0,1898.3707
REGION,EGNGCCP02N,EGWAT1,2029.0,1898.3707
REGION,EGNGCCP02N,EGWAT1,2030.0,1898.3707
REGION,EGNGCCP02N,EGWAT1,2031.0,1898.3707
REGION,EGNGCCP02N,EGWAT1,2032.0,1898.3707
REGION,EGNGCCP02N,EGWAT1,2033.0,1898.3707
REGION,EGNGCCP02N,EGWAT1,2034.0,1898.3707
REGION,EGNGCCP02N,EGWAT1,2035.0,1898.3707
REGION,EGNGCCP02N,EGWAT1,2036.0,1898.3707
REGION,EGNGCCP02N,EGWAT1,2037.0,1898.3707
REGION,EGNGCCP02N,EGWAT1,2038.0,1816.1908
REGION,EGNGCCP02N,EGWAT1,2039.0,1574.649
REGION,EGNGCCP02N,EGWAT1,2040.0,1340.7695
REGION,EGNGCCP02N,EGWAT1,2041.0,1295.5748
REGION,EGNGCCP02N,EGWAT1,2042.0,1239.2497
REGION,EGNGCCP02N,EGWAT1,2043.0,1106.0939
REGION,EGNGCCP02N,EGWAT1,2044.0,1039.8717
REGION,EGNGCCP02N,EGWAT1,2045.0,1120.4494
REGION,EGNGCCP02N,EGWAT1,2046.0,1371.7169
REGION,EGNGCCP02N,EGWAT1,2047.0,1334.483
REGION,EGNGCCP02N,EGWAT1,2048.0,193.7651
REGION,EGNGCCP02N,EGWAT1,2049.0,124.3927
REGION,EGNGCCP02N,EGWAT1,2050.0,144.4449
REGION,EGNGCCP02N,EGWAT1,2051.0,185.2059
REGION,EGNGCCP02N,EGWAT1,2052.0,131.2624
REGION,EGNGCCP02N,EGWAT1,2053.0,131.6342
REGION,EGNGCCP02N,EGWAT1,2054.0,154.8869
REGION,EGNGCCP02N,EGWAT1,2055.0,229.1539
REGION,EGNGCCP02N,EGWAT1,2056.0,285.1306
REGION,EGNGCCP02N,EGWAT1,2057.0,324.8637
REGION,EGNGCCP02N,EGWAT1,2058.0,327.3122
REGION,EGNGCCP02N,EGWAT1,2059.0,489.3251
REGION,EGNGCCP02N,EGWAT1,2060.0,442.3845
REGION,EGNGCCP02N,EGWAT1,2061.0,326.303
REGION,EGNGCCP02N,EGWAT1,2062.0,444.1126
REGION,EGNGCCP02N,EGWAT1,2063.0,476.5202
REGION,EGNGCCP02N,EGWAT1,2064.0,385.6442
REGION,EGNGCCP02N,EGWAT1,2065.0,384.5825
REGION,EGNGCCP02N,EGWAT1,2066.0,386.7209
REGION,EGNGCCP02N,EGWAT1,2067.0,352.5649
REGION,EGNGCCP02N,EGWAT1,2068.0,433.2701
REGION,EGNGCCP02N,EGWAT1,2069.0,444.1126
REGION,EGNGCCP02N,EGWAT1,2070.0,285.1306
REGION,EGNGCCP02O,EGGASF,2015.0,33.1302
REGION,EGNGCCP02O,EGGASF,2016.0,33.1302
REGION,EGNGCCP02O,EGGASF,2017.0,33.1302
REGION,EGNGCCP02O,EGGASF,2018.0,33.1302
REGION,EGNGCCP02O,EGGASF,2019.0,33.1302
REGION,EGNGCCP02O,EGGASF,2020.0,33.1302
REGION,EGNGCCP02O,EGGASF,2021.0,6.2947
REGION,EGNGCCP02O,EGGASF,2022.0,5.9634
REGION,EGNGCCP02O,EGGASF,2023.0,5.6321
REGION,EGNGCCP02O,EGGASF,2024.0,5.3008
REGION,EGNGCCP02O,EGGASF,2025.0,4.9695
REGION,EGNGCCP02O,EGGASF,2026.0,6.8685
REGION,EGNGCCP02O,EGGASF,2027.0,12.2641
REGION,EGNGCCP02O,EGGASF,2028.0,18.1547
REGION,EGNGCCP02O,EGGASF,2029.0,18.2216
REGION,EGNGCCP02O,EGGASF,2030.0,8.6691
REGION,EGNGCCP02O,EGGASF,2031.0,14.9086
REGION,EGNGCCP02O,EGGASF,2032.0,13.2521
REGION,EGNGCCP02O,EGGASF,2033.0,11.5956
REGION,EGNGCCP02O,EGGASF,2034.0,9.9391
REGION,EGNGCCP02O,EGGASF,2035.0,8.2825
REGION,EGNGCCP02O,EGGASF,2036.0,6.626
REGION,EGNGCCP02O,EGGASF,2037.0,4.9695
REGION,EGNGCCP02O,EGGASF,2038.0,1.04
REGION,EGNGCCP02O,EGGASF,2039.0,0.3461
REGION,EGNGCCP02O,EGWAT1,2015.0,5.0552
REGION,EGNGCCP02O,EGWAT1,2016.0,5.0552
REGION,EGNGCCP02O,EGWAT1,2017.0,5.0552
REGION,EGNGCCP02O,EGWAT1,2018.0,5.0552
REGION,EGNGCCP02O,EGWAT1,2019.0,5.0552
REGION,EGNGCCP02O,EGWAT1,2020.0,5.0552
REGION,EGNGCCP02O,EGWAT1,2021.0,0.9605
REGION,EGNGCCP02O,EGWAT1,2022.0,0.9099
REGION,EGNGCCP02O,EGWAT1,2023.0,0.8594
REGION,EGNGCCP02O,EGWAT1,2024.0,0.8088
REGION,EGNGCCP02O,EGWAT1,2025.0,0.7583
REGION,EGNGCCP02O,EGWAT1,2026.0,1.048
REGION,EGNGCCP02O,EGWAT1,2027.0,1.8713
REGION,EGNGCCP02O,EGWAT1,2028.0,2.7701
REGION,EGNGCCP02O,EGWAT1,2029.0,2.7803
REGION,EGNGCCP02O,EGWAT1,2030.0,1.3228
REGION,EGNGCCP02O,EGWAT1,2031.0,2.2748
REGION,EGNGCCP02O,EGWAT1,2032.0,2.0221
REGION,EGNGCCP02O,EGWAT1,2033.0,1.7693
REGION,EGNGCCP02O,EGWAT1,2034.0,1.5165
REGION,EGNGCCP02O,EGWAT1,2035.0,1.2638
REGION,EGNGCCP02O,EGWAT1,2036.0,1.011
REGION,EGNGCCP02O,EGWAT1,2037.0,0.7583
REGION,EGNGCCP02O,EGWAT1,2038.0,0.1587
REGION,EGNGCCP02O,EGWAT1,2039.0,0.0528
REGION,EGNGCCP04N,EGGASF,2015.0,11.4998
REGION,EGNGCCP04N,EGGASF,2016.0,34.4993
REGION,EGNGCCP04N,EGGASF,2017.0,67.7464
REGION,EGNGCCP04N,EGGASF,2020.0,135.8104
REGION,EGNGCCP04N,EGGASF,2021.0,243.7372
REGION,EGNGCCP04N,EGGASF,2022.0,288.7982
REGION,EGNGCCP04N,EGGASF,2023.0,288.3029
REGION,EGNGCCP04N,EGGASF,2024.0,287.8092
REGION,EGNGCCP04N,EGGASF,2025.0,287.3172
REGION,EGNGCCP04N,EGGASF,2026.0,286.8269
REGION,EGNGCCP04N,EGGASF,2027.0,286.3383
REGION,EGNGCCP04N,EGGASF,2028.0,285.8513
REGION,EGNGCCP04N,EGGASF,2029.0,285.366
REGION,EGNGCCP04N,EGGASF,2030.0,284.8823
REGION,EGNGCCP04N,EGGASF,2031.0,284.4003
REGION,EGNGCCP04N,EGGASF,2032.0,283.9199
REGION,EGNGCCP04N,EGGASF,2033.0,283.4411
REGION,EGNGCCP04N,EGGASF,2034.0,282.9639
REGION,EGNGCCP04N,EGGASF,2035.0,282.4884
REGION,EGNGCCP04N,EGGASF,2036.0,282.0144
REGION,EGNGCCP04N,EGGASF,2037.0,281.542
REGION,EGNGCCP04N,EGGASF,2038.0,281.0712
REGION,EGNGCCP04N,EGGASF,2039.0,280.602
REGION,EGNGCCP04N,EGGASF,2040.0,280.1343
REGION,EGNGCCP04N,EGGASF,2041.0,279.6682
REGION,EGNGCCP04N,EGGASF,2042.0,279.2036
REGION,EGNGCCP04N,EGGASF,2043.0,278.7406
REGION,EGNGCCP04N,EGGASF,2044.0,259.4097
REGION,EGNGCCP04N,EGGASF,2045.0,204.0552
REGION,EGNGCCP04N,EGGASF,2046.0,101.809
REGION,EGNGCCP04N,EGGASF,2047.0,66.2305
REGION,EGNGCCP04N,EGGASF,2048.0,38.8214
REGION,EGNGCCP04N,EGGASF,2049.0,27.3804
REGION,EGNGCCP04N,EGGASF,2050.0,27.3355
REGION,EGNGCCP04N,EGGASF,2051.0,20.7871
REGION,EGNGCCP04N,EGGASF,2052.0,38.6921
REGION,EGNGCCP04N,EGGASF,2053.0,21.9126
REGION,EGNGCCP04N,EGGASF,2054.0,25.425
REGION,EGNGCCP04N,EGGASF,2055.0,31.2455
REGION,EGNGCCP04N,EGGASF,2056.0,31.3699
REGION,EGNGCCP04N,EGGASF,2057.0,28.5653
REGION,EGNGCCP04N,EGGASF,2058.0,28.5191
REGION,EGNGCCP04N,EGGASF,2059.0,57.1358
REGION,EGNGCCP04N,EGGASF,2060.0,51.2088
REGION,EGNGCCP04N,EGGASF,2061.0,63.5224
REGION,EGNGCCP04N,EGGASF,2062.0,66.4664
REGION,EGNGCCP04N,EGGASF,2063.0,45.4433
REGION,EGNGCCP04N,EGGASF,2064.0,47.6292
REGION,EGNGCCP04N,EGGASF,2065.0,35.505
REGION,EGNGCCP04N,EGGASF,2066.0,53.1038
REGION,EGNGCCP04N,EGGASF,2067.0,50.4177
REGION,EGNGCCP04N,EGGASF,2068.0,31.4932
REGION,EGNGCCP04N,EGGASF,2069.0,31.4431
REGION,EGNGCCP04N,EGGASF,2070.0,55.138
REGION,EGNGCCP04N,EGWAT1,2015.0,63.1618
REGION,EGNGCCP04N,EGWAT1,2016.0,189.4853
REGION,EGNGCCP04N,EGWAT1,2017.0,372.0932
REGION,EGNGCCP04N,EGWAT1,2020.0,583.8399
REGION,EGNGCCP04N,EGWAT1,2021.0,1049.617
REGION,EGNGCCP04N,EGWAT1,2022.0,1245.8058
REGION,EGNGCCP04N,EGWAT1,2023.0,1245.8058
REGION,EGNGCCP04N,EGWAT1,2024.0,1245.8058
REGION,EGNGCCP04N,EGWAT1,2025.0,1245.8058
REGION,EGNGCCP04N,EGWAT1,2026.0,1245.8058
REGION,EGNGCCP04N,EGWAT1,2027.0,1245.8058
REGION,EGNGCCP04N,EGWAT1,2028.0,1245.8058
REGION,EGNGCCP04N,EGWAT1,2029.0,1245.8058
REGION,EGNGCCP04N,EGWAT1,2030.0,1245.8058
REGION,EGNGCCP04N,EGWAT1,2031.0,1245.8058
REGION,EGNGCCP04N,EGWAT1,2032.0,1245.8058
REGION,EGNGCCP04N,EGWAT1,2033.0,1245.8058
REGION,EGNGCCP04N,EGWAT1,2034.0,1245.8058
REGION,EGNGCCP04N,EGWAT1,2035.0,1245.8058
REGION,EGNGCCP04N,EGWAT1,2036.0,1245.8058
REGION,EGNGCCP04N,EGWAT1,2037.0,1245.8058
REGION,EGNGCCP04N,EGWAT1,2038.0,1245.8058
REGION,EGNGCCP04N,EGWAT1,2039.0,1245.8058
