r,t,y,NewCapacity
REGION,ETEL00T00X,2045, 1.2223562977278617e-01
REGION,ETEL00T00X,2046, 8.6902321910193748e-03
REGION,ETEL00T00X,2047, 2.0930258506515309e-01
REGION,ETEL00T00X,2048, 0.288307467460294
REGION,ETEL00T00X,2049, 3.7292630437989249e-01
REGION,ETEL00T00X,2050, 4.6355374646389758e-01
REGION,ETEL00T00X,2054, 0.00949382602129657
REGION,ETEL00T00X,2055, 4.3465193588579282e-02
REGION,ETEL00T00X,2056, 0.0785791442600734
REGION,ETEL00T00X,2057, 1.1488054477143876e-01
REGION,ETEL00T00X,2058, 1.5234161011383990e-01
REGION,ETEL00T00X,2059, 1.9098555009183463e-01
REGION,ETEL00T00X,2060, 2.3088590624881697e-01
REGION,ETEL00T00X,2064, 5.9428833573657713e-01
REGION,ETEL00T00X,2065, 6.4532761865013089e-01
REGION,ETEL00T00X,2066, 8.2244752612850636e-01
REGION,ETEL00T00X,2067, 8.5082835828345871e-01
REGION,ETEL00T00X,2068, 8.7090244872741940e-01
REGION,ETEL00T00X,2069, 8.9159636735380643e-01
REGION,ETEL00T00X,2070, 9.1291586334361974e-01
REGION,ETEL00TDTX,2016, 7.6458949600650264e-02
REGION,ETEL00TDTX,2017, 3.2079868180539223e-01
REGION,ETEL00TDTX,2018, 3.1912350702105818e-01
REGION,ETEL00TDTX,2019, 3.1719526830794653e-01
REGION,ETEL00TDTX,2020, 3.1528445343862083e-01
REGION,ETEL00TDTX,2021, 1.7101067293508238e-01
REGION,ETEL00TDTX,2022, 1.8158647973273423e-01
REGION,ETEL00TDTX,2023, 1.9275069718475357e-01
REGION,ETEL00TDTX,2024, 2.0454477503594226e-01
REGION,ETEL00TDTX,2025, 2.1700515896882946e-01
REGION,ETEL00TDTX,2026, 2.2761295751422145e-01
REGION,ETEL00TDTX,2027, 2.4133024276083018e-01
REGION,ETEL00TDTX,2028, 2.5575561919447976e-01
REGION,ETEL00TDTX,2029, 2.7091112432851855e-01
REGION,ETEL00TDTX,2030, 2.8685958753938567e-01
REGION,ETEL00TDTX,2031, 3.0192511177251524e-01
REGION,ETEL00TDTX,2032, 0.32085474822317
REGION,ETEL00TDTX,2033, 3.4083328534783680e-01
REGION,ETEL00TDTX,2034, 3.6196099143618982e-01
REGION,ETEL00TDTX,2035, 4.6283072680475890e-01
REGION,ETEL00TDTX,2036, 4.2218755652987106e-01
REGION,ETEL00TDTX,2037, 4.4767897830613074e-01
REGION,ETEL00TDTX,2038, 4.7482805307659914e-01
REGION,ETEL00TDTX,2039, 5.0403957855579062e-01
REGION,ETEL00TDTX,2040, 5.3515117929782274e-01
REGION,ETEL00TDTX,2041, 6.7361099821061232e-01
REGION,ETEL00TDTX,2042, 7.2287228334230680e-01
REGION,ETEL00TDTX,2043, 6.6708953031802753e-01
REGION,ETEL00TDTX,2044, 5.3114513245350978e-02
REGION,ETEL00TDTX,2045, 1.1612384828414578e-01
REGION,ETEL00TDTX,2046, 0.00825572058146696
REGION,ETEL00TDTX,2047, 1.9883745581189513e-01
REGION,ETEL00TDTX,2048, 2.7389209408727916e-01
REGION,ETEL00TDTX,2049, 3.5427998916090031e-01
REGION,ETEL00TDTX,2050, 4.4037605914070183e-01
REGION,ETEL00TDTX,2054, 0.00901913472022904
REGION,ETEL00TDTX,2055, 4.1291933909150313e-02
REGION,ETEL00TDTX,2056, 7.4650187047069633e-02
REGION,ETEL00TDTX,2057, 1.0913651753286673e-01
REGION,ETEL00TDTX,2058, 1.4472452960814675e-01
REGION,ETEL00TDTX,2059, 1.8143627258724479e-01
REGION,ETEL00TDTX,2060, 2.1934161093637494e-01
REGION,ETEL00TDTX,2064, 5.6457391894974918e-01
REGION,ETEL00TDTX,2065, 6.1306123771762244e-01
REGION,ETEL00TDTX,2066, 7.8132514982208257e-01
REGION,ETEL00TDTX,2067, 8.0828694036928572e-01
REGION,ETEL00TDTX,2068, 8.2735732629104619e-01
REGION,ETEL00TDTX,2069, 8.4701654898612022e-01
REGION,ETEL00TDTX,2070, 0.867270070176435
REGION,ETSOU1P03X,2068, 2.4032833655688965e+00
REGION,ETSOU1P03X,2069, 2.5871592165790345e+00
REGION,ETSOU1P03X,2070, 3
REGION,ETSOV1F01X,2015, 0.001
REGION,ETSOV1F01X,2016, 0.002
REGION,ETSOV1F01X,2017, 0.001
REGION,ETSOV1F01X,2043, 4.1784181707745982e-01
REGION,ETSOV1F01X,2044, 3
REGION,ETSOV1F01X,2045, 3
REGION,ETSOV1F01X,2046, 3
REGION,ETSOV1F01X,2047, 3
REGION,ETSOV1F01X,2048, 3
REGION,ETSOV1F01X,2049, 3
REGION,ETSOV1F01X,2050, 3
REGION,ETSOV1F01X,2051, 3
REGION,ETSOV1F01X,2052, 3
REGION,ETSOV1F01X,2053, 3
REGION,ETSOV1F01X,2054, 3
REGION,ETSOV1F01X,2055, 3
REGION,ETSOV1F01X,2056, 3
REGION,ETSOV1F01X,2057, 3
REGION,ETSOV1F01X,2058, 3
REGION,ETSOV1F01X,2059, 3
REGION,ETSOV1F01X,2060, 3
REGION,ETSOV1F01X,2061, 3
REGION,ETSOV1F01X,2062, 3
REGION,ETSOV1F01X,2063, 3
REGION,ETSOV1F01X,2064, 3
REGION,ETSOV1F01X,2065, 3
REGION,ETSOV1F01X,2066, 3
REGION,ETSOV1F01X,2067, 3
REGION,ETSOV1F01X,2068, 3
REGION,ETSOV1F01X,2069, 3
REGION,ETSOV1F01X,2070, 3
REGION,ETSOV2F01X,2046, 4.7337719310372173e-01
REGION,ETSOV2F01X,2047, 0.5
REGION,ETSOV2F01X,2048, 0.5
REGION,ETSOV2F01X,2049, 0.5
REGION,ETSOV2F01X,2050, 0.5
REGION,ETSOV2F01X,2051, 2.4583553227229601e-01
REGION,ETSOV2F01X,2052, 3.3669343823961878e-01
REGION,ETSOV2F01X,2053, 4.3077691031719911e-01
REGION,ETSOV2F01X,2054, 0.5
REGION,ETSOV2F01X,2055, 0.5
REGION,ETSOV2F01X,2056, 0.5
REGION,ETSOV2F01X,2057, 0.5
REGION,ETSOV2F01X,2058, 0.5
REGION,ETSOV2F01X,2059, 0.5
REGION,ETSOV2F01X,2060, 0.5
REGION,ETSOV2F01X,2061, 2.2894285127753741e-01
REGION,ETSOV2F01X,2062, 0.5
REGION,ETSOV2F01X,2063, 0.5
REGION,ETSOV2F01X,2064, 0.5
REGION,ETSOV2F01X,2065, 0.5
REGION,ETSOV2F01X,2066, 0.5
REGION,ETSOV2F01X,2067, 0.5
REGION,ETSOV2F01X,2068, 0.5
REGION,ETSOV2F01X,2069, 0.5
REGION,ETSOV2F01X,2070, 0.5
REGION,SDNG00ILGX,2032, 2.1530171613633016e+01
REGION,SDNG00ILGX,2033, 1.7643893274739864e-01
REGION,SDNG00ILGX,2034, 1.0153498962897235e+01
REGION,SDNG00ILGX,2035, 3.3896855021121915e+01
REGION,SDNG00ILGX,2057, 2.1317020999272039e+01
REGION,SDNG00ILGX,2058, 7.0380981426943379e-02
REGION,SDNG00ILGX,2059, 1.0047783686701941e+01
REGION,SDNG00ILGX,2060, 3.3791480761946936e+01
REGION,SDNG00ELGX,2025, 6.8793588678647825e+02
REGION,SDCOSCP04N,2036, 9.6655193398349826e-01
REGION,SDCOSCP04N,2037, 1.8294511467177808e+00
REGION,SDCOSCP04N,2038, 1.5679593409933941e+00
REGION,SDCOSCP04N,2039, 1.4624985070603465e+00
REGION,SDCOSCP04N,2040, 1.3099972341448696e-01
REGION,SDCOSCP04N,2044, 1.4265477938080906e-01
REGION,SDCOSCP04N,2045, 4.2935258161101225e-01
REGION,SDCOSCP04N,2046, 4.3345633672132622e-01
REGION,SDCOSCP04N,2048, 3.7884873062393987e-01
REGION,SDCOSCP04N,2049, 3.6236230993795204e-01
REGION,SDCOSCP04N,2050, 4.2340561460184956e-01
REGION,SDCOSCP04N,2051, 7.7711374166369707e-01
REGION,SDCOSCP04N,2052, 2.9601749694978197e-02
REGION,SDCOSCP04N,2054, 2.6400240245543125e-03
REGION,SDCOSCP04N,2066, 4.1446018358216014e-01
REGION,SDCOSCP04N,2067, 1.6650620926388027e+00
REGION,SDCOSCP04N,2068, 1.7174210466825848e+00
REGION,SDCOSCP04N,2069, 1.4245620278304829e+00
REGION,SDCOSCP04N,2070, 1.9132627636148125e-01
REGION,SDNGCCP02N,2021, 1.2890155961108658e+00
REGION,SDNGCCP02N,2053, 4.3984556819150639e-01
REGION,SDNGCCP02N,2054, 6.5034335354046269e-01
REGION,SDNGCCP02N,2055, 2.3991945344954535e-01
REGION,SDHYDMS03X,2017, 0.32
REGION,SDHYDMS03X,2029, 5.3007172744412168e-01
REGION,SDHYDMS03X,2030, 5.3354873405536762e-01
REGION,SDHYDMS03X,2032, 4.8856391838162573e-02
REGION,SDHYDMS03X,2033, 3.7523146662348052e-02
REGION,SDHYDMS02X,2028, 2.5205551353557051e-02
REGION,SDHYDMS02X,2030, 1.3689083960323603e+00
REGION,SDHYDMS02X,2031, 9.7986092130458960e-02
REGION,SDHYDMS02X,2035, 2.7909996048362407e-01
REGION,SDHYDMS01X,2017, 0.015
REGION,SDGOCVP02N,2024, 0.1
REGION,SDGOCVP02N,2025, 0.1
REGION,SDGOCVP02N,2026, 0.1
REGION,SDGOCVP02N,2027, 1.0000000000000003e-01
REGION,SDGOCVP02N,2049, 0.1
REGION,SDGOCVP02N,2050, 0.1
REGION,SDGOCVP02N,2051, 0.1
REGION,SDGOCVP02N,2052, 0.1
REGION,SDEL00T00X,2016, 1.8683204621186894e-01
REGION,SDEL00T00X,2021, 1.1340517680643063e-01
REGION,SDEL00T00X,2022, 1.4315357464743228e-01
REGION,SDEL00T00X,2023, 1.5652958302264430e-01
REGION,SDEL00T00X,2024, 1.6133286796547144e-01
REGION,SDEL00T00X,2025, 1.7148030196855782e-01
REGION,SDEL00T00X,2026, 1.8999983835352330e-01
REGION,SDEL00T00X,2027, 0.193889736738084
REGION,SDEL00T00X,2028, 2.0596894028867677e-01
REGION,SDEL00T00X,2029, 2.1882438318945863e-01
REGION,SDEL00T00X,2030, 1.2292994063906180e-01
REGION,SDEL00T00X,2031, 5.8367582387233181e-03
REGION,SDEL00T00X,2044, 2.2071777133933358e-02
REGION,SDEL00T00X,2045, 2.8834891633206938e-01
REGION,SDEL00T00X,2046, 3.1316712729132895e-01
REGION,SDEL00T00X,2047, 3.4117608040664138e-01
REGION,SDEL00T00X,2048, 1.8763194772365302e-01
REGION,SDEL00T00X,2049, 3.7515277615467951e-01
REGION,SDEL00T00X,2050, 4.3525351594095091e-01
REGION,SDEL00T00X,2051, 4.4797217739086981e-01
REGION,SDEL00T00X,2052, 2.3012320171474329e-01
REGION,SDEL00T00X,2053, 2.2044260986152139e-01
REGION,SDEL00T00X,2054, 2.4667019094465908e-01
REGION,SDEL00T00X,2055, 1.7237439173335128e-01
REGION,SDEL00T00X,2056, 2.4409248736480810e-01
REGION,SDEL00T00X,2057, 2.9783043711479928e-01
REGION,SDEL00T00X,2058, 3.3140347837071105e-01
REGION,SDEL00T00X,2059, 3.6669662170339706e-01
REGION,SDEL00T00X,2060, 4.0363688742032033e-01
REGION,SDEL00T00X,2061, 2.7461037191762744e-01
REGION,SDEL00T00X,2062, 3.0584134665574930e-01
REGION,SDEL00T00X,2063, 0.33882097976313
REGION,SDEL00T00X,2064, 3.6366553122911560e-01
REGION,SDEL00T00X,2065, 2.7980263157479573e-01
REGION,SDEL00T00X,2066, 3.0629882206832504e-01
REGION,SDEL00T00X,2067, 3.3477552331485511e-01
REGION,SDEL00T00X,2068, 0.548420121577853
REGION,SDEL00T00X,2069, 4.2488101739017609e-01
REGION,SDEL00T00X,2070, 4.8854378613542426e-01
REGION,SDEL00TDTX,2016, 1.7749041890127479e-01
REGION,SDEL00TDTX,2021, 1.0773491796610909e-01
REGION,SDEL00TDTX,2022, 1.3599589591506051e-01
REGION,SDEL00TDTX,2023, 1.4870310387151217e-01
REGION,SDEL00TDTX,2024, 1.5326622456719785e-01
REGION,SDEL00TDTX,2025, 1.6290628687013012e-01
REGION,SDEL00TDTX,2026, 1.8049984643584674e-01
REGION,SDEL00TDTX,2027, 1.8419524990117969e-01
REGION,SDEL00TDTX,2028, 1.9567049327424269e-01
REGION,SDEL00TDTX,2029, 2.0788316402998577e-01
REGION,SDEL00TDTX,2030, 1.1678344360710874e-01
REGION,SDEL00TDTX,2031, 5.5449203267882476e-03
REGION,SDEL00TDTX,2044, 2.0968188277216051e-02
REGION,SDEL00TDTX,2045, 2.7393147051546457e-01
REGION,SDEL00TDTX,2046, 2.9750877092676065e-01
REGION,SDEL00TDTX,2047, 3.2411727638630744e-01
REGION,SDEL00TDTX,2048, 1.7825035033746905e-01
REGION,SDEL00TDTX,2049, 3.5639513734694384e-01
REGION,SDEL00TDTX,2050, 4.1349084014390081e-01
REGION,SDEL00TDTX,2051, 4.2557356852132439e-01
REGION,SDEL00TDTX,2052, 2.1861704162900469e-01
REGION,SDEL00TDTX,2053, 2.0942047936844430e-01
REGION,SDEL00TDTX,2054, 2.3433668139742364e-01
REGION,SDEL00TDTX,2055, 1.6375567214668246e-01
REGION,SDEL00TDTX,2056, 2.3188786299656763e-01
REGION,SDEL00TDTX,2057, 2.8293891525905729e-01
REGION,SDEL00TDTX,2058, 3.1483330445217383e-01
REGION,SDEL00TDTX,2059, 3.4836179061822531e-01
REGION,SDEL00TDTX,2060, 0.383455043049301
REGION,SDEL00TDTX,2061, 0.260879853321744
REGION,SDEL00TDTX,2062, 2.9054927932296182e-01
REGION,SDEL00TDTX,2063, 3.2187993077497062e-01
REGION,SDEL00TDTX,2064, 3.4548225466765847e-01
REGION,SDEL00TDTX,2065, 2.6581249999605550e-01
REGION,SDEL00TDTX,2066, 2.9098388096490596e-01
REGION,SDEL00TDTX,2067, 3.1803674714911156e-01
REGION,SDEL00TDTX,2068, 5.2099911549895572e-01
REGION,SDEL00TDTX,2069, 4.0363696652066483e-01
REGION,SDEL00TDTX,2070, 4.6411659682865081e-01
REGION,SDLFRCFURX,2015, 2.9175151850849735e-04
REGION,SDLFRCFURX,2016, 1.0548424337923936e-02
REGION,SDSOU1P03X,2057, 1.4319932927317585e+00
REGION,SDSOU1P03X,2058, 1.7360307503832328e+00
REGION,SDSOU1P03X,2059, 1.8306131176595655e+00
REGION,SDSOU1P03X,2060, 1.6847775031669161e+00
REGION,SDSOU1P03X,2061, 1.1460777733050611e+00
REGION,SDSOU1P03X,2062, 1.3229426864756735e+00
REGION,SDSOU1P03X,2063, 1.5968104620355383e+00
REGION,SDSOU1P03X,2064, 1.7904222297736205e+00
REGION,SDSOU1P03X,2065, 9.2665829822855450e-01
REGION,SDSOU1P03X,2066, 3
REGION,SDSOU1P03X,2067, 3
REGION,SDSOU1P03X,2068, 3
REGION,SDSOU1P03X,2069, 3
REGION,SDSOU1P03X,2070, 3
REGION,SDSOV1F01X,2015, 0.003
REGION,SDSOV1F01X,2016, 0.001
REGION,SDSOV1F01X,2017, 0.001
REGION,SDSOV1F01X,2031, 0.403512897685067
REGION,SDSOV1F01X,2032, 6.4511162766572216e-01
REGION,SDSOV1F01X,2033, 7.2347435473286870e-01
REGION,SDSOV1F01X,2034, 8.0873622333657447e-01
REGION,SDSOV1F01X,2036, 4.1271246759219943e-01
REGION,SDSOV1F01X,2037, 6.9067579759174669e-01
REGION,SDSOV1F01X,2038, 7.8198475485683716e-01
REGION,SDSOV1F01X,2039, 8.8028040306461985e-01
REGION,SDSOV1F01X,2040, 9.8455028522933841e-01
REGION,SDSOV1F01X,2041, 1.4326438576868583e+00
REGION,SDSOV1F01X,2042, 1.5961961471062254e+00
REGION,SDSOV1F01X,2043, 1.7722734811812180e+00
REGION,SDSOV1F01X,2044, 1.8732208918600775e+00
REGION,SDSOV1F01X,2045, 1.0078289474225852e+00
REGION,SDSOV1F01X,2046, 1.1168747197075315e+00
REGION,SDSOV1F01X,2047, 1.2399399127787993e+00
REGION,SDSOV1F01X,2048, 3
REGION,SDSOV1F01X,2049, 1.7687753485448259e+00
REGION,SDSOV1F01X,2050, 2.1922976100644
REGION,SDSOV1F01X,2051, 3.0513862459646224e-01
REGION,SDSOV1F01X,2052, 2.6387928598118311e+00
REGION,SDSOV1F01X,2053, 2.9715329507869814e+00
REGION,SDSOV1F01X,2054, 3
REGION,SDSOV1F01X,2055, 2.0465978451072089e+00
REGION,SDSOV1F01X,2056, 3
REGION,SDSOV1F01X,2057, 3
REGION,SDSOV1F01X,2058, 3
REGION,SDSOV1F01X,2059, 3
REGION,SDSOV1F01X,2060, 3
REGION,SDSOV1F01X,2061, 3
REGION,SDSOV1F01X,2062, 3
REGION,SDSOV1F01X,2063, 3
REGION,SDSOV1F01X,2064, 3
REGION,SDSOV1F01X,2065, 3
REGION,SDSOV1F01X,2066, 3
REGION,SDSOV1F01X,2067, 3
REGION,SDSOV1F01X,2068, 3
REGION,SDSOV1F01X,2069, 3
REGION,SDSOV1F01X,2070, 3
REGION,SDSOV2F01X,2030, 0.25
REGION,SDSOV2F01X,2031, 0.5
REGION,SDSOV2F01X,2032, 0.5
REGION,SDSOV2F01X,2033, 0.5
REGION,SDSOV2F01X,2034, 0.5
REGION,SDSOV2F01X,2036, 0.5
REGION,SDSOV2F01X,2037, 0.5
REGION,SDSOV2F01X,2038, 0.5
REGION,SDSOV2F01X,2039, 0.5
REGION,SDSOV2F01X,2040, 0.5
REGION,SDSOV2F01X,2041, 0.5
REGION,SDSOV2F01X,2042, 0.5
REGION,SDSOV2F01X,2043, 0.5
REGION,SDSOV2F01X,2044, 0.5
REGION,SDSOV2F01X,2045, 0.5
REGION,SDSOV2F01X,2046, 0.5
REGION,SDSOV2F01X,2047, 0.5
REGION,SDSOV2F01X,2048, 0.5
REGION,SDSOV2F01X,2049, 0.5
REGION,SDSOV2F01X,2050, 0.5
REGION,SDSOV2F01X,2051, 0.5
REGION,SDSOV2F01X,2052, 0.5
REGION,SDSOV2F01X,2053, 0.5
REGION,SDSOV2F01X,2054, 0.5
REGION,SDSOV2F01X,2055, 0.5
REGION,SDSOV2F01X,2056, 0.5
REGION,SDSOV2F01X,2057, 0.5
REGION,SDSOV2F01X,2058, 0.5
REGION,SDSOV2F01X,2059, 0.5
REGION,SDSOV2F01X,2060, 0.5
REGION,SDSOV2F01X,2061, 0.5
REGION,SDSOV2F01X,2062, 0.5
REGION,SDSOV2F01X,2063, 0.5
REGION,SDSOV2F01X,2064, 0.5
REGION,SDSOV2F01X,2065, 0.5
REGION,SDSOV2F01X,2066, 0.5
REGION,SDSOV2F01X,2067, 0.5
REGION,SDSOV2F01X,2068, 0.5
REGION,SDSOV2F01X,2069, 0.5
REGION,SDSOV2F01X,2070, 0.5
REGION,ETELKEBP00,2019, 2
REGION,SSCRUDPROX,2020, 4.3262993766921545e+00
REGION,SSNGCCP02N,2020, 2.5803109523733647e-01
REGION,SSNGCCP02N,2021, 1.6866398573042979e-02
REGION,SSNGCCP02N,2022, 1.5448815102584697e-02
REGION,SSNGCCP02N,2036, 3.1776503295589537e-02
REGION,SSNGCCP02N,2037, 4.1359092996710173e-02
REGION,SSNGCCP02N,2038, 3.4561927536654831e-02
REGION,SSNGCCP02N,2039, 4.5209380747241762e-02
REGION,SSNGCCP02N,2040, 4.9146803068635815e-02
REGION,SSNGCCP02N,2041, 6.3634286896661937e-02
REGION,SSNGCCP02N,2042, 0.0683041657399383
REGION,SSNGCCP02N,2043, 1.6865277425972759e-02
REGION,SSNGCCP02N,2050, 1.7231431414790596e-01
REGION,SSNGCCP02N,2051, 5.7571055362009779e-03
REGION,SSNGCCP02N,2063, 8.8997512371980052e-03
REGION,SSNGCCP02N,2064, 1.6639356027608940e-03
REGION,SSNGCCP02N,2065, 0.000899244436821086
REGION,SSNGCCP02N,2066, 3.1776503295589564e-02
REGION,SSNGCCP02N,2067, 4.2761236646588166e-02
REGION,SSNGCCP02N,2068, 3.4561927536654817e-02
REGION,SSNGCCP02N,2069, 4.5209380747241686e-02
REGION,SSNGCCP02N,2070, 4.9146803068637911e-02
REGION,SSNGGCP01N,2038, 8.8997512371975177e-03
REGION,SSNGGCP01N,2039, 1.6639356027609079e-03
REGION,SSNGGCP01N,2040, 8.9924443682105372e-04
REGION,SSNGGCP01N,2050, 8.4855614450504782e-02
REGION,SSNGGCP01N,2051, 1.0568316025890086e-02
REGION,SSNGGCP01N,2052, 1.5448815102584640e-02
REGION,SSHFGCP02N,2049, 2.7015400062393362e-04
REGION,SSHFGCP02N,2050, 6.2928671114317381e-04
REGION,SSHFGCP02N,2051, 5.6502043366083983e-04
REGION,SSGOCVP02N,2024, 4.5734319244058678e-02
REGION,SSGOCVP02N,2025, 2.3253843304646148e-02
REGION,SSGOCVP02N,2026, 2.4586796281068628e-02
REGION,SSGOCVP02N,2027, 2.6000434475509527e-02
REGION,SSGOCVP02N,2028, 2.7496031474944112e-02
REGION,SSGOCVP02N,2029, 2.9205810233933979e-02
REGION,SSGOCVP02N,2030, 3.1075616034776925e-02
REGION,SSGOCVP02N,2031, 3.4133597489376347e-02
REGION,SSGOCVP02N,2032, 3.4511014080146264e-02
REGION,SSGOCVP02N,2033, 3.6490657896087055e-02
REGION,SSGOCVP02N,2034, 3.8597567150416248e-02
REGION,SSGOCVP02N,2035, 4.0838508263473176e-02
REGION,SSGOCVP02N,2036, 8.0758040715629351e-03
REGION,SSGOCVP02N,2049, 4.5734319244058685e-02
REGION,SSGOCVP02N,2050, 2.3253843304646138e-02
REGION,SSGOCVP02N,2051, 2.4586796281068635e-02
REGION,SSGOCVP02N,2052, 2.6000434475509537e-02
REGION,SSGOCVP02N,2053, 2.7496031474944060e-02
REGION,SSGOCVP02N,2054, 2.9205810233933982e-02
REGION,SSGOCVP02N,2055, 3.1075616034776932e-02
REGION,SSGOCVP02N,2056, 3.4133597489376333e-02
REGION,SSGOCVP02N,2057, 3.4511014080146285e-02
REGION,SSGOCVP02N,2058, 3.6490657896087075e-02
REGION,SSGOCVP02N,2059, 3.8597567150416234e-02
REGION,SSGOCVP02N,2060, 4.0838508263473183e-02
REGION,SSGOCVP02N,2061, 8.0758040715629420e-03
REGION,SSEL00T00X,2015, 2.4395850000000111e-02
REGION,SSEL00T00X,2020, 2.2565117595795417e-01
REGION,SSEL00T00X,2021, 1.5591820748008382e-02
REGION,SSEL00T00X,2022, 0.0164805631946472
REGION,SSEL00T00X,2023, 1.3846645477576339e-02
REGION,SSEL00T00X,2024, 2.2896542086598283e-02
REGION,SSEL00T00X,2025, 1.9555180034437163e-02
REGION,SSEL00T00X,2026, 2.0694853176771961e-02
REGION,SSEL00T00X,2027, 2.1903512080484740e-02
REGION,SSEL00T00X,2028, 2.3182245660859403e-02
REGION,SSEL00T00X,2029, 2.4533008219290314e-02
REGION,SSEL00T00X,2030, 2.5962304502053866e-02
REGION,SSEL00T00X,2031, 2.8565227410728259e-02
REGION,SSEL00T00X,2032, 2.8886480598432702e-02
REGION,SSEL00T00X,2033, 3.0571533407294946e-02
REGION,SSEL00T00X,2034, 3.2364913271108658e-02
REGION,SSEL00T00X,2035, 3.4272379698475124e-02
REGION,SSEL00T00X,2036, 3.6296824240267811e-02
REGION,SSEL00T00X,2037, 3.8443025311169235e-02
REGION,SSEL00T00X,2038, 4.0718488721322194e-02
REGION,SSEL00T00X,2039, 4.3130637511891091e-02
REGION,SSEL00T00X,2040, 4.5687959655129305e-02
REGION,SSEL00T00X,2041, 5.9816229682862466e-02
REGION,SSEL00T00X,2042, 6.4205915795541829e-02
REGION,SSEL00T00X,2043, 1.5853360780414574e-02
REGION,SSEL00TDTX,2015, 2.3176057499999972e-02
REGION,SSEL00TDTX,2020, 2.1436861716005651e-01
REGION,SSEL00TDTX,2021, 1.4812229710607930e-02
REGION,SSEL00TDTX,2022, 1.5656535034914876e-02
REGION,SSEL00TDTX,2023, 1.3154313203697587e-02
REGION,SSEL00TDTX,2024, 2.1751714982268265e-02
REGION,SSEL00TDTX,2025, 1.8577421032715289e-02
REGION,SSEL00TDTX,2026, 1.9660110517933392e-02
REGION,SSEL00TDTX,2027, 2.0808336476460468e-02
REGION,SSEL00TDTX,2028, 2.2023133377816369e-02
REGION,SSEL00TDTX,2029, 2.3306357808325823e-02
REGION,SSEL00TDTX,2030, 2.4664189276951198e-02
REGION,SSEL00TDTX,2031, 2.6475664348492856e-02
REGION,SSEL00TDTX,2032, 2.8049548217142097e-02
REGION,SSEL00TDTX,2033, 2.9725275871378118e-02
REGION,SSEL00TDTX,2034, 3.1510561956595046e-02
REGION,SSEL00TDTX,2035, 3.3411446561905318e-02
REGION,SSEL00TDTX,2036, 3.5431267403579575e-02
REGION,SSEL00TDTX,2037, 3.7575184699351831e-02
REGION,SSEL00TDTX,2038, 3.9851000255795792e-02
REGION,SSEL00TDTX,2039, 4.2266483930934226e-02
REGION,SSEL00TDTX,2040, 4.4830474798998342e-02
REGION,SSEL00TDTX,2041, 5.7423580495547834e-02
REGION,SSEL00TDTX,2042, 6.1637679163720219e-02
REGION,SSEL00TDTX,2043, 1.5219226349198738e-02
REGION,SSLFRCFURX,2015, 1.2940127929899384e-01
REGION,SSLFRCFURX,2017, 6.3189277539878450e-02
REGION,SSLFRCFURX,2018, 1.1200313913912849e-01
REGION,SSLFRCFURX,2019, 1.1200313913912815e-01
REGION,SSSOV1F01X,2065, 6.6007119173407824e-01
REGION,SSSOV1F01X,2066, 6.9328027088356958e-01
REGION,SSSOV1F01X,2067, 7.4298170207875769e-01
REGION,SSSOV1F01X,2068, 7.8323497704970668e-01
REGION,SSSOV1F01X,2069, 0.689758086080548
REGION,SSSOV1F01X,2070, 1.1903761640164853e-01
REGION,SSSOV2F01X,2043, 1.4626671819303680e-01
REGION,SSSOV2F01X,2044, 2.1468931763672422e-01
REGION,SSSOV2F01X,2045, 2.3049479533020870e-01
REGION,SSSOV2F01X,2046, 2.4746401456591927e-01
REGION,SSSOV2F01X,2047, 2.7531423966976282e-01
REGION,SSSOV2F01X,2048, 2.9670950551205227e-01
REGION,SSSOV2F01X,2049, 0.31850734607346
REGION,SSSOV2F01X,2050, 3.4187824365542419e-01
REGION,SSSOV2F01X,2051, 1.9641924940961469e-01
REGION,SSSOV2F01X,2052, 2.0407470350620577e-01
REGION,SSSOV2F01X,2053, 2.1199349485172958e-01
REGION,SSSOV2F01X,2054, 0.220175943474918
REGION,SSSOV2F01X,2055, 2.2864101281965127e-01
REGION,SSSOV2F01X,2056, 2.3741293644649775e-01
REGION,SSSOV2F01X,2057, 2.4650855609794364e-01
REGION,SSSOV2F01X,2058, 2.5593668357273835e-01
REGION,SSSOV2F01X,2059, 2.6570644495538531e-01
REGION,SSSOV2F01X,2060, 2.7584212554697690e-01
REGION,SSSOV2F01X,2061, 1.9064815746296709e-01
REGION,SSSOV2F01X,2062, 1.9533221851959864e-01
REGION,SSSOV2F01X,2063, 3.4640882892291375e-01
REGION,SSSOV2F01X,2064, 4.1977495764208439e-01
REGION,SSSOV2F01X,2069, 8.9836087195226691e-02
REGION,SSSOV2F01X,2070, 0.5
REGION,EGWA00000X,2015, 1.3522200156978821e+04
REGION,EGWA00000X,2018, 99999
REGION,EGWA00000X,2019, 99999
REGION,EGWA00000X,2020, 99999
REGION,EGWA00000X,2021, 99999
REGION,EGWA00000X,2022, 99999
REGION,EGWA00000X,2023, 99999
REGION,EGWA00000X,2024, 99999
REGION,EGWA00000X,2025, 99999
REGION,EGWA00000X,2026, 99999
REGION,EGWA00000X,2027, 99999
REGION,EGWA00000X,2028, 99999
REGION,EGWA00000X,2029, 99999
REGION,EGWA00000X,2030, 99999
REGION,EGWA00000X,2031, 99999
REGION,EGWA00000X,2032, 99999
REGION,EGWA00000X,2033, 99999
REGION,EGWA00000X,2034, 99999
REGION,EGWA00000X,2035, 99999
