r,t,y,NewCapacity
REGION,SSSOU1P03X,2061, 2.6516935227766103e-01
REGION,SSSOU1P03X,2062, 4.1148392679906204e-01
REGION,SSSOU1P03X,2063, 4.4055405774735734e-01
REGION,SSSOU1P03X,2064, 4.5029324930642017e-01
REGION,SSSOU1P03X,2065, 4.5248676170396213e-01
REGION,SSSOU1P03X,2066, 4.7047349134491329e-01
REGION,SSSOU1P03X,2067, 6.3167026369331747e-01
REGION,SSSOU1P03X,2068, 8.1053054947476677e-01
REGION,SSSOU1P03X,2069, 9.4672612734020245e-01
REGION,SSSOU1P03X,2070, 1.2570581545495569e+00
REGION,ETHYDBRS03,2025, 0.645
REGION,ETHYDRNS03,2023, 6.4
REGION,ETHYDT2S03,2025, 0.38
REGION,SDHYDDGS03,2028, 0.312
REGION,SDHYDDLS03,2030, 6.4800000000001867e-01
REGION,SDHYDKBS03,2024, 0.36
REGION,SDHYDMGS03,2040, 0.312
REGION,SDHYDSBS03,2030, 2.0500000000000590e-01
REGION,SDHYDSHS03,2025, 0.42
REGION,SDHYDUAS03,2017, 0.32
REGION,EGHYDNBS02,2018, 0.03174
REGION,SSHYDBDS03,2036, 0.57
REGION,SSHYDLKS03,2024, 0.41
REGION,EGSOFPVA13,2031, 0.28
REGION,EGSOFPVA13,2056, 0.28
REGION,EGSOFPVA23,2031, 0.27
REGION,EGSOFPVA23,2056, 0.27
REGION,EGSOFPVHA3,2028, 0.3
REGION,EGSOFPVHA3,2029, 0.3
REGION,EGSOFPVHA3,2030, 0.3
REGION,EGSOFPVHA3,2031, 0.3
REGION,EGSOFPVHA3,2032, 0.3
REGION,EGSOFPVHA3,2033, 0.3
REGION,EGSOFPVHA3,2034, 3.0000000000000449e-01
REGION,EGSOFPVHA3,2053, 3.0000000000002142e-01
REGION,EGSOFPVHA3,2054, 3.0000000000000132e-01
REGION,EGSOFPVHA3,2055, 0.300000000000001
REGION,EGSOFPVHA3,2056, 3.0000000000000332e-01
REGION,EGSOFPVHA3,2057, 2.9999999999999921e-01
REGION,EGSOFPVHA3,2058, 2.9999999999999954e-01
REGION,EGSOFPVHA3,2059, 2.9999999999997434e-01
REGION,ETSOFPVAN3,2055, 0.098
REGION,ETSOFPVBR3,2057, 1.1924931335728526e-02
REGION,ETSOFPVBR3,2058, 6.3307506866427155e-01
REGION,ETSOFPVFC3,2054, 0.128
REGION,ETSOFPVLT3,2030, 0.3
REGION,ETSOFPVLT3,2039, 1.1346903452083497e-01
REGION,ETSOFPVLT3,2040, 4.6530965479165062e-02
REGION,ETSOFPVLT3,2055, 3.0000000000002441e-01
REGION,ETSOFPVLT3,2064, 1.1346903452083952e-01
REGION,ETSOFPVLT3,2065, 4.6530965479136085e-02
REGION,ETSOFPVRN3,2037, 1.8526970584096220e-01
REGION,ETSOFPVRN3,2038, 0.3
REGION,ETSOFPVRN3,2039, 0.3
REGION,ETSOFPVRN3,2040, 0.3
REGION,ETSOFPVRN3,2042, 4.6413623455750747e-01
REGION,ETSOFPVRN3,2043, 3.5677591979940182e-01
REGION,ETSOFPVRN3,2044, 3.2192791311817959e-01
REGION,ETSOFPVRN3,2045, 0.6
REGION,ETSOFPVRN3,2046, 0.6
REGION,ETSOFPVRN3,2047, 5.7378424725376187e-01
REGION,ETSOFPVRN3,2048, 0.6
REGION,ETSOFPVRN3,2049, 0.6
REGION,ETSOFPVRN3,2050, 0.6
REGION,ETSOFPVRN3,2052, 1.5953341251690389e-01
REGION,ETSOFPVRN3,2053, 4.3857256691328417e-01
REGION,ETSOFPVRN3,2062, 1.8526970584100022e-01
REGION,ETSOFPVRN3,2063, 3.0000000000000548e-01
REGION,ETSOFPVRN3,2064, 2.9999999999995897e-01
REGION,ETSOFPVRN3,2065, 2.9999999999999860e-01
REGION,ETSOFPVRN3,2067, 4.6413623455750741e-01
REGION,ETSOFPVRN3,2068, 3.5677591979940093e-01
REGION,ETSOFPVRN3,2069, 3.2192791311817992e-01
REGION,ETSOFPVRN3,2070, 5.9999999999999865e-01
REGION,ETSOFPVS23,2058, 0.005
REGION,ETSOFPVT13,2054, 0.3
REGION,ETSOFPVT23,2049, 3.6636533790751458e-01
REGION,ETSOFPVT23,2054, 1.3634662092485428e-02
REGION,SDSOFPVDG3,2033, 2.8453650930178259e-01
REGION,SDSOFPVDG3,2034, 0.0274634906982216
REGION,SDSOFPVDG3,2058, 2.8453650930179852e-01
REGION,SDSOFPVDG3,2059, 2.7463490698201476e-02
REGION,SDSOFPVDL3,2032, 1.6945315678137970e-01
REGION,SDSOFPVDL3,2033, 0.3
REGION,SDSOFPVDL3,2034, 1.7854684321862035e-01
REGION,SDSOFPVDL3,2057, 1.6945315678141065e-01
REGION,SDSOFPVDL3,2058, 3.0000000000000387e-01
REGION,SDSOFPVDL3,2059, 1.7854684321858549e-01
REGION,SDSOFPVJA3,2056, 0.019
REGION,SDSOFPVKB3,2027, 1.4558068967675126e-02
REGION,SDSOFPVKB3,2028, 4.5441931032328166e-02
REGION,SDSOFPVKB3,2029, 0.3
REGION,SDSOFPVKB3,2054, 0.36
REGION,SDSOFPVKS3,2038, 0.01
REGION,SDSOFPVKS3,2063, 0.01
REGION,SDSOFPVMR3,2029, 0.3
REGION,SDSOFPVMR3,2032, 0.3
REGION,SDSOFPVMR3,2033, 0.3
REGION,SDSOFPVMR3,2034, 0.3
REGION,SDSOFPVMR3,2036, 4.0000000000009250e-02
REGION,SDSOFPVMR3,2054, 2.9999999999999083e-01
REGION,SDSOFPVMR3,2057, 3.0000000000003413e-01
REGION,SDSOFPVMR3,2058, 3.0000000000000371e-01
REGION,SDSOFPVMR3,2059, 3.0000000000000171e-01
REGION,SDSOFPVMR3,2061, 3.9999999999969615e-02
REGION,SDSOFPVMG3,2040, 0.30000000000003
REGION,SDSOFPVMG3,2053, 1.1999999999986629e-02
REGION,SDSOFPVMG3,2065, 3.0000000000001337e-01
REGION,SDSOFPVRS3,2059, 3.6992802299679807e-02
REGION,SDSOFPVRS3,2060, 2.3300719770032022e-01
REGION,SDSOFPVSB3,2034, 8.5246308738224710e-02
REGION,SDSOFPVSB3,2036, 1.1975369126177528e-01
REGION,SDSOFPVSB3,2059, 8.5246308738224710e-02
REGION,SDSOFPVSB3,2061, 1.1975369126177528e-01
REGION,SDSOFPVSN3,2058, 0.026
REGION,SDSOFPVSH3,2033, 1.2000000000000675e-01
REGION,SDSOFPVSH3,2034, 0.3
REGION,SDSOFPVSH3,2058, 1.2000000000002448e-01
REGION,SDSOFPVSH3,2059, 2.9999999999997551e-01
REGION,EGWA00000X,2015, 99999
REGION,EGWA00000X,2016, 99999
REGION,EGWA00000X,2017, 99999
REGION,EGWA00000X,2018, 99999
REGION,EGWA00000X,2019, 99999
REGION,EGWA00000X,2020, 99999
REGION,EGWA00000X,2021, 99999
REGION,EGWA00000X,2022, 99999
REGION,EGWA00000X,2023, 99999
REGION,EGWA00000X,2024, 99999
REGION,EGWA00000X,2025, 99999
REGION,EGWA00000X,2026, 99999
REGION,EGWA00000X,2027, 99999
REGION,EGWA00000X,2028, 99999
REGION,EGWA00000X,2029, 99999
REGION,EGWA00000X,2030, 99999
REGION,EGWA00000X,2031, 99999
REGION,EGWA00000X,2032, 99999
REGION,EGWA00000X,2033, 99999
REGION,EGWA00000X,2034, 99999
REGION,EGWA00000X,2035, 99999
REGION,EGWA00000X,2036, 99999
REGION,EGWA00000X,2037, 99999
REGION,EGWA00000X,2038, 99999
REGION,EGWA00000X,2039, 99999
REGION,EGWA00000X,2040, 99999
REGION,EGWA00000X,2041, 99999
REGION,EGWA00000X,2042, 99999
REGION,EGWA00000X,2043, 99999
REGION,EGWA00000X,2044, 99999
REGION,EGWA00000X,2045, 99999
REGION,EGWA00000X,2046, 99999
REGION,EGWA00000X,2047, 99999
REGION,EGWA00000X,2048, 99999
REGION,EGWA00000X,2049, 99999
REGION,EGWA00000X,2050, 99999
REGION,EGWA00000X,2051, 99999
REGION,EGWA00000X,2052, 99999
REGION,EGWA00000X,2053, 99999
REGION,EGWA00000X,2054, 99999
REGION,EGWA00000X,2055, 99999
REGION,EGWA00000X,2056, 99999
REGION,EGWA00000X,2057, 99999
REGION,EGWA00000X,2058, 99999
REGION,EGWA00000X,2059, 99999
REGION,EGWA00000X,2060, 99999
REGION,EGWA00000X,2061, 99999
REGION,EGWA00000X,2062, 99999
REGION,EGWA00000X,2063, 99999
REGION,EGWA00000X,2064, 99999
REGION,EGWA00000X,2065, 99999
REGION,EGWA00000X,2066, 99999
REGION,EGWA00000X,2067, 99999
REGION,EGWA00000X,2068, 99999
REGION,EGWA00000X,2069, 99999
REGION,EGWA00000X,2070, 99999
REGION,EGFW00P00X,2015, 99999
REGION,EGFW00P00X,2016, 99999
REGION,EGFW00P00X,2017, 99999
REGION,EGFW00P00X,2018, 99999
REGION,EGFW00P00X,2019, 99999
REGION,EGFW00P00X,2020, 99999
REGION,EGFW00P00X,2021, 99999
REGION,EGFW00P00X,2022, 99999
REGION,EGFW00P00X,2023, 99999
REGION,EGFW00P00X,2024, 99999
REGION,EGFW00P00X,2025, 99999
REGION,EGFW00P00X,2026, 99999
REGION,EGFW00P00X,2027, 99999
REGION,EGFW00P00X,2028, 99999
REGION,EGFW00P00X,2029, 99999
REGION,EGFW00P00X,2030, 99999
REGION,EGFW00P00X,2031, 99999
REGION,EGFW00P00X,2032, 99999
REGION,EGFW00P00X,2033, 99999
REGION,EGFW00P00X,2034, 99999
REGION,EGFW00P00X,2035, 99999
REGION,EGFW00P00X,2036, 99999
REGION,EGFW00P00X,2037, 99999
REGION,EGFW00P00X,2038, 99999
REGION,EGFW00P00X,2039, 99999
REGION,EGFW00P00X,2040, 99999
REGION,EGFW00P00X,2041, 99999
REGION,EGFW00P00X,2042, 99999
REGION,EGFW00P00X,2043, 99999
REGION,EGFW00P00X,2044, 99999
REGION,EGFW00P00X,2045, 99999
REGION,EGFW00P00X,2046, 99999
REGION,EGFW00P00X,2047, 99999
REGION,EGFW00P00X,2048, 99999
REGION,EGFW00P00X,2049, 99999
REGION,EGFW00P00X,2050, 99999
REGION,EGFW00P00X,2051, 99999
REGION,EGFW00P00X,2052, 99999
REGION,EGFW00P00X,2053, 99999
REGION,EGFW00P00X,2054, 99999
REGION,EGFW00P00X,2055, 99999
REGION,EGFW00P00X,2056, 99999
REGION,EGFW00P00X,2057, 99999
REGION,EGFW00P00X,2058, 99999
REGION,EGFW00P00X,2059, 99999
REGION,EGFW00P00X,2060, 99999
REGION,EGFW00P00X,2061, 99999
REGION,EGFW00P00X,2062, 99999
REGION,EGFW00P00X,2063, 99999
REGION,EGFW00P00X,2064, 99999
REGION,EGFW00P00X,2065, 99999
REGION,EGFW00P00X,2066, 99999
REGION,EGFW00P00X,2067, 99999
REGION,EGFW00P00X,2068, 99999
REGION,EGFW00P00X,2069, 99999
REGION,EGFW00P00X,2070, 99999
REGION,EGCO00P00X,2015, 99999
REGION,EGCO00P00X,2016, 99999
REGION,EGCO00P00X,2017, 99999
REGION,EGCO00P00X,2018, 99999
REGION,EGCO00P00X,2019, 99999
REGION,EGCO00P00X,2020, 99999
REGION,EGCO00P00X,2021, 99999
REGION,EGCO00P00X,2022, 99999
REGION,EGCO00P00X,2023, 99999
REGION,EGCO00P00X,2024, 99999
REGION,EGCO00P00X,2025, 99999
REGION,EGCO00P00X,2026, 99999
REGION,EGCO00P00X,2027, 99999
REGION,EGCO00P00X,2028, 99999
REGION,EGCO00P00X,2029, 99999
REGION,EGCO00P00X,2030, 99999
REGION,EGCO00P00X,2031, 99999
REGION,EGCO00P00X,2032, 99999
REGION,EGCO00P00X,2033, 99999
REGION,EGCO00P00X,2034, 99999
REGION,EGCO00P00X,2035, 99999
REGION,EGCO00P00X,2036, 99999
REGION,EGCO00P00X,2037, 99999
REGION,EGCO00P00X,2038, 99999
REGION,EGCO00P00X,2039, 99999
REGION,EGCO00P00X,2040, 99999
REGION,EGCO00P00X,2041, 99999
REGION,EGCO00P00X,2042, 99999
REGION,EGCO00P00X,2043, 99999
REGION,EGCO00P00X,2044, 99999
REGION,EGCO00P00X,2045, 99999
REGION,EGCO00P00X,2046, 99999
REGION,EGCO00P00X,2047, 99999
REGION,EGCO00P00X,2048, 99999
REGION,EGCO00P00X,2049, 99999
REGION,EGCO00P00X,2050, 99999
REGION,EGCO00P00X,2051, 99999
REGION,EGCO00P00X,2052, 99999
REGION,EGCO00P00X,2053, 99999
REGION,EGCO00P00X,2054, 99999
REGION,EGCO00P00X,2055, 99999
REGION,EGCO00P00X,2056, 99999
REGION,EGCO00P00X,2057, 99999
REGION,EGCO00P00X,2058, 99999
REGION,EGCO00P00X,2059, 99999
REGION,EGCO00P00X,2060, 99999
REGION,EGCO00P00X,2061, 99999
REGION,EGCO00P00X,2062, 99999
REGION,EGCO00P00X,2063, 99999
REGION,EGCO00P00X,2064, 99999
REGION,EGCO00P00X,2065, 99999
REGION,EGCO00P00X,2066, 99999
REGION,EGCO00P00X,2067, 99999
REGION,EGCO00P00X,2068, 99999
REGION,EGCO00P00X,2069, 99999
REGION,EGCO00P00X,2070, 99999
REGION,EGLF00P00X,2015, 99999
REGION,EGLF00P00X,2016, 99999
REGION,EGLF00P00X,2017, 99999
REGION,EGLF00P00X,2018, 99999
REGION,EGLF00P00X,2019, 99999
REGION,EGLF00P00X,2020, 99999
REGION,EGLF00P00X,2021, 99999
REGION,EGLF00P00X,2022, 99999
REGION,EGLF00P00X,2023, 99999
REGION,EGLF00P00X,2024, 99999
REGION,EGLF00P00X,2025, 99999
REGION,EGLF00P00X,2026, 99999
REGION,EGLF00P00X,2027, 99999
REGION,EGLF00P00X,2028, 99999
REGION,EGLF00P00X,2029, 99999
REGION,EGLF00P00X,2030, 99999
REGION,EGLF00P00X,2031, 99999
REGION,EGLF00P00X,2032, 99999
REGION,EGLF00P00X,2033, 99999
REGION,EGLF00P00X,2034, 99999
REGION,EGLF00P00X,2035, 99999
REGION,EGLF00P00X,2036, 99999
REGION,EGLF00P00X,2037, 99999
REGION,EGLF00P00X,2038, 99999
REGION,EGLF00P00X,2039, 99999
REGION,EGLF00P00X,2040, 99999
REGION,EGLF00P00X,2041, 99999
REGION,EGLF00P00X,2042, 99999
REGION,EGLF00P00X,2043, 99999
REGION,EGLF00P00X,2044, 99999
REGION,EGLF00P00X,2045, 99999
REGION,EGLF00P00X,2046, 99999
REGION,EGLF00P00X,2047, 99999
REGION,EGLF00P00X,2048, 99999
REGION,EGLF00P00X,2049, 99999
REGION,EGLF00P00X,2050, 99999
REGION,EGLF00P00X,2051, 99999
REGION,EGLF00P00X,2052, 99999
REGION,EGLF00P00X,2053, 99999
REGION,EGLF00P00X,2054, 99999
REGION,EGLF00P00X,2055, 99999
REGION,EGLF00P00X,2056, 99999
REGION,EGLF00P00X,2057, 99999
REGION,EGLF00P00X,2058, 99999
REGION,EGLF00P00X,2059, 99999
REGION,EGLF00P00X,2060, 99999
REGION,EGLF00P00X,2061, 99999
REGION,EGLF00P00X,2062, 99999
REGION,EGLF00P00X,2063, 99999
REGION,EGLF00P00X,2064, 99999
REGION,EGLF00P00X,2065, 99999
REGION,EGLF00P00X,2066, 99999
REGION,EGLF00P00X,2067, 99999
REGION,EGLF00P00X,2068, 99999
REGION,EGLF00P00X,2069, 99999
REGION,EGLF00P00X,2070, 99999
REGION,EGHF00P00X,2015, 99999
REGION,EGHF00P00X,2016, 99999
REGION,EGHF00P00X,2017, 99999
REGION,EGHF00P00X,2018, 99999
REGION,EGHF00P00X,2019, 99999
REGION,EGHF00P00X,2020, 99999
REGION,EGHF00P00X,2021, 99999
REGION,EGHF00P00X,2022, 99999
REGION,EGHF00P00X,2023, 99999
REGION,EGHF00P00X,2024, 99999
REGION,EGHF00P00X,2025, 99999
REGION,EGHF00P00X,2026, 99999
REGION,EGHF00P00X,2027, 99999
REGION,EGHF00P00X,2028, 99999
REGION,EGHF00P00X,2029, 99999
REGION,EGHF00P00X,2030, 99999
REGION,EGHF00P00X,2031, 99999
REGION,EGHF00P00X,2032, 99999
REGION,EGHF00P00X,2033, 99999
REGION,EGHF00P00X,2034, 99999
REGION,EGHF00P00X,2035, 99999
REGION,EGHF00P00X,2036, 99999
REGION,EGHF00P00X,2037, 99999
REGION,EGHF00P00X,2038, 99999
REGION,EGHF00P00X,2039, 99999
REGION,EGHF00P00X,2040, 99999
REGION,EGHF00P00X,2041, 99999
REGION,EGHF00P00X,2042, 99999
REGION,EGHF00P00X,2043, 99999
REGION,EGHF00P00X,2044, 99999
REGION,EGHF00P00X,2045, 99999
REGION,EGHF00P00X,2046, 99999
REGION,EGHF00P00X,2047, 99999
REGION,EGHF00P00X,2048, 99999
REGION,EGHF00P00X,2049, 99999
REGION,EGHF00P00X,2050, 99999
REGION,EGHF00P00X,2051, 99999
REGION,EGHF00P00X,2052, 99999
REGION,EGHF00P00X,2053, 99999
REGION,EGHF00P00X,2054, 99999
REGION,EGHF00P00X,2055, 99999
REGION,EGHF00P00X,2056, 99999
REGION,EGHF00P00X,2057, 99999
REGION,EGHF00P00X,2058, 99999
REGION,EGHF00P00X,2059, 99999
REGION,EGHF00P00X,2060, 99999
REGION,EGHF00P00X,2061, 99999
REGION,EGHF00P00X,2062, 99999
REGION,EGHF00P00X,2063, 99999
REGION,EGHF00P00X,2064, 99999
REGION,EGHF00P00X,2065, 99999
REGION,EGHF00P00X,2066, 99999
REGION,EGHF00P00X,2067, 99999
REGION,EGHF00P00X,2068, 99999
REGION,EGHF00P00X,2069, 99999
REGION,EGHF00P00X,2070, 99999
REGION,EGNG00P00X,2015, 99999
REGION,EGNG00P00X,2016, 99999
REGION,EGNG00P00X,2017, 99999
REGION,EGNG00P00X,2018, 99999
REGION,EGNG00P00X,2019, 99999
REGION,EGNG00P00X,2020, 99999
REGION,EGNG00P00X,2021, 99999
REGION,EGNG00P00X,2022, 99999
REGION,EGNG00P00X,2023, 99999
REGION,EGNG00P00X,2024, 99999
REGION,EGNG00P00X,2025, 99999
REGION,EGNG00P00X,2026, 99999
REGION,EGNG00P00X,2027, 99999
REGION,EGNG00P00X,2028, 99999
REGION,EGNG00P00X,2029, 99999
REGION,EGNG00P00X,2030, 99999
REGION,EGNG00P00X,2031, 99999
REGION,EGNG00P00X,2032, 99999
REGION,EGNG00P00X,2033, 99999
REGION,EGNG00P00X,2034, 99999
REGION,EGNG00P00X,2035, 99999
REGION,EGNG00P00X,2036, 99999
REGION,EGNG00P00X,2037, 99999
REGION,EGNG00P00X,2038, 99999
REGION,EGNG00P00X,2039, 99999
REGION,EGNG00P00X,2040, 99999
REGION,EGNG00P00X,2041, 99999
REGION,EGNG00P00X,2042, 99999
REGION,EGNG00P00X,2043, 99999
REGION,EGNG00P00X,2044, 99999
REGION,EGNG00P00X,2045, 99999
REGION,EGNG00P00X,2046, 99999
REGION,EGNG00P00X,2047, 99999
REGION,EGNG00P00X,2048, 99999
REGION,EGNG00P00X,2049, 99999
REGION,EGNG00P00X,2050, 99999
REGION,EGNG00P00X,2051, 99999
REGION,EGNG00P00X,2052, 99999
REGION,EGNG00P00X,2053, 99999
REGION,EGNG00P00X,2054, 99999
REGION,EGNG00P00X,2055, 99999
REGION,EGNG00P00X,2056, 99999
REGION,EGNG00P00X,2057, 99999
REGION,EGNG00P00X,2058, 99999
REGION,EGNG00P00X,2059, 99999
REGION,EGNG00P00X,2060, 99999
REGION,EGNG00P00X,2061, 99999
REGION,EGNG00P00X,2062, 99999
REGION,EGNG00P00X,2063, 99999
REGION,EGNG00P00X,2064, 99999
REGION,EGNG00P00X,2065, 99999
REGION,EGNG00P00X,2066, 99999
REGION,EGNG00P00X,2067, 99999
REGION,EGNG00P00X,2068, 99999
REGION,EGNG00P00X,2069, 99999
REGION,EGNG00P00X,2070, 99999
REGION,EGBM00I00X,2015, 99999
REGION,EGBM00I00X,2016, 99999
REGION,EGBM00I00X,2017, 99999
REGION,EGBM00I00X,2018, 99999
REGION,EGBM00I00X,2019, 99999
REGION,EGBM00I00X,2020, 99999
REGION,EGBM00I00X,2021, 99999
REGION,EGBM00I00X,2022, 99999
REGION,EGBM00I00X,2023, 99999
REGION,EGBM00I00X,2024, 99999
REGION,EGBM00I00X,2025, 99999
REGION,EGBM00I00X,2026, 99999
REGION,EGBM00I00X,2027, 99999
REGION,EGBM00I00X,2028, 99999
REGION,EGBM00I00X,2029, 99999
REGION,EGBM00I00X,2030, 99999
REGION,EGBM00I00X,2031, 99999
REGION,EGBM00I00X,2032, 99999
REGION,EGBM00I00X,2033, 99999
REGION,EGBM00I00X,2034, 99999
REGION,EGBM00I00X,2035, 99999
REGION,EGBM00I00X,2036, 99999
REGION,EGBM00I00X,2037, 99999
REGION,EGBM00I00X,2038, 99999
REGION,EGBM00I00X,2039, 99999
REGION,EGBM00I00X,2040, 99999
REGION,EGBM00I00X,2041, 99999
REGION,EGBM00I00X,2042, 99999
REGION,EGBM00I00X,2043, 99999
REGION,EGBM00I00X,2044, 99999
REGION,EGBM00I00X,2045, 99999
REGION,EGBM00I00X,2046, 99999
REGION,EGBM00I00X,2047, 99999
REGION,EGBM00I00X,2048, 99999
REGION,EGBM00I00X,2049, 99999
REGION,EGBM00I00X,2050, 99999
REGION,EGBM00I00X,2051, 99999
REGION,EGBM00I00X,2052, 99999
REGION,EGBM00I00X,2053, 99999
REGION,EGBM00I00X,2054, 99999
REGION,EGBM00I00X,2055, 99999
REGION,EGBM00I00X,2056, 99999
REGION,EGBM00I00X,2057, 99999
REGION,EGBM00I00X,2058, 99999
REGION,EGBM00I00X,2059, 99999
REGION,EGBM00I00X,2060, 99999
REGION,EGBM00I00X,2061, 99999
REGION,EGBM00I00X,2062, 99999
REGION,EGBM00I00X,2063, 99999
REGION,EGBM00I00X,2064, 99999
REGION,EGBM00I00X,2065, 99999
REGION,EGBM00I00X,2066, 99999
REGION,EGBM00I00X,2067, 99999
REGION,EGBM00I00X,2068, 99999
REGION,EGBM00I00X,2069, 99999
REGION,EGBM00I00X,2070, 99999
REGION,EGBM00X00X,2015, 99999
REGION,EGBM00X00X,2016, 99999
REGION,EGBM00X00X,2017, 99999
REGION,EGBM00X00X,2018, 99999
REGION,EGBM00X00X,2019, 99999
REGION,EGBM00X00X,2020, 99999
REGION,EGBM00X00X,2021, 99999
REGION,EGBM00X00X,2022, 99999
REGION,EGBM00X00X,2023, 99999
REGION,EGBM00X00X,2024, 99999
REGION,EGBM00X00X,2025, 99999
REGION,EGBM00X00X,2026, 99999
REGION,EGBM00X00X,2027, 99999
REGION,EGBM00X00X,2028, 99999
REGION,EGBM00X00X,2029, 99999
REGION,EGBM00X00X,2030, 99999
REGION,EGBM00X00X,2031, 99999
REGION,EGBM00X00X,2032, 99999
REGION,EGBM00X00X,2033, 99999
REGION,EGBM00X00X,2034, 99999
REGION,EGBM00X00X,2035, 99999
REGION,EGBM00X00X,2036, 99999
REGION,EGBM00X00X,2037, 99999
REGION,EGBM00X00X,2038, 99999
REGION,EGBM00X00X,2039, 99999
REGION,EGBM00X00X,2040, 99999
REGION,EGBM00X00X,2041, 99999
REGION,EGBM00X00X,2042, 99999
REGION,EGBM00X00X,2043, 99999
REGION,EGBM00X00X,2044, 99999
REGION,EGBM00X00X,2045, 99999
REGION,EGBM00X00X,2046, 99999
REGION,EGBM00X00X,2047, 99999
REGION,EGBM00X00X,2048, 99999
REGION,EGBM00X00X,2049, 99999
REGION,EGBM00X00X,2050, 99999
REGION,EGBM00X00X,2051, 99999
REGION,EGBM00X00X,2052, 99999
REGION,EGBM00X00X,2053, 99999
REGION,EGBM00X00X,2054, 99999
REGION,EGBM00X00X,2055, 99999
REGION,EGBM00X00X,2056, 99999
REGION,EGBM00X00X,2057, 99999
REGION,EGBM00X00X,2058, 99999
REGION,EGBM00X00X,2059, 99999
REGION,EGBM00X00X,2060, 99999
REGION,EGBM00X00X,2061, 99999
REGION,EGBM00X00X,2062, 99999
REGION,EGBM00X00X,2063, 99999
REGION,EGBM00X00X,2064, 99999
REGION,EGBM00X00X,2065, 99999
REGION,EGBM00X00X,2066, 99999
REGION,EGBM00X00X,2067, 99999
REGION,EGBM00X00X,2068, 99999
REGION,EGBM00X00X,2069, 99999
REGION,EGBM00X00X,2070, 99999
REGION,EGCO00I00X,2015, 99999
REGION,EGCO00I00X,2016, 99999
REGION,EGCO00I00X,2017, 99999
REGION,EGCO00I00X,2018, 99999
REGION,EGCO00I00X,2019, 99999
REGION,EGCO00I00X,2020, 99999
REGION,EGCO00I00X,2021, 99999
REGION,EGCO00I00X,2022, 99999
REGION,EGCO00I00X,2023, 99999
REGION,EGCO00I00X,2024, 99999
REGION,EGCO00I00X,2025, 99999
REGION,EGCO00I00X,2026, 99999
REGION,EGCO00I00X,2027, 99999
REGION,EGCO00I00X,2028, 99999
REGION,EGCO00I00X,2029, 99999
REGION,EGCO00I00X,2030, 99999
REGION,EGCO00I00X,2031, 99999
REGION,EGCO00I00X,2032, 99999
REGION,EGCO00I00X,2033, 99999
REGION,EGCO00I00X,2034, 99999
REGION,EGCO00I00X,2035, 99999
REGION,EGCO00I00X,2036, 99999
REGION,EGCO00I00X,2037, 99999
REGION,EGCO00I00X,2038, 99999
REGION,EGCO00I00X,2039, 99999
REGION,EGCO00I00X,2040, 99999
REGION,EGCO00I00X,2041, 99999
REGION,EGCO00I00X,2042, 99999
REGION,EGCO00I00X,2043, 99999
REGION,EGCO00I00X,2044, 99999
REGION,EGCO00I00X,2045, 99999
REGION,EGCO00I00X,2046, 99999
REGION,EGCO00I00X,2047, 99999
REGION,EGCO00I00X,2048, 99999
REGION,EGCO00I00X,2049, 99999
REGION,EGCO00I00X,2050, 99999
REGION,EGCO00I00X,2051, 99999
REGION,EGCO00I00X,2052, 99999
REGION,EGCO00I00X,2053, 99999
REGION,EGCO00I00X,2054, 99999
REGION,EGCO00I00X,2055, 99999
REGION,EGCO00I00X,2056, 99999
REGION,EGCO00I00X,2057, 99999
REGION,EGCO00I00X,2058, 99999
REGION,EGCO00I00X,2059, 99999
REGION,EGCO00I00X,2060, 99999
REGION,EGCO00I00X,2061, 99999
REGION,EGCO00I00X,2062, 99999
REGION,EGCO00I00X,2063, 99999
REGION,EGCO00I00X,2064, 99999
REGION,EGCO00I00X,2065, 99999
REGION,EGCO00I00X,2066, 99999
REGION,EGCO00I00X,2067, 99999
REGION,EGCO00I00X,2068, 99999
REGION,EGCO00I00X,2069, 99999
REGION,EGCO00I00X,2070, 99999
REGION,EGCO00X00X,2015, 99999
REGION,EGCO00X00X,2016, 99999
REGION,EGCO00X00X,2017, 99999
REGION,EGCO00X00X,2018, 99999
REGION,EGCO00X00X,2019, 99999
REGION,EGCO00X00X,2020, 99999
REGION,EGCO00X00X,2021, 99999
REGION,EGCO00X00X,2022, 99999
REGION,EGCO00X00X,2023, 99999
REGION,EGCO00X00X,2024, 99999
REGION,EGCO00X00X,2025, 99999
REGION,EGCO00X00X,2026, 99999
REGION,EGLF00I00X,2015, 99999
REGION,EGLF00I00X,2016, 99999
REGION,EGLF00I00X,2017, 99999
REGION,EGLF00I00X,2018, 99999
REGION,EGLF00I00X,2019, 99999
REGION,EGLF00I00X,2020, 99999
REGION,EGLF00I00X,2021, 99999
REGION,EGLF00I00X,2022, 99999
REGION,EGLF00I00X,2023, 99999
REGION,EGLF00I00X,2024, 99999
REGION,EGLF00I00X,2025, 99999
REGION,EGLF00I00X,2026, 99999
REGION,EGLF00I00X,2027, 99999
REGION,EGLF00I00X,2028, 99999
REGION,EGLF00I00X,2029, 99999
REGION,EGLF00I00X,2030, 99999
REGION,EGLF00I00X,2031, 99999
REGION,EGLF00I00X,2032, 99999
REGION,EGLF00I00X,2033, 99999
REGION,EGLF00I00X,2034, 99999
REGION,EGLF00I00X,2035, 99999
REGION,EGLF00I00X,2036, 99999
