r,t,y,TotalCapacityAnnual
REGION,SDCR00I00X,2017, 299997
REGION,SDCR00I00X,2018, 399996
REGION,SDCR00I00X,2019, 499995
REGION,SDCR00I00X,2020, 599994
REGION,SDCR00I00X,2021, 699993
REGION,SDCR00I00X,2022, 799992
REGION,SDCR00I00X,2023, 899991
REGION,SDCR00I00X,2024, 999990
REGION,SDCR00I00X,2025, 1099989
REGION,SDCR00I00X,2026, 1199988
REGION,SDCR00I00X,2027, 1299987
REGION,SDCR00I00X,2028, 1399986
REGION,SDCR00I00X,2029, 1499985
REGION,SDCR00I00X,2030, 1599984
REGION,SDCR00I00X,2031, 1699983
REGION,SDCR00I00X,2032, 1799982
REGION,SDCR00I00X,2033, 1899981
REGION,SDCR00I00X,2034, 1999980
REGION,SDCR00I00X,2035, 2099979
REGION,SDCR00I00X,2036, 2199978
REGION,SDCR00I00X,2037, 2299977
REGION,SDCR00I00X,2038, 2399976
REGION,SDCR00I00X,2039, 2499975
REGION,SDCR00I00X,2040, 2599974
REGION,SDCR00I00X,2041, 2699973
REGION,SDCR00I00X,2042, 2799972
REGION,SDCR00I00X,2043, 2899971
REGION,SDCR00I00X,2044, 2999970
REGION,SDCR00I00X,2045, 3099969
REGION,SDCR00I00X,2046, 3199968
REGION,SDCR00I00X,2047, 3299967
REGION,SDCR00I00X,2048, 3399966
REGION,SDCR00I00X,2049, 3499965
REGION,SDCR00I00X,2050, 3599964
REGION,SDCR00I00X,2051, 3699963
REGION,SDCR00I00X,2052, 3799962
REGION,SDCR00I00X,2053, 3899961
REGION,SDCR00I00X,2054, 3999960
REGION,SDCR00I00X,2055, 4099959
REGION,SDCR00I00X,2056, 4199958
REGION,SDCR00I00X,2057, 4299957
REGION,SDCR00I00X,2058, 4399956
REGION,SDCR00I00X,2059, 4499955
REGION,SDCR00I00X,2060, 4599954
REGION,SDCR00I00X,2061, 4699953
REGION,SDCR00I00X,2062, 4799952
REGION,SDCR00I00X,2063, 4899951
REGION,SDCR00I00X,2064, 4999950
REGION,SDCR00I00X,2065, 5099949
REGION,SDCR00I00X,2066, 5199948
REGION,SDCR00I00X,2067, 5299947
REGION,SDCR00I00X,2068, 5399946
REGION,SDCR00I00X,2069, 5499945
REGION,SDCR00I00X,2070, 5599944
REGION,SDCR00X00X,2015, 99999
REGION,SDCR00X00X,2016, 199998
REGION,SDCR00X00X,2017, 299997
REGION,SDCR00X00X,2018, 399996
REGION,SDCR00X00X,2019, 499995
REGION,SDCR00X00X,2020, 599994
REGION,SDCR00X00X,2021, 699993
REGION,SDCR00X00X,2022, 799992
REGION,SDCR00X00X,2023, 899991
REGION,SDCR00X00X,2024, 999990
REGION,SDCR00X00X,2025, 1099989
REGION,SDCR00X00X,2026, 1199988
REGION,SDCR00X00X,2027, 1299987
REGION,SDCR00X00X,2028, 1399986
REGION,SDCR00X00X,2029, 1499985
REGION,SDCR00X00X,2030, 1599984
REGION,SDCR00X00X,2031, 1699983
REGION,SDCR00X00X,2032, 1799982
REGION,SDCR00X00X,2033, 1899981
REGION,SDCR00X00X,2034, 1999980
REGION,SDCR00X00X,2035, 2099979
REGION,SDCR00X00X,2036, 2199978
REGION,SDCR00X00X,2037, 2299977
REGION,SDCR00X00X,2038, 2399976
REGION,SDCR00X00X,2039, 2499975
REGION,SDCR00X00X,2040, 2599974
REGION,SDCR00X00X,2041, 2699973
REGION,SDCR00X00X,2042, 2799972
REGION,SDCR00X00X,2043, 2899971
REGION,SDCR00X00X,2044, 2999970
REGION,SDCR00X00X,2045, 3099969
REGION,SDCR00X00X,2046, 3199968
REGION,SDCR00X00X,2047, 3299967
REGION,SDCR00X00X,2048, 3399966
REGION,SDCR00X00X,2049, 3499965
REGION,SDCR00X00X,2050, 3499965
REGION,SDCR00X00X,2051, 3499965
REGION,SDCR00X00X,2052, 3499965
REGION,SDCR00X00X,2053, 3499965
REGION,SDCR00X00X,2054, 3499965
REGION,SDCR00X00X,2055, 3499965
REGION,SDCR00X00X,2056, 3499965
REGION,SDCR00X00X,2057, 3499965
REGION,SDCR00X00X,2058, 3499965
REGION,SDCR00X00X,2059, 3499965
REGION,SDCR00X00X,2060, 3499965
REGION,SDCR00X00X,2061, 3499965
REGION,SDCR00X00X,2062, 3499965
REGION,SDCR00X00X,2063, 3499965
REGION,SDCR00X00X,2064, 3499965
REGION,SDCR00X00X,2065, 3499965
REGION,SDCR00X00X,2066, 3499965
REGION,SDCR00X00X,2067, 3499965
REGION,SDCR00X00X,2068, 3499965
REGION,SDCR00X00X,2069, 3499965
REGION,SDCR00X00X,2070, 3499965
REGION,SDCRUDPROX,2015, 320.9446095
REGION,SDCRUDPROX,2016, 320.9446095
REGION,SDCRUDPROX,2017, 320.9446095
REGION,SDCRUDPROX,2018, 320.9446095
REGION,SDCRUDPROX,2019, 320.9446095
REGION,SDCRUDPROX,2020, 320.9446095
REGION,SDCRUDPROX,2021, 320.9446095
REGION,SDCRUDPROX,2022, 320.9446095
REGION,SDCRUDPROX,2023, 320.9446095
REGION,SDCRUDPROX,2024, 320.9446095
REGION,SDCRUDPROX,2025, 291.08358355
REGION,SDCRUDPROX,2026, 283.5569076
REGION,SDCRUDPROX,2027, 276.03023165
REGION,SDCRUDPROX,2028, 268.5035557
REGION,SDCRUDPROX,2029, 260.97687975
REGION,SDCRUDPROX,2030, 253.4502038
REGION,SDCRUDPROX,2031, 22.5800278499999
REGION,SDCRUDPROX,2032, 15.0533518999999
REGION,SDCRUDPROX,2033, 7.52667594999988
REGION,SDCRUDRE1X,2015, 999999
REGION,SDCRUDRE1X,2016, 1999998
REGION,SDCRUDRE1X,2017, 2999997
REGION,SDCRUDRE1X,2018, 3999996
REGION,SDCRUDRE1X,2019, 4999995
REGION,SDCRUDRE1X,2020, 5999994
REGION,SDCRUDRE1X,2021, 6999993
REGION,SDCRUDRE1X,2022, 6999993
REGION,SDCRUDRE1X,2023, 6999993
REGION,SDCRUDRE1X,2024, 7999992
REGION,SDCRUDRE1X,2025, 7999992
REGION,SDCRUDRE1X,2026, 7999992
REGION,SDCRUDRE1X,2027, 8999991
REGION,SDCRUDRE1X,2028, 8999991
REGION,SDCRUDRE1X,2029, 8999991
REGION,SDCRUDRE1X,2030, 8999991
REGION,SDCRUDRE1X,2031, 8999991
REGION,SDCRUDRE1X,2032, 9000000
REGION,SDCRUDRE1X,2033, 9000000
REGION,SDCRUDRE1X,2034, 9000000
REGION,SDCRUDRE1X,2035, 9000000
REGION,SDCRUDRE1X,2036, 9000000
REGION,SDCRUDRE1X,2037, 9000000
REGION,SDCRUDRE1X,2038, 9000000
REGION,SDCRUDRE1X,2039, 9000000
REGION,SDCRUDRE1X,2040, 9000000
REGION,SDCRUDRE1X,2041, 9000000
REGION,SDCRUDRE1X,2042, 9000000
REGION,SDCRUDRE1X,2043, 9000000
REGION,SDCRUDRE1X,2044, 9000000
REGION,SDCRUDRE1X,2045, 9000000
REGION,SDCRUDRE1X,2046, 9000000
REGION,SDCRUDRE1X,2047, 9999999
REGION,SDCRUDRE1X,2048, 9999999
REGION,SDCRUDRE1X,2049, 9999999
REGION,SDCRUDRE1X,2050, 9999999
REGION,SDCRUDRE1X,2051, 9999999
REGION,SDCRUDRE1X,2052, 9999999
REGION,SDCRUDRE1X,2053, 9999999
REGION,SDCRUDRE1X,2054, 9000000
REGION,SDCRUDRE1X,2055, 9000000
REGION,SDCRUDRE1X,2056, 8000001
REGION,SDCRUDRE1X,2057, 9000000
REGION,SDCRUDRE1X,2058, 9000000
REGION,SDCRUDRE1X,2059, 9000000
REGION,SDCRUDRE1X,2060, 9000000
REGION,SDCRUDRE1X,2061, 9000000
REGION,SDCRUDRE1X,2062, 9000000
REGION,SDCRUDRE1X,2063, 9000000
REGION,SDCRUDRE1X,2064, 9000000
REGION,SDCRUDRE1X,2065, 9000000
REGION,SDCRUDRE1X,2066, 9999999
REGION,SDCRUDRE1X,2067, 9999990
REGION,SDCRUDRE1X,2068, 9999990
REGION,SDCRUDRE1X,2069, 9999990
REGION,SDCRUDRE1X,2070, 9999990
REGION,SDCRUDRE2X,2015, 999999
REGION,SDCRUDRE2X,2016, 1999998
REGION,SDCRUDRE2X,2017, 2999997
REGION,SDCRUDRE2X,2018, 3999996
REGION,SDCRUDRE2X,2019, 4999995
REGION,SDCRUDRE2X,2020, 5999994
REGION,SDCRUDRE2X,2021, 6999993
REGION,SDCRUDRE2X,2022, 6999993
REGION,SDCRUDRE2X,2023, 6999993
REGION,SDCRUDRE2X,2024, 7999992
REGION,SDCRUDRE2X,2025, 7999992
REGION,SDCRUDRE2X,2026, 7999992
REGION,SDCRUDRE2X,2027, 8999991
REGION,SDCRUDRE2X,2028, 8999991
REGION,SDCRUDRE2X,2029, 8999991
REGION,SDCRUDRE2X,2030, 8999991
REGION,SDCRUDRE2X,2031, 8999991
REGION,SDCRUDRE2X,2032, 9000000
REGION,SDCRUDRE2X,2033, 9000000
REGION,SDCRUDRE2X,2034, 9000000
REGION,SDCRUDRE2X,2035, 9000000
REGION,SDCRUDRE2X,2036, 9000000
REGION,SDCRUDRE2X,2037, 9000000
REGION,SDCRUDRE2X,2038, 9000000
REGION,SDCRUDRE2X,2039, 9000000
REGION,SDCRUDRE2X,2040, 9000000
REGION,SDCRUDRE2X,2041, 9000000
REGION,SDCRUDRE2X,2042, 9000000
REGION,SDCRUDRE2X,2043, 9000000
REGION,SDCRUDRE2X,2044, 9000000
REGION,SDCRUDRE2X,2045, 9000000
REGION,SDCRUDRE2X,2046, 9000000
REGION,SDCRUDRE2X,2047, 9999999
REGION,SDCRUDRE2X,2048, 9999999
REGION,SDCRUDRE2X,2049, 9999999
REGION,SDCRUDRE2X,2050, 9999999
REGION,SDCRUDRE2X,2051, 9999999
REGION,SDCRUDRE2X,2052, 9999999
REGION,SDCRUDRE2X,2053, 9999999
REGION,SDCRUDRE2X,2054, 9000000
REGION,SDCRUDRE2X,2055, 9000000
REGION,SDCRUDRE2X,2056, 8000001
REGION,SDCRUDRE2X,2057, 9000000
REGION,SDCRUDRE2X,2058, 9000000
REGION,SDCRUDRE2X,2059, 9000000
REGION,SDCRUDRE2X,2060, 9000000
REGION,SDCRUDRE2X,2061, 9000000
REGION,SDCRUDRE2X,2062, 9000000
REGION,SDCRUDRE2X,2063, 9000000
REGION,SDCRUDRE2X,2064, 9000000
REGION,SDCRUDRE2X,2065, 9000000
REGION,SDCRUDRE2X,2066, 9999999
REGION,SDCRUDRE2X,2067, 9999990
REGION,SDCRUDRE2X,2068, 9999990
REGION,SDCRUDRE2X,2069, 9999990
REGION,SDCRUDRE2X,2070, 9999990
REGION,SDNG00ILGX,2040, 1.4409101799831103e+00
REGION,SDNG00ILGX,2041, 1.4409101799831103e+00
REGION,SDNG00ILGX,2042, 6.8215721764683739e+00
REGION,SDNG00ILGX,2043, 1.4546440528658401e+01
REGION,SDNG00ILGX,2044, 2.2490407306775612e+01
REGION,SDNG00ILGX,2045, 3.1336518553614148e+01
REGION,SDNG00ILGX,2046, 4.8792637458418028e+01
REGION,SDNG00ILGX,2047, 6.0219426293113365e+01
REGION,SDNG00ILGX,2048, 7.3757627588597529e+01
REGION,SDNG00ILGX,2049, 8.9090579994307262e+01
REGION,SDNG00ILGX,2050, 1.0632274066102235e+02
REGION,SDNG00ILGX,2051, 1.1136232185236423e+02
REGION,SDNG00ILGX,2052, 1.1725927794763886e+02
REGION,SDNG00ILGX,2053, 1.2405704930282538e+02
REGION,SDNG00ILGX,2054, 1.3117268849518626e+02
REGION,SDNG00ILGX,2055, 1.3982990596300013e+02
REGION,SDNG00ILGX,2056, 1.6050080451233029e+02
REGION,SDNG00ILGX,2057, 1.7768080114208703e+02
REGION,SDNG00ILGX,2058, 1.9071958239217398e+02
REGION,SDNG00ILGX,2059, 2.0616953980886856e+02
REGION,SDNG00ILGX,2060, 2.1653439564410766e+02
REGION,SDNG00ILGX,2061, 2.1653439564410766e+02
REGION,SDNG00ILGX,2062, 2.1653439564410766e+02
REGION,SDNG00ILGX,2063, 2.1653439564410766e+02
REGION,SDNG00ILGX,2064, 2.1653439564410766e+02
REGION,SDNG00ILGX,2065, 2.1509348546412457e+02
REGION,SDNG00ILGX,2066, 2.1915547526201431e+02
REGION,SDNG00ILGX,2067, 2.2889221208660217e+02
REGION,SDNG00ILGX,2068, 2.3581434601368937e+02
REGION,SDNG00ILGX,2069, 2.4597456599125158e+02
REGION,SDNG00ILGX,2070, 2.5471349012390883e+02
REGION,SDNG00ELGX,2025, 8.1265160434431755e+02
REGION,SDNG00ELGX,2026, 8.1265160434431755e+02
REGION,SDNG00ELGX,2027, 8.1265160434431755e+02
REGION,SDNG00ELGX,2028, 8.1265160434431755e+02
REGION,SDNG00ELGX,2029, 8.1265160434431755e+02
REGION,SDNG00ELGX,2030, 8.1265160434431755e+02
REGION,SDNG00ELGX,2031, 8.1265160434431755e+02
REGION,SDNG00ELGX,2032, 8.1265160434431755e+02
REGION,SDNG00ELGX,2033, 8.1265160434431755e+02
REGION,SDNG00ELGX,2034, 8.1265160434431755e+02
REGION,SDNG00ELGX,2035, 8.1265160434431755e+02
REGION,SDNG00ELGX,2036, 8.1265160434431755e+02
REGION,SDNG00ELGX,2037, 8.1265160434431755e+02
REGION,SDNG00ELGX,2038, 8.1265160434431755e+02
REGION,SDNG00ELGX,2039, 8.1265160434431755e+02
REGION,SDNG00ELGX,2040, 8.1265160434431755e+02
REGION,SDNG00ELGX,2041, 8.1265160434431755e+02
REGION,SDNG00ELGX,2042, 8.1265160434431755e+02
REGION,SDNG00ELGX,2043, 8.1265160434431755e+02
REGION,SDNG00ELGX,2044, 8.1265160434431755e+02
REGION,SDNG00ELGX,2045, 8.1265160434431755e+02
REGION,SDNG00ELGX,2046, 8.1265160434431755e+02
REGION,SDNG00ELGX,2047, 8.1265160434431755e+02
REGION,SDNG00ELGX,2048, 8.1265160434431755e+02
REGION,SDNG00ELGX,2049, 8.1265160434431755e+02
REGION,SDNG00X00X,2015, 99999
REGION,SDNG00X00X,2016, 199998
REGION,SDNG00X00X,2017, 299997
REGION,SDNG00X00X,2018, 399996
REGION,SDNG00X00X,2019, 499995
REGION,SDNG00X00X,2020, 599994
REGION,SDNG00X00X,2021, 699993
REGION,SDNG00X00X,2022, 799992
REGION,SDNG00X00X,2023, 899991
REGION,SDNG00X00X,2024, 999990
REGION,SDNG00X00X,2025, 1099989
REGION,SDNG00X00X,2026, 1199988
REGION,SDNG00X00X,2027, 1299987
REGION,SDNG00X00X,2028, 1399986
REGION,SDNG00X00X,2029, 1499985
REGION,SDNG00X00X,2030, 1599984
REGION,SDNG00X00X,2031, 1699983
REGION,SDNG00X00X,2032, 1799982
REGION,SDNG00X00X,2033, 1899981
REGION,SDNG00X00X,2034, 1999980
REGION,SDNG00X00X,2035, 2099979
REGION,SDNG00X00X,2036, 2199978
REGION,SDNG00X00X,2037, 2299977
REGION,SDNG00X00X,2038, 2399976
REGION,SDNG00X00X,2039, 2499975
REGION,SDNG00X00X,2040, 2599974
REGION,SDNG00X00X,2041, 2699973
REGION,SDNG00X00X,2042, 2799972
REGION,SDNG00X00X,2043, 2899971
REGION,SDNG00X00X,2044, 2999970
REGION,SDNG00X00X,2045, 3099969
REGION,SDNG00X00X,2046, 3199968
REGION,SDNG00X00X,2047, 3299967
REGION,SDNG00X00X,2048, 3399966
REGION,SDNG00X00X,2049, 3499965
REGION,SDNG00X00X,2050, 3499965
REGION,SDNG00X00X,2051, 3499965
REGION,SDNG00X00X,2052, 3499965
REGION,SDNG00X00X,2053, 3499965
REGION,SDNG00X00X,2054, 3499965
REGION,SDNG00X00X,2055, 3499965
REGION,SDNG00X00X,2056, 3499965
REGION,SDNG00X00X,2057, 3499965
REGION,SDNG00X00X,2058, 3499965
REGION,SDNG00X00X,2059, 3499965
REGION,SDNG00X00X,2060, 3499965
REGION,SDNG00X00X,2061, 3499965
REGION,SDNG00X00X,2062, 3499965
REGION,SDNG00X00X,2063, 3499965
REGION,SDNG00X00X,2064, 3499965
REGION,SDNG00X00X,2065, 3499965
REGION,SDNG00X00X,2066, 3499965
REGION,SDNG00X00X,2067, 3499965
REGION,SDNG00X00X,2068, 3499965
REGION,SDNG00X00X,2069, 3499965
REGION,SDNG00X00X,2070, 3499965
REGION,SDSOLAR00X,2015, 99999
REGION,SDSOLAR00X,2016, 199998
REGION,SDSOLAR00X,2017, 299997
REGION,SDSOLAR00X,2018, 399996
REGION,SDSOLAR00X,2019, 499995
REGION,SDSOLAR00X,2020, 599994
REGION,SDSOLAR00X,2021, 699993
REGION,SDSOLAR00X,2022, 799992
REGION,SDSOLAR00X,2023, 899991
REGION,SDSOLAR00X,2024, 999990
REGION,SDSOLAR00X,2025, 1099989
REGION,SDSOLAR00X,2026, 1199988
REGION,SDSOLAR00X,2027, 1299987
REGION,SDSOLAR00X,2028, 1399986
REGION,SDSOLAR00X,2029, 1499985
REGION,SDSOLAR00X,2030, 1599984
REGION,SDSOLAR00X,2031, 1699983
REGION,SDSOLAR00X,2032, 1799982
REGION,SDSOLAR00X,2033, 1899981
REGION,SDSOLAR00X,2034, 1999980
REGION,SDSOLAR00X,2035, 2099979
REGION,SDSOLAR00X,2036, 2199978
REGION,SDSOLAR00X,2037, 2299977
REGION,SDSOLAR00X,2038, 2399976
REGION,SDSOLAR00X,2039, 2499975
REGION,SDSOLAR00X,2040, 2599974
REGION,SDSOLAR00X,2041, 2699973
REGION,SDSOLAR00X,2042, 2799972
REGION,SDSOLAR00X,2043, 2899971
REGION,SDSOLAR00X,2044, 2999970
REGION,SDSOLAR00X,2045, 3099969
REGION,SDSOLAR00X,2046, 3199968
REGION,SDSOLAR00X,2047, 3299967
REGION,SDSOLAR00X,2048, 3399966
REGION,SDSOLAR00X,2049, 3499965
REGION,SDSOLAR00X,2050, 3599964
REGION,SDSOLAR00X,2051, 3699963
REGION,SDSOLAR00X,2052, 3799962
REGION,SDSOLAR00X,2053, 3899961
REGION,SDSOLAR00X,2054, 3999960
REGION,SDSOLAR00X,2055, 4099959
REGION,SDSOLAR00X,2056, 4199958
REGION,SDSOLAR00X,2057, 4299957
REGION,SDSOLAR00X,2058, 4399956
REGION,SDSOLAR00X,2059, 4499955
REGION,SDSOLAR00X,2060, 4599954
REGION,SDSOLAR00X,2061, 4699953
REGION,SDSOLAR00X,2062, 4799952
REGION,SDSOLAR00X,2063, 4899951
REGION,SDSOLAR00X,2064, 4999950
REGION,SDSOLAR00X,2065, 5099949
REGION,SDSOLAR00X,2066, 5199948
REGION,SDSOLAR00X,2067, 5299947
REGION,SDSOLAR00X,2068, 5399946
REGION,SDSOLAR00X,2069, 5499945
REGION,SDSOLAR00X,2070, 5599944
REGION,SDWIND000X,2015, 99999
REGION,SDWIND000X,2016, 199998
REGION,SDWIND000X,2017, 299997
REGION,SDWIND000X,2018, 399996
REGION,SDWIND000X,2019, 499995
REGION,SDWIND000X,2020, 599994
REGION,SDWIND000X,2021, 699993
REGION,SDWIND000X,2022, 799992
REGION,SDWIND000X,2023, 899991
REGION,SDWIND000X,2024, 999990
REGION,SDWIND000X,2025, 1099989
REGION,SDWIND000X,2026, 1199988
REGION,SDWIND000X,2027, 1299987
REGION,SDWIND000X,2028, 1399986
REGION,SDWIND000X,2029, 1499985
REGION,SDWIND000X,2030, 1599984
REGION,SDWIND000X,2031, 1699983
REGION,SDWIND000X,2032, 1799982
REGION,SDWIND000X,2033, 1899981
REGION,SDWIND000X,2034, 1999980
REGION,SDWIND000X,2035, 2099979
REGION,SDWIND000X,2036, 2199978
REGION,SDWIND000X,2037, 2299977
REGION,SDWIND000X,2038, 2399976
REGION,SDWIND000X,2039, 2499975
REGION,SDWIND000X,2040, 2599974
REGION,SDWIND000X,2041, 2699973
REGION,SDWIND000X,2042, 2799972
REGION,SDWIND000X,2043, 2899971
REGION,SDWIND000X,2044, 2999970
REGION,SDWIND000X,2045, 3099969
REGION,SDWIND000X,2046, 3199968
REGION,SDWIND000X,2047, 3299967
REGION,SDWIND000X,2048, 3399966
REGION,SDWIND000X,2049, 3499965
REGION,SDWIND000X,2050, 3599964
REGION,SDWIND000X,2051, 3699963
REGION,SDWIND000X,2052, 3799962
REGION,SDWIND000X,2053, 3899961
REGION,SDWIND000X,2054, 3999960
REGION,SDWIND000X,2055, 4099959
REGION,SDWIND000X,2056, 4199958
REGION,SDWIND000X,2057, 4299957
REGION,SDWIND000X,2058, 4399956
REGION,SDWIND000X,2059, 4499955
REGION,SDWIND000X,2060, 4599954
REGION,SDWIND000X,2061, 4699953
REGION,SDWIND000X,2062, 4799952
REGION,SDWIND000X,2063, 4899951
REGION,SDWIND000X,2064, 4999950
REGION,SDWIND000X,2065, 5099949
REGION,SDWIND000X,2066, 5199948
REGION,SDWIND000X,2067, 5299947
REGION,SDWIND000X,2068, 5399946
REGION,SDWIND000X,2069, 5499945
REGION,SDWIND000X,2070, 5599944
REGION,SDUR00I00X,2015, 99999
REGION,SDUR00I00X,2016, 199998
REGION,SDUR00I00X,2017, 299997
REGION,SDUR00I00X,2018, 399996
REGION,SDUR00I00X,2019, 499995
REGION,SDUR00I00X,2020, 599994
REGION,SDUR00I00X,2021, 699993
REGION,SDUR00I00X,2022, 799992
REGION,SDUR00I00X,2023, 899991
REGION,SDUR00I00X,2024, 999990
REGION,SDUR00I00X,2025, 1099989
REGION,SDUR00I00X,2026, 1199988
REGION,SDUR00I00X,2027, 1299987
REGION,SDUR00I00X,2028, 1399986
REGION,SDUR00I00X,2029, 1499985
REGION,SDUR00I00X,2030, 1599984
REGION,SDUR00I00X,2031, 1699983
REGION,SDUR00I00X,2032, 1799982
REGION,SDUR00I00X,2033, 1899981
REGION,SDUR00I00X,2034, 1999980
REGION,SDUR00I00X,2035, 2099979
REGION,SDUR00I00X,2036, 2199978
REGION,SDUR00I00X,2037, 2299977
REGION,SDUR00I00X,2038, 2399976
REGION,SDUR00I00X,2039, 2499975
REGION,SDUR00I00X,2040, 2599974
REGION,SDUR00I00X,2041, 2699973
REGION,SDUR00I00X,2042, 2799972
REGION,SDUR00I00X,2043, 2899971
REGION,SDUR00I00X,2044, 2999970
REGION,SDUR00I00X,2045, 3099969
REGION,SDUR00I00X,2046, 3199968
REGION,SDUR00I00X,2047, 3299967
REGION,SDUR00I00X,2048, 3399966
REGION,SDUR00I00X,2049, 3499965
REGION,SDUR00I00X,2050, 3599964
REGION,SDUR00I00X,2051, 3699963
REGION,SDUR00I00X,2052, 3799962
REGION,SDUR00I00X,2053, 3899961
REGION,SDUR00I00X,2054, 3999960
REGION,SDUR00I00X,2055, 4099959
REGION,SDUR00I00X,2056, 4199958
REGION,SDUR00I00X,2057, 4299957
REGION,SDUR00I00X,2058, 4399956
REGION,SDUR00I00X,2059, 4499955
REGION,SDUR00I00X,2060, 4599954
REGION,SDUR00I00X,2061, 4699953
REGION,SDUR00I00X,2062, 4799952
REGION,SDUR00I00X,2063, 4899951
REGION,SDUR00I00X,2064, 4999950
REGION,SDUR00I00X,2065, 5099949
REGION,SDUR00I00X,2066, 5199948
REGION,SDUR00I00X,2067, 5299947
REGION,SDUR00I00X,2068, 5399946
REGION,SDUR00I00X,2069, 5499945
REGION,SDUR00I00X,2070, 5599944
REGION,SDETHANOLX,2015, 99999
REGION,SDETHANOLX,2016, 199998
REGION,SDETHANOLX,2017, 299997
REGION,SDETHANOLX,2018, 399996
REGION,SDETHANOLX,2019, 499995
REGION,SDETHANOLX,2020, 599994
REGION,SDETHANOLX,2021, 699993
REGION,SDETHANOLX,2022, 799992
REGION,SDETHANOLX,2023, 899991
REGION,SDETHANOLX,2024, 999990
REGION,SDETHANOLX,2025, 1099989
REGION,SDETHANOLX,2026, 1199988
REGION,SDETHANOLX,2027, 1299987
REGION,SDETHANOLX,2028, 1399986
REGION,SDETHANOLX,2029, 1499985
REGION,SDETHANOLX,2030, 1599984
REGION,SDETHANOLX,2031, 1699983
REGION,SDETHANOLX,2032, 1799982
REGION,SDETHANOLX,2033, 1899981
REGION,SDETHANOLX,2034, 1999980
REGION,SDETHANOLX,2035, 2099979
REGION,SDETHANOLX,2036, 2199978
REGION,SDETHANOLX,2037, 2299977
REGION,SDETHANOLX,2038, 2399976
REGION,SDETHANOLX,2039, 2499975
REGION,SDETHANOLX,2040, 2599974
REGION,SDETHANOLX,2041, 2699973
REGION,SDETHANOLX,2042, 2799972
REGION,SDETHANOLX,2043, 2899971
REGION,SDETHANOLX,2044, 2999970
REGION,SDETHANOLX,2045, 3099969
REGION,SDETHANOLX,2046, 3199968
REGION,SDETHANOLX,2047, 3299967
REGION,SDETHANOLX,2048, 3399966
REGION,SDETHANOLX,2049, 3499965
REGION,SDETHANOLX,2050, 3599964
REGION,SDETHANOLX,2051, 3699963
REGION,SDETHANOLX,2052, 3799962
REGION,SDETHANOLX,2053, 3899961
REGION,SDETHANOLX,2054, 3999960
REGION,SDETHANOLX,2055, 4099959
REGION,SDETHANOLX,2056, 4199958
REGION,SDETHANOLX,2057, 4299957
REGION,SDETHANOLX,2058, 4399956
REGION,SDETHANOLX,2059, 4499955
REGION,SDETHANOLX,2060, 4599954
REGION,SDETHANOLX,2061, 4699953
REGION,SDETHANOLX,2062, 4799952
REGION,SDETHANOLX,2063, 4899951
REGION,SDETHANOLX,2064, 4999950
REGION,SDETHANOLX,2065, 5099949
REGION,SDETHANOLX,2066, 5199948
REGION,SDETHANOLX,2067, 5299947
REGION,SDETHANOLX,2068, 5399946
REGION,SDETHANOLX,2069, 5499945
REGION,SDETHANOLX,2070, 5599944
REGION,SDBMCHP04O,2015, 0.23808
REGION,SDBMCHP04O,2016, 0.23808
REGION,SDBMCHP04O,2017, 0.23808
REGION,SDBMCHP04O,2018, 0.23808
REGION,SDBMCHP04O,2019, 0.23808
REGION,SDBMCHP04O,2020, 0.23808
REGION,SDBMCHP04O,2021, 0.226176
REGION,SDBMCHP04O,2022, 0.214272
REGION,SDBMCHP04O,2023, 0.202368
REGION,SDBMCHP04O,2024, 0.190464
REGION,SDBMCHP04O,2025, 0.11904
REGION,SDBMCHP04O,2026, 0.107136
REGION,SDBMCHP04O,2027, 0.095232
REGION,SDBMCHP04O,2028, 0.083328
REGION,SDBMCHP04O,2029, 0.071424
REGION,SDBMCHP04O,2030, 0.05952
REGION,SDBMCHP04O,2031, 0.047616
REGION,SDBMCHP04O,2032, 0.035712
REGION,SDBMCHP04O,2033, 0.023808
REGION,SDBMCHP04O,2034, 0.011904
REGION,SDCOSCP04N,2068, 1.3467471787008254e-02
REGION,SDCOSCP04N,2069, 1.3467471787008254e-02
REGION,SDCOSCP04N,2070, 1.3467471787008254e-02
REGION,SDLFRCP02O,2015, 0.32015
REGION,SDLFRCP02O,2016, 0.32015
REGION,SDLFRCP02O,2017, 0.32015
REGION,SDLFRCP02O,2018, 0.32015
REGION,SDLFRCP02O,2019, 0.32015
REGION,SDLFRCP02O,2020, 0.32015
REGION,SDLFRCP02O,2021, 0.3041425
REGION,SDLFRCP02O,2022, 0.288135
REGION,SDLFRCP02O,2023, 0.2721275
REGION,SDLFRCP02O,2024, 0.25612
REGION,SDLFRCP02O,2025, 0.2401125
REGION,SDLFRCP02O,2026, 0.224105
REGION,SDLFRCP02O,2027, 0.2080975
REGION,SDLFRCP02O,2028, 0.19209
REGION,SDLFRCP02O,2029, 0.1760825
REGION,SDLFRCP02O,2030, 0.160075
REGION,SDLFRCP02O,2031, 0.1440675
REGION,SDLFRCP02O,2032, 0.12806
REGION,SDLFRCP02O,2033, 0.1120525
REGION,SDLFRCP02O,2034, 0.096045
REGION,SDLFRCP02O,2035, 0.0800375
REGION,SDLFRCP02O,2036, 0.06403
REGION,SDLFRCP02O,2037, 0.0480225
REGION,SDLFRCP02O,2038, 0.032015
REGION,SDLFRCP02O,2039, 0.0160075
