r,t,y,DiscountedSalvageValue
REGION,ETSOU1P03X,2050, 2.7555912043244057e+00
REGION,ETSOU1P03X,2051, 3.1893334577703727e+00
REGION,ETSOU1P03X,2052, 3.5424283398471057e+00
REGION,ETSOU1P03X,2053, 3.8236427556230459e+00
REGION,ETSOU1P03X,2054, 4.0408161346283249e+00
REGION,ETSOU1P03X,2055, 4.20095660900993
REGION,ETSOU1P03X,2056, 4.3103273698366067e+00
REGION,ETSOU1P03X,2057, 4.3745241924838467e+00
REGION,ETSOU1P03X,2058, 4.3985450230320344e+00
REGION,ETSOU1P03X,2059, 4.3868524284244526e+00
REGION,ETSOU1P03X,2060, 4.3434296327890571e+00
REGION,ETSOU1P03X,2061, 4.2718307899591252e+00
REGION,ETSOU1P03X,2062, 4.1752260770463963e+00
REGION,ETSOU1P03X,2063, 4.0564421352182762e+00
REGION,ETSOU1P03X,2064, 3.9179983309678019e+00
REGION,ETSOU1P03X,2065, 3.7621392635654352e+00
REGION,ETSOU1P03X,2066, 3.5908639015252009e+00
REGION,ETSOU1P03X,2067, 3.4059516923350341e+00
REGION,ETSOU1P03X,2068, 3.2089859549696835e+00
REGION,ETSOU1P03X,2069, 3.0013748334427919e+00
REGION,ETSOU1P03X,2070, 2.7843700615190259e+00
REGION,ETSOV1F01X,2061, 3.5487948451809990e+00
REGION,ETSOV1F01X,2062, 9.0715682903588242e+00
REGION,ETSOV1F01X,2063, 8.9421653407739168e+00
REGION,ETSOV1F01X,2064, 1.1522893700776761e+01
REGION,ETSOV1F01X,2065, 1.1976851601655323e+01
REGION,ETSOV1F01X,2066, 1.2388126131780007e+01
REGION,ETSOV1F01X,2067, 1.2759851458371397e+01
REGION,ETSOV1F01X,2068, 1.3095264715805396e+01
REGION,ETSOV1F01X,2069, 1.3146170666461794e+01
REGION,ETSOV1F01X,2070, 1.3096440157340338e+01
REGION,SDNG00ILGX,2047, 4.7050366674135178e-03
REGION,SDNG00ILGX,2048, 1.0642076765864351e-02
REGION,SDNG00ILGX,2049, 1.7270591884699843e-02
REGION,SDNG00ILGX,2050, 2.4740704303365529e-02
REGION,SDNG00ILGX,2051, 0.00865277275861095
REGION,SDNG00ILGX,2052, 1.1632512996013061e-02
REGION,SDNG00ILGX,2053, 1.4989459775480834e-02
REGION,SDNG00ILGX,2054, 1.7193877574811969e-02
REGION,SDNG00ILGX,2055, 2.2581807313853848e-02
REGION,SDNG00ILGX,2056, 5.7528379783062245e-02
REGION,SDNG00ILGX,2057, 5.0540298730164315e-02
REGION,SDNG00ILGX,2058, 4.0239352330335827e-02
REGION,SDNG00ILGX,2059, 4.9707552021505605e-02
REGION,SDNG00ILGX,2060, 3.4583345721546518e-02
REGION,SDNG00ILGX,2066, 1.5663244054550402e-02
REGION,SDNG00ILGX,2067, 5.9218733163947754e-02
REGION,SDNG00ILGX,2068, 5.8191038271215224e-02
REGION,SDNG00ILGX,2069, 7.2841831584697633e-02
REGION,SDNG00ILGX,2070, 0.0715616672913075
REGION,SDCOSCP04N,2068, 1.4864773558041813e-01
REGION,SDNGCCP02N,2042, 0.0460693457486693
REGION,SDNGCCP02N,2043, 1.2655059113696607e-01
REGION,SDNGCCP02N,2044, 1.8707909420512578e-01
REGION,SDNGCCP02N,2045, 2.6629078409602064e-01
REGION,SDNGCCP02N,2046, 6.2866690730566344e-01
REGION,SDNGCCP02N,2047, 4.7550793732049396e-01
REGION,SDNGCCP02N,2048, 6.3096390329074314e-01
REGION,SDNGCCP02N,2049, 7.8482849171355418e-01
REGION,SDNGCCP02N,2050, 9.5426739575966646e-01
REGION,SDNGCCP02N,2051, 3.0595401013511181e-01
REGION,SDNGCCP02N,2052, 3.7770040280909145e-01
REGION,SDNGCCP02N,2053, 4.5629738346857740e-01
REGION,SDNGCCP02N,2054, 4.9887538909008333e-01
REGION,SDNGCCP02N,2055, 5.3955913150679813e-01
REGION,SDNGCCP02N,2058, 1.0414089346210340e+00
REGION,SDNGCCP02N,2059, 8.3483522411900490e-01
REGION,SDNGCCP02N,2069, 1.4232962092838544e-02
REGION,SDNGCCP02N,2070, 0.59152432632976
REGION,SDNGGCP04N,2055, 2.6740558984925545e-02
REGION,SDNGGCP04N,2056, 4.7870994965686769e-01
REGION,SDNGGCP04N,2057, 4.2568101406583780e-01
REGION,SDNGGCP04N,2059, 1.4356782972522297e-01
REGION,SDNGGCP04N,2060, 3.0257599231320359e-01
REGION,SDNGGCP04N,2062, 9.5304579556709113e-03
REGION,SDNGGCP04N,2066, 1.7540127112847195e-01
REGION,SDNGGCP04N,2067, 3.4678742403020996e-01
REGION,SDNGGCP04N,2068, 2.5762186505232021e-01
REGION,SDNGGCP04N,2069, 3.7109392823939064e-01
REGION,SDNGGCP04N,2070, 1.5391695249482656e-01
REGION,SDGOCVP02N,2047, 1.7629362052949609e-02
REGION,SDGOCVP02N,2062, 1.3938067325622385e+00
REGION,SDGOCVP02N,2063, 1.5989236235642994e+00
REGION,SDGOCVP02N,2064, 1.2391787721896110e+00
REGION,SDGOCVP02N,2065, 1.3407160089833050e+00
REGION,SDGOCVP02N,2066, 7.1888952047178412e-01
REGION,SDGOCVP02N,2067, 3.0748786037674718e-02
REGION,SDEL00T00X,2016, 2.5616664646523218e-01
REGION,SDEL00T00X,2021, 1.9438213675021812e-01
REGION,SDEL00T00X,2022, 2.4493327745569493e-01
REGION,SDEL00T00X,2023, 2.6689982009634733e-01
REGION,SDEL00T00X,2024, 2.8954079367156016e-01
REGION,SDEL00T00X,2025, 3.1411619579146194e-01
REGION,SDEL00T00X,2026, 3.4834590050486619e-01
REGION,SDEL00T00X,2027, 3.6617886429836588e-01
REGION,SDEL00T00X,2028, 3.9524234199711772e-01
REGION,SDEL00T00X,2029, 4.2630156210559067e-01
REGION,SDEL00T00X,2030, 4.5949121174812280e-01
REGION,SDEL00T00X,2031, 0.681212475635723
REGION,SDEL00T00X,2032, 7.3265967023695755e-01
REGION,SDEL00T00X,2033, 7.8883650824623675e-01
REGION,SDEL00T00X,2034, 8.4997053947017709e-01
REGION,SDEL00T00X,2035, 2.5616200430084276e-02
REGION,SDEL00T00X,2036, 0.780720392950599
REGION,SDEL00T00X,2037, 8.4306801484588756e-01
REGION,SDEL00T00X,2038, 0.909559334572845
REGION,SDEL00T00X,2039, 9.8166889534969970e-01
REGION,SDEL00T00X,2040, 1.0590118640193027e+00
REGION,SDEL00T00X,2041, 9.1485574542440462e-01
REGION,SDEL00T00X,2042, 9.7260782059960793e-01
REGION,SDEL00T00X,2043, 1.0338666939164616e+00
REGION,SDEL00T00X,2044, 1.0988710670240551e+00
REGION,SDEL00T00X,2045, 1.1678451715763585e+00
REGION,SDEL00T00X,2046, 1.2356127518154258e+00
REGION,SDEL00T00X,2047, 1.3128966884304869e+00
REGION,SDEL00T00X,2048, 1.3948952355067279e+00
REGION,SDEL00T00X,2049, 1.4819116585143117e+00
REGION,SDEL00T00X,2050, 1.5742416345758619e+00
REGION,SDEL00T00X,2051, 1.0081291553496750e+00
REGION,SDEL00T00X,2052, 1.0461041576655443e+00
REGION,SDEL00T00X,2053, 1.0854208293436731e+00
REGION,SDEL00T00X,2054, 1.1261221851662035e+00
REGION,SDEL00T00X,2055, 1.1682494886823911e+00
REGION,SDEL00T00X,2056, 1.2118646051969186e+00
REGION,SDEL00T00X,2057, 8.7880019153362821e-01
REGION,SDEL00T00X,2058, 9.2531813217401992e-01
REGION,SDEL00T00X,2059, 0.973436485443278
REGION,SDEL00T00X,2060, 1.0242332603106463e+00
REGION,SDEL00T00X,2061, 1.6679220115530526e-03
REGION,SDEL00T00X,2063, 2.2531945826405667e-02
REGION,SDEL00TDTX,2016, 1.6681710092507829e+00
REGION,SDEL00TDTX,2021, 1.2658271255934042e+00
REGION,SDEL00TDTX,2022, 1.5950189237929913e+00
REGION,SDEL00TDTX,2023, 1.7380662531150906e+00
REGION,SDEL00TDTX,2024, 1.8855055136381751e+00
REGION,SDEL00TDTX,2025, 2.0455418788403343e+00
REGION,SDEL00TDTX,2026, 2.2684475915342932e+00
REGION,SDEL00TDTX,2027, 2.3845768289062672e+00
REGION,SDEL00TDTX,2028, 2.5738397881998596e+00
REGION,SDEL00TDTX,2029, 2.7760991314213159e+00
REGION,SDEL00TDTX,2030, 2.9922319485044016e+00
REGION,SDEL00TDTX,2031, 4.4360929680508319e+00
REGION,SDEL00TDTX,2032, 4.7711199183184370e+00
REGION,SDEL00TDTX,2033, 5.1369465656177287e+00
REGION,SDEL00TDTX,2034, 5.5350547267579921e+00
REGION,SDEL00TDTX,2035, 1.6681410082813780e-01
REGION,SDEL00TDTX,2036, 5.0840939780938976e+00
REGION,SDEL00TDTX,2037, 5.4901051081840784e+00
REGION,SDEL00TDTX,2038, 5.9231002256060306e+00
REGION,SDEL00TDTX,2039, 6.3926816365936947e+00
REGION,SDEL00TDTX,2040, 6.8963432865410264e+00
REGION,SDEL00TDTX,2041, 5.9575907432856781e+00
REGION,SDEL00TDTX,2042, 6.3336754213238544e+00
REGION,SDEL00TDTX,2043, 6.7325965610137928e+00
REGION,SDEL00TDTX,2044, 7.1559086005738894e+00
REGION,SDEL00TDTX,2045, 7.6050717488214934e+00
REGION,SDEL00TDTX,2046, 8.0463779446303949e+00
REGION,SDEL00TDTX,2047, 8.54965517460382
REGION,SDEL00TDTX,2048, 9.08363420623553
REGION,SDEL00TDTX,2049, 9.6502899208840489e+00
REGION,SDEL00TDTX,2050, 1.0251547784173576e+01
REGION,SDEL00TDTX,2051, 6.5649922995908154e+00
REGION,SDEL00TDTX,2052, 6.8122875954937436e+00
REGION,SDEL00TDTX,2053, 7.06831991579992
REGION,SDEL00TDTX,2054, 7.3333693751275995e+00
REGION,SDEL00TDTX,2055, 7.6077046839702280e+00
REGION,SDEL00TDTX,2056, 7.8917287125823989e+00
REGION,SDEL00TDTX,2057, 5.7227950007021136e+00
REGION,SDEL00TDTX,2058, 6.0257223790806362e+00
REGION,SDEL00TDTX,2059, 6.3390717321921679e+00
REGION,SDEL00TDTX,2060, 6.6698631135133493e+00
REGION,SDEL00TDTX,2061, 1.0861599532231064e-02
REGION,SDEL00TDTX,2063, 1.4672926584869686e-01
REGION,SDSOU1P03X,2047, 8.6656353902912109e-01
REGION,SDSOU1P03X,2048, 1.6058048350780330e+00
REGION,SDSOU1P03X,2049, 2.2314000980900417e+00
REGION,SDSOU1P03X,2050, 2.7555912043244057e+00
REGION,SDSOU1P03X,2051, 3.1893334577703727e+00
REGION,SDSOU1P03X,2052, 3.5424283398471057e+00
REGION,SDSOU1P03X,2053, 3.8236427556230459e+00
REGION,SDSOU1P03X,2054, 4.0408161346283249e+00
REGION,SDSOU1P03X,2055, 4.20095660900993
REGION,SDSOU1P03X,2056, 4.3103273698366067e+00
REGION,SDSOU1P03X,2057, 4.3745241924838467e+00
REGION,SDSOU1P03X,2058, 4.3985450230320344e+00
REGION,SDSOU1P03X,2059, 4.3868524284244526e+00
REGION,SDSOU1P03X,2060, 4.3434296327890571e+00
REGION,SDSOU1P03X,2061, 4.2718307899591252e+00
REGION,SDSOU1P03X,2062, 4.1752260770463963e+00
REGION,SDSOU1P03X,2063, 4.0564421352182762e+00
REGION,SDSOU1P03X,2064, 3.9179983309678019e+00
REGION,SDSOU1P03X,2065, 3.7621392635654352e+00
REGION,SDSOU1P03X,2066, 3.5908639015252009e+00
REGION,SDSOU1P03X,2067, 3.4059516923350341e+00
REGION,SDSOU1P03X,2068, 3.2089859549696835e+00
REGION,SDSOU1P03X,2069, 3.0013748334427919e+00
REGION,SDSOU1P03X,2070, 2.7843700615190259e+00
REGION,SDSOV1F01X,2061, 5.1867328207440062e+00
REGION,SDSOV1F01X,2062, 5.5987254262566379e+00
REGION,SDSOV1F01X,2063, 6.3233532709288109e+00
REGION,SDSOV1F01X,2064, 7.6417961622631925e+00
REGION,SDSOV1F01X,2065, 8.0380547773985374e+00
REGION,SDSOV1F01X,2066, 8.4106796968255413e+00
REGION,SDSOV1F01X,2067, 8.7604683430908032e+00
REGION,SDSOV1F01X,2068, 9.0879749849245375e+00
REGION,SDSOV1F01X,2069, 9.3938354542457461e+00
REGION,SDSOV1F01X,2070, 9.67852898802848
REGION,SDSOV2F01X,2057, 2.2456428610033958e+00
REGION,SDSOV2F01X,2058, 2.4725819545593533e+00
REGION,SDSOV2F01X,2059, 2.6688699347172569e+00
REGION,SDSOV2F01X,2060, 2.8378151210003009e+00
REGION,SDSOV2F01X,2061, 2.9823784048891326e+00
REGION,SDSOV2F01X,2062, 3.1052095952187817e+00
REGION,SDSOV2F01X,2063, 3.2086799634786360e+00
REGION,SDSOV2F01X,2064, 3.2949113863039963e+00
REGION,SDSOV2F01X,2065, 3.3658024409125238e+00
REGION,SDSOV2F01X,2066, 3.4230517720461475e+00
REGION,SDSOV2F01X,2067, 3.4681790156755303e+00
REGION,SDSOV2F01X,2068, 3.5025435349012382e+00
REGION,SDSOV2F01X,2069, 3.5273611967812988e+00
REGION,SDSOV2F01X,2070, 3.5437193949023476e+00
REGION,ETELKEBP00,2019, 5.9966954705191009e+00
REGION,SSNGCCP02N,2049, 5.8078886308018586e-02
REGION,SSNGCCP02N,2050, 7.2493839149698447e-01
REGION,SSNGCCP02N,2051, 2.0434684394739031e-02
REGION,SSNGCCP02N,2052, 2.2334239722587742e-02
REGION,SSNGCCP02N,2053, 2.4221487541405788e-02
REGION,SSNGCCP02N,2057, 1.9156894825161863e-02
REGION,SSNGGCP01N,2047, 1.0007446541314149e-03
REGION,SSNGGCP01N,2058, 2.3908114815490541e-02
REGION,SSNGGCP01N,2059, 3.7014384082669341e-02
REGION,SSNGGCP01N,2060, 8.1574202237647372e-02
REGION,SSNGGCP01N,2061, 3.1254988666743623e-02
REGION,SSNGGCP01N,2062, 4.0184988233640711e-03
REGION,SSNGGCP01N,2065, 1.7085277366305921e-03
REGION,SSEL00T00X,2015, 3.1582096708682929e-02
REGION,SSEL00T00X,2020, 3.3170510679000592e-01
REGION,SSEL00T00X,2021, 2.6283292653337058e-02
REGION,SSEL00T00X,2022, 2.8447590687940023e-02
REGION,SSEL00T00X,2023, 2.5106732030111149e-02
REGION,SSEL00T00X,2024, 0.0403325161822101
REGION,SSEL00T00X,2025, 3.5899030171691569e-02
REGION,SSEL00T00X,2026, 3.8678947478022134e-02
REGION,SSEL00T00X,2027, 4.1635331650589968e-02
REGION,SSEL00T00X,2028, 4.4775366647263413e-02
REGION,SSEL00T00X,2029, 4.8107785034521858e-02
REGION,SSEL00T00X,2030, 5.1649542901028994e-02
REGION,SSEL00T00X,2031, 6.1512830147862269e-02
REGION,SSEL00T00X,2032, 6.3835016469124373e-02
REGION,SSEL00T00X,2033, 6.8742955448130430e-02
REGION,SSEL00T00X,2034, 7.4011253931946561e-02
REGION,SSEL00T00X,2035, 0.0796656839131653
REGION,SSEL00T00X,2036, 8.5727478945652955e-02
REGION,SSEL00T00X,2037, 0.0922223368319822
REGION,SSEL00T00X,2038, 9.9182487643281927e-02
REGION,SSEL00T00X,2039, 1.0664143445914032e-01
REGION,SSEL00T00X,2040, 1.1463636914020345e-01
REGION,SSEL00T00X,2041, 9.9702207467332479e-02
REGION,SSEL00T00X,2042, 1.0574849450541242e-01
REGION,SSEL00T00X,2043, 1.1215095645170092e-01
REGION,SSEL00T00X,2044, 1.1893278551065482e-01
REGION,SSEL00T00X,2045, 1.2611411461342042e-01
REGION,SSEL00T00X,2046, 1.3371001791276385e-01
REGION,SSEL00T00X,2047, 1.4173910690329994e-01
REGION,SSEL00T00X,2048, 1.5022341662943964e-01
REGION,SSEL00T00X,2049, 1.5918677636183670e-01
REGION,SSEL00T00X,2050, 1.6865169513696934e-01
REGION,SSEL00T00X,2051, 1.0483811874559766e-01
REGION,SSEL00T00X,2052, 1.0848497562144330e-01
REGION,SSEL00T00X,2053, 1.1222975303353709e-01
REGION,SSEL00T00X,2054, 1.1607038022744513e-01
REGION,SSEL00T00X,2055, 1.2001593899645017e-01
REGION,SSEL00T00X,2056, 1.2407841711081750e-01
REGION,SSEL00T00X,2057, 1.2826512153860686e-01
REGION,SSEL00T00X,2058, 1.3257841751344238e-01
REGION,SSEL00T00X,2059, 1.3702075852541312e-01
REGION,SSEL00T00X,2060, 1.4160336717806632e-01
REGION,SSEL00T00X,2061, 1.0095068529296104e-01
REGION,SSEL00T00X,2062, 1.0319805433330753e-01
REGION,SSEL00T00X,2063, 1.0549917868851247e-01
REGION,SSEL00T00X,2064, 1.0785809626949872e-01
REGION,SSEL00T00X,2065, 1.1027312536787570e-01
REGION,SSEL00T00X,2066, 1.1274022007338236e-01
REGION,SSEL00T00X,2067, 1.1526089955772890e-01
REGION,SSEL00T00X,2068, 1.1784520877566688e-01
REGION,SSEL00T00X,2069, 1.2049789413775773e-01
REGION,SSEL00T00X,2070, 1.2321587881980470e-01
REGION,SSEL00TDTX,2015, 2.0566434429278893e-01
REGION,SSEL00TDTX,2020, 2.1600818310388012e+00
REGION,SSEL00TDTX,2021, 0.17115824193895
REGION,SSEL00TDTX,2022, 1.8525226933195782e-01
REGION,SSEL00TDTX,2023, 1.6349641469142887e-01
REGION,SSEL00TDTX,2024, 2.6264755537943857e-01
REGION,SSEL00TDTX,2025, 2.3377645154820184e-01
REGION,SSEL00TDTX,2026, 2.5187942537126234e-01
REGION,SSEL00TDTX,2027, 2.7113156109667730e-01
REGION,SSEL00TDTX,2028, 2.9157964105172784e-01
REGION,SSEL00TDTX,2029, 3.1328053218782204e-01
REGION,SSEL00TDTX,2030, 3.3634465348343984e-01
REGION,SSEL00TDTX,2031, 3.9238869514735170e-01
REGION,SSEL00TDTX,2032, 4.2324934189165941e-01
REGION,SSEL00TDTX,2033, 4.5639524633229267e-01
REGION,SSEL00TDTX,2034, 4.9202028881554150e-01
REGION,SSEL00TDTX,2035, 5.3030545282315711e-01
REGION,SSEL00TDTX,2036, 5.7140312932268322e-01
REGION,SSEL00TDTX,2037, 0.615495889867786
REGION,SSEL00TDTX,2038, 6.6281029134800018e-01
REGION,SSEL00TDTX,2039, 7.1358265177818148e-01
REGION,SSEL00TDTX,2040, 7.6807501363827713e-01
REGION,SSEL00TDTX,2041, 6.5610061961626176e-01
REGION,SSEL00TDTX,2042, 6.9588883266421908e-01
REGION,SSEL00TDTX,2043, 7.3802089128895965e-01
REGION,SSEL00TDTX,2044, 7.8264941417466394e-01
REGION,SSEL00TDTX,2045, 8.2990688814319613e-01
REGION,SSEL00TDTX,2046, 8.7989251020554793e-01
REGION,SSEL00TDTX,2047, 9.3272875521416676e-01
REGION,SSEL00TDTX,2048, 9.8856062704270531e-01
REGION,SSEL00TDTX,2049, 1.0475449366548593e+00
REGION,SSEL00TDTX,2050, 1.1098298070777737e+00
REGION,SSEL00TDTX,2051, 6.8989801144500662e-01
REGION,SSEL00TDTX,2052, 0.71389652779358
REGION,SSEL00TDTX,2053, 7.3853942029126585e-01
REGION,SSEL00TDTX,2054, 7.6381306212576694e-01
REGION,SSEL00TDTX,2055, 7.8977721697082814e-01
REGION,SSEL00TDTX,2056, 8.1651077158031460e-01
REGION,SSEL00TDTX,2057, 8.4406181020824778e-01
REGION,SSEL00TDTX,2058, 8.7244589751750390e-01
REGION,SSEL00TDTX,2059, 9.0167917895167116e-01
REGION,SSEL00TDTX,2060, 9.3183550600641551e-01
REGION,SSEL00TDTX,2061, 6.6431635621607243e-01
REGION,SSEL00TDTX,2062, 6.7910539908014966e-01
REGION,SSEL00TDTX,2063, 6.9424818431647428e-01
REGION,SSEL00TDTX,2064, 7.0977128381270715e-01
REGION,SSEL00TDTX,2065, 7.2566363091400088e-01
REGION,SSEL00TDTX,2066, 7.4189860109221240e-01
REGION,SSEL00TDTX,2067, 7.5848619141287488e-01
REGION,SSEL00TDTX,2068, 7.7549250373273915e-01
REGION,SSEL00TDTX,2069, 7.9294877229414906e-01
REGION,SSEL00TDTX,2070, 8.1083474973935654e-01
REGION,SSSOU1P03X,2047, 1.3795525735363662e-01
REGION,SSSOU1P03X,2048, 2.5217087146949019e-01
REGION,SSSOU1P03X,2049, 0.254252659646411
REGION,SSSOU1P03X,2050, 3.8813602416841642e-01
REGION,SSSOU1P03X,2051, 2.7901291439842674e-01
REGION,SSSOU1P03X,2052, 3.2043263857481946e-01
REGION,SSSOU1P03X,2053, 3.5755542135964768e-01
REGION,SSSOU1P03X,2054, 4.3928219853610806e-01
REGION,SSSOU1P03X,2055, 4.7193913545216570e-01
REGION,SSSOU1P03X,2056, 5.0035054084629826e-01
REGION,SSSOU1P03X,2057, 4.8951918234727515e-01
REGION,SSSOU1P03X,2058, 7.1909027012554716e-01
REGION,SSSOU1P03X,2059, 7.4811716367583470e-01
REGION,SSSOU1P03X,2060, 7.5020278587578493e-01
REGION,SSSOU1P03X,2061, 3.7758620120441005e-01
REGION,SSSOU1P03X,2062, 5.7267947381896478e-01
REGION,SSSOU1P03X,2063, 5.9569401422925539e-01
REGION,SSSOU1P03X,2064, 5.8808273307620751e-01
REGION,SSSOU1P03X,2065, 5.6743940415001748e-01
REGION,SSSOU1P03X,2066, 5.6313542556499274e-01
REGION,SSSOU1P03X,2067, 7.1714613454132392e-01
REGION,SSSOU1P03X,2068, 8.6699371644612888e-01
REGION,SSSOU1P03X,2069, 9.4715999092054648e-01
REGION,SSSOU1P03X,2070, 1.1667050303720476e+00
REGION,ETHYDBRS03,2025, 7.2767232067549088e+00
REGION,ETHYDRNS03,2023, 6.5291601414213545e+01
REGION,ETHYDT2S03,2025, 4.4643283792026622e+00
REGION,SDHYDDGS03,2028, 3.7814300694590575e+00
REGION,SDHYDDLS03,2030, 7.4231220349929847e+00
REGION,SDHYDKBS03,2024, 4.2385166134529246e+00
REGION,SDHYDMGS03,2040, 3.8594979984399447e+00
REGION,SDHYDSBS03,2030, 2.5796076199943450e+00
REGION,SDHYDSHS03,2025, 4.8724477188581945e+00
REGION,SDHYDUAS03,2017, 3.6516448116573121e+00
REGION,EGHYDNBS02,2018, 3.9757439769763603e-01
REGION,SSHYDBDS03,2036, 6.6083025862380724e+00
REGION,SSHYDLKS03,2024, 4.75208385504109
REGION,EGSOFPVA13,2056, 4.3448099887953057e-01
REGION,EGSOFPVA23,2056, 4.1896382034811869e-01
REGION,EGSOFPVHA3,2053, 4.1295341760731852e-01
REGION,EGSOFPVHA3,2054, 4.3640814253986127e-01
REGION,EGSOFPVHA3,2055, 4.5370331377307432e-01
REGION,EGSOFPVHA3,2056, 4.6551535594235927e-01
REGION,EGSOFPVHA3,2057, 4.7244861278825495e-01
REGION,EGSOFPVHA3,2058, 4.7504286248745864e-01
REGION,EGSOFPVHA3,2059, 4.7378006226980057e-01
REGION,ETSOFPVAN3,2055, 1.4820974916587046e-01
REGION,ETSOFPVBR3,2057, 1.8779724223867162e-02
REGION,ETSOFPVBR3,2058, 1.0024593092924015e+00
REGION,ETSOFPVFC3,2054, 1.8620080748367332e-01
REGION,ETSOFPVLT3,2055, 4.5370331377310974e-01
REGION,ETSOFPVLT3,2064, 1.6004573563290367e-01
REGION,ETSOFPVLT3,2065, 6.3020149992239621e-02
REGION,ETSOFPVRN3,2047, 1.7899938285817682e-01
REGION,ETSOFPVRN3,2048, 3.4685384437685451e-01
REGION,ETSOFPVRN3,2049, 4.8198242118745055e-01
REGION,ETSOFPVRN3,2050, 5.9520770013407032e-01
REGION,ETSOFPVRN3,2052, 2.0344884539486438e-01
REGION,ETSOFPVRN3,2053, 6.0370013458547378e-01
REGION,ETSOFPVRN3,2062, 2.7847544656106132e-01
REGION,ETSOFPVRN3,2063, 4.3809575060358119e-01
REGION,ETSOFPVRN3,2064, 4.2314381974446447e-01
REGION,ETSOFPVRN3,2065, 4.0631104046506489e-01
REGION,ETSOFPVRN3,2067, 5.6909721368345445e-01
REGION,ETSOFPVRN3,2068, 4.1216000965476085e-01
REGION,ETSOFPVRN3,2069, 3.4784148118163949e-01
REGION,ETSOFPVRN3,2070, 6.0142393328810906e-01
REGION,ETSOFPVS23,2058, 7.9173810414576561e-03
REGION,ETSOFPVT13,2054, 4.3640814253985932e-01
REGION,ETSOFPVT23,2049, 2.9430275433970393e-01
REGION,ETSOFPVT23,2054, 1.9834258526467325e-02
REGION,SDSOFPVDG3,2058, 4.5055679286971989e-01
REGION,SDSOFPVDG3,2059, 4.3372181110470323e-02
REGION,SDSOFPVDL3,2057, 2.6685969617989447e-01
REGION,SDSOFPVDL3,2058, 4.7504286248746547e-01
REGION,SDSOFPVDL3,2059, 2.8197311499394995e-01
REGION,SDSOFPVJA3,2056, 2.9482639209682426e-02
REGION,SDSOFPVKB3,2054, 5.2368977104783121e-01
REGION,SDSOFPVKS3,2063, 1.4603191686785774e-02
REGION,SDSOFPVMR3,2054, 0.436408142539846
REGION,SDSOFPVMR3,2057, 4.7244861278830996e-01
REGION,SDSOFPVMR3,2058, 4.7504286248746519e-01
REGION,SDSOFPVMR3,2059, 4.7378006226984382e-01
REGION,SDSOFPVMR3,2061, 6.1514363375364679e-02
REGION,SDSOFPVMG3,2053, 1.6518136704273156e-02
REGION,SDSOFPVMG3,2065, 4.0631104046508493e-01
REGION,SDSOFPVRS3,2059, 5.8421507256927394e-02
REGION,SDSOFPVRS3,2060, 3.6433813217209571e-01
REGION,SDSOFPVSB3,2059, 1.3462667154090066e-01
REGION,SDSOFPVSB3,2061, 1.8416430199559186e-01
REGION,SDSOFPVSN3,2058, 4.1170381415579806e-02
REGION,SDSOFPVSH3,2058, 1.9001714499502251e-01
REGION,SDSOFPVSH3,2059, 4.7378006226980240e-01
