r,t,y,NewCapacity
REGION,ETHYDCYS03,2059, 0.28
REGION,ETHYDGJS03,2055, 0.216
REGION,ETHYDKRS03,2050, 1.6
REGION,ETHYDLSS03,2069, 0.55
REGION,ETHYDRNS03,2023, 6.4
REGION,ETHYDTMS03,2069, 1
REGION,ETHYDT2S03,2025, 0.38
REGION,SDHYDDGS03,2028, 0.312
REGION,SDHYDDLS03,2030, 0.648
REGION,SDHYDKBS03,2024, 0.36
REGION,SDHYDMGS03,2030, 0.312
REGION,SDHYDSBS03,2030, 0.205
REGION,SDHYDSHS03,2025, 0.42
REGION,SDHYDUAS03,2017, 0.32
REGION,EGHYDNBS02,2018, 0.03174
REGION,SSHYDBDS03,2039, 0.57
REGION,SSHYDLKS03,2024, 0.41
REGION,EGSOFPVA13,2037, 0.28
REGION,EGSOFPVA13,2062, 0.28
REGION,EGSOFPVA23,2037, 0.27
REGION,EGSOFPVA23,2062, 0.27
REGION,EGSOFPVHA3,2035, 0.3
REGION,EGSOFPVHA3,2036, 0.3
REGION,EGSOFPVHA3,2037, 0.3
REGION,EGSOFPVHA3,2038, 0.3
REGION,EGSOFPVHA3,2039, 0.3
REGION,EGSOFPVHA3,2040, 0.3
REGION,EGSOFPVHA3,2041, 3.0000000000001958e-01
REGION,EGSOFPVHA3,2060, 3.0000000000001115e-01
REGION,EGSOFPVHA3,2061, 3.0000000000000493e-01
REGION,EGSOFPVHA3,2062, 2.9999999999999782e-01
REGION,EGSOFPVHA3,2063, 2.9999999999996874e-01
REGION,EGSOFPVHA3,2064, 3.0000000000000893e-01
REGION,EGSOFPVHA3,2065, 3.0000000000004223e-01
REGION,EGSOFPVHA3,2066, 3.0000000000000937e-01
REGION,ETSOFPVAN3,2068, 4.3087042639578035e-02
REGION,ETSOFPVAN3,2070, 5.4912957360421968e-02
REGION,ETSOFPVBB3,2068, 0.467
REGION,ETSOFPVCY3,2060, 2.8000000000000008e-01
REGION,ETSOFPVFC3,2067, 0.128
REGION,ETSOFPVGJ3,2070, 0.216
REGION,ETSOFPVKR3,2057, 8.0356875122744767e-02
REGION,ETSOFPVKR3,2058, 8.0107772883381589e-01
REGION,ETSOFPVKR3,2060, 0.598489684973851
REGION,ETSOFPVKR3,2061, 1.2007571106958836e-01
REGION,ETSOFPVLT3,2067, 7.6122177201562282e-03
REGION,ETSOFPVLT3,2068, 4.5238778227984378e-01
REGION,ETSOFPVLS3,2070, 0.55
REGION,ETSOFPVRN3,2061, 8.1576986085655423e-01
REGION,ETSOFPVRN3,2062, 1.5116984805436029e-01
REGION,ETSOFPVRN3,2063, 1
REGION,ETSOFPVRN3,2064, 6.3725967363621538e-01
REGION,ETSOFPVRN3,2065, 7.9580061745292741e-01
REGION,ETSOFPVRN3,2066, 1
REGION,ETSOFPVRN3,2067, 1
REGION,ETSOFPVRN3,2068, 1
REGION,ETSOFPVT13,2067, 0.3
REGION,ETSOFPVT23,2063, 2.0909964043458837e-01
REGION,ETSOFPVT23,2066, 1.6126555719055527e-01
REGION,ETSOFPVT23,2067, 9.6348023748563660e-03
REGION,SDSOFPVDG3,2051, 3.1200000000001521e-01
REGION,SDSOFPVDL3,2051, 6.4800000000001778e-01
REGION,SDSOFPVJA3,2070, 0.019
REGION,SDSOFPVKB3,2051, 0.36
REGION,SDSOFPVKS3,2063, 0.01
REGION,SDSOFPVMR3,2052, 3.5876324494047857e-01
REGION,SDSOFPVMR3,2053, 5.9148574885304306e-01
REGION,SDSOFPVMR3,2056, 2.8975100620649641e-01
REGION,SDSOFPVMG3,2051, 3.1200000000001465e-01
REGION,SDSOFPVSB3,2056, 7.7345169193879515e-02
REGION,SDSOFPVSB3,2057, 1.2765483080612045e-01
REGION,SDSOFPVSH3,2051, 1.0627307226370854e-01
REGION,SDSOFPVSH3,2052, 3.1372692773631655e-01
REGION,SDSOFPVUA3,2070, 0.32
REGION,EGWA00000X,2015, 99999
REGION,EGWA00000X,2016, 99999
REGION,EGWA00000X,2017, 99999
REGION,EGWA00000X,2018, 99999
REGION,EGWA00000X,2019, 99999
REGION,EGWA00000X,2020, 99999
REGION,EGWA00000X,2021, 99999
REGION,EGWA00000X,2022, 99999
REGION,EGWA00000X,2023, 99999
REGION,EGWA00000X,2024, 99999
REGION,EGWA00000X,2025, 99999
REGION,EGWA00000X,2026, 99999
REGION,EGWA00000X,2027, 99999
REGION,EGWA00000X,2028, 99999
REGION,EGWA00000X,2029, 99999
REGION,EGWA00000X,2030, 99999
REGION,EGWA00000X,2031, 99999
REGION,EGWA00000X,2032, 99999
REGION,EGWA00000X,2033, 99999
REGION,EGWA00000X,2034, 99999
REGION,EGWA00000X,2035, 99999
REGION,EGWA00000X,2036, 99999
REGION,EGWA00000X,2037, 99999
REGION,EGWA00000X,2038, 99999
REGION,EGWA00000X,2039, 99999
REGION,EGWA00000X,2040, 99999
REGION,EGWA00000X,2041, 99999
REGION,EGWA00000X,2042, 99999
REGION,EGWA00000X,2043, 99999
REGION,EGWA00000X,2044, 99999
REGION,EGWA00000X,2045, 99999
REGION,EGWA00000X,2046, 99999
REGION,EGWA00000X,2047, 99999
REGION,EGWA00000X,2048, 99999
REGION,EGWA00000X,2049, 99999
REGION,EGWA00000X,2050, 99999
REGION,EGWA00000X,2051, 99999
REGION,EGWA00000X,2052, 99999
REGION,EGWA00000X,2053, 99999
REGION,EGWA00000X,2054, 99999
REGION,EGWA00000X,2055, 99999
REGION,EGWA00000X,2056, 99999
REGION,EGWA00000X,2057, 99999
REGION,EGWA00000X,2058, 99999
REGION,EGWA00000X,2059, 99999
REGION,EGWA00000X,2060, 99999
REGION,EGWA00000X,2061, 99999
REGION,EGWA00000X,2062, 99999
REGION,EGWA00000X,2063, 99999
REGION,EGWA00000X,2064, 99999
REGION,EGWA00000X,2065, 99999
REGION,EGWA00000X,2066, 99999
REGION,EGWA00000X,2067, 99999
REGION,EGWA00000X,2068, 99999
REGION,EGWA00000X,2069, 99999
REGION,EGWA00000X,2070, 99999
REGION,EGFW00P00X,2015, 99999
REGION,EGFW00P00X,2016, 99999
REGION,EGFW00P00X,2017, 99999
REGION,EGFW00P00X,2018, 99999
REGION,EGFW00P00X,2019, 99999
REGION,EGFW00P00X,2020, 99999
REGION,EGFW00P00X,2021, 99999
REGION,EGFW00P00X,2022, 99999
REGION,EGFW00P00X,2023, 99999
REGION,EGFW00P00X,2024, 99999
REGION,EGFW00P00X,2025, 99999
REGION,EGFW00P00X,2026, 99999
REGION,EGFW00P00X,2027, 99999
REGION,EGFW00P00X,2028, 99999
REGION,EGFW00P00X,2029, 99999
REGION,EGFW00P00X,2030, 99999
REGION,EGFW00P00X,2031, 99999
REGION,EGFW00P00X,2032, 99999
REGION,EGFW00P00X,2033, 99999
REGION,EGFW00P00X,2034, 99999
REGION,EGFW00P00X,2035, 99999
REGION,EGFW00P00X,2036, 99999
REGION,EGFW00P00X,2037, 99999
REGION,EGFW00P00X,2038, 99999
REGION,EGFW00P00X,2039, 99999
REGION,EGFW00P00X,2040, 99999
REGION,EGFW00P00X,2041, 99999
REGION,EGFW00P00X,2042, 99999
REGION,EGFW00P00X,2043, 99999
REGION,EGFW00P00X,2044, 99999
REGION,EGFW00P00X,2045, 99999
REGION,EGFW00P00X,2046, 99999
REGION,EGFW00P00X,2047, 99999
REGION,EGFW00P00X,2048, 99999
REGION,EGFW00P00X,2049, 99999
REGION,EGFW00P00X,2050, 99999
REGION,EGFW00P00X,2051, 99999
REGION,EGFW00P00X,2052, 99999
REGION,EGFW00P00X,2053, 99999
REGION,EGFW00P00X,2054, 99999
REGION,EGFW00P00X,2055, 99999
REGION,EGFW00P00X,2056, 99999
REGION,EGFW00P00X,2057, 99999
REGION,EGFW00P00X,2058, 99999
REGION,EGFW00P00X,2059, 99999
REGION,EGFW00P00X,2060, 99999
REGION,EGFW00P00X,2061, 99999
REGION,EGFW00P00X,2062, 99999
REGION,EGFW00P00X,2063, 99999
REGION,EGFW00P00X,2064, 99999
REGION,EGFW00P00X,2065, 99999
REGION,EGFW00P00X,2066, 99999
REGION,EGFW00P00X,2067, 99999
REGION,EGFW00P00X,2068, 99999
REGION,EGFW00P00X,2069, 99999
REGION,EGFW00P00X,2070, 99999
REGION,EGCO00P00X,2015, 99999
REGION,EGCO00P00X,2016, 99999
REGION,EGCO00P00X,2017, 99999
REGION,EGCO00P00X,2018, 99999
REGION,EGCO00P00X,2019, 99999
REGION,EGCO00P00X,2020, 99999
REGION,EGCO00P00X,2021, 99999
REGION,EGCO00P00X,2022, 99999
REGION,EGCO00P00X,2023, 99999
REGION,EGCO00P00X,2024, 99999
REGION,EGCO00P00X,2025, 99999
REGION,EGCO00P00X,2026, 99999
REGION,EGCO00P00X,2027, 99999
REGION,EGCO00P00X,2028, 99999
REGION,EGCO00P00X,2029, 99999
REGION,EGCO00P00X,2030, 99999
REGION,EGCO00P00X,2031, 99999
REGION,EGCO00P00X,2032, 99999
REGION,EGCO00P00X,2033, 99999
REGION,EGCO00P00X,2034, 99999
REGION,EGCO00P00X,2035, 99999
REGION,EGCO00P00X,2036, 99999
REGION,EGCO00P00X,2037, 99999
REGION,EGCO00P00X,2038, 99999
REGION,EGCO00P00X,2039, 99999
REGION,EGCO00P00X,2040, 99999
REGION,EGCO00P00X,2041, 99999
REGION,EGCO00P00X,2042, 99999
REGION,EGCO00P00X,2043, 99999
REGION,EGCO00P00X,2044, 99999
REGION,EGCO00P00X,2045, 99999
REGION,EGCO00P00X,2046, 99999
REGION,EGCO00P00X,2047, 99999
REGION,EGCO00P00X,2048, 99999
REGION,EGCO00P00X,2049, 99999
REGION,EGCO00P00X,2050, 99999
REGION,EGCO00P00X,2051, 99999
REGION,EGCO00P00X,2052, 99999
REGION,EGCO00P00X,2053, 99999
REGION,EGCO00P00X,2054, 99999
REGION,EGCO00P00X,2055, 99999
REGION,EGCO00P00X,2056, 99999
REGION,EGCO00P00X,2057, 99999
REGION,EGCO00P00X,2058, 99999
REGION,EGCO00P00X,2059, 99999
REGION,EGCO00P00X,2060, 99999
REGION,EGCO00P00X,2061, 99999
REGION,EGCO00P00X,2062, 99999
REGION,EGCO00P00X,2063, 99999
REGION,EGCO00P00X,2064, 99999
REGION,EGCO00P00X,2065, 99999
REGION,EGCO00P00X,2066, 99999
REGION,EGCO00P00X,2067, 99999
REGION,EGCO00P00X,2068, 99999
REGION,EGCO00P00X,2069, 99999
REGION,EGCO00P00X,2070, 99999
REGION,EGLF00P00X,2015, 99999
REGION,EGLF00P00X,2016, 99999
REGION,EGLF00P00X,2017, 99999
REGION,EGLF00P00X,2018, 99999
REGION,EGLF00P00X,2019, 99999
REGION,EGLF00P00X,2020, 99999
REGION,EGLF00P00X,2021, 99999
REGION,EGLF00P00X,2022, 99999
REGION,EGLF00P00X,2023, 99999
REGION,EGLF00P00X,2024, 99999
REGION,EGLF00P00X,2025, 99999
REGION,EGLF00P00X,2026, 99999
REGION,EGLF00P00X,2027, 99999
REGION,EGLF00P00X,2028, 99999
REGION,EGLF00P00X,2029, 99999
REGION,EGLF00P00X,2030, 99999
REGION,EGLF00P00X,2031, 99999
REGION,EGLF00P00X,2032, 99999
REGION,EGLF00P00X,2033, 99999
REGION,EGLF00P00X,2034, 99999
REGION,EGLF00P00X,2035, 99999
REGION,EGLF00P00X,2036, 99999
REGION,EGLF00P00X,2037, 99999
REGION,EGLF00P00X,2038, 99999
REGION,EGLF00P00X,2039, 99999
REGION,EGLF00P00X,2040, 99999
REGION,EGLF00P00X,2041, 99999
REGION,EGLF00P00X,2042, 99999
REGION,EGLF00P00X,2043, 99999
REGION,EGLF00P00X,2044, 99999
REGION,EGLF00P00X,2045, 99999
REGION,EGLF00P00X,2046, 99999
REGION,EGLF00P00X,2047, 99999
REGION,EGLF00P00X,2048, 99999
REGION,EGLF00P00X,2049, 99999
REGION,EGLF00P00X,2050, 99999
REGION,EGLF00P00X,2051, 99999
REGION,EGLF00P00X,2052, 99999
REGION,EGLF00P00X,2053, 99999
REGION,EGLF00P00X,2054, 99999
REGION,EGLF00P00X,2055, 99999
REGION,EGLF00P00X,2056, 99999
REGION,EGLF00P00X,2057, 99999
REGION,EGLF00P00X,2058, 99999
REGION,EGLF00P00X,2059, 99999
REGION,EGLF00P00X,2060, 99999
REGION,EGLF00P00X,2061, 99999
REGION,EGLF00P00X,2062, 99999
REGION,EGLF00P00X,2063, 99999
REGION,EGLF00P00X,2064, 99999
REGION,EGLF00P00X,2065, 99999
REGION,EGLF00P00X,2066, 99999
REGION,EGLF00P00X,2067, 99999
REGION,EGLF00P00X,2068, 99999
REGION,EGLF00P00X,2069, 99999
REGION,EGLF00P00X,2070, 99999
REGION,EGHF00P00X,2015, 99999
REGION,EGHF00P00X,2016, 99999
REGION,EGHF00P00X,2017, 99999
REGION,EGHF00P00X,2018, 99999
REGION,EGHF00P00X,2019, 99999
REGION,EGHF00P00X,2020, 99999
REGION,EGHF00P00X,2021, 99999
REGION,EGHF00P00X,2022, 99999
REGION,EGHF00P00X,2023, 99999
REGION,EGHF00P00X,2024, 99999
REGION,EGHF00P00X,2025, 99999
REGION,EGHF00P00X,2026, 99999
REGION,EGHF00P00X,2027, 99999
REGION,EGHF00P00X,2028, 99999
REGION,EGHF00P00X,2029, 99999
REGION,EGHF00P00X,2030, 99999
REGION,EGHF00P00X,2031, 99999
REGION,EGHF00P00X,2032, 99999
REGION,EGHF00P00X,2033, 99999
REGION,EGHF00P00X,2034, 99999
REGION,EGHF00P00X,2035, 99999
REGION,EGHF00P00X,2036, 99999
REGION,EGHF00P00X,2037, 99999
REGION,EGHF00P00X,2038, 99999
REGION,EGHF00P00X,2039, 99999
REGION,EGHF00P00X,2040, 99999
REGION,EGHF00P00X,2041, 99999
REGION,EGHF00P00X,2042, 99999
REGION,EGHF00P00X,2043, 99999
REGION,EGHF00P00X,2044, 99999
REGION,EGHF00P00X,2045, 99999
REGION,EGHF00P00X,2046, 99999
REGION,EGHF00P00X,2047, 99999
REGION,EGHF00P00X,2048, 99999
REGION,EGHF00P00X,2049, 99999
REGION,EGHF00P00X,2050, 99999
REGION,EGHF00P00X,2051, 99999
REGION,EGHF00P00X,2052, 99999
REGION,EGHF00P00X,2053, 99999
REGION,EGHF00P00X,2054, 99999
REGION,EGHF00P00X,2055, 99999
REGION,EGHF00P00X,2056, 99999
REGION,EGHF00P00X,2057, 99999
REGION,EGHF00P00X,2058, 99999
REGION,EGHF00P00X,2059, 99999
REGION,EGHF00P00X,2060, 99999
REGION,EGHF00P00X,2061, 99999
REGION,EGHF00P00X,2062, 99999
REGION,EGHF00P00X,2063, 99999
REGION,EGHF00P00X,2064, 99999
REGION,EGHF00P00X,2065, 99999
REGION,EGHF00P00X,2066, 99999
REGION,EGHF00P00X,2067, 99999
REGION,EGHF00P00X,2068, 99999
REGION,EGHF00P00X,2069, 99999
REGION,EGHF00P00X,2070, 99999
REGION,EGNG00P00X,2015, 99999
REGION,EGNG00P00X,2016, 99999
REGION,EGNG00P00X,2017, 99999
REGION,EGNG00P00X,2018, 99999
REGION,EGNG00P00X,2019, 99999
REGION,EGNG00P00X,2020, 99999
REGION,EGNG00P00X,2021, 99999
REGION,EGNG00P00X,2022, 99999
REGION,EGNG00P00X,2023, 99999
REGION,EGNG00P00X,2024, 99999
REGION,EGNG00P00X,2025, 99999
REGION,EGNG00P00X,2026, 99999
REGION,EGNG00P00X,2027, 99999
REGION,EGNG00P00X,2028, 99999
REGION,EGNG00P00X,2029, 99999
REGION,EGNG00P00X,2030, 99999
REGION,EGNG00P00X,2031, 99999
REGION,EGNG00P00X,2032, 99999
REGION,EGNG00P00X,2033, 99999
REGION,EGNG00P00X,2034, 99999
REGION,EGNG00P00X,2035, 99999
REGION,EGNG00P00X,2036, 99999
REGION,EGNG00P00X,2037, 99999
REGION,EGNG00P00X,2038, 99999
REGION,EGNG00P00X,2039, 99999
REGION,EGNG00P00X,2040, 99999
REGION,EGNG00P00X,2041, 99999
REGION,EGNG00P00X,2042, 99999
REGION,EGNG00P00X,2043, 99999
REGION,EGNG00P00X,2044, 99999
REGION,EGNG00P00X,2045, 99999
REGION,EGNG00P00X,2046, 99999
REGION,EGNG00P00X,2047, 99999
REGION,EGNG00P00X,2048, 99999
REGION,EGNG00P00X,2049, 99999
REGION,EGNG00P00X,2050, 99999
REGION,EGNG00P00X,2051, 99999
REGION,EGNG00P00X,2052, 99999
REGION,EGNG00P00X,2053, 99999
REGION,EGNG00P00X,2054, 99999
REGION,EGNG00P00X,2055, 99999
REGION,EGNG00P00X,2056, 99999
REGION,EGNG00P00X,2057, 99999
REGION,EGNG00P00X,2058, 99999
REGION,EGNG00P00X,2059, 99999
REGION,EGNG00P00X,2060, 99999
REGION,EGNG00P00X,2061, 99999
REGION,EGNG00P00X,2062, 99999
REGION,EGNG00P00X,2063, 99999
REGION,EGNG00P00X,2064, 99999
REGION,EGNG00P00X,2065, 99999
REGION,EGNG00P00X,2066, 99999
REGION,EGNG00P00X,2067, 99999
REGION,EGNG00P00X,2068, 99999
REGION,EGNG00P00X,2069, 99999
REGION,EGNG00P00X,2070, 99999
REGION,EGBM00I00X,2015, 99999
REGION,EGBM00I00X,2016, 99999
REGION,EGBM00I00X,2017, 99999
REGION,EGBM00I00X,2018, 99999
REGION,EGBM00I00X,2019, 99999
REGION,EGBM00I00X,2020, 99999
REGION,EGBM00I00X,2021, 99999
REGION,EGBM00I00X,2022, 99999
REGION,EGBM00I00X,2023, 99999
REGION,EGBM00I00X,2024, 99999
REGION,EGBM00I00X,2025, 99999
REGION,EGBM00I00X,2026, 99999
REGION,EGBM00I00X,2027, 99999
REGION,EGBM00I00X,2028, 99999
REGION,EGBM00I00X,2029, 99999
REGION,EGBM00I00X,2030, 99999
REGION,EGBM00I00X,2031, 99999
REGION,EGBM00I00X,2032, 99999
REGION,EGBM00I00X,2033, 99999
REGION,EGBM00I00X,2034, 99999
REGION,EGBM00I00X,2035, 99999
REGION,EGBM00I00X,2036, 99999
REGION,EGBM00I00X,2037, 99999
REGION,EGBM00I00X,2038, 99999
REGION,EGBM00I00X,2039, 99999
REGION,EGBM00I00X,2040, 99999
REGION,EGBM00I00X,2041, 99999
REGION,EGBM00I00X,2042, 99999
REGION,EGBM00I00X,2043, 99999
REGION,EGBM00I00X,2044, 99999
REGION,EGBM00I00X,2045, 99999
REGION,EGBM00I00X,2046, 99999
REGION,EGBM00I00X,2047, 99999
REGION,EGBM00I00X,2048, 99999
REGION,EGBM00I00X,2049, 99999
REGION,EGBM00I00X,2050, 99999
REGION,EGBM00I00X,2051, 99999
REGION,EGBM00I00X,2052, 99999
REGION,EGBM00I00X,2053, 99999
REGION,EGBM00I00X,2054, 99999
REGION,EGBM00I00X,2055, 99999
REGION,EGBM00I00X,2056, 99999
REGION,EGBM00I00X,2057, 99999
REGION,EGBM00I00X,2058, 99999
REGION,EGBM00I00X,2059, 99999
REGION,EGBM00I00X,2060, 99999
REGION,EGBM00I00X,2061, 99999
REGION,EGBM00I00X,2062, 99999
REGION,EGBM00I00X,2063, 99999
REGION,EGBM00I00X,2064, 99999
REGION,EGBM00I00X,2065, 99999
REGION,EGBM00I00X,2066, 99999
REGION,EGBM00I00X,2067, 99999
REGION,EGBM00I00X,2068, 99999
REGION,EGBM00I00X,2069, 99999
REGION,EGBM00I00X,2070, 99999
REGION,EGBM00X00X,2015, 99999
REGION,EGBM00X00X,2016, 99999
REGION,EGBM00X00X,2017, 99999
REGION,EGBM00X00X,2018, 99999
REGION,EGBM00X00X,2019, 99999
REGION,EGBM00X00X,2020, 99999
REGION,EGBM00X00X,2021, 99999
REGION,EGBM00X00X,2022, 99999
REGION,EGBM00X00X,2023, 99999
REGION,EGBM00X00X,2024, 99999
REGION,EGBM00X00X,2025, 99999
REGION,EGBM00X00X,2026, 99999
REGION,EGBM00X00X,2027, 99999
REGION,EGBM00X00X,2028, 99999
REGION,EGBM00X00X,2029, 99999
REGION,EGBM00X00X,2030, 99999
REGION,EGBM00X00X,2031, 99999
REGION,EGBM00X00X,2032, 99999
REGION,EGBM00X00X,2033, 99999
REGION,EGBM00X00X,2034, 99999
REGION,EGBM00X00X,2035, 99999
REGION,EGBM00X00X,2036, 99999
REGION,EGBM00X00X,2037, 99999
REGION,EGBM00X00X,2038, 99999
REGION,EGBM00X00X,2039, 99999
REGION,EGBM00X00X,2040, 99999
REGION,EGBM00X00X,2041, 99999
REGION,EGBM00X00X,2042, 99999
REGION,EGBM00X00X,2043, 99999
REGION,EGBM00X00X,2044, 99999
REGION,EGBM00X00X,2045, 99999
REGION,EGBM00X00X,2046, 99999
REGION,EGBM00X00X,2047, 99999
REGION,EGBM00X00X,2048, 99999
REGION,EGBM00X00X,2049, 99999
REGION,EGBM00X00X,2050, 99999
REGION,EGBM00X00X,2051, 99999
REGION,EGBM00X00X,2052, 99999
REGION,EGBM00X00X,2053, 99999
REGION,EGBM00X00X,2054, 99999
REGION,EGBM00X00X,2055, 99999
REGION,EGBM00X00X,2056, 99999
REGION,EGBM00X00X,2057, 99999
REGION,EGBM00X00X,2058, 99999
REGION,EGBM00X00X,2059, 99999
REGION,EGBM00X00X,2060, 99999
REGION,EGBM00X00X,2061, 99999
REGION,EGBM00X00X,2062, 99999
REGION,EGBM00X00X,2063, 99999
REGION,EGBM00X00X,2064, 99999
REGION,EGBM00X00X,2065, 99999
REGION,EGBM00X00X,2066, 99999
REGION,EGBM00X00X,2067, 99999
REGION,EGBM00X00X,2068, 99999
REGION,EGBM00X00X,2069, 99999
REGION,EGBM00X00X,2070, 99999
REGION,EGCO00I00X,2015, 99999
REGION,EGCO00I00X,2016, 99999
REGION,EGCO00I00X,2017, 99999
REGION,EGCO00I00X,2018, 99999
REGION,EGCO00I00X,2019, 99999
REGION,EGCO00I00X,2020, 99999
REGION,EGCO00I00X,2021, 99999
REGION,EGCO00I00X,2022, 99999
REGION,EGCO00I00X,2023, 99999
REGION,EGCO00I00X,2024, 99999
REGION,EGCO00I00X,2025, 99999
REGION,EGCO00I00X,2026, 99999
REGION,EGCO00I00X,2027, 99999
REGION,EGCO00I00X,2028, 99999
REGION,EGCO00I00X,2029, 99999
REGION,EGCO00I00X,2030, 99999
REGION,EGCO00I00X,2031, 99999
REGION,EGCO00I00X,2032, 99999
REGION,EGCO00I00X,2033, 99999
REGION,EGCO00I00X,2034, 99999
REGION,EGCO00I00X,2035, 99999
REGION,EGCO00I00X,2036, 99999
REGION,EGCO00I00X,2037, 99999
REGION,EGCO00I00X,2038, 99999
REGION,EGCO00I00X,2039, 99999
REGION,EGCO00I00X,2040, 99999
REGION,EGCO00I00X,2041, 99999
REGION,EGCO00I00X,2042, 99999
REGION,EGCO00I00X,2043, 99999
REGION,EGCO00I00X,2044, 99999
REGION,EGCO00I00X,2045, 99999
REGION,EGCO00I00X,2046, 99999
REGION,EGCO00I00X,2047, 99999
REGION,EGCO00I00X,2048, 99999
REGION,EGCO00I00X,2049, 99999
REGION,EGCO00I00X,2050, 99999
REGION,EGCO00I00X,2051, 99999
REGION,EGCO00I00X,2052, 99999
REGION,EGCO00I00X,2053, 99999
REGION,EGCO00I00X,2054, 99999
REGION,EGCO00I00X,2055, 99999
REGION,EGCO00I00X,2056, 99999
REGION,EGCO00I00X,2057, 99999
REGION,EGCO00I00X,2058, 99999
REGION,EGCO00I00X,2059, 99999
REGION,EGCO00I00X,2060, 99999
REGION,EGCO00I00X,2061, 99999
REGION,EGCO00I00X,2062, 99999
REGION,EGCO00I00X,2063, 99999
REGION,EGCO00I00X,2064, 99999
REGION,EGCO00I00X,2065, 99999
REGION,EGCO00I00X,2066, 99999
REGION,EGCO00I00X,2067, 99999
REGION,EGCO00I00X,2068, 99999
REGION,EGCO00I00X,2069, 99999
REGION,EGCO00I00X,2070, 99999
REGION,EGCO00X00X,2015, 99999
REGION,EGCO00X00X,2016, 99999
REGION,EGCO00X00X,2017, 99999
REGION,EGCO00X00X,2018, 99999
REGION,EGCO00X00X,2019, 99999
REGION,EGCO00X00X,2020, 99999
REGION,EGCO00X00X,2021, 99999
REGION,EGCO00X00X,2022, 99999
REGION,EGCO00X00X,2023, 99999
REGION,EGCO00X00X,2024, 99999
REGION,EGCO00X00X,2025, 99999
REGION,EGCO00X00X,2026, 99999
REGION,EGLF00I00X,2015, 99999
REGION,EGLF00I00X,2016, 99999
REGION,EGLF00I00X,2017, 99999
REGION,EGLF00I00X,2018, 99999
REGION,EGLF00I00X,2019, 99999
REGION,EGLF00I00X,2020, 99999
REGION,EGLF00I00X,2021, 99999
REGION,EGLF00I00X,2022, 99999
REGION,EGLF00I00X,2023, 99999
REGION,EGLF00I00X,2024, 99999
REGION,EGLF00I00X,2025, 99999
REGION,EGLF00I00X,2026, 99999
REGION,EGLF00I00X,2027, 99999
REGION,EGLF00I00X,2028, 99999
REGION,EGLF00I00X,2029, 99999
REGION,EGLF00I00X,2030, 99999
REGION,EGLF00I00X,2031, 99999
REGION,EGLF00I00X,2032, 99999
REGION,EGLF00I00X,2033, 99999
REGION,EGLF00I00X,2034, 99999
REGION,EGLF00I00X,2035, 99999
REGION,EGLF00I00X,2036, 99999
REGION,EGLF00I00X,2037, 99999
REGION,EGLF00I00X,2038, 99999
REGION,EGLF00I00X,2039, 99999
REGION,EGLF00I00X,2040, 99999
REGION,EGLF00I00X,2041, 99999
REGION,EGLF00I00X,2042, 99999
REGION,EGLF00I00X,2043, 99999
REGION,EGLF00I00X,2044, 99999
REGION,EGLF00I00X,2045, 99999
REGION,EGLF00I00X,2046, 99999
REGION,EGLF00I00X,2047, 99999
REGION,EGLF00I00X,2048, 99999
REGION,EGLF00I00X,2049, 99999
REGION,EGLF00I00X,2050, 99999
REGION,EGLF00I00X,2051, 99999
REGION,EGLF00I00X,2052, 99999
REGION,EGLF00I00X,2053, 99999
REGION,EGLF00I00X,2054, 99999
REGION,EGLF00I00X,2055, 99999
REGION,EGLF00I00X,2056, 99999
REGION,EGLF00I00X,2057, 99999
REGION,EGLF00I00X,2058, 99999
REGION,EGLF00I00X,2059, 99999
REGION,EGLF00I00X,2060, 99999
REGION,EGLF00I00X,2061, 99999
REGION,EGLF00I00X,2062, 99999
REGION,EGLF00I00X,2063, 99999
REGION,EGLF00I00X,2064, 99999
REGION,EGLF00I00X,2065, 99999
REGION,EGLF00I00X,2066, 99999
REGION,EGLF00I00X,2067, 99999
REGION,EGLF00I00X,2068, 99999
REGION,EGLF00I00X,2069, 99999
REGION,EGLF00I00X,2070, 99999
REGION,EGHF00I00X,2015, 99999
REGION,EGHF00I00X,2016, 99999
REGION,EGHF00I00X,2017, 99999
REGION,EGHF00I00X,2018, 99999
REGION,EGHF00I00X,2019, 99999
REGION,EGHF00I00X,2020, 99999
REGION,EGHF00I00X,2021, 99999
REGION,EGHF00I00X,2022, 99999
REGION,EGHF00I00X,2023, 99999
REGION,EGHF00I00X,2024, 99999
REGION,EGHF00I00X,2025, 99999
REGION,EGHF00I00X,2026, 99999
REGION,EGHF00I00X,2027, 99999
REGION,EGHF00I00X,2028, 99999
REGION,EGHF00I00X,2029, 99999
REGION,EGHF00I00X,2030, 99999
REGION,EGHF00I00X,2031, 99999
REGION,EGHF00I00X,2032, 99999
REGION,EGHF00I00X,2033, 99999
REGION,EGHF00I00X,2034, 99999
REGION,EGHF00I00X,2035, 99999
REGION,EGHF00I00X,2036, 99999
REGION,EGHF00I00X,2037, 99999
REGION,EGHF00I00X,2038, 99999
REGION,EGHF00I00X,2039, 99999
REGION,EGHF00I00X,2040, 99999
REGION,EGHF00I00X,2041, 99999
REGION,EGHF00I00X,2042, 99999
REGION,EGHF00I00X,2043, 99999
REGION,EGHF00I00X,2044, 99999
REGION,EGHF00I00X,2045, 99999
REGION,EGHF00I00X,2046, 99999
REGION,EGHF00I00X,2047, 99999
