r,t,e,y,AnnualTechnologyEmission
REGION,EGLFRCP04O,EGREN,2035.0,0.3578
REGION,EGLFRCP04O,EGREN,2036.0,0.2862
REGION,EGLFRCP04O,EGREN,2037.0,0.2147
REGION,EGLFRCP04O,EGREN,2038.0,0.1431
REGION,EGLFRCP04O,EGREN,2039.0,0.0716
REGION,EGNG00ILGX,EGCO2,2049.0,66.1763
REGION,EGNG00ILGX,EGCO2,2050.0,75.8045
REGION,EGNG00ILGX,EGCO2,2051.0,75.8045
REGION,EGNG00ILGX,EGCO2,2052.0,74.2059
REGION,EGNG00ILGX,EGCO2,2053.0,73.897
REGION,EGNG00ILGX,EGCO2,2054.0,72.0848
REGION,EGNG00ILGX,EGCO2,2055.0,71.9552
REGION,EGNG00ILGX,EGCO2,2056.0,72.9675
REGION,EGNG00ILGX,EGCO2,2057.0,73.403
REGION,EGNG00ILGX,EGCO2,2058.0,73.9702
REGION,EGNG00ILGX,EGCO2,2059.0,76.3238
REGION,EGNG00ILGX,EGCO2,2060.0,78.9078
REGION,EGNG00ILGX,EGCO2,2061.0,81.0647
REGION,EGNG00ILGX,EGCO2,2062.0,83.3596
REGION,EGNG00ILGX,EGCO2,2063.0,85.6629
REGION,EGNG00ILGX,EGCO2,2064.0,88.1173
REGION,EGNG00ILGX,EGCO2,2065.0,90.7727
REGION,EGNG00ILGX,EGCO2,2066.0,94.5898
REGION,EGNG00ILGX,EGCO2,2067.0,97.3403
REGION,EGNG00ILGX,EGCO2,2068.0,97.4795
REGION,EGNG00ILGX,EGCO2,2069.0,92.9928
REGION,EGNG00ILGX,EGCO2,2070.0,74.6087
REGION,EGNG00X00X,EGCO2,2015.0,132.2243
REGION,EGNG00X00X,EGCO2,2016.0,133.2866
REGION,EGNG00X00X,EGCO2,2017.0,135.7786
REGION,EGNG00X00X,EGCO2,2018.0,137.1585
REGION,EGNG00X00X,EGCO2,2019.0,159.3043
REGION,EGNG00X00X,EGCO2,2020.0,129.9114
REGION,EGNG00X00X,EGCO2,2021.0,131.2791
REGION,EGNG00X00X,EGCO2,2022.0,132.6468
REGION,EGNG00X00X,EGCO2,2023.0,134.0145
REGION,EGNG00X00X,EGCO2,2024.0,135.3822
REGION,EGNG00X00X,EGCO2,2025.0,118.2035
REGION,EGNG00X00X,EGCO2,2026.0,130.9475
REGION,EGNG00X00X,EGCO2,2027.0,139.5523
REGION,EGNG00X00X,EGCO2,2028.0,141.0453
REGION,EGNG00X00X,EGCO2,2029.0,142.5383
REGION,EGNG00X00X,EGCO2,2030.0,144.0313
REGION,EGNG00X00X,EGCO2,2031.0,142.9398
REGION,EGNG00X00X,EGCO2,2032.0,141.3164
REGION,EGNG00X00X,EGCO2,2033.0,135.4149
REGION,EGNG00X00X,EGCO2,2034.0,123.0796
REGION,EGNG00X00X,EGCO2,2035.0,121.4789
REGION,EGNG00X00X,EGCO2,2036.0,124.8477
REGION,EGNG00X00X,EGCO2,2037.0,125.0799
REGION,EGNG00X00X,EGCO2,2038.0,122.9544
REGION,EGNG00X00X,EGCO2,2039.0,120.8821
REGION,EGNG00X00X,EGCO2,2040.0,118.7564
REGION,EGNG00X00X,EGCO2,2041.0,118.5528
REGION,EGNG00X00X,EGCO2,2042.0,119.0535
REGION,EGNG00X00X,EGCO2,2043.0,117.8684
REGION,EGNG00X00X,EGCO2,2044.0,79.6258
REGION,EGNG00X00X,EGCO2,2045.0,69.3733
REGION,EGNG00X00X,EGCO2,2046.0,72.0048
REGION,EGNG00X00X,EGCO2,2047.0,74.4768
REGION,EGNG00X00X,EGCO2,2048.0,72.8832
REGION,EGNG00X00X,EGCO2,2049.0,10.5998
REGION,EGNG00X00X,EGCO2,2050.0,1.5377
REGION,EGNG00X00X,EGCO2,2070.0,17.5927
REGION,EGNGCCC01N,EGCO2,2048.0,-3.2584
REGION,EGNGCCC01N,EGCO2,2049.0,-5.2162
REGION,EGNGCCC01N,EGCO2,2050.0,-5.1975
REGION,EGNGCCC01N,EGCO2,2051.0,-5.179
REGION,EGNGCCC01N,EGCO2,2052.0,-5.1607
REGION,EGNGCCC01N,EGCO2,2053.0,-5.1424
REGION,EGNGCCC01N,EGCO2,2054.0,-5.1243
REGION,EGNGCCC01N,EGCO2,2055.0,-5.1063
REGION,EGNGCCC01N,EGCO2,2056.0,-5.0885
REGION,EGNGCCC01N,EGCO2,2057.0,-5.0708
REGION,EGNGCCC01N,EGCO2,2058.0,-5.0531
REGION,EGNGCCC01N,EGCO2,2059.0,-5.0357
REGION,EGNGCCC01N,EGCO2,2060.0,-6.351
REGION,EGNGCCC01N,EGCO2,2061.0,-6.3292
REGION,EGNGCCC01N,EGCO2,2062.0,-6.3075
REGION,EGNGCCC01N,EGCO2,2063.0,-5.5435
REGION,EGNGCCC01N,EGCO2,2064.0,-2.1487
REGION,EGNGCCC01N,EGCO2,2065.0,-3.4893
REGION,EGNGCCC01N,EGCO2,2066.0,-5.8266
REGION,EGNGCCC01N,EGCO2,2067.0,-6.8264
REGION,EGNGCCC01N,EGCO2,2068.0,-7.2978
REGION,EGNGCCC01N,EGCO2,2069.0,-8.2318
REGION,EGNGCCC01N,EGCO2,2070.0,-19.6031
REGION,EGNGCCC01N,EGREN,2048.0,40.0192
REGION,EGNGCCC01N,EGREN,2049.0,64.2937
REGION,EGNGCCC01N,EGREN,2050.0,64.2937
REGION,EGNGCCC01N,EGREN,2051.0,64.2937
REGION,EGNGCCC01N,EGREN,2052.0,64.2937
REGION,EGNGCCC01N,EGREN,2053.0,64.2937
REGION,EGNGCCC01N,EGREN,2054.0,64.2937
REGION,EGNGCCC01N,EGREN,2055.0,64.2937
REGION,EGNGCCC01N,EGREN,2056.0,64.2937
REGION,EGNGCCC01N,EGREN,2057.0,64.2937
REGION,EGNGCCC01N,EGREN,2058.0,64.2937
REGION,EGNGCCC01N,EGREN,2059.0,64.2937
REGION,EGNGCCC01N,EGREN,2060.0,81.368
REGION,EGNGCCC01N,EGREN,2061.0,81.368
REGION,EGNGCCC01N,EGREN,2062.0,81.368
REGION,EGNGCCC01N,EGREN,2063.0,71.7578
REGION,EGNGCCC01N,EGREN,2064.0,27.9081
REGION,EGNGCCC01N,EGREN,2065.0,45.4755
REGION,EGNGCCC01N,EGREN,2066.0,76.1936
REGION,EGNGCCC01N,EGREN,2067.0,89.5705
REGION,EGNGCCC01N,EGREN,2068.0,96.0774
REGION,EGNGCCC01N,EGREN,2069.0,108.7381
REGION,EGNGCCC01N,EGREN,2070.0,259.812
REGION,EGNGCCC02N,EGCO2,2042.0,-0.1525
REGION,EGNGCCC02N,EGCO2,2043.0,-3.2757
REGION,EGNGCCC02N,EGCO2,2044.0,-6.4251
REGION,EGNGCCC02N,EGCO2,2045.0,-9.6957
REGION,EGNGCCC02N,EGCO2,2046.0,-12.9426
REGION,EGNGCCC02N,EGCO2,2047.0,-14.6879
REGION,EGNGCCC02N,EGCO2,2048.0,-17.8935
REGION,EGNGCCC02N,EGCO2,2049.0,-21.0761
REGION,EGNGCCC02N,EGCO2,2050.0,-23.4333
REGION,EGNGCCC02N,EGCO2,2051.0,-23.5093
REGION,EGNGCCC02N,EGCO2,2052.0,-23.4455
REGION,EGNGCCC02N,EGCO2,2053.0,-24.7481
REGION,EGNGCCC02N,EGCO2,2054.0,-24.661
REGION,EGNGCCC02N,EGCO2,2055.0,-26.1447
REGION,EGNGCCC02N,EGCO2,2056.0,-26.9662
REGION,EGNGCCC02N,EGCO2,2057.0,-29.5756
REGION,EGNGCCC02N,EGCO2,2058.0,-32.1638
REGION,EGNGCCC02N,EGCO2,2059.0,-35.1869
REGION,EGNGCCC02N,EGCO2,2060.0,-38.1892
REGION,EGNGCCC02N,EGCO2,2061.0,-41.9787
REGION,EGNGCCC02N,EGCO2,2062.0,-45.7919
REGION,EGNGCCC02N,EGCO2,2063.0,-50.6852
REGION,EGNGCCC02N,EGCO2,2064.0,-55.648
REGION,EGNGCCC02N,EGCO2,2065.0,-60.5771
REGION,EGNGCCC02N,EGCO2,2066.0,-65.473
REGION,EGNGCCC02N,EGCO2,2067.0,-69.1062
REGION,EGNGCCC02N,EGCO2,2068.0,-68.1116
REGION,EGNGCCC02N,EGCO2,2069.0,-58.6184
REGION,EGNGCCC02N,EGCO2,2070.0,-42.9293
REGION,EGNGCCC02N,EGREN,2042.0,1.8326
REGION,EGNGCCC02N,EGREN,2043.0,39.5082
REGION,EGNGCCC02N,EGREN,2044.0,77.7757
REGION,EGNGCCC02N,EGREN,2045.0,117.7949
REGION,EGNGCCC02N,EGREN,2046.0,157.8141
REGION,EGNGCCC02N,EGREN,2047.0,179.7431
REGION,EGNGCCC02N,EGREN,2048.0,219.7623
REGION,EGNGCCC02N,EGREN,2049.0,259.7815
REGION,EGNGCCC02N,EGREN,2050.0,289.871
REGION,EGNGCCC02N,EGREN,2051.0,291.8499
REGION,EGNGCCC02N,EGREN,2052.0,292.0942
REGION,EGNGCCC02N,EGREN,2053.0,309.4157
REGION,EGNGCCC02N,EGREN,2054.0,309.4157
REGION,EGNGCCC02N,EGREN,2055.0,329.1867
REGION,EGNGCCC02N,EGREN,2056.0,340.7209
REGION,EGNGCCC02N,EGREN,2057.0,374.998
REGION,EGNGCCC02N,EGREN,2058.0,409.2359
REGION,EGNGCCC02N,EGREN,2059.0,449.2551
REGION,EGNGCCC02N,EGREN,2060.0,489.2743
REGION,EGNGCCC02N,EGREN,2061.0,539.6791
REGION,EGNGCCC02N,EGREN,2062.0,590.7256
REGION,EGNGCCC02N,EGREN,2063.0,656.0891
REGION,EGNGCCC02N,EGREN,2064.0,722.7878
REGION,EGNGCCC02N,EGREN,2065.0,789.4864
REGION,EGNGCCC02N,EGREN,2066.0,856.1851
REGION,EGNGCCC02N,EGREN,2067.0,906.7495
REGION,EGNGCCC02N,EGREN,2068.0,896.7087
REGION,EGNGCCC02N,EGREN,2069.0,774.317
REGION,EGNGCCC02N,EGREN,2070.0,568.9689
REGION,EGNGCCC04N,EGCO2,2045.0,-0.7186
REGION,EGNGCCC04N,EGCO2,2046.0,-2.6821
REGION,EGNGCCC04N,EGCO2,2047.0,-2.6724
REGION,EGNGCCC04N,EGCO2,2048.0,-5.9212
REGION,EGNGCCC04N,EGCO2,2049.0,-5.9
REGION,EGNGCCC04N,EGCO2,2050.0,-5.8789
REGION,EGNGCCC04N,EGCO2,2051.0,-5.858
REGION,EGNGCCC04N,EGCO2,2052.0,-5.8372
REGION,EGNGCCC04N,EGCO2,2053.0,-5.8166
REGION,EGNGCCC04N,EGCO2,2054.0,-5.7961
REGION,EGNGCCC04N,EGCO2,2055.0,-5.7758
REGION,EGNGCCC04N,EGCO2,2056.0,-5.7556
REGION,EGNGCCC04N,EGCO2,2057.0,-5.7355
REGION,EGNGCCC04N,EGCO2,2058.0,-5.7156
REGION,EGNGCCC04N,EGCO2,2059.0,-6.9053
REGION,EGNGCCC04N,EGCO2,2060.0,-6.8815
REGION,EGNGCCC04N,EGCO2,2061.0,-6.8579
REGION,EGNGCCC04N,EGCO2,2062.0,-6.8344
REGION,EGNGCCC04N,EGCO2,2063.0,-6.3756
REGION,EGNGCCC04N,EGCO2,2064.0,-8.5309
REGION,EGNGCCC04N,EGCO2,2065.0,-6.0939
REGION,EGNGCCC04N,EGCO2,2066.0,-3.7702
REGION,EGNGCCC04N,EGCO2,2067.0,-2.9009
REGION,EGNGCCC04N,EGCO2,2068.0,-4.5031
REGION,EGNGCCC04N,EGCO2,2069.0,-9.4475
REGION,EGNGCCC04N,EGCO2,2070.0,-13.7823
REGION,EGNGCCC04N,EGREN,2045.0,8.7307
REGION,EGNGCCC04N,EGREN,2046.0,32.7036
REGION,EGNGCCC04N,EGREN,2047.0,32.7036
REGION,EGNGCCC04N,EGREN,2048.0,72.7228
REGION,EGNGCCC04N,EGREN,2049.0,72.7228
REGION,EGNGCCC04N,EGREN,2050.0,72.7228
REGION,EGNGCCC04N,EGREN,2051.0,72.7228
REGION,EGNGCCC04N,EGREN,2052.0,72.7228
REGION,EGNGCCC04N,EGREN,2053.0,72.7228
REGION,EGNGCCC04N,EGREN,2054.0,72.7228
REGION,EGNGCCC04N,EGREN,2055.0,72.7228
REGION,EGNGCCC04N,EGREN,2056.0,72.7228
REGION,EGNGCCC04N,EGREN,2057.0,72.7228
REGION,EGNGCCC04N,EGREN,2058.0,72.7228
REGION,EGNGCCC04N,EGREN,2059.0,88.1648
REGION,EGNGCCC04N,EGREN,2060.0,88.1648
REGION,EGNGCCC04N,EGREN,2061.0,88.1648
REGION,EGNGCCC04N,EGREN,2062.0,88.1648
REGION,EGNGCCC04N,EGREN,2063.0,82.5287
REGION,EGNGCCC04N,EGREN,2064.0,110.8038
REGION,EGNGCCC04N,EGREN,2065.0,79.4197
REGION,EGNGCCC04N,EGREN,2066.0,49.3022
REGION,EGNGCCC04N,EGREN,2067.0,38.0625
REGION,EGNGCCC04N,EGREN,2068.0,59.2852
REGION,EGNGCCC04N,EGREN,2069.0,124.796
REGION,EGNGCCC04N,EGREN,2070.0,182.6651
REGION,EGNGCCP01N,EGREN,2015.0,0.0
REGION,EGNGCCP01N,EGREN,2016.0,0.0
REGION,EGNGCCP01N,EGREN,2017.0,0.0
REGION,EGNGCCP01N,EGREN,2018.0,0.0
REGION,EGNGCCP01N,EGREN,2019.0,0.0
REGION,EGNGCCP01N,EGREN,2020.0,0.0
REGION,EGNGCCP01N,EGREN,2021.0,7.7602
REGION,EGNGCCP01N,EGREN,2022.0,7.7967
REGION,EGNGCCP01N,EGREN,2023.0,7.2181
REGION,EGNGCCP01N,EGREN,2024.0,15.7596
REGION,EGNGCCP01N,EGREN,2026.0,16.0077
REGION,EGNGCCP01N,EGREN,2027.0,16.0077
REGION,EGNGCCP01N,EGREN,2028.0,16.0077
REGION,EGNGCCP01N,EGREN,2029.0,16.0077
REGION,EGNGCCP01N,EGREN,2030.0,16.0077
REGION,EGNGCCP01N,EGREN,2031.0,16.0077
REGION,EGNGCCP01N,EGREN,2032.0,16.0077
REGION,EGNGCCP01N,EGREN,2033.0,16.0077
REGION,EGNGCCP01N,EGREN,2034.0,16.0077
REGION,EGNGCCP01N,EGREN,2035.0,42.6871
REGION,EGNGCCP01N,EGREN,2036.0,69.3666
REGION,EGNGCCP01N,EGREN,2037.0,75.525
REGION,EGNGCCP01N,EGREN,2038.0,75.525
REGION,EGNGCCP01N,EGREN,2039.0,75.525
REGION,EGNGCCP01N,EGREN,2040.0,71.1459
REGION,EGNGCCP01N,EGREN,2041.0,73.2629
REGION,EGNGCCP01N,EGREN,2042.0,69.1421
REGION,EGNGCCP01N,EGREN,2043.0,72.1508
REGION,EGNGCCP01N,EGREN,2044.0,48.1875
REGION,EGNGCCP01N,EGREN,2045.0,24.5889
REGION,EGNGCCP01N,EGREN,2046.0,32.6362
REGION,EGNGCCP01N,EGREN,2047.0,47.1496
REGION,EGNGCCP01N,EGREN,2048.0,141.1293
REGION,EGNGCCP01N,EGREN,2049.0,125.6205
REGION,EGNGCCP01N,EGREN,2050.0,100.5499
REGION,EGNGCCP01N,EGREN,2051.0,103.9142
REGION,EGNGCCP01N,EGREN,2052.0,96.8532
REGION,EGNGCCP01N,EGREN,2053.0,114.0757
REGION,EGNGCCP01N,EGREN,2054.0,86.5484
REGION,EGNGCCP01N,EGREN,2055.0,83.6789
REGION,EGNGCCP01N,EGREN,2056.0,103.6219
REGION,EGNGCCP01N,EGREN,2057.0,107.9414
REGION,EGNGCCP01N,EGREN,2058.0,102.0224
REGION,EGNGCCP01N,EGREN,2059.0,87.9787
REGION,EGNGCCP01N,EGREN,2060.0,70.5347
REGION,EGNGCCP01N,EGREN,2061.0,53.0217
REGION,EGNGCCP01N,EGREN,2062.0,44.3146
REGION,EGNGCCP01N,EGREN,2063.0,29.4825
REGION,EGNGCCP01N,EGREN,2064.0,24.8591
REGION,EGNGCCP01N,EGREN,2065.0,12.0198
REGION,EGNGCCP01N,EGREN,2066.0,6.0434
REGION,EGNGCCP01N,EGREN,2067.0,8.7004
REGION,EGNGCCP01O,EGREN,2015.0,0.0
REGION,EGNGCCP01O,EGREN,2016.0,0.0
REGION,EGNGCCP01O,EGREN,2017.0,0.0
REGION,EGNGCCP01O,EGREN,2018.0,0.0
REGION,EGNGCCP01O,EGREN,2019.0,0.0
REGION,EGNGCCP01O,EGREN,2020.0,0.0
REGION,EGNGCCP01O,EGREN,2021.0,10.5828
REGION,EGNGCCP01O,EGREN,2022.0,10.0258
REGION,EGNGCCP01O,EGREN,2023.0,9.4688
REGION,EGNGCCP01O,EGREN,2024.0,8.9118
REGION,EGNGCCP01O,EGREN,2025.0,8.3549
REGION,EGNGCCP01O,EGREN,2026.0,18.381
REGION,EGNGCCP01O,EGREN,2027.0,36.2044
REGION,EGNGCCP01O,EGREN,2028.0,33.4194
REGION,EGNGCCP01O,EGREN,2029.0,30.6345
REGION,EGNGCCP01O,EGREN,2030.0,27.8495
REGION,EGNGCCP01O,EGREN,2031.0,25.0646
REGION,EGNGCCP01O,EGREN,2032.0,22.2796
REGION,EGNGCCP01O,EGREN,2033.0,19.4947
REGION,EGNGCCP01O,EGREN,2034.0,16.7097
REGION,EGNGCCP01O,EGREN,2035.0,13.9248
REGION,EGNGCCP01O,EGREN,2036.0,11.1398
REGION,EGNGCCP01O,EGREN,2037.0,8.3549
REGION,EGNGCCP01O,EGREN,2038.0,5.5699
REGION,EGNGCCP01O,EGREN,2039.0,2.785
REGION,EGNGCCP02N,EGREN,2018.0,0.0
REGION,EGNGCCP02N,EGREN,2019.0,0.0
REGION,EGNGCCP02N,EGREN,2020.0,0.0
REGION,EGNGCCP02N,EGREN,2021.0,173.4562
REGION,EGNGCCP02N,EGREN,2022.0,217.5425
REGION,EGNGCCP02N,EGREN,2023.0,246.0718
REGION,EGNGCCP02N,EGREN,2024.0,256.1228
REGION,EGNGCCP02N,EGREN,2025.0,191.1594
REGION,EGNGCCP02N,EGREN,2026.0,256.1228
REGION,EGNGCCP02N,EGREN,2027.0,256.1228
REGION,EGNGCCP02N,EGREN,2028.0,256.1228
REGION,EGNGCCP02N,EGREN,2029.0,256.1228
REGION,EGNGCCP02N,EGREN,2030.0,256.1228
REGION,EGNGCCP02N,EGREN,2031.0,256.1228
REGION,EGNGCCP02N,EGREN,2032.0,256.1228
REGION,EGNGCCP02N,EGREN,2033.0,256.1228
REGION,EGNGCCP02N,EGREN,2034.0,256.1228
REGION,EGNGCCP02N,EGREN,2035.0,256.1228
REGION,EGNGCCP02N,EGREN,2036.0,282.8022
REGION,EGNGCCP02N,EGREN,2037.0,288.5527
REGION,EGNGCCP02N,EGREN,2038.0,288.5527
REGION,EGNGCCP02N,EGREN,2039.0,288.5527
REGION,EGNGCCP02N,EGREN,2040.0,288.5527
REGION,EGNGCCP02N,EGREN,2041.0,288.5527
REGION,EGNGCCP02N,EGREN,2042.0,288.5527
REGION,EGNGCCP02N,EGREN,2043.0,288.5527
REGION,EGNGCCP02N,EGREN,2044.0,288.5527
REGION,EGNGCCP02N,EGREN,2045.0,288.5527
REGION,EGNGCCP02N,EGREN,2046.0,288.5527
REGION,EGNGCCP02N,EGREN,2047.0,328.092
REGION,EGNGCCP02N,EGREN,2048.0,86.0203
REGION,EGNGCCP02N,EGREN,2049.0,66.548
REGION,EGNGCCP02N,EGREN,2050.0,58.3795
REGION,EGNGCCP02N,EGREN,2051.0,112.4683
REGION,EGNGCCP02N,EGREN,2052.0,105.7065
REGION,EGNGCCP02N,EGREN,2053.0,35.3068
REGION,EGNGCCP02N,EGREN,2054.0,35.3068
REGION,EGNGCCP02N,EGREN,2055.0,54.9931
REGION,EGNGCCP02N,EGREN,2056.0,35.3068
REGION,EGNGCCP02N,EGREN,2057.0,46.3553
REGION,EGNGCCP02N,EGREN,2058.0,35.3068
REGION,EGNGCCP02N,EGREN,2059.0,35.3068
REGION,EGNGCCP02N,EGREN,2060.0,23.4951
REGION,EGNGCCP02N,EGREN,2061.0,23.4951
REGION,EGNGCCP02N,EGREN,2062.0,14.508
REGION,EGNGCCP02N,EGREN,2063.0,29.1075
REGION,EGNGCCP02N,EGREN,2064.0,17.8772
REGION,EGNGCCP02N,EGREN,2065.0,11.6834
REGION,EGNGCCP02N,EGREN,2066.0,16.674
REGION,EGNGCCP02O,EGREN,2015.0,0.0
REGION,EGNGCCP02O,EGREN,2016.0,0.0
REGION,EGNGCCP02O,EGREN,2017.0,0.0
REGION,EGNGCCP02O,EGREN,2018.0,0.0
REGION,EGNGCCP02O,EGREN,2019.0,0.0
REGION,EGNGCCP02O,EGREN,2020.0,0.0
REGION,EGNGCCP02O,EGREN,2021.0,3.6512
REGION,EGNGCCP02O,EGREN,2022.0,3.4591
REGION,EGNGCCP02O,EGREN,2023.0,3.2669
REGION,EGNGCCP02O,EGREN,2024.0,3.0747
REGION,EGNGCCP02O,EGREN,2025.0,2.8826
REGION,EGNGCCP02O,EGREN,2026.0,2.6904
REGION,EGNGCCP02O,EGREN,2027.0,12.4911
REGION,EGNGCCP02O,EGREN,2028.0,11.5302
REGION,EGNGCCP02O,EGREN,2029.0,10.5694
REGION,EGNGCCP02O,EGREN,2030.0,9.6085
REGION,EGNGCCP02O,EGREN,2031.0,8.6477
REGION,EGNGCCP02O,EGREN,2032.0,7.6868
REGION,EGNGCCP02O,EGREN,2033.0,6.726
REGION,EGNGCCP02O,EGREN,2034.0,5.7651
REGION,EGNGCCP02O,EGREN,2035.0,4.8043
REGION,EGNGCCP02O,EGREN,2036.0,3.8434
REGION,EGNGCCP02O,EGREN,2037.0,2.8826
REGION,EGNGCCP02O,EGREN,2038.0,1.9217
REGION,EGNGCCP02O,EGREN,2039.0,0.9609
REGION,EGNGCCP04N,EGREN,2015.0,0.0
REGION,EGNGCCP04N,EGREN,2016.0,0.0
REGION,EGNGCCP04N,EGREN,2017.0,0.0
REGION,EGNGCCP04N,EGREN,2020.0,0.0
REGION,EGNGCCP04N,EGREN,2021.0,168.0806
REGION,EGNGCCP04N,EGREN,2022.0,168.0806
REGION,EGNGCCP04N,EGREN,2023.0,168.0806
REGION,EGNGCCP04N,EGREN,2024.0,168.0806
REGION,EGNGCCP04N,EGREN,2025.0,168.0806
REGION,EGNGCCP04N,EGREN,2026.0,168.0806
REGION,EGNGCCP04N,EGREN,2027.0,168.0806
REGION,EGNGCCP04N,EGREN,2028.0,168.0806
REGION,EGNGCCP04N,EGREN,2029.0,168.0806
REGION,EGNGCCP04N,EGREN,2030.0,168.0806
REGION,EGNGCCP04N,EGREN,2031.0,168.0806
REGION,EGNGCCP04N,EGREN,2032.0,168.0806
REGION,EGNGCCP04N,EGREN,2033.0,168.0806
REGION,EGNGCCP04N,EGREN,2034.0,168.0806
REGION,EGNGCCP04N,EGREN,2035.0,180.2233
REGION,EGNGCCP04N,EGREN,2036.0,191.8159
REGION,EGNGCCP04N,EGREN,2037.0,207.8471
REGION,EGNGCCP04N,EGREN,2038.0,207.8471
REGION,EGNGCCP04N,EGREN,2039.0,207.8471
REGION,EGNGCCP04N,EGREN,2040.0,207.8471
REGION,EGNGCCP04N,EGREN,2041.0,207.8471
REGION,EGNGCCP04N,EGREN,2042.0,207.8471
REGION,EGNGCCP04N,EGREN,2043.0,180.4203
REGION,EGNGCCP04N,EGREN,2044.0,186.8106
REGION,EGNGCCP04N,EGREN,2045.0,178.8408
REGION,EGNGCCP04N,EGREN,2046.0,140.2591
REGION,EGNGCCP04N,EGREN,2047.0,100.2354
REGION,EGNGCCP04N,EGREN,2048.0,103.4527
REGION,EGNGCCP04N,EGREN,2049.0,105.279
REGION,EGNGCCP04N,EGREN,2050.0,119.8049
REGION,EGNGCCP04N,EGREN,2051.0,49.9187
REGION,EGNGCCP04N,EGREN,2052.0,52.7699
REGION,EGNGCCP04N,EGREN,2053.0,91.6316
REGION,EGNGCCP04N,EGREN,2054.0,105.6265
REGION,EGNGCCP04N,EGREN,2055.0,73.8257
REGION,EGNGCCP04N,EGREN,2056.0,73.1488
REGION,EGNGCCP04N,EGREN,2057.0,37.4208
REGION,EGNGCCP04N,EGREN,2058.0,32.1988
REGION,EGNGCCP04N,EGREN,2059.0,25.0277
REGION,EGNGCCP04N,EGREN,2060.0,34.2399
REGION,EGNGCCP04N,EGREN,2061.0,31.7675
REGION,EGNGCCP04N,EGREN,2062.0,30.6391
REGION,EGNGCCP04N,EGREN,2063.0,13.3283
REGION,EGNGCCP04N,EGREN,2064.0,12.5823
REGION,EGNGCCP04N,EGREN,2065.0,15.7852
REGION,EGNGCCP04O,EGREN,2015.0,0.0
REGION,EGNGCCP04O,EGREN,2016.0,0.0
REGION,EGNGCCP04O,EGREN,2017.0,0.0
REGION,EGNGCCP04O,EGREN,2018.0,0.0
REGION,EGNGCCP04O,EGREN,2019.0,0.0
REGION,EGNGCCP04O,EGREN,2020.0,0.0
REGION,EGNGCCP04O,EGREN,2021.0,50.7821
REGION,EGNGCCP04O,EGREN,2022.0,48.1093
REGION,EGNGCCP04O,EGREN,2023.0,45.4366
REGION,EGNGCCP04O,EGREN,2024.0,42.7638
REGION,EGNGCCP04O,EGREN,2025.0,40.0911
REGION,EGNGCCP04O,EGREN,2026.0,37.4184
REGION,EGNGCCP04O,EGREN,2027.0,46.1957
REGION,EGNGCCP04O,EGREN,2028.0,50.5877
REGION,EGNGCCP04O,EGREN,2029.0,59.7623
REGION,EGNGCCP04O,EGREN,2030.0,43.1969
REGION,EGNGCCP04O,EGREN,2031.0,75.1906
REGION,EGNGCCP04O,EGREN,2032.0,103.8646
REGION,EGNGCCP04O,EGREN,2033.0,93.5459
REGION,EGNGCCP04O,EGREN,2034.0,80.1822
REGION,EGNGCCP04O,EGREN,2035.0,66.8185
REGION,EGNGCCP04O,EGREN,2036.0,53.4548
REGION,EGNGCCP04O,EGREN,2037.0,40.0911
REGION,EGNGCCP04O,EGREN,2038.0,26.7274
REGION,EGNGCCP04O,EGREN,2039.0,12.8208
REGION,EGNGGCP02O,EGREN,2015.0,0.0
REGION,EGNGGCP02O,EGREN,2016.0,0.0
REGION,EGNGGCP02O,EGREN,2017.0,0.0
REGION,EGNGGCP02O,EGREN,2018.0,0.0
REGION,EGNGGCP02O,EGREN,2019.0,0.0
REGION,EGNGGCP02O,EGREN,2020.0,0.0
REGION,EGNGGCP02O,EGREN,2021.0,11.1734
REGION,EGNGGCP02O,EGREN,2022.0,10.5853
REGION,EGNGGCP02O,EGREN,2023.0,9.9972
REGION,EGNGGCP02O,EGREN,2024.0,9.4092
REGION,EGNGGCP02O,EGREN,2025.0,8.8211
REGION,EGNGGCP02O,EGREN,2026.0,8.233
REGION,EGNGGCP02O,EGREN,2027.0,7.645
REGION,EGNGGCP02O,EGREN,2028.0,7.0569
REGION,EGNGGCP02O,EGREN,2029.0,6.4688
REGION,EGNGGCP02O,EGREN,2030.0,5.8807
REGION,EGNGGCP02O,EGREN,2031.0,5.2927
REGION,EGNGGCP02O,EGREN,2032.0,4.7046
REGION,EGNGGCP02O,EGREN,2033.0,4.1165
REGION,EGNGGCP02O,EGREN,2034.0,3.5284
REGION,EGNGGCP02O,EGREN,2035.0,2.9404
REGION,EGNGGCP02O,EGREN,2036.0,2.3523
REGION,EGNGGCP02O,EGREN,2037.0,1.7642
REGION,EGNGGCP02O,EGREN,2038.0,1.1761
REGION,EGNGGCP02O,EGREN,2039.0,0.5881
REGION,EGNGGCP04N,EGREN,2039.0,0.8115
REGION,EGNGGCP04N,EGREN,2040.0,3.4186
REGION,EGNGGCP04N,EGREN,2041.0,5.5183
REGION,EGNGGCP04N,EGREN,2042.0,16.332
REGION,EGNGGCP04N,EGREN,2048.0,1.8686
REGION,EGNGGCP04N,EGREN,2049.0,0.9394
REGION,EGNGGCP04N,EGREN,2056.0,5.6765
REGION,EGNGGCP04N,EGREN,2057.0,3.1652
