Latitude (decimal degrees):	10.140
Longitude (decimal degrees):	38.340
Elevation (m):	1414
Radiation database:	PVGIS-SARAH2


Slope: 14 deg. (optimum)
Azimuth: 11 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20190312:1207,594.23,836.78,50.31,32.36,0.41,0.0
20190312:1307,462.33,637.76,36.02,32.61,0.28,0.0
20190312:1407,270.26,378.24,21.47,32.19,0.14,0.0
20190312:1507,51.56,98.03,6.78,30.41,0.21,0.0
20190312:1607,0.0,0.0,0.0,28.92,0.62,0.0
20190312:1707,0.0,0.0,0.0,26.54,1.24,0.0
20190312:1807,0.0,0.0,0.0,25.34,0.97,0.0
20190312:1907,0.0,0.0,0.0,25.88,0.48,0.0
20190312:2007,0.0,0.0,0.0,25.08,0.48,0.0
20190312:2107,0.0,0.0,0.0,24.04,0.48,0.0
20190312:2207,0.0,0.0,0.0,23.1,0.55,0.0
20190312:2307,0.0,0.0,0.0,22.57,0.55,0.0
20190313:0007,0.0,0.0,0.0,21.9,0.62,0.0
20190313:0107,0.0,0.0,0.0,20.94,0.62,0.0
20190313:0207,0.0,0.0,0.0,20.54,0.55,0.0
20190313:0307,0.0,0.0,0.0,20.39,0.34,0.0
20190313:0407,25.37,49.65,6.92,20.15,0.21,0.0
20190313:0507,225.0,309.33,21.61,21.35,0.21,0.0
20190313:0607,429.0,563.61,36.18,23.38,0.28,0.0
20190313:0707,585.63,789.21,50.5,25.76,0.55,0.0
20190313:0807,685.1,963.27,64.12,27.46,0.28,0.0
20190313:0907,740.62,1064.3,74.99,28.52,0.34,0.0
20190313:1007,749.83,1076.45,74.92,29.45,0.62,0.0
20190313:1107,717.59,1014.15,64.01,30.06,0.9,0.0
20190313:1207,606.41,835.47,50.38,30.5,0.97,0.0
20190313:1307,469.09,635.35,36.06,30.48,0.69,0.0
20190313:1407,267.49,368.96,21.48,30.09,0.55,0.0
20190313:1507,52.64,99.58,6.79,28.29,0.28,0.0
20190313:1607,0.0,0.0,0.0,25.98,0.76,0.0
20190313:1707,0.0,0.0,0.0,23.51,0.14,0.0
20190313:1807,0.0,0.0,0.0,22.44,0.69,0.0
20190313:1907,0.0,0.0,0.0,22.25,0.69,0.0
20190313:2007,0.0,0.0,0.0,22.17,0.48,0.0
20190313:2107,0.0,0.0,0.0,21.8,0.55,0.0
20190313:2207,0.0,0.0,0.0,21.33,0.55,0.0
20190313:2307,0.0,0.0,0.0,21.06,0.55,0.0
20190314:0007,0.0,0.0,0.0,20.83,0.62,0.0
20190314:0107,0.0,0.0,0.0,20.24,0.55,0.0
20190314:0207,0.0,0.0,0.0,19.98,0.41,0.0
20190314:0307,0.0,0.0,0.0,19.7,0.34,0.0
20190314:0407,30.66,68.76,7.06,19.39,0.28,0.0
20190314:0507,0.0,0.0,0.0,20.0,0.41,0.0
20190314:0607,443.33,579.43,36.35,23.54,0.76,0.0
20190314:0707,602.27,805.45,50.7,25.98,1.1,0.0
20190314:0807,709.58,981.78,64.38,27.85,1.1,0.0
20190314:0907,763.77,1072.83,75.36,28.78,1.31,0.0
20190314:1007,777.01,1096.67,75.23,29.68,1.45,0.0
20190314:1107,724.8,1015.45,64.15,30.41,1.38,0.0
20190314:1207,625.76,861.79,50.45,30.91,1.24,0.0
20190314:1307,0.0,0.0,0.0,31.0,1.1,0.0
20190314:1407,139.49,196.03,21.5,29.7,1.24,0.0
20190314:1507,12.98,29.62,6.8,28.83,1.1,0.0
20190314:1607,0.0,0.0,0.0,27.67,1.03,0.0
20190314:1707,0.0,0.0,0.0,25.86,0.9,0.0
20190314:1807,0.0,0.0,0.0,25.25,0.83,0.0
20190314:1907,0.0,0.0,0.0,24.18,1.1,0.0
20190314:2007,0.0,0.0,0.0,24.37,0.9,0.0
20190314:2107,0.0,0.0,0.0,24.02,0.69,0.0
20190314:2207,0.0,0.0,0.0,23.6,0.62,0.0
20190314:2307,0.0,0.0,0.0,23.21,0.62,0.0
20190315:0007,0.0,0.0,0.0,22.8,0.69,0.0
20190315:0107,0.0,0.0,0.0,22.62,0.62,0.0
20190315:0207,0.0,0.0,0.0,22.16,0.48,0.0
20190315:0307,0.0,0.0,0.0,21.7,0.41,0.0
20190315:0407,28.7,55.38,7.2,21.3,0.34,0.0
20190315:0507,229.04,314.93,21.91,22.65,0.69,0.0
20190315:0607,439.73,576.38,36.52,25.34,1.24,0.0
20190315:0707,580.04,773.69,50.9,27.74,1.72,0.0
20190315:0807,676.12,921.66,64.64,29.44,2.07,0.0
20190315:0907,770.97,1075.18,75.74,30.31,2.07,0.0
20190315:1007,774.95,1092.7,75.53,31.47,1.93,0.0
20190315:1107,727.19,1023.19,64.28,32.37,1.72,0.0
20190315:1207,624.07,863.15,50.51,32.61,1.52,0.0
20190315:1307,470.26,638.5,36.12,32.55,1.31,0.0
20190315:1407,274.77,380.45,21.51,31.96,1.38,0.0
20190315:1507,53.78,103.58,6.8,30.79,1.72,0.0
20190315:1607,0.0,0.0,0.0,29.14,1.79,0.0
20190315:1707,0.0,0.0,0.0,27.18,1.66,0.0
20190315:1807,0.0,0.0,0.0,25.86,1.1,0.0
20190315:1907,0.0,0.0,0.0,25.13,1.1,0.0
20190315:2007,0.0,0.0,0.0,25.56,0.69,0.0
20190315:2107,0.0,0.0,0.0,24.75,0.48,0.0
20190315:2207,0.0,0.0,0.0,23.97,0.41,0.0
20190315:2307,0.0,0.0,0.0,23.36,0.41,0.0
20190316:0007,0.0,0.0,0.0,22.92,0.48,0.0
20190316:0107,0.0,0.0,0.0,22.5,0.41,0.0
20190316:0207,0.0,0.0,0.0,21.97,0.48,0.0
20190316:0307,0.0,0.0,0.0,21.53,0.55,0.0
20190316:0407,30.06,58.21,7.34,21.13,0.62,0.0
20190316:0507,235.85,322.55,22.06,21.62,0.9,0.0
20190316:0607,445.76,583.54,36.68,25.34,1.38,0.0
20190316:0707,607.26,814.26,51.09,27.59,1.52,0.0
20190316:0807,716.55,990.52,64.89,29.3,1.59,0.0
20190316:0907,767.62,1086.73,76.12,30.46,1.45,0.0
20190316:1007,771.66,1103.42,75.82,31.61,1.38,0.0
20190316:1107,717.66,1017.0,64.41,32.44,1.38,0.0
20190316:1207,617.4,856.8,50.57,32.85,1.38,0.0
20190316:1307,469.89,636.78,36.15,32.68,1.52,0.0
20190316:1407,262.46,362.59,21.52,32.11,1.79,0.0
20190316:1507,42.35,80.68,6.8,30.84,2.07,0.0
20190316:1607,0.0,0.0,0.0,29.13,1.79,0.0
20190316:1707,0.0,0.0,0.0,27.22,1.38,0.0
20190316:1807,0.0,0.0,0.0,26.96,1.03,0.0
20190316:1907,0.0,0.0,0.0,27.15,0.97,0.0
20190316:2007,0.0,0.0,0.0,26.63,0.83,0.0
20190316:2107,0.0,0.0,0.0,25.93,0.83,0.0
20190316:2207,0.0,0.0,0.0,25.18,0.69,0.0
20190316:2307,0.0,0.0,0.0,24.49,0.76,0.0
20190317:0007,0.0,0.0,0.0,23.95,0.76,0.0
20190317:0107,0.0,0.0,0.0,23.46,0.76,0.0
20190317:0207,0.0,0.0,0.0,22.97,0.83,0.0
20190317:0307,0.0,0.0,0.0,22.57,0.83,0.0
20190317:0407,30.01,57.11,7.49,22.13,0.76,0.0
20190317:0507,240.88,329.56,22.21,21.98,1.03,0.0
20190317:0607,455.58,597.36,36.85,25.95,1.59,0.0
20190317:0707,617.36,827.46,51.29,27.82,1.72,0.0
20190317:0807,727.24,1004.87,65.14,29.57,1.79,0.0
20190317:0907,778.8,1102.29,76.49,31.09,1.72,0.0
20190317:1007,778.81,1112.95,76.11,32.32,1.66,0.0
20190317:1107,732.05,1036.37,64.52,33.1,1.72,0.0
20190317:1207,629.38,873.6,50.62,33.42,1.66,0.0
20190317:1307,481.31,654.59,36.17,33.26,1.59,0.0
20190317:1407,269.18,372.46,21.53,32.45,1.86,0.0
20190317:1507,44.66,85.55,6.8,30.94,2.14,0.0
20190317:1607,0.0,0.0,0.0,29.37,1.86,0.0
20190317:1707,0.0,0.0,0.0,27.72,1.79,0.0
20190317:1807,0.0,0.0,0.0,25.62,1.45,0.0
20190317:1907,0.0,0.0,0.0,24.86,1.52,0.0
20190317:2007,0.0,0.0,0.0,25.14,1.31,0.0
20190317:2107,0.0,0.0,0.0,25.7,0.97,0.0
20190317:2207,0.0,0.0,0.0,24.87,0.83,0.0
20190317:2307,0.0,0.0,0.0,24.06,0.83,0.0
20190318:0007,0.0,0.0,0.0,23.27,0.76,0.0
20190318:0107,0.0,0.0,0.0,22.59,0.76,0.0
20190318:0207,0.0,0.0,0.0,22.09,0.83,0.0
20190318:0307,0.0,0.0,0.0,21.54,0.83,0.0
20190318:0407,31.29,59.26,7.63,21.07,0.83,0.0
20190318:0507,235.62,320.8,22.36,21.34,1.03,0.0
20190318:0607,444.59,580.92,37.02,25.46,1.59,0.0
20190318:0707,607.78,812.1,51.48,27.6,1.72,0.0
20190318:0807,714.35,982.2,65.39,29.44,1.86,0.0
20190318:0907,765.11,1077.17,76.87,31.04,1.79,0.0
20190318:1007,767.81,1092.63,76.4,32.14,1.66,0.0
20190318:1107,719.15,1016.81,64.64,33.17,1.66,0.0
20190318:1207,614.68,851.38,50.67,33.53,1.66,0.0
20190318:1307,465.53,631.52,36.19,33.43,1.72,0.0
20190318:1407,260.74,361.67,21.53,32.67,1.79,0.0
20190318:1507,39.84,76.75,6.8,31.63,1.72,0.0
20190318:1607,0.0,0.0,0.0,30.11,1.31,0.0
20190318:1707,0.0,0.0,0.0,27.94,1.31,0.0
20190318:1807,0.0,0.0,0.0,27.23,1.24,0.0
20190318:1907,0.0,0.0,0.0,26.69,1.24,0.0
20190318:2007,0.0,0.0,0.0,26.51,1.17,0.0
20190318:2107,0.0,0.0,0.0,26.71,1.1,0.0
20190318:2207,0.0,0.0,0.0,26.07,1.1,0.0
20190318:2307,0.0,0.0,0.0,25.34,1.03,0.0
20190319:0007,0.0,0.0,0.0,24.51,1.03,0.0
20190319:0107,0.0,0.0,0.0,23.65,0.97,0.0
20190319:0207,0.0,0.0,0.0,22.85,0.9,0.0
20190319:0307,0.0,0.0,0.0,22.25,0.9,0.0
20190319:0407,34.96,67.06,7.77,21.68,0.9,0.0
20190319:0507,243.98,332.59,22.51,21.42,1.1,0.0
20190319:0607,459.25,601.02,37.18,25.56,1.59,0.0
20190319:0707,620.88,830.04,51.67,27.52,1.79,0.0
20190319:0807,731.94,1008.36,65.64,29.45,1.93,0.0
20190319:0907,778.96,1098.76,77.24,31.09,1.86,0.0
20190319:1007,778.17,1108.36,76.67,32.4,1.79,0.0
20190319:1107,729.32,1031.8,64.74,33.36,1.79,0.0
20190319:1207,626.63,868.12,50.71,33.85,1.86,0.0
20190319:1307,469.92,637.57,36.21,33.77,1.93,0.0
20190319:1407,266.19,370.22,21.54,33.3,1.93,0.0
20190319:1507,42.72,83.07,6.79,32.35,1.66,0.0
20190319:1607,0.0,0.0,0.0,30.71,1.1,0.0
20190319:1707,0.0,0.0,0.0,28.8,1.1,0.0
20190319:1807,0.0,0.0,0.0,27.07,1.31,0.0
20190319:1907,0.0,0.0,0.0,26.25,1.45,0.0
20190319:2007,0.0,0.0,0.0,26.98,1.17,0.0
20190319:2107,0.0,0.0,0.0,26.92,0.9,0.0
20190319:2207,0.0,0.0,0.0,26.16,0.76,0.0
20190319:2307,0.0,0.0,0.0,25.3,0.76,0.0
20190320:0007,0.0,0.0,0.0,24.53,0.83,0.0
20190320:0107,0.0,0.0,0.0,23.91,0.76,0.0
20190320:0207,0.0,0.0,0.0,23.15,0.76,0.0
20190320:0307,0.0,0.0,0.0,22.47,0.62,0.0
20190320:0407,35.85,69.98,7.92,21.95,0.62,0.0
20190320:0507,242.1,333.69,22.66,23.18,0.9,0.0
20190320:0607,449.62,591.2,37.34,26.34,1.45,0.0
20190320:0707,607.08,816.81,51.86,28.44,1.59,0.0
20190320:0807,710.6,986.87,65.88,30.25,1.59,0.0
20190320:0907,757.81,1080.85,77.61,31.71,1.38,0.0
20190320:1007,756.02,1090.15,76.94,32.88,1.24,0.0
20190320:1107,708.63,1013.29,64.84,33.7,1.24,0.0
20190320:1207,566.37,787.82,50.75,34.01,1.24,0.0
20190320:1307,390.11,532.57,36.22,34.04,1.17,0.0
20190320:1407,257.48,360.59,21.54,33.39,1.1,0.0
20190320:1507,25.11,50.58,6.79,32.52,0.97,0.0
20190320:1607,0.0,0.0,0.0,31.03,0.62,0.0
20190320:1707,0.0,0.0,0.0,30.06,0.9,0.0
20190320:1807,0.0,0.0,0.0,28.18,1.17,0.0
20190320:1907,0.0,0.0,0.0,27.98,1.03,0.0
20190320:2007,0.0,0.0,0.0,27.58,0.97,0.0
20190320:2107,0.0,0.0,0.0,26.77,0.9,0.0
20190320:2207,0.0,0.0,0.0,26.02,0.76,0.0
20190320:2307,0.0,0.0,0.0,25.3,0.55,0.0
20190321:0007,0.0,0.0,0.0,24.57,0.41,0.0
20190321:0107,0.0,0.0,0.0,23.92,0.41,0.0
20190321:0207,0.0,0.0,0.0,23.41,0.34,0.0
20190321:0307,0.0,0.0,0.0,22.98,0.41,0.0
20190321:0407,35.64,68.31,8.07,22.59,0.34,0.0
20190321:0507,234.42,323.87,22.82,24.13,0.76,0.0
20190321:0607,441.8,583.37,37.51,26.97,1.31,0.0
20190321:0707,597.04,805.64,52.04,29.02,1.52,0.0
20190321:0807,701.7,977.26,66.12,30.82,1.52,0.0
20190321:0907,744.87,1065.02,77.99,32.32,1.31,0.0
20190321:1007,745.5,1079.2,77.21,33.34,1.1,0.0
20190321:1107,699.44,1007.52,64.94,34.13,0.97,0.0
20190321:1207,593.93,837.89,50.79,34.45,0.83,0.0
20190321:1307,454.67,627.28,36.23,34.05,0.69,0.0
20190321:1407,118.9,172.91,21.54,33.62,0.9,0.0
20190321:1507,27.98,55.5,6.78,32.42,1.03,0.0
20190321:1607,0.0,0.0,0.0,30.68,1.52,0.0
20190321:1707,0.0,0.0,0.0,28.23,1.86,0.0
20190321:1807,0.0,0.0,0.0,26.25,0.97,0.0
20190321:1907,0.0,0.0,0.0,26.53,1.03,0.0
20190321:2007,0.0,0.0,0.0,26.19,1.03,0.0
20190321:2107,0.0,0.0,0.0,26.09,0.97,0.0
20190321:2207,0.0,0.0,0.0,25.62,0.83,0.0
20190321:2307,0.0,0.0,0.0,25.08,0.76,0.0
20190322:0007,0.0,0.0,0.0,24.44,0.76,0.0
20190322:0107,0.0,0.0,0.0,23.67,0.69,0.0
20190322:0207,0.0,0.0,0.0,23.05,0.62,0.0
20190322:0307,0.0,0.0,0.0,22.53,0.55,0.0
20190322:0407,0.79,7.9,8.21,22.17,0.41,0.0
20190322:0507,139.77,191.01,22.97,22.46,0.9,0.0
20190322:0607,442.1,581.85,37.67,26.54,1.38,0.0
20190322:0707,601.33,807.75,52.23,28.62,1.66,0.0
20190322:0807,704.1,970.67,66.36,30.29,1.86,0.0
20190322:0907,753.98,1062.32,78.35,31.37,1.72,0.0
20190322:1007,757.05,1081.63,77.46,32.74,1.52,0.0
20190322:1107,705.37,1004.85,65.02,33.66,1.31,0.0
20190322:1207,582.1,810.14,50.82,34.15,1.31,0.0
20190322:1307,384.51,524.34,36.24,34.07,1.24,0.0
20190322:1407,192.03,269.05,21.53,32.77,1.31,0.0
20190322:1507,16.77,36.02,6.78,30.89,1.38,0.0
20190322:1607,0.0,0.0,0.0,29.35,1.59,0.0
20190322:1707,0.0,0.0,0.0,28.1,1.38,0.0
20190322:1807,0.0,0.0,0.0,26.8,1.03,0.0
20190322:1907,0.0,0.0,0.0,26.68,0.62,0.0
20190322:2007,0.0,0.0,0.0,26.11,0.76,0.0
20190322:2107,0.0,0.0,0.0,25.62,0.69,0.0
20190322:2207,0.0,0.0,0.0,25.02,0.62,0.0
20190322:2307,0.0,0.0,0.0,24.44,0.55,0.0
20190323:0007,0.0,0.0,0.0,23.87,0.62,0.0
20190323:0107,0.0,0.0,0.0,23.42,0.62,0.0
20190323:0207,0.0,0.0,0.0,22.96,0.62,0.0
20190323:0307,0.0,0.0,0.0,22.59,0.62,0.0
20190323:0407,36.55,68.15,8.36,22.31,0.62,0.0
20190323:0507,229.1,312.07,23.12,22.66,1.1,0.0
20190323:0607,440.8,578.18,37.83,26.46,1.66,0.0
20190323:0707,595.13,797.07,52.41,28.87,1.93,0.0
20190323:0807,705.28,971.13,66.59,30.68,2.07,0.0
20190323:0907,749.62,1056.71,78.72,32.04,1.86,0.0
20190323:1007,753.83,1075.81,77.71,33.15,1.66,0.0
20190323:1107,704.67,998.87,65.11,33.6,1.52,0.0
20190323:1207,415.62,568.2,50.85,33.73,1.38,0.0
20190323:1307,412.23,560.55,36.25,33.46,1.31,0.0
20190323:1407,151.33,214.78,21.53,32.81,1.17,0.0
20190323:1507,20.72,42.88,6.77,32.13,1.38,0.0
20190323:1607,0.0,0.0,0.0,30.91,1.24,0.0
20190323:1707,0.0,0.0,0.0,28.91,1.17,0.0
20190323:1807,0.0,0.0,0.0,27.51,1.17,0.0
20190323:1907,0.0,0.0,0.0,26.2,1.03,0.0
20190323:2007,0.0,0.0,0.0,26.49,0.69,0.0
20190323:2107,0.0,0.0,0.0,25.91,0.76,0.0
20190323:2207,0.0,0.0,0.0,25.24,0.76,0.0
20190323:2307,0.0,0.0,0.0,24.59,0.69,0.0
20190324:0007,0.0,0.0,0.0,23.97,0.69,0.0
20190324:0107,0.0,0.0,0.0,23.37,0.69,0.0
20190324:0207,0.0,0.0,0.0,22.87,0.62,0.0
20190324:0307,0.0,0.0,0.0,22.48,0.62,0.0
20190324:0407,37.11,68.41,8.5,22.17,0.55,0.0
20190324:0507,234.73,320.92,23.26,22.79,0.83,0.0
20190324:0607,444.24,586.64,37.98,26.84,1.24,0.0
20190324:0707,598.29,808.74,52.59,29.13,1.45,0.0
20190324:0807,698.35,974.37,66.82,31.0,1.45,0.0
20190324:0907,736.47,1054.06,79.08,32.5,1.24,0.0
20190324:1007,727.76,1055.73,77.94,33.34,0.9,0.0
20190324:1107,623.27,889.98,65.18,33.86,0.69,0.0
20190324:1207,485.9,676.11,50.87,34.12,0.69,0.0
20190324:1307,385.12,528.15,36.25,33.83,0.69,0.0
20190324:1407,178.95,253.2,21.52,33.46,0.69,0.0
20190324:1507,33.41,66.27,6.76,32.59,0.55,0.0
20190324:1607,0.0,0.0,0.0,31.17,1.03,0.0
20190324:1707,0.0,0.0,0.0,28.88,1.17,0.0
20190324:1807,0.0,0.0,0.0,29.18,0.76,0.0
20190324:1907,0.0,0.0,0.0,28.43,0.69,0.0
20190324:2007,0.0,0.0,0.0,27.63,0.76,0.0
20190324:2107,0.0,0.0,0.0,26.23,1.03,0.0
20190324:2207,0.0,0.0,0.0,25.65,0.97,0.0
20190324:2307,0.0,0.0,0.0,25.36,0.9,0.0
20190325:0007,0.0,0.0,0.0,24.87,0.83,0.0
20190325:0107,0.0,0.0,0.0,24.38,0.62,0.0
20190325:0207,0.0,0.0,0.0,23.92,0.0,0.0
20190325:0307,0.0,0.0,0.0,23.54,0.41,0.0
20190325:0407,1.21,8.89,8.65,23.03,0.62,0.0
20190325:0507,81.32,118.36,23.41,23.54,0.9,0.0
20190325:0607,389.33,515.45,38.14,27.38,1.1,0.0
20190325:0707,585.57,805.29,52.76,29.34,0.55,0.0
20190325:0807,678.37,965.97,67.04,30.48,0.41,0.0
20190325:0907,731.29,1049.43,79.45,31.21,0.83,0.0
20190325:1007,741.78,1068.37,78.17,31.73,0.9,0.0
20190325:1107,685.8,973.64,65.25,31.9,0.9,0.0
20190325:1207,574.56,795.92,50.89,32.32,0.97,0.0
20190325:1307,423.3,572.42,36.25,31.65,1.03,0.0
20190325:1407,88.06,130.81,21.52,30.84,1.1,0.0
20190325:1507,33.65,66.42,6.75,30.14,1.31,0.0
20190325:1607,0.0,0.0,0.0,28.95,1.45,0.0
20190325:1707,0.0,0.0,0.0,27.78,1.52,0.0
20190325:1807,0.0,0.0,0.0,26.36,1.31,0.0
20190325:1907,0.0,0.0,0.0,25.89,0.9,0.0
20190325:2007,0.0,0.0,0.0,26.04,0.76,0.0
20190325:2107,0.0,0.0,0.0,25.56,0.76,0.0
20190325:2207,0.0,0.0,0.0,25.03,0.41,0.0
20190325:2307,0.0,0.0,0.0,24.42,0.14,0.0
20190326:0007,0.0,0.0,0.0,23.86,0.14,0.0
20190326:0107,0.0,0.0,0.0,23.43,0.28,0.0
20190326:0207,0.0,0.0,0.0,23.08,0.41,0.0
20190326:0307,0.0,0.0,0.0,22.85,0.41,0.0
20190326:0407,24.97,46.6,8.8,22.73,0.28,0.0
20190326:0507,240.49,331.57,23.56,23.63,0.55,0.0
20190326:0607,439.95,585.12,38.3,27.02,0.76,0.0
20190326:0707,588.45,808.63,52.94,29.37,0.62,0.0
20190326:0807,681.3,974.12,67.26,31.04,0.41,0.0
20190326:0907,725.84,1058.78,79.8,31.84,0.41,0.0
20190326:1007,732.02,1075.82,78.39,32.77,0.41,0.0
20190326:1107,679.82,991.82,65.31,33.53,0.28,0.0
20190326:1207,582.95,826.9,50.91,33.77,0.34,0.0
20190326:1307,335.0,461.0,36.25,34.06,0.41,0.0
20190326:1407,203.34,287.35,21.51,33.36,0.41,0.0
20190326:1507,7.23,20.73,6.74,32.53,0.55,0.0
20190326:1607,0.0,0.0,0.0,31.14,0.34,0.0
20190326:1707,0.0,0.0,0.0,29.75,0.55,0.0
20190326:1807,0.0,0.0,0.0,27.74,0.34,0.0
20190326:1907,0.0,0.0,0.0,27.46,1.03,0.0
20190326:2007,0.0,0.0,0.0,26.3,1.17,0.0
20190326:2107,0.0,0.0,0.0,26.04,1.17,0.0
20190326:2207,0.0,0.0,0.0,26.39,0.97,0.0
20190326:2307,0.0,0.0,0.0,25.81,0.9,0.0
20190327:0007,0.0,0.0,0.0,25.24,0.9,0.0
20190327:0107,0.0,0.0,0.0,24.42,0.97,0.0
20190327:0207,0.0,0.0,0.0,23.88,0.83,0.0
20190327:0307,0.0,0.0,0.0,23.37,0.69,0.0
20190327:0407,40.78,76.07,8.94,23.09,0.69,0.0
20190327:0507,240.38,329.77,23.71,23.6,1.17,0.0
20190327:0607,441.92,581.05,38.45,26.85,1.59,0.0
20190327:0707,592.88,794.01,53.11,28.41,1.72,0.0
20190327:0807,699.59,960.86,67.48,29.78,1.86,0.0
20190327:0907,749.37,1050.15,80.16,31.42,1.93,0.0
20190327:1007,754.9,1067.05,78.59,32.19,1.79,0.0
20190327:1107,697.16,982.98,65.36,33.32,1.59,0.0
20190327:1207,581.86,804.01,50.92,33.4,1.45,0.0
20190327:1307,431.87,587.29,36.24,33.0,1.17,0.0
20190327:1407,212.8,295.52,21.5,31.85,2.14,0.0
20190327:1507,41.25,81.61,6.73,28.57,1.79,0.0
20190327:1607,0.0,0.0,0.0,26.23,1.24,0.0
20190327:1707,0.0,0.0,0.0,25.04,0.83,0.0
20190327:1807,0.0,0.0,0.0,24.47,0.62,0.0
20190327:1907,0.0,0.0,0.0,24.44,0.28,0.0
20190327:2007,0.0,0.0,0.0,24.23,0.14,0.0
20190327:2107,0.0,0.0,0.0,23.88,0.34,0.0
20190327:2207,0.0,0.0,0.0,23.5,0.41,0.0
20190327:2307,0.0,0.0,0.0,22.97,0.48,0.0
20190328:0007,0.0,0.0,0.0,22.52,0.55,0.0
20190328:0107,0.0,0.0,0.0,22.07,0.76,0.0
20190328:0207,0.0,0.0,0.0,21.7,0.83,0.0
20190328:0307,0.0,0.0,0.0,21.36,0.9,0.0
20190328:0407,37.87,65.84,9.09,21.02,0.9,0.0
20190328:0507,220.92,297.84,23.85,22.01,1.17,0.0
20190328:0607,442.76,576.72,38.6,24.79,1.52,0.0
20190328:0707,595.98,795.65,53.27,27.48,1.66,0.0
20190328:0807,708.47,971.91,67.68,28.82,1.72,0.0
20190328:0907,748.34,1049.61,80.51,30.21,1.59,0.0
20190328:1007,739.9,1049.29,78.79,31.72,1.45,0.0
20190328:1107,670.93,943.87,65.41,32.77,1.38,0.0
20190328:1207,598.51,831.32,50.93,33.26,1.24,0.0
20190328:1307,415.22,565.39,36.24,33.2,1.1,0.0
20190328:1407,251.8,353.14,21.49,32.61,1.24,0.0
20190328:1507,42.87,87.28,6.72,31.03,1.17,0.0
20190328:1607,0.0,0.0,0.0,28.87,1.72,0.0
20190328:1707,0.0,0.0,0.0,27.4,1.24,0.0
20190328:1807,0.0,0.0,0.0,26.07,0.9,0.0
20190328:1907,0.0,0.0,0.0,24.65,0.9,0.0
20190328:2007,0.0,0.0,0.0,23.81,1.03,0.0
20190328:2107,0.0,0.0,0.0,22.94,1.1,0.0
20190328:2207,0.0,0.0,0.0,22.46,1.03,0.0
20190328:2307,0.0,0.0,0.0,22.15,0.9,0.0
20190329:0007,0.0,0.0,0.0,21.6,0.83,0.0
20190329:0107,0.0,0.0,0.0,21.25,0.76,0.0
20190329:0207,0.0,0.0,0.0,21.07,0.69,0.0
20190329:0307,0.0,0.0,0.0,20.78,0.55,0.0
20190329:0407,44.38,82.68,9.23,20.71,0.41,0.0
20190329:0507,248.67,340.73,24.0,22.08,0.41,0.0
20190329:0607,453.8,598.1,38.75,24.68,0.62,0.0
20190329:0707,600.34,811.85,53.44,26.96,0.83,0.0
20190329:0807,699.81,975.21,67.89,28.43,0.9,0.0
20190329:0907,737.68,1052.98,80.85,29.73,0.76,0.0
20190329:1007,732.74,1051.73,78.98,30.77,0.76,0.0
20190329:1107,686.78,979.65,65.45,31.69,0.69,0.0
20190329:1207,582.03,813.72,50.93,32.46,0.62,0.0
20190329:1307,432.71,587.7,36.23,32.49,1.1,0.0
20190329:1407,249.47,349.32,21.47,31.51,0.76,0.0
20190329:1507,38.57,77.89,6.71,30.7,0.62,0.0
20190329:1607,0.0,0.0,0.0,29.62,0.28,0.0
20190329:1707,0.0,0.0,0.0,28.07,0.69,0.0
20190329:1807,0.0,0.0,0.0,26.23,0.48,0.0
20190329:1907,0.0,0.0,0.0,26.42,0.34,0.0
20190329:2007,0.0,0.0,0.0,25.91,0.41,0.0
20190329:2107,0.0,0.0,0.0,25.26,0.62,0.0
20190329:2207,0.0,0.0,0.0,24.72,0.55,0.0
20190329:2307,0.0,0.0,0.0,24.22,0.48,0.0
20190330:0007,0.0,0.0,0.0,23.72,0.41,0.0
20190330:0107,0.0,0.0,0.0,23.43,0.41,0.0
20190330:0207,0.0,0.0,0.0,22.95,0.41,0.0
20190330:0307,0.0,0.0,0.0,22.56,0.41,0.0
20190330:0407,44.03,78.79,9.38,22.29,0.41,0.0
20190330:0507,237.0,322.99,24.14,22.78,0.83,0.0
20190330:0607,388.19,510.72,38.89,26.41,1.24,0.0
20190330:0707,596.09,802.94,53.6,28.54,1.45,0.0
20190330:0807,689.11,954.57,68.09,30.26,1.52,0.0
20190330:0907,737.5,1046.42,81.19,31.68,1.38,0.0
20190330:1007,728.61,1050.1,79.15,32.69,0.97,0.0
20190330:1107,679.23,977.06,65.49,33.11,0.62,0.0
20190330:1207,559.65,779.25,50.94,33.41,0.9,0.0
20190330:1307,430.41,588.83,36.22,33.02,0.76,0.0
20190330:1407,192.67,271.78,21.46,32.3,0.34,0.0
20190330:1507,21.17,43.86,6.7,31.01,0.76,0.0
20190330:1607,0.0,0.0,0.0,28.44,0.41,0.0
20190330:1707,0.0,0.0,0.0,26.33,0.48,0.0
20190330:1807,0.0,0.0,0.0,24.87,0.55,0.0
20190330:1907,0.0,0.0,0.0,26.72,0.14,0.0
20190330:2007,0.0,0.0,0.0,25.95,0.48,0.0
20190330:2107,0.0,0.0,0.0,25.48,0.69,0.0
20190330:2207,0.0,0.0,0.0,24.98,0.69,0.0
20190330:2307,0.0,0.0,0.0,24.35,0.55,0.0
