r,t,y,TotalCapacityAnnual
REGION,ETSOV1F01X,2055, 4.1571465124199541e+01
REGION,ETSOV1F01X,2056, 4.4571465124199541e+01
REGION,ETSOV1F01X,2057, 4.7571465124199541e+01
REGION,ETSOV1F01X,2058, 5.0571465124199541e+01
REGION,ETSOV1F01X,2059, 5.3571465124199541e+01
REGION,ETSOV1F01X,2060, 5.6571465124199541e+01
REGION,ETSOV1F01X,2061, 5.9281953593083287e+01
REGION,ETSOV1F01X,2062, 59.803567632375
REGION,ETSOV1F01X,2063, 5.9987374418639781e+01
REGION,ETSOV1F01X,2064, 60
REGION,ETSOV1F01X,2065, 60
REGION,ETSOV1F01X,2066, 60
REGION,ETSOV1F01X,2067, 60
REGION,ETSOV1F01X,2068, 60
REGION,ETSOV1F01X,2069, 60
REGION,ETSOV1F01X,2070, 60
REGION,ETSOV2F01X,2046, 4.2903245406262008e-01
REGION,ETSOV2F01X,2047, 0.92903245406262
REGION,ETSOV2F01X,2048, 1.42903245406262
REGION,ETSOV2F01X,2049, 1.92903245406262
REGION,ETSOV2F01X,2050, 2.4290324540626202e+00
REGION,ETSOV2F01X,2051, 2.5133259252188664e+00
REGION,ETSOV2F01X,2052, 2.6714541776427865e+00
REGION,ETSOV2F01X,2053, 2.9055765508255638e+00
REGION,ETSOV2F01X,2054, 3.2178143267539365e+00
REGION,ETSOV2F01X,2055, 3.6104095216460674e+00
REGION,ETSOV2F01X,2056, 4.1104095216460674e+00
REGION,ETSOV2F01X,2057, 4.6104095216460665e+00
REGION,ETSOV2F01X,2058, 5.1104095216460665e+00
REGION,ETSOV2F01X,2059, 5.6104095216460665e+00
REGION,ETSOV2F01X,2060, 6.1104095216460665e+00
REGION,ETSOV2F01X,2061, 6.6104095216460665e+00
REGION,ETSOV2F01X,2062, 7.1104095216460665e+00
REGION,ETSOV2F01X,2063, 7.6104095216460665e+00
REGION,ETSOV2F01X,2064, 8.1104095216460674e+00
REGION,ETSOV2F01X,2065, 8.6104095216460674e+00
REGION,ETSOV2F01X,2066, 8.6813770675834476e+00
REGION,ETSOV2F01X,2067, 8.6813770675834476e+00
REGION,ETSOV2F01X,2068, 8.6813770675834476e+00
REGION,ETSOV2F01X,2069, 8.6813770675834476e+00
REGION,ETSOV2F01X,2070, 8.6813770675834476e+00
REGION,SDWA00000X,2015, 3.1418080800629741e+03
REGION,SDWA00000X,2016, 3.1418080800629741e+03
REGION,SDWA00000X,2017, 3.1418080800629741e+03
REGION,SDWA00000X,2018, 3.1418080800629741e+03
REGION,SDWA00000X,2019, 3.1418080800629741e+03
REGION,SDWA00000X,2020, 3.1418080800629741e+03
REGION,SDWA00000X,2021, 3.1418080800629741e+03
REGION,SDWA00000X,2022, 7.1982798222443625e+03
REGION,SDWA00000X,2023, 7.1982798222443625e+03
REGION,SDWA00000X,2024, 7.1982798222443625e+03
REGION,SDWA00000X,2025, 7.1982798222443625e+03
REGION,SDWA00000X,2026, 7.1982798222443625e+03
REGION,SDWA00000X,2027, 7.1982798222443625e+03
REGION,SDWA00000X,2028, 7.1982798222443625e+03
REGION,SDWA00000X,2029, 7.1982798222443625e+03
REGION,SDWA00000X,2030, 7.1982798222443625e+03
REGION,SDWA00000X,2031, 7.1982798222443625e+03
REGION,SDWA00000X,2032, 7.1982798222443625e+03
REGION,SDWA00000X,2033, 7.1982798222443625e+03
REGION,SDWA00000X,2034, 7.1982798222443625e+03
REGION,SDWA00000X,2035, 7.1982798222443625e+03
REGION,SDWA00000X,2036, 7.1982798222443625e+03
REGION,SDWA00000X,2037, 7.1982798222443625e+03
REGION,SDWA00000X,2038, 7.1982798222443625e+03
REGION,SDWA00000X,2039, 7.1982798222443625e+03
REGION,SDWA00000X,2040, 8.0718144002428144e+03
REGION,SDWA00000X,2041, 1.0807081440024280e+05
REGION,SDWA00000X,2042, 2.0806981440024282e+05
REGION,SDWA00000X,2043, 3.0806881440024282e+05
REGION,SDWA00000X,2044, 4.0806781440024282e+05
REGION,SDWA00000X,2045, 5.0806681440024282e+05
REGION,SDWA00000X,2046, 6.0806581440024276e+05
REGION,SDWA00000X,2047, 7.0806481440024276e+05
REGION,SDWA00000X,2048, 8.0806381440024276e+05
REGION,SDWA00000X,2049, 9.0806281440024276e+05
REGION,SDWA00000X,2050, 1.0080618144002428e+06
REGION,SDWA00000X,2051, 1.1080608144002429e+06
REGION,SDWA00000X,2052, 1.2080598144002429e+06
REGION,SDWA00000X,2053, 1.3080588144002429e+06
REGION,SDWA00000X,2054, 1.4080578144002429e+06
REGION,SDWA00000X,2055, 1.5080568144002429e+06
REGION,SDWA00000X,2056, 1.6080558144002429e+06
REGION,SDWA00000X,2057, 1.7080548144002429e+06
REGION,SDWA00000X,2058, 1.8080538144002429e+06
REGION,SDWA00000X,2059, 1.9080528144002429e+06
REGION,SDWA00000X,2060, 2.0080518144002429e+06
REGION,SDWA00000X,2061, 2.1080508144002431e+06
REGION,SDWA00000X,2062, 2.2080498144002431e+06
REGION,SDWA00000X,2063, 2.3080488144002431e+06
REGION,SDWA00000X,2064, 2.4080478144002431e+06
REGION,SDWA00000X,2065, 2.5080468144002431e+06
REGION,SDWA00000X,2066, 2.6080458144002431e+06
REGION,SDWA00000X,2067, 2.7080448144002431e+06
REGION,SDWA00000X,2068, 2.8080438144002431e+06
REGION,SDWA00000X,2069, 2.9080428144002431e+06
REGION,SDWA00000X,2070, 3.0080418144002431e+06
REGION,SDFW00P00X,2015, 99999
REGION,SDFW00P00X,2016, 99999
REGION,SDFW00P00X,2017, 99999
REGION,SDFW00P00X,2018, 99999
REGION,SDFW00P00X,2019, 99999
REGION,SDFW00P00X,2020, 99999
REGION,SDFW00P00X,2021, 99999
REGION,SDFW00P00X,2022, 99999
REGION,SDFW00P00X,2023, 99999
REGION,SDFW00P00X,2024, 99999
REGION,SDFW00P00X,2025, 99999
REGION,SDFW00P00X,2026, 99999
REGION,SDFW00P00X,2027, 99999
REGION,SDFW00P00X,2028, 99999
REGION,SDFW00P00X,2029, 99999
REGION,SDFW00P00X,2030, 99999
REGION,SDFW00P00X,2031, 99999
REGION,SDFW00P00X,2032, 99999
REGION,SDFW00P00X,2033, 99999
REGION,SDFW00P00X,2034, 99999
REGION,SDFW00P00X,2035, 99999
REGION,SDFW00P00X,2036, 99999
REGION,SDFW00P00X,2037, 99999
REGION,SDFW00P00X,2038, 99999
REGION,SDFW00P00X,2039, 99999
REGION,SDFW00P00X,2040, 99999
REGION,SDFW00P00X,2041, 99999
REGION,SDFW00P00X,2042, 99999
REGION,SDFW00P00X,2043, 99999
REGION,SDFW00P00X,2044, 99999
REGION,SDFW00P00X,2045, 99999
REGION,SDFW00P00X,2046, 99999
REGION,SDFW00P00X,2047, 99999
REGION,SDFW00P00X,2048, 99999
REGION,SDFW00P00X,2049, 99999
REGION,SDFW00P00X,2050, 99999
REGION,SDFW00P00X,2051, 99999
REGION,SDFW00P00X,2052, 99999
REGION,SDFW00P00X,2053, 99999
REGION,SDFW00P00X,2054, 99999
REGION,SDFW00P00X,2055, 99999
REGION,SDFW00P00X,2056, 99999
REGION,SDFW00P00X,2057, 99999
REGION,SDFW00P00X,2058, 99999
REGION,SDFW00P00X,2059, 99999
REGION,SDFW00P00X,2060, 99999
REGION,SDFW00P00X,2061, 99999
REGION,SDFW00P00X,2062, 99999
REGION,SDFW00P00X,2063, 99999
REGION,SDFW00P00X,2064, 99999
REGION,SDFW00P00X,2065, 99999
REGION,SDFW00P00X,2066, 99999
REGION,SDFW00P00X,2067, 99999
REGION,SDFW00P00X,2068, 99999
REGION,SDFW00P00X,2069, 99999
REGION,SDFW00P00X,2070, 99999
REGION,SDCO00P00X,2015, 99999
REGION,SDCO00P00X,2016, 99999
REGION,SDCO00P00X,2017, 99999
REGION,SDCO00P00X,2018, 99999
REGION,SDCO00P00X,2019, 99999
REGION,SDCO00P00X,2020, 99999
REGION,SDCO00P00X,2021, 99999
REGION,SDCO00P00X,2022, 99999
REGION,SDCO00P00X,2023, 99999
REGION,SDCO00P00X,2024, 99999
REGION,SDCO00P00X,2025, 99999
REGION,SDCO00P00X,2026, 99999
REGION,SDCO00P00X,2027, 99999
REGION,SDCO00P00X,2028, 99999
REGION,SDCO00P00X,2029, 99999
REGION,SDCO00P00X,2030, 99999
REGION,SDCO00P00X,2031, 99999
REGION,SDCO00P00X,2032, 99999
REGION,SDCO00P00X,2033, 99999
REGION,SDCO00P00X,2034, 99999
REGION,SDCO00P00X,2035, 99999
REGION,SDCO00P00X,2036, 99999
REGION,SDCO00P00X,2037, 99999
REGION,SDCO00P00X,2038, 99999
REGION,SDCO00P00X,2039, 99999
REGION,SDCO00P00X,2040, 99999
REGION,SDCO00P00X,2041, 99999
REGION,SDCO00P00X,2042, 99999
REGION,SDCO00P00X,2043, 99999
REGION,SDCO00P00X,2044, 99999
REGION,SDCO00P00X,2045, 99999
REGION,SDCO00P00X,2046, 99999
REGION,SDCO00P00X,2047, 99999
REGION,SDCO00P00X,2048, 99999
REGION,SDCO00P00X,2049, 99999
REGION,SDCO00P00X,2050, 99999
REGION,SDCO00P00X,2051, 99999
REGION,SDCO00P00X,2052, 99999
REGION,SDCO00P00X,2053, 99999
REGION,SDCO00P00X,2054, 99999
REGION,SDCO00P00X,2055, 99999
REGION,SDCO00P00X,2056, 99999
REGION,SDCO00P00X,2057, 99999
REGION,SDCO00P00X,2058, 99999
REGION,SDCO00P00X,2059, 99999
REGION,SDCO00P00X,2060, 99999
REGION,SDCO00P00X,2061, 99999
REGION,SDCO00P00X,2062, 99999
REGION,SDCO00P00X,2063, 99999
REGION,SDCO00P00X,2064, 99999
REGION,SDCO00P00X,2065, 99999
REGION,SDCO00P00X,2066, 99999
REGION,SDCO00P00X,2067, 99999
REGION,SDCO00P00X,2068, 99999
REGION,SDCO00P00X,2069, 99999
REGION,SDCO00P00X,2070, 99999
REGION,SDLF00P00X,2015, 99999
REGION,SDLF00P00X,2016, 199998
REGION,SDLF00P00X,2017, 299997
REGION,SDLF00P00X,2018, 399996
REGION,SDLF00P00X,2019, 499995
REGION,SDLF00P00X,2020, 599994
REGION,SDLF00P00X,2021, 699993
REGION,SDLF00P00X,2022, 799992
REGION,SDLF00P00X,2023, 899991
REGION,SDLF00P00X,2024, 999990
REGION,SDLF00P00X,2025, 1099989
REGION,SDLF00P00X,2026, 1199988
REGION,SDLF00P00X,2027, 1299987
REGION,SDLF00P00X,2028, 1399986
REGION,SDLF00P00X,2029, 1499985
REGION,SDLF00P00X,2030, 1599984
REGION,SDLF00P00X,2031, 1699983
REGION,SDLF00P00X,2032, 1799982
REGION,SDLF00P00X,2033, 1899981
REGION,SDLF00P00X,2034, 1999980
REGION,SDLF00P00X,2035, 2099979
REGION,SDLF00P00X,2036, 2199978
REGION,SDLF00P00X,2037, 2299977
REGION,SDLF00P00X,2038, 2399976
REGION,SDLF00P00X,2039, 2499975
REGION,SDLF00P00X,2040, 2599974
REGION,SDLF00P00X,2041, 2699973
REGION,SDLF00P00X,2042, 2799972
REGION,SDLF00P00X,2043, 2899971
REGION,SDLF00P00X,2044, 2999970
REGION,SDLF00P00X,2045, 3099969
REGION,SDLF00P00X,2046, 3199968
REGION,SDLF00P00X,2047, 3299967
REGION,SDLF00P00X,2048, 3399966
REGION,SDLF00P00X,2049, 3499965
REGION,SDLF00P00X,2050, 3599964
REGION,SDLF00P00X,2051, 3699963
REGION,SDLF00P00X,2052, 3799962
REGION,SDLF00P00X,2053, 3899961
REGION,SDLF00P00X,2054, 3999960
REGION,SDLF00P00X,2055, 4099959
REGION,SDLF00P00X,2056, 4199958
REGION,SDLF00P00X,2057, 4299957
REGION,SDLF00P00X,2058, 4399956
REGION,SDLF00P00X,2059, 4499955
REGION,SDLF00P00X,2060, 4599954
REGION,SDLF00P00X,2061, 4699953
REGION,SDLF00P00X,2062, 4799952
REGION,SDLF00P00X,2063, 4899951
REGION,SDLF00P00X,2064, 4999950
REGION,SDLF00P00X,2065, 5099949
REGION,SDLF00P00X,2066, 5199948
REGION,SDLF00P00X,2067, 5299947
REGION,SDLF00P00X,2068, 5399946
REGION,SDLF00P00X,2069, 5499945
REGION,SDLF00P00X,2070, 5599944
REGION,SDHF00P00X,2015, 99999
REGION,SDHF00P00X,2016, 199998
REGION,SDHF00P00X,2017, 299997
REGION,SDHF00P00X,2018, 399996
REGION,SDHF00P00X,2019, 499995
REGION,SDHF00P00X,2020, 599994
REGION,SDHF00P00X,2021, 699993
REGION,SDHF00P00X,2022, 799992
REGION,SDHF00P00X,2023, 899991
REGION,SDHF00P00X,2024, 999990
REGION,SDHF00P00X,2025, 1099989
REGION,SDHF00P00X,2026, 1199988
REGION,SDHF00P00X,2027, 1299987
REGION,SDHF00P00X,2028, 1399986
REGION,SDHF00P00X,2029, 1499985
REGION,SDHF00P00X,2030, 1599984
REGION,SDHF00P00X,2031, 1699983
REGION,SDHF00P00X,2032, 1799982
REGION,SDHF00P00X,2033, 1899981
REGION,SDHF00P00X,2034, 1999980
REGION,SDHF00P00X,2035, 2099979
REGION,SDHF00P00X,2036, 2199978
REGION,SDHF00P00X,2037, 2299977
REGION,SDHF00P00X,2038, 2399976
REGION,SDHF00P00X,2039, 2499975
REGION,SDHF00P00X,2040, 2599974
REGION,SDHF00P00X,2041, 2699973
REGION,SDHF00P00X,2042, 2799972
REGION,SDHF00P00X,2043, 2899971
REGION,SDHF00P00X,2044, 2999970
REGION,SDHF00P00X,2045, 3099969
REGION,SDHF00P00X,2046, 3199968
REGION,SDHF00P00X,2047, 3299967
REGION,SDHF00P00X,2048, 3399966
REGION,SDHF00P00X,2049, 3499965
REGION,SDHF00P00X,2050, 3599964
REGION,SDHF00P00X,2051, 3699963
REGION,SDHF00P00X,2052, 3799962
REGION,SDHF00P00X,2053, 3899961
REGION,SDHF00P00X,2054, 3999960
REGION,SDHF00P00X,2055, 4099959
REGION,SDHF00P00X,2056, 4199958
REGION,SDHF00P00X,2057, 4299957
REGION,SDHF00P00X,2058, 4399956
REGION,SDHF00P00X,2059, 4499955
REGION,SDHF00P00X,2060, 4599954
REGION,SDHF00P00X,2061, 4699953
REGION,SDHF00P00X,2062, 4799952
REGION,SDHF00P00X,2063, 4899951
REGION,SDHF00P00X,2064, 4999950
REGION,SDHF00P00X,2065, 5099949
REGION,SDHF00P00X,2066, 5199948
REGION,SDHF00P00X,2067, 5299947
REGION,SDHF00P00X,2068, 5399946
REGION,SDHF00P00X,2069, 5499945
REGION,SDHF00P00X,2070, 5599944
REGION,SDCR00P00X,2015, 99999
REGION,SDCR00P00X,2016, 199998
REGION,SDCR00P00X,2017, 299997
REGION,SDCR00P00X,2018, 399996
REGION,SDCR00P00X,2019, 499995
REGION,SDCR00P00X,2020, 599994
REGION,SDCR00P00X,2021, 699993
REGION,SDCR00P00X,2022, 799992
REGION,SDCR00P00X,2023, 899991
REGION,SDCR00P00X,2024, 999990
REGION,SDCR00P00X,2025, 1099989
REGION,SDCR00P00X,2026, 1199988
REGION,SDCR00P00X,2027, 1299987
REGION,SDCR00P00X,2028, 1399986
REGION,SDCR00P00X,2029, 1499985
REGION,SDCR00P00X,2030, 1599984
REGION,SDCR00P00X,2031, 1699983
REGION,SDCR00P00X,2032, 1799982
REGION,SDCR00P00X,2033, 1899981
REGION,SDCR00P00X,2034, 1999980
REGION,SDCR00P00X,2035, 2099979
REGION,SDCR00P00X,2036, 2199978
REGION,SDCR00P00X,2037, 2299977
REGION,SDCR00P00X,2038, 2399976
REGION,SDCR00P00X,2039, 2499975
REGION,SDCR00P00X,2040, 2599974
REGION,SDCR00P00X,2041, 2699973
REGION,SDCR00P00X,2042, 2799972
REGION,SDCR00P00X,2043, 2899971
REGION,SDCR00P00X,2044, 2999970
REGION,SDCR00P00X,2045, 3099969
REGION,SDCR00P00X,2046, 3199968
REGION,SDCR00P00X,2047, 3299967
REGION,SDCR00P00X,2048, 3399966
REGION,SDCR00P00X,2049, 3499965
REGION,SDCR00P00X,2050, 3599964
REGION,SDCR00P00X,2051, 3699963
REGION,SDCR00P00X,2052, 3799962
REGION,SDCR00P00X,2053, 3899961
REGION,SDCR00P00X,2054, 3999960
REGION,SDCR00P00X,2055, 4099959
REGION,SDCR00P00X,2056, 4199958
REGION,SDCR00P00X,2057, 4299957
REGION,SDCR00P00X,2058, 4399956
REGION,SDCR00P00X,2059, 4499955
REGION,SDCR00P00X,2060, 4599954
REGION,SDCR00P00X,2061, 4699953
REGION,SDCR00P00X,2062, 4799952
REGION,SDCR00P00X,2063, 4899951
REGION,SDCR00P00X,2064, 4999950
REGION,SDCR00P00X,2065, 5099949
REGION,SDCR00P00X,2066, 5199948
REGION,SDCR00P00X,2067, 5299947
REGION,SDCR00P00X,2068, 5399946
REGION,SDCR00P00X,2069, 5499945
REGION,SDCR00P00X,2070, 5599944
REGION,SDNG00P00X,2015, 99999
REGION,SDNG00P00X,2016, 199998
REGION,SDNG00P00X,2017, 299997
REGION,SDNG00P00X,2018, 399996
REGION,SDNG00P00X,2019, 499995
REGION,SDNG00P00X,2020, 599994
REGION,SDNG00P00X,2021, 699993
REGION,SDNG00P00X,2022, 799992
REGION,SDNG00P00X,2023, 899991
REGION,SDNG00P00X,2024, 999990
REGION,SDNG00P00X,2025, 1099989
REGION,SDNG00P00X,2026, 1199988
REGION,SDNG00P00X,2027, 1299987
REGION,SDNG00P00X,2028, 1399986
REGION,SDNG00P00X,2029, 1499985
REGION,SDNG00P00X,2030, 1599984
REGION,SDNG00P00X,2031, 1699983
REGION,SDNG00P00X,2032, 1799982
REGION,SDNG00P00X,2033, 1899981
REGION,SDNG00P00X,2034, 1999980
REGION,SDNG00P00X,2035, 2099979
REGION,SDNG00P00X,2036, 2199978
REGION,SDNG00P00X,2037, 2299977
REGION,SDNG00P00X,2038, 2399976
REGION,SDNG00P00X,2039, 2499975
REGION,SDNG00P00X,2040, 2599974
REGION,SDNG00P00X,2041, 2699973
REGION,SDNG00P00X,2042, 2799972
REGION,SDNG00P00X,2043, 2899971
REGION,SDNG00P00X,2044, 2999970
REGION,SDNG00P00X,2045, 3099969
REGION,SDNG00P00X,2046, 3199968
REGION,SDNG00P00X,2047, 3299967
REGION,SDNG00P00X,2048, 3399966
REGION,SDNG00P00X,2049, 3499965
REGION,SDNG00P00X,2050, 3599964
REGION,SDNG00P00X,2051, 3699963
REGION,SDNG00P00X,2052, 3799962
REGION,SDNG00P00X,2053, 3899961
REGION,SDNG00P00X,2054, 3999960
REGION,SDNG00P00X,2055, 4099959
REGION,SDNG00P00X,2056, 4199958
REGION,SDNG00P00X,2057, 4299957
REGION,SDNG00P00X,2058, 4399956
REGION,SDNG00P00X,2059, 4499955
REGION,SDNG00P00X,2060, 4599954
REGION,SDNG00P00X,2061, 4699953
REGION,SDNG00P00X,2062, 4799952
REGION,SDNG00P00X,2063, 4899951
REGION,SDNG00P00X,2064, 4999950
REGION,SDNG00P00X,2065, 5099949
REGION,SDNG00P00X,2066, 5199948
REGION,SDNG00P00X,2067, 5299947
REGION,SDNG00P00X,2068, 5399946
REGION,SDNG00P00X,2069, 5499945
REGION,SDNG00P00X,2070, 5599944
REGION,SDBM00I00X,2015, 99999
REGION,SDBM00I00X,2016, 199998
REGION,SDBM00I00X,2017, 299997
REGION,SDBM00I00X,2018, 399996
REGION,SDBM00I00X,2019, 499995
REGION,SDBM00I00X,2020, 599994
REGION,SDBM00I00X,2021, 699993
REGION,SDBM00I00X,2022, 799992
REGION,SDBM00I00X,2023, 899991
REGION,SDBM00I00X,2024, 999990
REGION,SDBM00I00X,2025, 1099989
REGION,SDBM00I00X,2026, 1199988
REGION,SDBM00I00X,2027, 1299987
REGION,SDBM00I00X,2028, 1399986
REGION,SDBM00I00X,2029, 1499985
REGION,SDBM00I00X,2030, 1599984
REGION,SDBM00I00X,2031, 1699983
REGION,SDBM00I00X,2032, 1799982
REGION,SDBM00I00X,2033, 1899981
REGION,SDBM00I00X,2034, 1999980
REGION,SDBM00I00X,2035, 2099979
REGION,SDBM00I00X,2036, 2199978
REGION,SDBM00I00X,2037, 2299977
REGION,SDBM00I00X,2038, 2399976
REGION,SDBM00I00X,2039, 2499975
REGION,SDBM00I00X,2040, 2599974
REGION,SDBM00I00X,2041, 2699973
REGION,SDBM00I00X,2042, 2799972
REGION,SDBM00I00X,2043, 2899971
REGION,SDBM00I00X,2044, 2999970
REGION,SDBM00I00X,2045, 3099969
REGION,SDBM00I00X,2046, 3199968
REGION,SDBM00I00X,2047, 3299967
REGION,SDBM00I00X,2048, 3399966
REGION,SDBM00I00X,2049, 3499965
REGION,SDBM00I00X,2050, 3599964
REGION,SDBM00I00X,2051, 3699963
REGION,SDBM00I00X,2052, 3799962
REGION,SDBM00I00X,2053, 3899961
REGION,SDBM00I00X,2054, 3999960
REGION,SDBM00I00X,2055, 4099959
REGION,SDBM00I00X,2056, 4199958
REGION,SDBM00I00X,2057, 4299957
REGION,SDBM00I00X,2058, 4399956
REGION,SDBM00I00X,2059, 4499955
REGION,SDBM00I00X,2060, 4599954
REGION,SDBM00I00X,2061, 4699953
REGION,SDBM00I00X,2062, 4799952
REGION,SDBM00I00X,2063, 4899951
REGION,SDBM00I00X,2064, 4999950
REGION,SDBM00I00X,2065, 5099949
REGION,SDBM00I00X,2066, 5199948
REGION,SDBM00I00X,2067, 5299947
REGION,SDBM00I00X,2068, 5399946
REGION,SDBM00I00X,2069, 5499945
REGION,SDBM00I00X,2070, 5599944
REGION,SDBM00X00X,2015, 99999
REGION,SDBM00X00X,2016, 199998
REGION,SDBM00X00X,2017, 299997
REGION,SDBM00X00X,2018, 399996
REGION,SDBM00X00X,2019, 499995
REGION,SDBM00X00X,2020, 599994
REGION,SDBM00X00X,2021, 699993
REGION,SDBM00X00X,2022, 799992
REGION,SDBM00X00X,2023, 899991
REGION,SDBM00X00X,2024, 999990
REGION,SDBM00X00X,2025, 1099989
REGION,SDBM00X00X,2026, 1199988
REGION,SDBM00X00X,2027, 1299987
REGION,SDBM00X00X,2028, 1399986
REGION,SDBM00X00X,2029, 1499985
REGION,SDBM00X00X,2030, 1599984
REGION,SDBM00X00X,2031, 1699983
REGION,SDBM00X00X,2032, 1799982
REGION,SDBM00X00X,2033, 1899981
REGION,SDBM00X00X,2034, 1999980
REGION,SDBM00X00X,2035, 2099979
REGION,SDBM00X00X,2036, 2199978
REGION,SDBM00X00X,2037, 2299977
REGION,SDBM00X00X,2038, 2399976
REGION,SDBM00X00X,2039, 2499975
REGION,SDBM00X00X,2040, 2599974
REGION,SDBM00X00X,2041, 2699973
REGION,SDBM00X00X,2042, 2799972
REGION,SDBM00X00X,2043, 2899971
REGION,SDBM00X00X,2044, 2999970
REGION,SDBM00X00X,2045, 3099969
REGION,SDBM00X00X,2046, 3199968
REGION,SDBM00X00X,2047, 3299967
REGION,SDBM00X00X,2048, 3399966
REGION,SDBM00X00X,2049, 3499965
REGION,SDBM00X00X,2050, 3499965
REGION,SDBM00X00X,2051, 3499965
REGION,SDBM00X00X,2052, 3499965
REGION,SDBM00X00X,2053, 3499965
REGION,SDBM00X00X,2054, 3499965
REGION,SDBM00X00X,2055, 3499965
REGION,SDBM00X00X,2056, 3499965
REGION,SDBM00X00X,2057, 3499965
REGION,SDBM00X00X,2058, 3499965
REGION,SDBM00X00X,2059, 3499965
REGION,SDBM00X00X,2060, 3499965
REGION,SDBM00X00X,2061, 3499965
REGION,SDBM00X00X,2062, 3499965
REGION,SDBM00X00X,2063, 3499965
REGION,SDBM00X00X,2064, 3499965
REGION,SDBM00X00X,2065, 3499965
REGION,SDBM00X00X,2066, 3499965
REGION,SDBM00X00X,2067, 3499965
REGION,SDBM00X00X,2068, 3499965
REGION,SDBM00X00X,2069, 3499965
REGION,SDBM00X00X,2070, 3499965
REGION,SDCO00I00X,2015, 99999
REGION,SDCO00I00X,2016, 199998
REGION,SDCO00I00X,2017, 299997
REGION,SDCO00I00X,2018, 399996
REGION,SDCO00I00X,2019, 499995
REGION,SDCO00I00X,2020, 599994
REGION,SDCO00I00X,2021, 699993
REGION,SDCO00I00X,2022, 799992
REGION,SDCO00I00X,2023, 899991
REGION,SDCO00I00X,2024, 999990
REGION,SDCO00I00X,2025, 1099989
REGION,SDCO00I00X,2026, 1199988
REGION,SDCO00I00X,2027, 1299987
REGION,SDCO00I00X,2028, 1399986
REGION,SDCO00I00X,2029, 1499985
REGION,SDCO00I00X,2030, 1599984
REGION,SDCO00I00X,2031, 1699983
REGION,SDCO00I00X,2032, 1799982
REGION,SDCO00I00X,2033, 1899981
REGION,SDCO00I00X,2034, 1999980
REGION,SDCO00I00X,2035, 2099979
REGION,SDCO00I00X,2036, 2199978
REGION,SDCO00I00X,2037, 2299977
REGION,SDCO00I00X,2038, 2399976
REGION,SDCO00I00X,2039, 2499975
REGION,SDCO00I00X,2040, 2599974
REGION,SDCO00I00X,2041, 2699973
REGION,SDCO00I00X,2042, 2799972
REGION,SDCO00I00X,2043, 2899971
REGION,SDCO00I00X,2044, 2999970
REGION,SDCO00I00X,2045, 3099969
REGION,SDCO00I00X,2046, 3199968
REGION,SDCO00I00X,2047, 3299967
REGION,SDCO00I00X,2048, 3399966
REGION,SDCO00I00X,2049, 3499965
REGION,SDCO00I00X,2050, 3599964
REGION,SDCO00I00X,2051, 3699963
REGION,SDCO00I00X,2052, 3799962
REGION,SDCO00I00X,2053, 3899961
REGION,SDCO00I00X,2054, 3999960
REGION,SDCO00I00X,2055, 4099959
REGION,SDCO00I00X,2056, 4199958
REGION,SDCO00I00X,2057, 4299957
REGION,SDCO00I00X,2058, 4399956
REGION,SDCO00I00X,2059, 4499955
REGION,SDCO00I00X,2060, 4599954
REGION,SDCO00I00X,2061, 4699953
REGION,SDCO00I00X,2062, 4799952
REGION,SDCO00I00X,2063, 4899951
REGION,SDCO00I00X,2064, 4999950
REGION,SDCO00I00X,2065, 5099949
REGION,SDCO00I00X,2066, 5199948
REGION,SDCO00I00X,2067, 5299947
REGION,SDCO00I00X,2068, 5399946
REGION,SDCO00I00X,2069, 5499945
REGION,SDCO00I00X,2070, 5599944
REGION,SDLF00I00X,2015, 99999
REGION,SDLF00I00X,2016, 199998
REGION,SDLF00I00X,2017, 299997
REGION,SDLF00I00X,2018, 399996
REGION,SDLF00I00X,2019, 499995
REGION,SDLF00I00X,2020, 599994
REGION,SDLF00I00X,2021, 699993
REGION,SDLF00I00X,2022, 799992
REGION,SDLF00I00X,2023, 899991
REGION,SDLF00I00X,2024, 999990
REGION,SDLF00I00X,2025, 1099989
REGION,SDLF00I00X,2026, 1199988
REGION,SDLF00I00X,2027, 1299987
REGION,SDLF00I00X,2028, 1399986
REGION,SDLF00I00X,2029, 1499985
REGION,SDLF00I00X,2030, 1599984
REGION,SDLF00I00X,2031, 1699983
REGION,SDLF00I00X,2032, 1799982
REGION,SDLF00I00X,2033, 1899981
REGION,SDLF00I00X,2034, 1999980
REGION,SDLF00I00X,2035, 2099979
REGION,SDLF00I00X,2036, 2199978
REGION,SDLF00I00X,2037, 2299977
REGION,SDLF00I00X,2038, 2399976
REGION,SDLF00I00X,2039, 2499975
REGION,SDLF00I00X,2040, 2599974
REGION,SDLF00I00X,2041, 2699973
REGION,SDLF00I00X,2042, 2799972
REGION,SDLF00I00X,2043, 2899971
REGION,SDLF00I00X,2044, 2999970
REGION,SDLF00I00X,2045, 3099969
REGION,SDLF00I00X,2046, 3199968
REGION,SDLF00I00X,2047, 3299967
REGION,SDLF00I00X,2048, 3399966
REGION,SDLF00I00X,2049, 3499965
REGION,SDLF00I00X,2050, 3599964
REGION,SDLF00I00X,2051, 3699963
REGION,SDLF00I00X,2052, 3799962
REGION,SDLF00I00X,2053, 3899961
REGION,SDLF00I00X,2054, 3999960
REGION,SDLF00I00X,2055, 4099959
