r,t,f,y,ProductionByTechnologyAnnual
REGION,EGHFGCP02N,EGEL01,2039.0,8.019
REGION,EGHFGCP02N,EGWAT2,2015.0,12.6302
REGION,EGHFGCP02N,EGWAT2,2016.0,3.6214
REGION,EGHFGCP02N,EGWAT2,2033.0,17.4361
REGION,EGHFGCP02N,EGWAT2,2034.0,118.7622
REGION,EGHFGCP02N,EGWAT2,2035.0,239.9002
REGION,EGHFGCP02N,EGWAT2,2036.0,239.9002
REGION,EGHFGCP02N,EGWAT2,2037.0,239.9002
REGION,EGHFGCP02N,EGWAT2,2038.0,239.9002
REGION,EGHFGCP02N,EGWAT2,2039.0,239.9002
REGION,EGHFGCP02O,EGEL01,2015.0,2.9191
REGION,EGHFGCP02O,EGEL01,2016.0,1.7217
REGION,EGHFGCP02O,EGEL01,2017.0,0.5838
REGION,EGHFGCP02O,EGEL01,2018.0,0.5838
REGION,EGHFGCP02O,EGEL01,2019.0,0.5838
REGION,EGHFGCP02O,EGEL01,2020.0,0.5838
REGION,EGHFGCP02O,EGEL01,2021.0,0.5546
REGION,EGHFGCP02O,EGEL01,2022.0,0.5254
REGION,EGHFGCP02O,EGEL01,2023.0,0.4963
REGION,EGHFGCP02O,EGEL01,2024.0,0.4671
REGION,EGHFGCP02O,EGEL01,2025.0,0.4379
REGION,EGHFGCP02O,EGEL01,2026.0,0.4087
REGION,EGHFGCP02O,EGEL01,2027.0,0.3795
REGION,EGHFGCP02O,EGEL01,2028.0,0.3503
REGION,EGHFGCP02O,EGEL01,2029.0,0.3211
REGION,EGHFGCP02O,EGEL01,2030.0,0.2919
REGION,EGHFGCP02O,EGEL01,2031.0,0.2627
REGION,EGHFGCP02O,EGEL01,2032.0,0.2335
REGION,EGHFGCP02O,EGEL01,2033.0,0.3207
REGION,EGHFGCP02O,EGEL01,2034.0,0.2749
REGION,EGHFGCP02O,EGEL01,2035.0,0.2291
REGION,EGHFGCP02O,EGEL01,2036.0,0.1833
REGION,EGHFGCP02O,EGEL01,2037.0,0.1375
REGION,EGHFGCP02O,EGEL01,2038.0,0.0916
REGION,EGHFGCP02O,EGEL01,2039.0,0.0458
REGION,EGHFGCP02O,EGWAT2,2015.0,1.4433
REGION,EGHFGCP02O,EGWAT2,2016.0,0.8513
REGION,EGHFGCP02O,EGWAT2,2017.0,0.2887
REGION,EGHFGCP02O,EGWAT2,2018.0,0.2887
REGION,EGHFGCP02O,EGWAT2,2019.0,0.2887
REGION,EGHFGCP02O,EGWAT2,2020.0,0.2887
REGION,EGHFGCP02O,EGWAT2,2021.0,0.2742
REGION,EGHFGCP02O,EGWAT2,2022.0,0.2598
REGION,EGHFGCP02O,EGWAT2,2023.0,0.2454
REGION,EGHFGCP02O,EGWAT2,2024.0,0.2309
REGION,EGHFGCP02O,EGWAT2,2025.0,0.2165
REGION,EGHFGCP02O,EGWAT2,2026.0,0.2021
REGION,EGHFGCP02O,EGWAT2,2027.0,0.1876
REGION,EGHFGCP02O,EGWAT2,2028.0,0.1732
REGION,EGHFGCP02O,EGWAT2,2029.0,0.1588
REGION,EGHFGCP02O,EGWAT2,2030.0,0.1443
REGION,EGHFGCP02O,EGWAT2,2031.0,0.1299
REGION,EGHFGCP02O,EGWAT2,2032.0,0.1155
REGION,EGHFGCP02O,EGWAT2,2033.0,0.1586
REGION,EGHFGCP02O,EGWAT2,2034.0,0.1359
REGION,EGHFGCP02O,EGWAT2,2035.0,0.1133
REGION,EGHFGCP02O,EGWAT2,2036.0,0.0906
REGION,EGHFGCP02O,EGWAT2,2037.0,0.068
REGION,EGHFGCP02O,EGWAT2,2038.0,0.0453
REGION,EGHFGCP02O,EGWAT2,2039.0,0.0227
REGION,EGHFGCP04O,EGEL01,2015.0,21.6657
REGION,EGHFGCP04O,EGEL01,2016.0,4.8842
REGION,EGHFGCP04O,EGEL01,2017.0,4.8842
REGION,EGHFGCP04O,EGEL01,2018.0,4.8842
REGION,EGHFGCP04O,EGEL01,2019.0,4.8842
REGION,EGHFGCP04O,EGEL01,2020.0,4.8842
REGION,EGHFGCP04O,EGEL01,2021.0,4.64
REGION,EGHFGCP04O,EGEL01,2022.0,4.3958
REGION,EGHFGCP04O,EGEL01,2023.0,4.1516
REGION,EGHFGCP04O,EGEL01,2024.0,3.9074
REGION,EGHFGCP04O,EGEL01,2025.0,3.6632
REGION,EGHFGCP04O,EGEL01,2026.0,3.4189
REGION,EGHFGCP04O,EGEL01,2027.0,3.1747
REGION,EGHFGCP04O,EGEL01,2028.0,2.9305
REGION,EGHFGCP04O,EGEL01,2029.0,2.6863
REGION,EGHFGCP04O,EGEL01,2030.0,2.4421
REGION,EGHFGCP04O,EGEL01,2031.0,2.1979
REGION,EGHFGCP04O,EGEL01,2032.0,1.9537
REGION,EGHFGCP04O,EGEL01,2033.0,1.7095
REGION,EGHFGCP04O,EGEL01,2034.0,1.4653
REGION,EGHFGCP04O,EGEL01,2035.0,1.2211
REGION,EGHFGCP04O,EGEL01,2036.0,1.5333
REGION,EGHFGCP04O,EGEL01,2037.0,1.15
REGION,EGHFGCP04O,EGEL01,2038.0,0.7666
REGION,EGHFGCP04O,EGEL01,2039.0,0.3833
REGION,EGHFGCP04O,EGWAT2,2015.0,814.0649
REGION,EGHFGCP04O,EGWAT2,2016.0,183.5186
REGION,EGHFGCP04O,EGWAT2,2017.0,183.5186
REGION,EGHFGCP04O,EGWAT2,2018.0,183.5186
REGION,EGHFGCP04O,EGWAT2,2019.0,183.5186
REGION,EGHFGCP04O,EGWAT2,2020.0,183.5186
REGION,EGHFGCP04O,EGWAT2,2021.0,174.3427
REGION,EGHFGCP04O,EGWAT2,2022.0,165.1668
REGION,EGHFGCP04O,EGWAT2,2023.0,155.9908
REGION,EGHFGCP04O,EGWAT2,2024.0,146.8149
REGION,EGHFGCP04O,EGWAT2,2025.0,137.639
REGION,EGHFGCP04O,EGWAT2,2026.0,128.463
REGION,EGHFGCP04O,EGWAT2,2027.0,119.2871
REGION,EGHFGCP04O,EGWAT2,2028.0,110.1112
REGION,EGHFGCP04O,EGWAT2,2029.0,100.9352
REGION,EGHFGCP04O,EGWAT2,2030.0,91.7593
REGION,EGHFGCP04O,EGWAT2,2031.0,82.5834
REGION,EGHFGCP04O,EGWAT2,2032.0,73.4074
REGION,EGHFGCP04O,EGWAT2,2033.0,64.2315
REGION,EGHFGCP04O,EGWAT2,2034.0,55.0556
REGION,EGHFGCP04O,EGWAT2,2035.0,45.8797
REGION,EGHFGCP04O,EGWAT2,2036.0,57.6114
REGION,EGHFGCP04O,EGWAT2,2037.0,43.2086
REGION,EGHFGCP04O,EGWAT2,2038.0,28.8057
REGION,EGHFGCP04O,EGWAT2,2039.0,14.4029
REGION,EGHYDMS01X,EGEL01,2015.0,0.0063
REGION,EGHYDMS01X,EGEL01,2016.0,0.0063
REGION,EGHYDMS01X,EGEL01,2017.0,0.0063
REGION,EGHYDMS01X,EGEL01,2018.0,0.0063
REGION,EGHYDMS01X,EGEL01,2019.0,0.0063
REGION,EGHYDMS01X,EGEL01,2020.0,0.0063
REGION,EGHYDMS01X,EGEL01,2021.0,0.0063
REGION,EGHYDMS01X,EGEL01,2022.0,0.0063
REGION,EGHYDMS01X,EGEL01,2023.0,0.0063
REGION,EGHYDMS01X,EGEL01,2024.0,0.0063
REGION,EGHYDMS01X,EGEL01,2025.0,0.0063
REGION,EGHYDMS01X,EGEL01,2026.0,0.0063
REGION,EGHYDMS01X,EGEL01,2027.0,0.0063
REGION,EGHYDMS01X,EGEL01,2028.0,0.0063
REGION,EGHYDMS01X,EGEL01,2029.0,0.0063
REGION,EGHYDMS01X,EGEL01,2030.0,0.0063
REGION,EGHYDMS01X,EGEL01,2031.0,0.0063
REGION,EGHYDMS01X,EGEL01,2032.0,0.0063
REGION,EGHYDMS01X,EGEL01,2033.0,0.0063
REGION,EGHYDMS01X,EGEL01,2034.0,0.0063
REGION,EGHYDMS01X,EGEL01,2035.0,0.0063
REGION,EGHYDMS01X,EGEL01,2036.0,0.0063
REGION,EGHYDMS01X,EGEL01,2037.0,0.0063
REGION,EGHYDMS01X,EGEL01,2038.0,0.0063
REGION,EGHYDMS01X,EGEL01,2039.0,0.0063
REGION,EGHYDMS01X,EGEL01,2040.0,0.0063
REGION,EGHYDMS01X,EGEL01,2041.0,0.0063
REGION,EGHYDMS01X,EGEL01,2042.0,0.0063
REGION,EGHYDMS01X,EGEL01,2043.0,0.0063
REGION,EGHYDMS01X,EGEL01,2044.0,0.0063
REGION,EGHYDMS01X,EGEL01,2045.0,0.0063
REGION,EGHYDMS01X,EGEL01,2046.0,0.0063
REGION,EGHYDMS01X,EGEL01,2047.0,0.0063
REGION,EGHYDMS01X,EGEL01,2048.0,0.0063
REGION,EGHYDMS01X,EGEL01,2049.0,0.0063
REGION,EGHYDMS01X,EGEL01,2050.0,0.0063
REGION,EGHYDMS01X,EGEL01,2051.0,0.0063
REGION,EGHYDMS01X,EGEL01,2052.0,0.0063
REGION,EGHYDMS01X,EGEL01,2053.0,0.0063
REGION,EGHYDMS01X,EGEL01,2054.0,0.0063
REGION,EGHYDMS01X,EGEL01,2055.0,0.0063
REGION,EGHYDMS01X,EGEL01,2056.0,0.0063
REGION,EGHYDMS01X,EGEL01,2057.0,0.0063
REGION,EGHYDMS01X,EGEL01,2058.0,0.0063
REGION,EGHYDMS01X,EGEL01,2059.0,0.0063
REGION,EGHYDMS01X,EGEL01,2060.0,0.0063
REGION,EGHYDMS01X,EGEL01,2061.0,0.0063
REGION,EGHYDMS01X,EGEL01,2062.0,0.0063
REGION,EGHYDMS01X,EGEL01,2063.0,0.0063
REGION,EGHYDMS01X,EGEL01,2064.0,0.0063
REGION,EGHYDMS01X,EGEL01,2065.0,0.0063
REGION,EGHYDMS01X,EGEL01,2066.0,0.0063
REGION,EGHYDMS01X,EGEL01,2067.0,0.0063
REGION,EGHYDMS01X,EGEL01,2068.0,0.0063
REGION,EGHYDMS01X,EGEL01,2069.0,0.0063
REGION,EGHYDMS01X,EGEL01,2070.0,0.0063
REGION,EGHYDMS01X,EGWAT2,2015.0,0.0
REGION,EGHYDMS01X,EGWAT2,2016.0,0.0
REGION,EGHYDMS01X,EGWAT2,2017.0,0.0
REGION,EGHYDMS01X,EGWAT2,2018.0,0.0
REGION,EGHYDMS01X,EGWAT2,2019.0,0.0
REGION,EGHYDMS01X,EGWAT2,2020.0,0.0
REGION,EGHYDMS01X,EGWAT2,2021.0,0.0
REGION,EGHYDMS01X,EGWAT2,2022.0,0.0
REGION,EGHYDMS01X,EGWAT2,2023.0,0.0
REGION,EGHYDMS01X,EGWAT2,2024.0,0.0
REGION,EGHYDMS01X,EGWAT2,2025.0,0.0
REGION,EGHYDMS01X,EGWAT2,2026.0,0.0
REGION,EGHYDMS01X,EGWAT2,2027.0,0.0
REGION,EGHYDMS01X,EGWAT2,2028.0,0.0
REGION,EGHYDMS01X,EGWAT2,2029.0,0.0
REGION,EGHYDMS01X,EGWAT2,2030.0,0.0
REGION,EGHYDMS01X,EGWAT2,2031.0,0.0
REGION,EGHYDMS01X,EGWAT2,2032.0,0.0
REGION,EGHYDMS01X,EGWAT2,2033.0,0.0
REGION,EGHYDMS01X,EGWAT2,2034.0,0.0
REGION,EGHYDMS01X,EGWAT2,2035.0,0.0
REGION,EGHYDMS01X,EGWAT2,2036.0,0.0
REGION,EGHYDMS01X,EGWAT2,2037.0,0.0
REGION,EGHYDMS01X,EGWAT2,2038.0,0.0
REGION,EGHYDMS01X,EGWAT2,2039.0,0.0
REGION,EGHYDMS01X,EGWAT2,2040.0,0.0
REGION,EGHYDMS01X,EGWAT2,2041.0,0.0
REGION,EGHYDMS01X,EGWAT2,2042.0,0.0
REGION,EGHYDMS01X,EGWAT2,2043.0,0.0
REGION,EGHYDMS01X,EGWAT2,2044.0,0.0
REGION,EGHYDMS01X,EGWAT2,2045.0,0.0
REGION,EGHYDMS01X,EGWAT2,2046.0,0.0
REGION,EGHYDMS01X,EGWAT2,2047.0,0.0
REGION,EGHYDMS01X,EGWAT2,2048.0,0.0
REGION,EGHYDMS01X,EGWAT2,2049.0,0.0
REGION,EGHYDMS01X,EGWAT2,2050.0,0.0
REGION,EGHYDMS01X,EGWAT2,2051.0,0.0
REGION,EGHYDMS01X,EGWAT2,2052.0,0.0
REGION,EGHYDMS01X,EGWAT2,2053.0,0.0
REGION,EGHYDMS01X,EGWAT2,2054.0,0.0
REGION,EGHYDMS01X,EGWAT2,2055.0,0.0
REGION,EGHYDMS01X,EGWAT2,2056.0,0.0
REGION,EGHYDMS01X,EGWAT2,2057.0,0.0
REGION,EGHYDMS01X,EGWAT2,2058.0,0.0
REGION,EGHYDMS01X,EGWAT2,2059.0,0.0
REGION,EGHYDMS01X,EGWAT2,2060.0,0.0
REGION,EGHYDMS01X,EGWAT2,2061.0,0.0
REGION,EGHYDMS01X,EGWAT2,2062.0,0.0
REGION,EGHYDMS01X,EGWAT2,2063.0,0.0
REGION,EGHYDMS01X,EGWAT2,2064.0,0.0
REGION,EGHYDMS01X,EGWAT2,2065.0,0.0
REGION,EGHYDMS01X,EGWAT2,2066.0,0.0
REGION,EGHYDMS01X,EGWAT2,2067.0,0.0
REGION,EGHYDMS01X,EGWAT2,2068.0,0.0
REGION,EGHYDMS01X,EGWAT2,2069.0,0.0
REGION,EGHYDMS01X,EGWAT2,2070.0,0.0
REGION,EGHYDMS02X,EGEL01,2015.0,2.2421
REGION,EGHYDMS02X,EGEL01,2016.0,2.2421
REGION,EGHYDMS02X,EGEL01,2017.0,2.2421
REGION,EGHYDMS02X,EGEL01,2018.0,2.7215
REGION,EGHYDMS02X,EGEL01,2019.0,2.7215
REGION,EGHYDMS02X,EGEL01,2020.0,2.7215
REGION,EGHYDMS02X,EGEL01,2021.0,2.7215
REGION,EGHYDMS02X,EGEL01,2022.0,2.7215
REGION,EGHYDMS02X,EGEL01,2023.0,6.4664
REGION,EGHYDMS02X,EGEL01,2024.0,6.4664
REGION,EGHYDMS02X,EGEL01,2025.0,6.4664
REGION,EGHYDMS02X,EGEL01,2026.0,6.4664
REGION,EGHYDMS02X,EGEL01,2027.0,6.4664
REGION,EGHYDMS02X,EGEL01,2028.0,6.4664
REGION,EGHYDMS02X,EGEL01,2029.0,6.4664
REGION,EGHYDMS02X,EGEL01,2030.0,6.4664
REGION,EGHYDMS02X,EGEL01,2031.0,10.2113
REGION,EGHYDMS02X,EGEL01,2032.0,10.2113
REGION,EGHYDMS02X,EGEL01,2033.0,13.9562
REGION,EGHYDMS02X,EGEL01,2034.0,13.9562
REGION,EGHYDMS02X,EGEL01,2035.0,13.9562
REGION,EGHYDMS02X,EGEL01,2036.0,13.9562
REGION,EGHYDMS02X,EGEL01,2037.0,13.9562
REGION,EGHYDMS02X,EGEL01,2038.0,13.9562
REGION,EGHYDMS02X,EGEL01,2039.0,13.9562
REGION,EGHYDMS02X,EGEL01,2040.0,13.9562
REGION,EGHYDMS02X,EGEL01,2041.0,17.7011
REGION,EGHYDMS02X,EGEL01,2042.0,17.7011
REGION,EGHYDMS02X,EGEL01,2043.0,17.7011
REGION,EGHYDMS02X,EGEL01,2044.0,17.7011
REGION,EGHYDMS02X,EGEL01,2045.0,17.7011
REGION,EGHYDMS02X,EGEL01,2046.0,17.7011
REGION,EGHYDMS02X,EGEL01,2047.0,17.7011
REGION,EGHYDMS02X,EGEL01,2048.0,17.7011
REGION,EGHYDMS02X,EGEL01,2049.0,17.7011
REGION,EGHYDMS02X,EGEL01,2050.0,17.7011
REGION,EGHYDMS02X,EGEL01,2051.0,17.7011
REGION,EGHYDMS02X,EGEL01,2052.0,17.7011
REGION,EGHYDMS02X,EGEL01,2053.0,17.7011
REGION,EGHYDMS02X,EGEL01,2054.0,17.7011
REGION,EGHYDMS02X,EGEL01,2055.0,17.7011
REGION,EGHYDMS02X,EGEL01,2056.0,17.7011
REGION,EGHYDMS02X,EGEL01,2057.0,17.7011
REGION,EGHYDMS02X,EGEL01,2058.0,17.7011
REGION,EGHYDMS02X,EGEL01,2059.0,17.7011
REGION,EGHYDMS02X,EGEL01,2060.0,17.7011
REGION,EGHYDMS02X,EGEL01,2061.0,17.7011
REGION,EGHYDMS02X,EGEL01,2062.0,17.7011
REGION,EGHYDMS02X,EGEL01,2063.0,17.7011
REGION,EGHYDMS02X,EGEL01,2064.0,17.7011
REGION,EGHYDMS02X,EGEL01,2065.0,17.7011
REGION,EGHYDMS02X,EGEL01,2066.0,17.7011
REGION,EGHYDMS02X,EGEL01,2067.0,17.7011
REGION,EGHYDMS02X,EGEL01,2068.0,17.7011
REGION,EGHYDMS02X,EGEL01,2069.0,17.7011
REGION,EGHYDMS02X,EGEL01,2070.0,17.7011
REGION,EGHYDMS02X,EGWAT2,2015.0,0.0
REGION,EGHYDMS02X,EGWAT2,2016.0,0.0
REGION,EGHYDMS02X,EGWAT2,2017.0,0.0
REGION,EGHYDMS02X,EGWAT2,2018.0,0.0
REGION,EGHYDMS02X,EGWAT2,2019.0,0.0
REGION,EGHYDMS02X,EGWAT2,2020.0,0.0
REGION,EGHYDMS02X,EGWAT2,2021.0,0.0
REGION,EGHYDMS02X,EGWAT2,2022.0,0.0
REGION,EGHYDMS02X,EGWAT2,2023.0,0.0
REGION,EGHYDMS02X,EGWAT2,2024.0,0.0
REGION,EGHYDMS02X,EGWAT2,2025.0,0.0
REGION,EGHYDMS02X,EGWAT2,2026.0,0.0
REGION,EGHYDMS02X,EGWAT2,2027.0,0.0
REGION,EGHYDMS02X,EGWAT2,2028.0,0.0
REGION,EGHYDMS02X,EGWAT2,2029.0,0.0
REGION,EGHYDMS02X,EGWAT2,2030.0,0.0
REGION,EGHYDMS02X,EGWAT2,2031.0,0.0
REGION,EGHYDMS02X,EGWAT2,2032.0,0.0
REGION,EGHYDMS02X,EGWAT2,2033.0,0.0
REGION,EGHYDMS02X,EGWAT2,2034.0,0.0
REGION,EGHYDMS02X,EGWAT2,2035.0,0.0
REGION,EGHYDMS02X,EGWAT2,2036.0,0.0
REGION,EGHYDMS02X,EGWAT2,2037.0,0.0
REGION,EGHYDMS02X,EGWAT2,2038.0,0.0
REGION,EGHYDMS02X,EGWAT2,2039.0,0.0
REGION,EGHYDMS02X,EGWAT2,2040.0,0.0
REGION,EGHYDMS02X,EGWAT2,2041.0,0.0
REGION,EGHYDMS02X,EGWAT2,2042.0,0.0
REGION,EGHYDMS02X,EGWAT2,2043.0,0.0
REGION,EGHYDMS02X,EGWAT2,2044.0,0.0
REGION,EGHYDMS02X,EGWAT2,2045.0,0.0
REGION,EGHYDMS02X,EGWAT2,2046.0,0.0
REGION,EGHYDMS02X,EGWAT2,2047.0,0.0
REGION,EGHYDMS02X,EGWAT2,2048.0,0.0
REGION,EGHYDMS02X,EGWAT2,2049.0,0.0
REGION,EGHYDMS02X,EGWAT2,2050.0,0.0
REGION,EGHYDMS02X,EGWAT2,2051.0,0.0
REGION,EGHYDMS02X,EGWAT2,2052.0,0.0
REGION,EGHYDMS02X,EGWAT2,2053.0,0.0
REGION,EGHYDMS02X,EGWAT2,2054.0,0.0
REGION,EGHYDMS02X,EGWAT2,2055.0,0.0
REGION,EGHYDMS02X,EGWAT2,2056.0,0.0
REGION,EGHYDMS02X,EGWAT2,2057.0,0.0
REGION,EGHYDMS02X,EGWAT2,2058.0,0.0
REGION,EGHYDMS02X,EGWAT2,2059.0,0.0
REGION,EGHYDMS02X,EGWAT2,2060.0,0.0
REGION,EGHYDMS02X,EGWAT2,2061.0,0.0
REGION,EGHYDMS02X,EGWAT2,2062.0,0.0
REGION,EGHYDMS02X,EGWAT2,2063.0,0.0
REGION,EGHYDMS02X,EGWAT2,2064.0,0.0
REGION,EGHYDMS02X,EGWAT2,2065.0,0.0
REGION,EGHYDMS02X,EGWAT2,2066.0,0.0
REGION,EGHYDMS02X,EGWAT2,2067.0,0.0
REGION,EGHYDMS02X,EGWAT2,2068.0,0.0
REGION,EGHYDMS02X,EGWAT2,2069.0,0.0
REGION,EGHYDMS02X,EGWAT2,2070.0,0.0
REGION,EGHYDMS03X,EGEL01,2015.0,40.3251
REGION,EGHYDMS03X,EGEL01,2016.0,40.3251
REGION,EGHYDMS03X,EGEL01,2017.0,40.3251
REGION,EGHYDMS03X,EGEL01,2018.0,40.3251
REGION,EGHYDMS03X,EGEL01,2019.0,40.3251
REGION,EGHYDMS03X,EGEL01,2020.0,40.3251
REGION,EGHYDMS03X,EGEL01,2021.0,40.3251
REGION,EGHYDMS03X,EGEL01,2022.0,40.3251
REGION,EGHYDMS03X,EGEL01,2023.0,47.8149
REGION,EGHYDMS03X,EGEL01,2024.0,47.8149
REGION,EGHYDMS03X,EGEL01,2025.0,47.8149
REGION,EGHYDMS03X,EGEL01,2026.0,47.8149
REGION,EGHYDMS03X,EGEL01,2027.0,47.8149
REGION,EGHYDMS03X,EGEL01,2028.0,47.8149
REGION,EGHYDMS03X,EGEL01,2029.0,47.8149
REGION,EGHYDMS03X,EGEL01,2030.0,47.8149
REGION,EGHYDMS03X,EGEL01,2031.0,48.4169
REGION,EGHYDMS03X,EGEL01,2032.0,48.4986
REGION,EGHYDMS03X,EGEL01,2033.0,55.3047
REGION,EGHYDMS03X,EGEL01,2034.0,55.3047
REGION,EGHYDMS03X,EGEL01,2035.0,55.3047
REGION,EGHYDMS03X,EGEL01,2036.0,55.3047
REGION,EGHYDMS03X,EGEL01,2037.0,55.3047
REGION,EGHYDMS03X,EGEL01,2038.0,55.3047
REGION,EGHYDMS03X,EGEL01,2039.0,55.3047
REGION,EGHYDMS03X,EGEL01,2040.0,55.3047
REGION,EGHYDMS03X,EGEL01,2041.0,62.7945
REGION,EGHYDMS03X,EGEL01,2042.0,62.7945
REGION,EGHYDMS03X,EGEL01,2043.0,62.7945
REGION,EGHYDMS03X,EGEL01,2044.0,62.7945
REGION,EGHYDMS03X,EGEL01,2045.0,62.7945
REGION,EGHYDMS03X,EGEL01,2046.0,62.7945
REGION,EGHYDMS03X,EGEL01,2047.0,62.7945
REGION,EGHYDMS03X,EGEL01,2048.0,62.7945
REGION,EGHYDMS03X,EGEL01,2049.0,62.7945
REGION,EGHYDMS03X,EGEL01,2050.0,62.7945
REGION,EGHYDMS03X,EGEL01,2051.0,62.7945
REGION,EGHYDMS03X,EGEL01,2052.0,62.7945
REGION,EGHYDMS03X,EGEL01,2053.0,62.7945
REGION,EGHYDMS03X,EGEL01,2054.0,62.7945
REGION,EGHYDMS03X,EGEL01,2055.0,62.7945
REGION,EGHYDMS03X,EGEL01,2056.0,62.7945
REGION,EGHYDMS03X,EGEL01,2057.0,62.7945
REGION,EGHYDMS03X,EGEL01,2058.0,62.7945
REGION,EGHYDMS03X,EGEL01,2059.0,62.7945
REGION,EGHYDMS03X,EGEL01,2060.0,62.7945
REGION,EGHYDMS03X,EGEL01,2061.0,62.7945
REGION,EGHYDMS03X,EGEL01,2062.0,62.7945
REGION,EGHYDMS03X,EGEL01,2063.0,62.7945
REGION,EGHYDMS03X,EGEL01,2064.0,62.7945
REGION,EGHYDMS03X,EGEL01,2065.0,62.7945
REGION,EGHYDMS03X,EGEL01,2066.0,62.7945
REGION,EGHYDMS03X,EGEL01,2067.0,62.7945
REGION,EGHYDMS03X,EGEL01,2068.0,62.7945
REGION,EGHYDMS03X,EGEL01,2069.0,62.7945
REGION,EGHYDMS03X,EGEL01,2070.0,62.7945
REGION,EGHYDMS03X,EGWAT2,2015.0,0.0
REGION,EGHYDMS03X,EGWAT2,2016.0,0.0
REGION,EGHYDMS03X,EGWAT2,2017.0,0.0
REGION,EGHYDMS03X,EGWAT2,2018.0,0.0
REGION,EGHYDMS03X,EGWAT2,2019.0,0.0
REGION,EGHYDMS03X,EGWAT2,2020.0,0.0
REGION,EGHYDMS03X,EGWAT2,2021.0,0.0
REGION,EGHYDMS03X,EGWAT2,2022.0,0.0
REGION,EGHYDMS03X,EGWAT2,2023.0,0.0
REGION,EGHYDMS03X,EGWAT2,2024.0,0.0
REGION,EGHYDMS03X,EGWAT2,2025.0,0.0
REGION,EGHYDMS03X,EGWAT2,2026.0,0.0
REGION,EGHYDMS03X,EGWAT2,2027.0,0.0
REGION,EGHYDMS03X,EGWAT2,2028.0,0.0
REGION,EGHYDMS03X,EGWAT2,2029.0,0.0
REGION,EGHYDMS03X,EGWAT2,2030.0,0.0
REGION,EGHYDMS03X,EGWAT2,2031.0,0.0
REGION,EGHYDMS03X,EGWAT2,2032.0,0.0
REGION,EGHYDMS03X,EGWAT2,2033.0,0.0
REGION,EGHYDMS03X,EGWAT2,2034.0,0.0
REGION,EGHYDMS03X,EGWAT2,2035.0,0.0
REGION,EGHYDMS03X,EGWAT2,2036.0,0.0
REGION,EGHYDMS03X,EGWAT2,2037.0,0.0
REGION,EGHYDMS03X,EGWAT2,2038.0,0.0
REGION,EGHYDMS03X,EGWAT2,2039.0,0.0
REGION,EGHYDMS03X,EGWAT2,2040.0,0.0
REGION,EGHYDMS03X,EGWAT2,2041.0,0.0
REGION,EGHYDMS03X,EGWAT2,2042.0,0.0
REGION,EGHYDMS03X,EGWAT2,2043.0,0.0
REGION,EGHYDMS03X,EGWAT2,2044.0,0.0
REGION,EGHYDMS03X,EGWAT2,2045.0,0.0
REGION,EGHYDMS03X,EGWAT2,2046.0,0.0
REGION,EGHYDMS03X,EGWAT2,2047.0,0.0
REGION,EGHYDMS03X,EGWAT2,2048.0,0.0
REGION,EGHYDMS03X,EGWAT2,2049.0,0.0
REGION,EGHYDMS03X,EGWAT2,2050.0,0.0
REGION,EGHYDMS03X,EGWAT2,2051.0,0.0
REGION,EGHYDMS03X,EGWAT2,2052.0,0.0
REGION,EGHYDMS03X,EGWAT2,2053.0,0.0
REGION,EGHYDMS03X,EGWAT2,2054.0,0.0
REGION,EGHYDMS03X,EGWAT2,2055.0,0.0
REGION,EGHYDMS03X,EGWAT2,2056.0,0.0
REGION,EGHYDMS03X,EGWAT2,2057.0,0.0
REGION,EGHYDMS03X,EGWAT2,2058.0,0.0
REGION,EGHYDMS03X,EGWAT2,2059.0,0.0
REGION,EGHYDMS03X,EGWAT2,2060.0,0.0
REGION,EGHYDMS03X,EGWAT2,2061.0,0.0
REGION,EGHYDMS03X,EGWAT2,2062.0,0.0
REGION,EGHYDMS03X,EGWAT2,2063.0,0.0
REGION,EGHYDMS03X,EGWAT2,2064.0,0.0
REGION,EGHYDMS03X,EGWAT2,2065.0,0.0
REGION,EGHYDMS03X,EGWAT2,2066.0,0.0
REGION,EGHYDMS03X,EGWAT2,2067.0,0.0
REGION,EGHYDMS03X,EGWAT2,2068.0,0.0
REGION,EGHYDMS03X,EGWAT2,2069.0,0.0
REGION,EGHYDMS03X,EGWAT2,2070.0,0.0
REGION,EGLF00E00X,EGLFEX,2015.0,79.624
REGION,EGLF00E00X,EGLFEX,2016.0,53.5421
REGION,EGLF00E00X,EGLFEX,2017.0,50.069
REGION,EGLF00E00X,EGLFEX,2018.0,73.4652
REGION,EGLF00E00X,EGLFEX,2019.0,73.4652
REGION,EGLF00E00X,EGLFEX,2020.0,73.4652
REGION,EGLF00E00X,EGLFEX,2021.0,71.6536
REGION,EGLF00E00X,EGLFEX,2022.0,69.842
REGION,EGLF00E00X,EGLFEX,2023.0,68.0303
REGION,EGLF00E00X,EGLFEX,2024.0,66.2187
REGION,EGLF00E00X,EGLFEX,2025.0,64.4071
REGION,EGLF00E00X,EGLFEX,2026.0,61.5954
REGION,EGLF00E00X,EGLFEX,2027.0,59.7838
REGION,EGLF00E00X,EGLFEX,2028.0,57.9722
REGION,EGLF00E00X,EGLFEX,2029.0,56.1606
REGION,EGLF00E00X,EGLFEX,2030.0,54.3489
REGION,EGLF00E00X,EGLFEX,2031.0,52.9902
REGION,EGLF00E00X,EGLFEX,2032.0,51.6315
