r,t,f,y,UseByTechnologyAnnual
REGION,ETGOCVP02N,ETWAT1,2063.0,1.2627
REGION,ETGOCVP02N,ETWAT1,2064.0,1.0475
REGION,ETGOCVP02N,ETWAT1,2065.0,0.9828
REGION,ETGOCVP02N,ETWAT1,2066.0,1.6837
REGION,ETGOCVP02N,ETWAT1,2067.0,1.6052
REGION,ETGOCVP02N,ETWAT1,2068.0,1.9203
REGION,ETGOCVP02N,ETWAT1,2069.0,2.1509
REGION,ETGOCVP02N,ETWAT1,2070.0,2.208
REGION,ETGOCVP02O,ETWAT1,2015.0,0.0041
REGION,ETGOCVP02O,ETWAT1,2016.0,0.0041
REGION,ETGOCVP02O,ETWAT1,2017.0,0.0041
REGION,ETGOCVP02O,ETWAT1,2018.0,0.0041
REGION,ETGOCVP02O,ETWAT1,2019.0,0.0041
REGION,ETGOCVP02O,ETWAT1,2020.0,0.0041
REGION,ETGOCVP02O,ETWAT1,2021.0,0.0041
REGION,ETGOCVP02O,ETWAT1,2022.0,0.0041
REGION,ETGOCVP02O,ETWAT1,2023.0,0.0041
REGION,ETGOCVP02O,ETWAT1,2024.0,0.0041
REGION,ETGOCVP02O,ETWAT1,2025.0,0.0041
REGION,ETGOCVP02O,ETWAT1,2026.0,0.0038
REGION,ETGOCVP02O,ETWAT1,2027.0,0.0036
REGION,ETGOCVP02O,ETWAT1,2028.0,0.0034
REGION,ETGOCVP02O,ETWAT1,2029.0,0.0032
REGION,ETGOCVP02O,ETWAT1,2030.0,0.003
REGION,ETGOCVP02O,ETWAT1,2031.0,0.0028
REGION,ETGOCVP02O,ETWAT1,2032.0,0.0026
REGION,ETGOCVP02O,ETWAT1,2033.0,0.0024
REGION,ETGOCVP02O,ETWAT1,2034.0,0.0022
REGION,ETGOCVP02O,ETWAT1,2035.0,0.002
REGION,ETGOCVP02O,ETWAT1,2036.0,0.0018
REGION,ETGOCVP02O,ETWAT1,2037.0,0.0016
REGION,ETGOCVP02O,ETWAT1,2038.0,0.0014
REGION,ETGOCVP02O,ETWAT1,2039.0,0.0012
REGION,ETGOCVP02O,ETWAT1,2040.0,0.001
REGION,ETGOCVP02O,ETWAT1,2041.0,0.0008
REGION,ETGOCVP02O,ETWAT1,2042.0,0.0006
REGION,ETGOCVP02O,ETWAT1,2043.0,0.0004
REGION,ETGOCVP02O,ETWAT1,2044.0,0.0002
REGION,ETHF00P00X,ETHFOI,2015.0,2.6762
REGION,ETHF00P00X,ETHFOI,2016.0,2.8602
REGION,ETHF00P00X,ETHFOI,2017.0,3.2778
REGION,ETHF00P00X,ETHFOI,2018.0,3.6955
REGION,ETHF00P00X,ETHFOI,2019.0,4.1131
REGION,ETHF00P00X,ETHFOI,2020.0,4.5308
REGION,ETHF00P00X,ETHFOI,2021.0,4.6959
REGION,ETHF00P00X,ETHFOI,2022.0,4.8667
REGION,ETHF00P00X,ETHFOI,2023.0,5.0434
REGION,ETHF00P00X,ETHFOI,2024.0,5.226
REGION,ETHF00P00X,ETHFOI,2025.0,5.4147
REGION,ETHF00P00X,ETHFOI,2026.0,5.606
REGION,ETHF00P00X,ETHFOI,2027.0,5.8036
REGION,ETHF00P00X,ETHFOI,2028.0,6.0075
REGION,ETHF00P00X,ETHFOI,2029.0,6.2179
REGION,ETHF00P00X,ETHFOI,2030.0,6.4346
REGION,ETHF00P00X,ETHFOI,2031.0,6.621
REGION,ETHF00P00X,ETHFOI,2032.0,6.8135
REGION,ETHF00P00X,ETHFOI,2033.0,7.012
REGION,ETHF00P00X,ETHFOI,2034.0,7.2168
REGION,ETHF00P00X,ETHFOI,2035.0,7.5149
REGION,ETHF00P00X,ETHFOI,2036.0,7.7445
REGION,ETHF00P00X,ETHFOI,2037.0,7.9805
REGION,ETHF00P00X,ETHFOI,2038.0,8.2232
REGION,ETHF00P00X,ETHFOI,2039.0,8.4729
REGION,ETHF00P00X,ETHFOI,2040.0,8.73
REGION,ETHF00P00X,ETHFOI,2041.0,8.9302
REGION,ETHF00P00X,ETHFOI,2042.0,9.1347
REGION,ETHF00P00X,ETHFOI,2043.0,9.3436
REGION,ETHF00P00X,ETHFOI,2044.0,9.5572
REGION,ETHF00P00X,ETHFOI,2045.0,9.7755
REGION,ETHF00P00X,ETHFOI,2046.0,9.9987
REGION,ETHF00P00X,ETHFOI,2047.0,10.2268
REGION,ETHF00P00X,ETHFOI,2048.0,10.4601
REGION,ETHF00P00X,ETHFOI,2049.0,10.6986
REGION,ETHF00P00X,ETHFOI,2050.0,10.9424
REGION,ETHF00P00X,ETHFOI,2051.0,11.1357
REGION,ETHF00P00X,ETHFOI,2052.0,11.3322
REGION,ETHF00P00X,ETHFOI,2053.0,11.5319
REGION,ETHF00P00X,ETHFOI,2054.0,11.7348
REGION,ETHF00P00X,ETHFOI,2055.0,11.9409
REGION,ETHF00P00X,ETHFOI,2056.0,12.1501
REGION,ETHF00P00X,ETHFOI,2057.0,12.3624
REGION,ETHF00P00X,ETHFOI,2058.0,12.578
REGION,ETHF00P00X,ETHFOI,2059.0,12.7967
REGION,ETHF00P00X,ETHFOI,2060.0,13.0185
REGION,ETHF00P00X,ETHFOI,2061.0,13.1994
REGION,ETHF00P00X,ETHFOI,2062.0,13.3822
REGION,ETHF00P00X,ETHFOI,2063.0,13.5668
REGION,ETHF00P00X,ETHFOI,2064.0,13.7534
REGION,ETHF00P00X,ETHFOI,2065.0,13.9418
REGION,ETHF00P00X,ETHFOI,2066.0,14.1322
REGION,ETHF00P00X,ETHFOI,2067.0,14.3246
REGION,ETHF00P00X,ETHFOI,2068.0,14.5191
REGION,ETHF00P00X,ETHFOI,2069.0,14.7157
REGION,ETHF00P00X,ETHFOI,2070.0,14.9145
REGION,ETHFGCP02N,ETHFOI,2053.0,-0.0
REGION,ETHFGCP02N,ETHFOI,2063.0,-0.0
REGION,ETHFGCP02N,ETHFOI,2067.0,-0.0
REGION,ETHFGCP02N,ETHFOI,2069.0,0.0601
REGION,ETHFGCP02N,ETHFOI,2070.0,0.3331
REGION,ETHFGCP02N,ETWAT1,2053.0,-0.0
REGION,ETHFGCP02N,ETWAT1,2063.0,-0.0
REGION,ETHFGCP02N,ETWAT1,2067.0,-0.0
REGION,ETHFGCP02N,ETWAT1,2069.0,0.0266
REGION,ETHFGCP02N,ETWAT1,2070.0,0.1472
REGION,ETHYDMS01X,ETWAT1,2015.0,0.2105
REGION,ETHYDMS01X,ETWAT1,2016.0,0.6724
REGION,ETHYDMS01X,ETWAT1,2037.0,0.5029
REGION,ETHYDMS01X,ETWAT1,2038.0,0.6724
REGION,ETHYDMS01X,ETWAT1,2039.0,0.6724
REGION,ETHYDMS01X,ETWAT1,2040.0,0.6724
REGION,ETHYDMS01X,ETWAT1,2041.0,1.7932
REGION,ETHYDMS01X,ETWAT1,2042.0,1.7932
REGION,ETHYDMS01X,ETWAT1,2043.0,0.6724
REGION,ETHYDMS01X,ETWAT1,2044.0,0.6724
REGION,ETHYDMS01X,ETWAT1,2045.0,0.6724
REGION,ETHYDMS01X,ETWAT1,2046.0,0.6724
REGION,ETHYDMS01X,ETWAT1,2047.0,0.6724
REGION,ETHYDMS01X,ETWAT1,2048.0,0.9549
REGION,ETHYDMS01X,ETWAT1,2049.0,0.7891
REGION,ETHYDMS01X,ETWAT1,2050.0,0.7891
REGION,ETHYDMS01X,ETWAT1,2051.0,0.7891
REGION,ETHYDMS01X,ETWAT1,2052.0,0.7891
REGION,ETHYDMS01X,ETWAT1,2053.0,0.7891
REGION,ETHYDMS01X,ETWAT1,2054.0,0.7891
REGION,ETHYDMS01X,ETWAT1,2055.0,0.7891
REGION,ETHYDMS01X,ETWAT1,2056.0,0.6215
REGION,ETHYDMS01X,ETWAT1,2057.0,0.904
REGION,ETHYDMS01X,ETWAT1,2058.0,0.6215
REGION,ETHYDMS01X,ETWAT1,2059.0,0.6215
REGION,ETHYDMS01X,ETWAT1,2060.0,0.6215
REGION,ETHYDMS01X,ETWAT1,2061.0,0.339
REGION,ETHYDMS01X,ETWAT1,2062.0,0.339
REGION,ETHYDMS01X,ETWAT1,2063.0,0.339
REGION,ETHYDMS01X,ETWAT1,2064.0,0.6215
REGION,ETHYDMS01X,ETWAT1,2065.0,0.6215
REGION,ETHYDMS01X,ETWAT1,2066.0,0.6215
REGION,ETHYDMS01X,ETWAT1,2067.0,1.0716
REGION,ETHYDMS01X,ETWAT1,2068.0,1.0685
REGION,ETHYDMS01X,ETWAT1,2069.0,0.7891
REGION,ETHYDMS01X,ETWAT1,2070.0,1.351
REGION,ETHYDMS02X,ETWAT1,2015.0,25.4923
REGION,ETHYDMS02X,ETWAT1,2016.0,25.4923
REGION,ETHYDMS02X,ETWAT1,2018.0,6.4255
REGION,ETHYDMS02X,ETWAT1,2022.0,1.1173
REGION,ETHYDMS02X,ETWAT1,2026.0,64.5805
REGION,ETHYDMS02X,ETWAT1,2027.0,64.5805
REGION,ETHYDMS02X,ETWAT1,2028.0,64.5805
REGION,ETHYDMS02X,ETWAT1,2029.0,64.5805
REGION,ETHYDMS02X,ETWAT1,2030.0,64.5805
REGION,ETHYDMS02X,ETWAT1,2031.0,64.5805
REGION,ETHYDMS02X,ETWAT1,2032.0,64.5805
REGION,ETHYDMS02X,ETWAT1,2033.0,64.5805
REGION,ETHYDMS02X,ETWAT1,2034.0,64.5805
REGION,ETHYDMS02X,ETWAT1,2035.0,64.5805
REGION,ETHYDMS02X,ETWAT1,2036.0,64.5805
REGION,ETHYDMS02X,ETWAT1,2037.0,64.5805
REGION,ETHYDMS02X,ETWAT1,2038.0,64.5805
REGION,ETHYDMS02X,ETWAT1,2039.0,64.5805
REGION,ETHYDMS02X,ETWAT1,2040.0,64.5805
REGION,ETHYDMS02X,ETWAT1,2041.0,64.5805
REGION,ETHYDMS02X,ETWAT1,2042.0,64.5805
REGION,ETHYDMS02X,ETWAT1,2043.0,64.5805
REGION,ETHYDMS02X,ETWAT1,2044.0,64.5805
REGION,ETHYDMS02X,ETWAT1,2045.0,64.5805
REGION,ETHYDMS02X,ETWAT1,2046.0,64.5805
REGION,ETHYDMS02X,ETWAT1,2047.0,64.5805
REGION,ETHYDMS02X,ETWAT1,2048.0,64.5805
REGION,ETHYDMS02X,ETWAT1,2049.0,57.5032
REGION,ETHYDMS02X,ETWAT1,2050.0,64.5805
REGION,ETHYDMS02X,ETWAT1,2051.0,64.5805
REGION,ETHYDMS02X,ETWAT1,2052.0,40.6247
REGION,ETHYDMS02X,ETWAT1,2053.0,40.6247
REGION,ETHYDMS02X,ETWAT1,2054.0,40.6247
REGION,ETHYDMS02X,ETWAT1,2055.0,40.6247
REGION,ETHYDMS02X,ETWAT1,2056.0,40.6247
REGION,ETHYDMS02X,ETWAT1,2057.0,44.629
REGION,ETHYDMS02X,ETWAT1,2058.0,64.5805
REGION,ETHYDMS02X,ETWAT1,2059.0,34.0363
REGION,ETHYDMS02X,ETWAT1,2060.0,40.3221
REGION,ETHYDMS02X,ETWAT1,2061.0,64.5805
REGION,ETHYDMS02X,ETWAT1,2062.0,29.613
REGION,ETHYDMS02X,ETWAT1,2063.0,55.3381
REGION,ETHYDMS02X,ETWAT1,2064.0,34.0363
REGION,ETHYDMS02X,ETWAT1,2065.0,40.3221
REGION,ETHYDMS02X,ETWAT1,2066.0,57.5032
REGION,ETHYDMS02X,ETWAT1,2067.0,29.8458
REGION,ETHYDMS02X,ETWAT1,2068.0,40.3919
REGION,ETHYDMS02X,ETWAT1,2069.0,64.5805
REGION,ETHYDMS02X,ETWAT1,2070.0,40.3919
REGION,ETHYDMS03X,ETWAT1,2015.0,735.7011
REGION,ETHYDMS03X,ETWAT1,2016.0,761.8574
REGION,ETHYDMS03X,ETWAT1,2017.0,1037.0385
REGION,ETHYDMS03X,ETWAT1,2018.0,1232.1931
REGION,ETHYDMS03X,ETWAT1,2019.0,122.7473
REGION,ETHYDMS03X,ETWAT1,2020.0,185.4671
REGION,ETHYDMS03X,ETWAT1,2021.0,202.382
REGION,ETHYDMS03X,ETWAT1,2022.0,246.843
REGION,ETHYDMS03X,ETWAT1,2023.0,265.5798
REGION,ETHYDMS03X,ETWAT1,2024.0,272.0712
REGION,ETHYDMS03X,ETWAT1,2025.0,301.6035
REGION,ETHYDMS03X,ETWAT1,2026.0,380.3425
REGION,ETHYDMS03X,ETWAT1,2027.0,563.3584
REGION,ETHYDMS03X,ETWAT1,2028.0,758.5745
REGION,ETHYDMS03X,ETWAT1,2029.0,966.7272
REGION,ETHYDMS03X,ETWAT1,2030.0,1188.614
REGION,ETHYDMS03X,ETWAT1,2031.0,1441.1168
REGION,ETHYDMS03X,ETWAT1,2032.0,1712.4085
REGION,ETHYDMS03X,ETWAT1,2033.0,2003.8133
REGION,ETHYDMS03X,ETWAT1,2034.0,2316.7765
REGION,ETHYDMS03X,ETWAT1,2035.0,2709.6047
REGION,ETHYDMS03X,ETWAT1,2036.0,3081.5385
REGION,ETHYDMS03X,ETWAT1,2037.0,3450.0562
REGION,ETHYDMS03X,ETWAT1,2038.0,3685.4973
REGION,ETHYDMS03X,ETWAT1,2039.0,3934.5418
REGION,ETHYDMS03X,ETWAT1,2040.0,4224.68
REGION,ETHYDMS03X,ETWAT1,2041.0,4419.7523
REGION,ETHYDMS03X,ETWAT1,2042.0,4419.7523
REGION,ETHYDMS03X,ETWAT1,2043.0,4402.9675
REGION,ETHYDMS03X,ETWAT1,2044.0,4384.0062
REGION,ETHYDMS03X,ETWAT1,2045.0,4398.9282
REGION,ETHYDMS03X,ETWAT1,2046.0,4315.9348
REGION,ETHYDMS03X,ETWAT1,2047.0,4212.7855
REGION,ETHYDMS03X,ETWAT1,2048.0,4168.2643
REGION,ETHYDMS03X,ETWAT1,2049.0,4152.4546
REGION,ETHYDMS03X,ETWAT1,2050.0,4103.988
REGION,ETHYDMS03X,ETWAT1,2051.0,4008.9667
REGION,ETHYDMS03X,ETWAT1,2052.0,3935.0192
REGION,ETHYDMS03X,ETWAT1,2053.0,3945.7125
REGION,ETHYDMS03X,ETWAT1,2054.0,3875.8539
REGION,ETHYDMS03X,ETWAT1,2055.0,3623.2145
REGION,ETHYDMS03X,ETWAT1,2056.0,3501.617
REGION,ETHYDMS03X,ETWAT1,2057.0,3367.3767
REGION,ETHYDMS03X,ETWAT1,2058.0,3263.1712
REGION,ETHYDMS03X,ETWAT1,2059.0,3234.097
REGION,ETHYDMS03X,ETWAT1,2060.0,3429.7059
REGION,ETHYDMS03X,ETWAT1,2061.0,2865.833
REGION,ETHYDMS03X,ETWAT1,2062.0,3341.1356
REGION,ETHYDMS03X,ETWAT1,2063.0,3252.4704
REGION,ETHYDMS03X,ETWAT1,2064.0,3674.1462
REGION,ETHYDMS03X,ETWAT1,2065.0,3876.9062
REGION,ETHYDMS03X,ETWAT1,2066.0,3058.1035
REGION,ETHYDMS03X,ETWAT1,2067.0,3552.8219
REGION,ETHYDMS03X,ETWAT1,2068.0,3923.8874
REGION,ETHYDMS03X,ETWAT1,2069.0,3712.333
REGION,ETHYDMS03X,ETWAT1,2070.0,3985.523
REGION,ETLF00P00X,ETLFOI,2015.0,131.1354
REGION,ETLF00P00X,ETLFOI,2016.0,140.1484
REGION,ETLF00P00X,ETLFOI,2017.0,160.6137
REGION,ETLF00P00X,ETLFOI,2018.0,181.079
REGION,ETLF00P00X,ETLFOI,2019.0,201.5443
REGION,ETLF00P00X,ETLFOI,2020.0,222.0095
REGION,ETLF00P00X,ETLFOI,2021.0,230.0991
REGION,ETLF00P00X,ETLFOI,2022.0,238.4696
REGION,ETLF00P00X,ETLFOI,2023.0,247.1263
REGION,ETLF00P00X,ETLFOI,2024.0,256.0753
REGION,ETLF00P00X,ETLFOI,2025.0,265.3227
REGION,ETLF00P00X,ETLFOI,2026.0,274.6961
REGION,ETLF00P00X,ETLFOI,2027.0,284.3775
REGION,ETLF00P00X,ETLFOI,2028.0,294.3697
REGION,ETLF00P00X,ETLFOI,2029.0,304.6749
REGION,ETLF00P00X,ETLFOI,2030.0,315.2969
REGION,ETLF00P00X,ETLFOI,2031.0,324.4286
REGION,ETLF00P00X,ETLFOI,2032.0,333.8595
REGION,ETLF00P00X,ETLFOI,2033.0,343.5903
REGION,ETLF00P00X,ETLFOI,2034.0,353.6242
REGION,ETLF00P00X,ETLFOI,2035.0,368.2293
REGION,ETLF00P00X,ETLFOI,2036.0,379.4788
REGION,ETLF00P00X,ETLFOI,2037.0,391.0432
REGION,ETLF00P00X,ETLFOI,2038.0,402.936
REGION,ETLF00P00X,ETLFOI,2039.0,415.1732
REGION,ETLF00P00X,ETLFOI,2040.0,427.77
REGION,ETLF00P00X,ETLFOI,2041.0,437.5814
REGION,ETLF00P00X,ETLFOI,2042.0,447.6012
REGION,ETLF00P00X,ETLFOI,2043.0,457.8382
REGION,ETLF00P00X,ETLFOI,2044.0,468.3015
REGION,ETLF00P00X,ETLFOI,2045.0,478.9993
REGION,ETLF00P00X,ETLFOI,2046.0,489.9342
REGION,ETLF00P00X,ETLFOI,2047.0,501.1148
REGION,ETLF00P00X,ETLFOI,2048.0,512.5462
REGION,ETLF00P00X,ETLFOI,2049.0,524.233
REGION,ETLF00P00X,ETLFOI,2050.0,536.1797
REGION,ETLF00P00X,ETLFOI,2051.0,545.6506
REGION,ETLF00P00X,ETLFOI,2052.0,555.2795
REGION,ETLF00P00X,ETLFOI,2053.0,565.0655
REGION,ETLF00P00X,ETLFOI,2054.0,575.0068
REGION,ETLF00P00X,ETLFOI,2055.0,585.1024
REGION,ETLF00P00X,ETLFOI,2056.0,595.3528
REGION,ETLF00P00X,ETLFOI,2057.0,605.7591
REGION,ETLF00P00X,ETLFOI,2058.0,616.3205
REGION,ETLF00P00X,ETLFOI,2059.0,627.036
REGION,ETLF00P00X,ETLFOI,2060.0,637.9054
REGION,ETLF00P00X,ETLFOI,2061.0,646.7713
REGION,ETLF00P00X,ETLFOI,2062.0,655.7277
REGION,ETLF00P00X,ETLFOI,2063.0,664.7753
REGION,ETLF00P00X,ETLFOI,2064.0,673.9152
REGION,ETLF00P00X,ETLFOI,2065.0,683.149
REGION,ETLF00P00X,ETLFOI,2066.0,692.4783
REGION,ETLF00P00X,ETLFOI,2067.0,701.9055
REGION,ETLF00P00X,ETLFOI,2068.0,711.434
REGION,ETLF00P00X,ETLFOI,2069.0,721.0679
REGION,ETLF00P00X,ETLFOI,2070.0,730.8111
REGION,ETLFRCFURX,ETLFOI,2069.0,2.9452
REGION,ETLFRCFURX,ETLFOI,2070.0,16.3196
REGION,ETLFRCP02N,ETLFOI,2052.0,0.0
REGION,ETLFRCP02N,ETWAT1,2052.0,0.0
REGION,ETLFRCP02O,ETLFOI,2015.0,1.9524
REGION,ETLFRCP02O,ETLFOI,2016.0,1.9524
REGION,ETLFRCP02O,ETLFOI,2017.0,1.9524
REGION,ETLFRCP02O,ETLFOI,2018.0,1.9524
REGION,ETLFRCP02O,ETLFOI,2019.0,1.9524
REGION,ETLFRCP02O,ETLFOI,2020.0,1.9524
REGION,ETLFRCP02O,ETLFOI,2021.0,1.8548
REGION,ETLFRCP02O,ETLFOI,2022.0,1.7572
REGION,ETLFRCP02O,ETLFOI,2023.0,1.6596
REGION,ETLFRCP02O,ETLFOI,2024.0,1.5619
REGION,ETLFRCP02O,ETLFOI,2025.0,1.4643
REGION,ETLFRCP02O,ETLFOI,2026.0,1.3667
REGION,ETLFRCP02O,ETLFOI,2027.0,1.2691
REGION,ETLFRCP02O,ETLFOI,2028.0,1.1715
REGION,ETLFRCP02O,ETLFOI,2029.0,1.0738
REGION,ETLFRCP02O,ETLFOI,2030.0,0.9762
REGION,ETLFRCP02O,ETLFOI,2031.0,0.8786
REGION,ETLFRCP02O,ETLFOI,2032.0,0.781
REGION,ETLFRCP02O,ETLFOI,2033.0,0.6834
REGION,ETLFRCP02O,ETLFOI,2034.0,0.5857
REGION,ETLFRCP02O,ETLFOI,2035.0,0.4881
REGION,ETLFRCP02O,ETLFOI,2036.0,0.3905
REGION,ETLFRCP02O,ETLFOI,2037.0,0.2929
REGION,ETLFRCP02O,ETLFOI,2038.0,0.1952
REGION,ETLFRCP02O,ETLFOI,2039.0,0.0976
REGION,ETLFRCP02O,ETWAT1,2015.0,0.8628
REGION,ETLFRCP02O,ETWAT1,2016.0,0.8628
REGION,ETLFRCP02O,ETWAT1,2017.0,0.8628
REGION,ETLFRCP02O,ETWAT1,2018.0,0.8628
REGION,ETLFRCP02O,ETWAT1,2019.0,0.8628
REGION,ETLFRCP02O,ETWAT1,2020.0,0.8628
REGION,ETLFRCP02O,ETWAT1,2021.0,0.8196
REGION,ETLFRCP02O,ETWAT1,2022.0,0.7765
REGION,ETLFRCP02O,ETWAT1,2023.0,0.7334
REGION,ETLFRCP02O,ETWAT1,2024.0,0.6902
REGION,ETLFRCP02O,ETWAT1,2025.0,0.6471
REGION,ETLFRCP02O,ETWAT1,2026.0,0.6039
REGION,ETLFRCP02O,ETWAT1,2027.0,0.5608
REGION,ETLFRCP02O,ETWAT1,2028.0,0.5177
REGION,ETLFRCP02O,ETWAT1,2029.0,0.4745
REGION,ETLFRCP02O,ETWAT1,2030.0,0.4314
REGION,ETLFRCP02O,ETWAT1,2031.0,0.3882
REGION,ETLFRCP02O,ETWAT1,2032.0,0.3451
REGION,ETLFRCP02O,ETWAT1,2033.0,0.302
REGION,ETLFRCP02O,ETWAT1,2034.0,0.2588
REGION,ETLFRCP02O,ETWAT1,2035.0,0.2157
REGION,ETLFRCP02O,ETWAT1,2036.0,0.1726
REGION,ETLFRCP02O,ETWAT1,2037.0,0.1294
REGION,ETLFRCP02O,ETWAT1,2038.0,0.0863
REGION,ETLFRCP02O,ETWAT1,2039.0,0.0431
REGION,ETNG00X00X,ETWAT1,2021.0,0.0017
REGION,ETNG00X00X,ETWAT1,2022.0,0.0017
REGION,ETNG00X00X,ETWAT1,2023.0,0.0017
REGION,ETNG00X00X,ETWAT1,2024.0,0.0017
REGION,ETNG00X00X,ETWAT1,2025.0,0.0017
REGION,ETNG00X00X,ETWAT1,2026.0,0.0017
REGION,ETNG00X00X,ETWAT1,2027.0,0.0017
REGION,ETNG00X00X,ETWAT1,2028.0,0.0017
REGION,ETNG00X00X,ETWAT1,2029.0,0.0017
REGION,ETNG00X00X,ETWAT1,2030.0,0.0017
REGION,ETNG00X00X,ETWAT1,2031.0,0.0017
REGION,ETNG00X00X,ETWAT1,2032.0,0.0017
REGION,ETNG00X00X,ETWAT1,2033.0,0.0017
REGION,ETNG00X00X,ETWAT1,2038.0,0.0061
REGION,ETNG00X00X,ETWAT1,2039.0,0.0135
REGION,ETNG00X00X,ETWAT1,2040.0,0.0225
REGION,ETNG00X00X,ETWAT1,2041.0,0.0283
REGION,ETNG00X00X,ETWAT1,2042.0,0.0277
REGION,ETNG00X00X,ETWAT1,2043.0,0.0265
REGION,ETNG00X00X,ETWAT1,2044.0,0.0255
REGION,ETNG00X00X,ETWAT1,2045.0,0.0252
REGION,ETNG00X00X,ETWAT1,2046.0,0.0226
REGION,ETNG00X00X,ETWAT1,2047.0,0.0197
REGION,ETNG00X00X,ETWAT1,2048.0,0.0195
REGION,ETNG00X00X,ETWAT1,2049.0,0.0194
REGION,ETNG00X00X,ETWAT1,2050.0,0.0195
REGION,ETNG00X00X,ETWAT1,2051.0,0.0184
REGION,ETNG00X00X,ETWAT1,2052.0,0.0174
REGION,ETNG00X00X,ETWAT1,2053.0,0.0163
REGION,ETNG00X00X,ETWAT1,2054.0,0.0152
REGION,ETNG00X00X,ETWAT1,2055.0,0.0148
REGION,ETNG00X00X,ETWAT1,2056.0,0.0144
REGION,ETNG00X00X,ETWAT1,2057.0,0.0141
REGION,ETNG00X00X,ETWAT1,2058.0,0.0132
REGION,ETNG00X00X,ETWAT1,2059.0,0.012
REGION,ETNG00X00X,ETWAT1,2060.0,0.011
REGION,ETNG00X00X,ETWAT1,2061.0,0.0089
REGION,ETNG00X00X,ETWAT1,2062.0,0.0088
REGION,ETNG00X00X,ETWAT1,2063.0,0.0086
REGION,ETNG00X00X,ETWAT1,2064.0,0.0056
REGION,ETNG00X00X,ETWAT1,2065.0,0.0056
REGION,ETNG00X00X,ETWAT1,2066.0,0.0055
REGION,ETNG00X00X,ETWAT1,2067.0,0.0054
REGION,ETNG00X00X,ETWAT1,2068.0,0.0047
REGION,ETNG00X00X,ETWAT1,2069.0,0.0037
REGION,ETNG00X00X,ETWAT1,2070.0,0.0015
REGION,ETNGCCP02N,ETGASF,2038.0,11.4829
REGION,ETNGCCP02N,ETGASF,2039.0,25.6434
REGION,ETNGCCP02N,ETGASF,2040.0,42.6694
REGION,ETNGCCP02N,ETGASF,2041.0,53.5416
REGION,ETNGCCP02N,ETGASF,2042.0,51.7404
REGION,ETNGCCP02N,ETGASF,2043.0,49.4595
REGION,ETNGCCP02N,ETGASF,2044.0,47.0579
REGION,ETNGCCP02N,ETGASF,2045.0,45.4915
REGION,ETNGCCP02N,ETGASF,2046.0,41.4508
REGION,ETNGCCP02N,ETGASF,2047.0,36.2404
REGION,ETNGCCP02N,ETGASF,2048.0,33.5376
REGION,ETNGCCP02N,ETGASF,2049.0,33.4473
REGION,ETNGCCP02N,ETGASF,2050.0,32.5987
REGION,ETNGCCP02N,ETGASF,2051.0,30.6392
REGION,ETNGCCP02N,ETGASF,2052.0,28.6466
REGION,ETNGCCP02N,ETGASF,2053.0,26.6198
REGION,ETNGCCP02N,ETGASF,2054.0,24.5579
REGION,ETNGCCP02N,ETGASF,2055.0,23.8648
REGION,ETNGCCP02N,ETGASF,2056.0,23.115
REGION,ETNGCCP02N,ETGASF,2057.0,22.4538
REGION,ETNGCCP02N,ETGASF,2058.0,21.3422
REGION,ETNGCCP02N,ETGASF,2059.0,20.0228
REGION,ETNGCCP02N,ETGASF,2060.0,18.8636
REGION,ETNGCCP02N,ETGASF,2061.0,16.7694
REGION,ETNGCCP02N,ETGASF,2062.0,16.6345
REGION,ETNGCCP02N,ETGASF,2063.0,16.3513
REGION,ETNGCCP02N,ETGASF,2064.0,10.5642
REGION,ETNGCCP02N,ETGASF,2065.0,10.5277
REGION,ETNGCCP02N,ETGASF,2066.0,10.3912
REGION,ETNGCCP02N,ETGASF,2067.0,10.2366
REGION,ETNGCCP02N,ETGASF,2068.0,8.977
REGION,ETNGCCP02N,ETGASF,2069.0,7.029
REGION,ETNGCCP02N,ETGASF,2070.0,2.8036
REGION,ETNGCCP02N,ETWAT1,2038.0,1.8063
REGION,ETNGCCP02N,ETWAT1,2039.0,4.0406
REGION,ETNGCCP02N,ETWAT1,2040.0,6.7347
REGION,ETNGCCP02N,ETWAT1,2041.0,8.4647
REGION,ETNGCCP02N,ETWAT1,2042.0,8.1936
REGION,ETNGCCP02N,ETWAT1,2043.0,7.8454
REGION,ETNGCCP02N,ETWAT1,2044.0,7.4768
REGION,ETNGCCP02N,ETWAT1,2045.0,7.2399
REGION,ETNGCCP02N,ETWAT1,2046.0,6.6077
REGION,ETNGCCP02N,ETWAT1,2047.0,5.7867
REGION,ETNGCCP02N,ETWAT1,2048.0,5.3639
REGION,ETNGCCP02N,ETWAT1,2049.0,5.3583
REGION,ETNGCCP02N,ETWAT1,2050.0,5.2309
REGION,ETNGCCP02N,ETWAT1,2051.0,4.9245
REGION,ETNGCCP02N,ETWAT1,2052.0,4.6118
REGION,ETNGCCP02N,ETWAT1,2053.0,4.2925
REGION,ETNGCCP02N,ETWAT1,2054.0,3.9665
REGION,ETNGCCP02N,ETWAT1,2055.0,3.8608
REGION,ETNGCCP02N,ETWAT1,2056.0,3.7456
REGION,ETNGCCP02N,ETWAT1,2057.0,3.6444
REGION,ETNGCCP02N,ETWAT1,2058.0,3.4696
REGION,ETNGCCP02N,ETWAT1,2059.0,3.2603
REGION,ETNGCCP02N,ETWAT1,2060.0,3.0766
